,policy rate,reward rate,dec temp,subject
0,0.35405758,0.21435706,4.6258135,0
1,0.09001965,0.12335889,2.286263,1
2,0.3761442,0.20468624,5.2261295,2
3,0.2753953,0.85468113,2.5145583,3
4,0.2875063,0.851751,1.7651858,4
5,0.3915276,0.66643596,3.043449,5
6,0.8067952,0.6702392,2.9294074,6
7,0.49218026,0.546097,8.505044,7
8,0.8375456,0.8167362,3.484147,8
9,0.32244185,0.8204471,2.7018263,9
10,0.79898757,0.83331126,1.8955566,10
11,0.6580855,0.8672551,4.0489645,11
12,0.07226405,0.1758825,0.89365697,12
13,0.8212519,0.6387394,2.7710915,13
14,0.6320564,0.5798318,1.7222159,14
15,0.7879395,0.37672862,5.5388446,15
16,0.41513723,0.16402213,2.5352035,16
17,0.33496732,0.64427906,6.643635,17
18,0.62018627,0.5033256,7.709701,18
19,0.5526374,0.24477449,6.4709754,19
20,0.9004914,0.817997,1.2332134,20
21,0.05872382,0.84998524,1.9469101,21
22,0.10499504,0.9165848,1.9073856,22
23,0.33226326,0.9221393,5.5773835,23
24,0.21819997,0.5299444,7.069894,24
25,0.6182584,0.6655694,1.3159552,25
26,0.4658421,0.6073435,6.1938643,26
27,0.23340242,0.23139782,4.9597044,27
28,0.57775736,0.32686093,3.4451375,28
29,0.63213575,0.32052872,2.3362563,29
30,0.17958826,0.7871797,2.8386834,30
31,0.46093836,0.7429599,5.278134,31
32,0.4465208,0.82031846,3.808508,32
33,0.19205673,0.65523106,1.0479189,33
34,0.6639215,0.6917698,5.426547,34
35,0.8230345,0.8740448,1.2460976,35
36,0.27014512,0.6934647,2.8876874,36
37,0.835664,0.25583586,3.723167,37
38,0.23931809,0.6362653,1.7324655,38
39,0.46627763,0.49987546,6.5220194,39
40,0.2700558,0.5077948,7.536682,40
41,0.56055397,0.3855201,4.527936,41
42,0.13522382,0.7364587,4.386186,42
43,0.32075477,0.68092644,2.3699687,43
44,0.3788855,0.05393946,4.834507,44
45,0.44350678,0.07167713,7.2848983,45
46,0.9040499,0.8153682,2.7177706,46
47,0.3259467,0.49152917,4.4563336,47
48,0.025496064,0.5630067,3.1067653,48
49,0.7305041,0.46094784,3.9298906,49
50,0.7259222,0.24860553,3.6448848,0
51,0.12759224,0.36100093,3.780335,1
52,0.36183003,0.323692,5.5693007,2
53,0.24019526,0.60127896,3.1352875,3
54,0.74002826,0.597635,3.6396475,4
55,0.40749234,0.8276861,1.7466391,5
56,0.7154139,0.9199445,6.4698105,6
57,0.44667792,0.6346069,7.063256,7
58,0.66957635,0.8286798,3.729506,8
59,0.5731954,0.9118968,3.4020474,9
60,0.7308001,0.9955239,0.54382735,10
61,0.78713435,0.61083305,2.9768145,11
62,0.09277508,0.6135084,1.7808236,12
63,0.7850237,0.8720228,3.9387236,13
64,0.8072229,0.60623735,2.51111,14
65,0.39835027,0.21029235,3.3114824,15
66,0.48524147,0.34359694,3.8075333,16
67,0.3180103,0.8249758,7.103633,17
68,0.46836212,0.58517104,5.8713017,18
69,0.70046985,0.35274905,5.4190817,19
70,0.8293799,0.82274914,1.2331046,20
71,0.108721375,0.8185829,2.0650485,21
72,0.34774378,0.92436206,4.2963753,22
73,0.35592973,0.49754915,4.208539,23
74,0.30642247,0.43925357,3.659518,24
75,0.6747707,0.4346321,1.8134999,25
76,0.40979668,0.48827615,4.917343,26
77,0.25808653,0.24931844,5.4410515,27
78,0.7276268,0.57487804,5.5546308,28
79,0.78076434,0.53468734,2.3103783,29
80,0.21403734,0.6715579,2.6021168,30
81,0.32093412,0.40548646,3.3298073,31
82,0.5831197,0.38169643,2.8269587,32
83,0.2480284,0.60521734,2.3512516,33
84,0.57780176,0.48189607,2.7934675,34
85,0.87103194,0.784204,2.9197497,35
86,0.20031478,0.83472866,1.2865965,36
87,0.9541592,0.72686964,4.406236,37
88,0.3378671,0.63402355,1.425504,38
89,0.48611575,0.4958575,5.101125,39
90,0.14976102,0.33662772,8.0714035,40
91,0.49109846,0.20292398,1.7973005,41
92,0.19227907,0.9171477,6.7854967,42
93,0.15512788,0.734713,1.1759849,43
94,0.56573427,0.042900138,6.147545,44
95,0.5244771,0.06789858,6.8313084,45
96,0.8160529,0.84029955,1.8653646,46
97,0.37626287,0.5948454,6.3177342,47
98,0.022959067,0.57731813,4.435893,48
99,0.86110264,0.59782296,5.4117436,49
100,0.36236984,0.23837923,4.5050263,0
101,0.17292072,0.45292342,4.710033,1
102,0.59632903,0.30443838,4.3707743,2
103,0.26249838,0.55606395,3.234278,3
104,0.8712731,0.48252088,2.4786985,4
105,0.37847248,0.58923024,0.9874704,5
106,0.7925342,0.83601844,6.8437195,6
107,0.7293406,0.57168293,8.022822,7
108,0.8460975,0.6563488,3.00942,8
109,0.67211455,0.65558374,2.93658,9
110,0.412817,0.047209825,1.3915486,10
111,0.4411485,0.60435444,3.6209297,11
112,0.16099851,0.57857984,2.5198612,12
113,0.69896185,0.39298868,2.6594317,13
114,0.7403972,0.6117056,3.925843,14
115,0.60954523,0.2823091,3.294344,15
116,0.36985406,0.4316047,4.800337,16
117,0.30297166,0.72931325,6.287648,17
118,0.5553213,0.6645733,6.8520317,18
119,0.7790412,0.48914546,6.1299305,19
120,0.89752597,0.6705105,0.68203396,20
121,0.045159467,0.9192904,1.9289757,21
122,0.2534053,0.78675383,1.3829067,22
123,0.26231837,0.4565555,2.791861,23
124,0.6472437,0.33356816,2.264532,24
125,0.37852043,0.44303185,0.70583224,25
126,0.5239593,0.4750004,4.54555,26
127,0.26694855,0.3137994,5.7759004,27
128,0.5809624,0.5901052,4.875495,28
129,0.84444404,0.3517612,3.4521432,29
130,0.109985836,0.40300113,2.2355707,30
131,0.30242735,0.65904045,2.7844567,31
132,0.5212377,0.5675722,2.3473415,32
133,0.20814502,0.8988345,3.3601694,33
134,0.31643233,0.46056938,4.268154,34
135,0.7974452,0.6868338,1.6279066,35
136,0.2947696,0.93864506,5.00648,36
137,0.6285674,0.37277514,4.3097377,37
138,0.22931598,0.8630577,1.872762,38
139,0.59761584,0.74479485,6.6360397,39
140,0.2949063,0.4384507,6.4918923,40
141,0.7690568,0.8333925,2.032793,41
142,0.16536275,0.6076851,3.1689835,42
143,0.24467325,0.84248686,2.182182,43
144,0.40151274,0.037474077,5.7941914,44
145,0.6591572,0.056746148,7.8075166,45
146,0.7899768,0.73533756,0.80024946,46
147,0.27745774,0.7029202,5.751924,47
148,0.04707548,0.5538638,3.3514657,48
149,0.7686492,0.53307456,4.952789,49
150,0.45244446,0.37368807,3.625159,0
151,0.081171796,0.15313157,3.0475283,1
152,0.44267514,0.31189027,4.3979635,2
153,0.32210025,0.80869156,1.9010034,3
154,0.91625243,0.7374077,2.746259,4
155,0.2734163,0.31049344,0.72637314,5
156,0.49394602,0.84734195,5.3465242,6
157,0.5473348,0.56131995,4.2489543,7
158,0.82203054,0.64982766,4.5545917,8
159,0.7646508,0.84647775,2.575664,9
160,0.7066998,0.76210153,2.4345574,10
161,0.5249074,0.5163062,3.3376849,11
162,0.058211684,0.6760829,1.8527813,12
163,0.7529884,0.5254008,2.5508027,13
164,0.8101106,0.8199373,5.7382765,14
165,0.44723797,0.2459592,3.8883712,15
166,0.40898532,0.46857366,4.6662445,16
167,0.292905,0.5789965,4.739152,17
168,0.6274657,0.57595223,5.55239,18
169,0.8017089,0.3384802,5.1986737,19
170,0.4595893,0.80875456,1.4005866,20
171,0.17176583,0.5396849,0.93181384,21
172,0.20995905,0.7583565,1.1435826,22
173,0.25972095,0.49372023,4.6771183,23
174,0.44712782,0.65717316,5.760238,24
175,0.55313236,0.5284022,1.1106104,25
176,0.514328,0.45492896,5.6442766,26
177,0.3298126,0.23797804,5.596337,27
178,0.7097636,0.5002674,3.713018,28
179,0.5901356,0.46649748,4.226137,29
180,0.17250806,0.6354538,2.5800672,30
181,0.2508013,0.9147561,5.767294,31
182,0.5246956,0.7706379,4.361239,32
183,0.2510645,0.5787455,1.8691766,33
184,0.60956657,0.7937919,5.7176204,34
185,0.8876526,0.91625595,1.4823239,35
186,0.22590344,0.92149365,2.0636628,36
187,0.84542185,0.7181283,5.2452345,37
188,0.3891552,0.90094924,1.3298087,38
189,0.26052734,0.53523433,5.4820113,39
190,0.39573553,0.30118275,5.7733154,40
191,0.86520875,0.40096146,2.8598766,41
192,0.20039035,0.68787897,3.2193553,42
193,0.1747498,0.8608872,2.0423434,43
194,0.62964463,0.034431584,4.79206,44
195,0.6978889,0.080670744,8.023904,45
196,0.9065185,0.7044183,2.35002,46
197,0.15659973,0.68715453,6.4450827,47
198,0.021473251,0.3842013,2.3754177,48
199,0.6884363,0.5501951,5.08074,49
200,0.60275656,0.17275834,4.316559,0
201,0.077746965,0.41306368,3.717821,1
202,0.6417113,0.45060447,7.386766,2
203,0.2711072,0.36904845,1.9344904,3
204,0.83421844,0.637975,3.1840408,4
205,0.39132124,0.49073428,1.6702265,5
206,0.57656866,0.45630804,1.4047526,6
207,0.43702626,0.5851668,7.207202,7
208,0.8304554,0.86296237,3.954816,8
209,0.61619014,0.8741458,1.3865542,9
210,0.40200186,0.94649935,1.0646539,10
211,0.57152027,0.894655,6.0716777,11
212,0.113842964,0.29915163,2.6062222,12
213,0.59573555,0.6316418,2.9611156,13
214,0.7932352,0.93772966,5.443726,14
215,0.823597,0.21094476,3.3809276,15
216,0.5999187,0.47426727,4.3555155,16
217,0.48997945,0.4597408,2.9491165,17
218,0.693822,0.43877247,3.9236734,18
219,0.8455174,0.40849173,6.1045465,19
220,0.77770364,0.54729027,1.1321797,20
221,0.061174218,0.60125583,3.761389,21
222,0.7082263,0.7131402,0.71642935,22
223,0.271561,0.75827295,3.0780678,23
224,0.4820153,0.5070996,7.5807853,24
225,0.69222236,0.39590666,1.303508,25
226,0.51423943,0.57544196,5.928404,26
227,0.29980105,0.34283632,5.21049,27
228,0.5919183,0.4924658,3.0257063,28
229,0.90255606,0.4545252,3.5272079,29
230,0.13995256,0.6652462,1.4863467,30
231,0.5495383,0.76240957,2.9658782,31
232,0.5354054,0.5515655,2.519557,32
233,0.18003623,0.5538283,1.7830896,33
234,0.4866282,0.810516,5.248099,34
235,0.90846944,0.9492049,5.184023,35
236,0.30039564,0.6323366,2.013055,36
237,0.8920373,0.73879147,6.076928,37
238,0.42425779,0.36116204,1.0640612,38
239,0.41395697,0.50711864,4.9032965,39
240,0.5635905,0.4008965,7.8834968,40
241,0.74092644,0.8404204,3.8234653,41
242,0.2934482,0.8807314,5.3497267,42
243,0.21379183,0.50097466,1.0091169,43
244,0.71553,0.02463627,5.2412825,44
245,0.48426116,0.091144234,6.2701435,45
246,0.9074011,0.8874987,1.0269809,46
247,0.15104719,0.55133134,4.2969713,47
248,0.08740784,0.7649924,5.525676,48
249,0.74301517,0.42807496,4.2644978,49
250,0.73751503,0.27183008,5.6205664,0
251,0.041816045,0.11901322,2.1268651,1
252,0.6213009,0.3664464,6.7025895,2
253,0.28225636,0.47233197,2.2259815,3
254,0.5990929,0.54190785,1.0938202,4
255,0.3084614,0.619647,1.0982182,5
256,0.37284413,0.87341547,4.1694207,6
257,0.80060315,0.5846948,6.5368752,7
258,0.61888605,0.88797516,5.5636163,8
259,0.5512534,0.77277094,1.7663454,9
260,0.1625136,0.9368678,1.2053843,10
261,0.8744927,0.8747914,5.527489,11
262,0.049956195,0.68293864,1.2192616,12
263,0.8094005,0.46576363,3.3624294,13
264,0.7029283,0.70149434,3.8962111,14
265,0.3236747,0.20138757,4.012463,15
266,0.6312944,0.32427165,3.4835782,16
267,0.48014674,0.47328278,3.2237008,17
268,0.6922859,0.6595129,6.436697,18
269,0.9103987,0.29524484,2.9113867,19
270,0.7952685,0.8971447,1.4535178,20
271,0.10982461,0.74742615,2.6435218,21
272,0.25179094,0.5566025,1.7051553,22
273,0.39099863,0.734752,2.2973695,23
274,0.21645227,0.40276203,5.397846,24
275,0.48418212,0.41227245,0.8161335,25
276,0.47368082,0.52254075,5.1649055,26
277,0.4055673,0.17597973,4.254586,27
278,0.69886106,0.68146485,6.422629,28
279,0.78399575,0.32348412,3.5424757,29
280,0.19750565,0.3956349,1.1061879,30
281,0.12483514,0.81173074,4.863722,31
282,0.509642,0.5731852,3.800633,32
283,0.39096928,0.85758287,2.615086,33
284,0.49486446,0.78258425,3.9409912,34
285,0.8811105,0.6893228,1.0285587,35
286,0.21870343,0.43469867,0.7967439,36
287,0.8048752,0.6994187,6.0036254,37
288,0.19587465,0.48792025,0.71744525,38
289,0.45407426,0.6482329,6.6062684,39
290,0.44364348,0.42417967,7.5409403,40
291,0.58625793,0.5435198,1.0747968,41
292,0.37968382,0.7167529,3.150056,42
293,0.30926377,0.57424784,1.497159,43
294,0.47456926,0.032630805,4.842223,44
295,0.36555618,0.07863573,5.747442,45
296,0.7870005,0.4662361,1.272707,46
297,0.2978543,0.75392175,5.7826324,47
298,0.03589374,0.9179499,6.7268777,48
299,0.69327295,0.6345916,5.669317,49
300,0.773284,0.22126646,3.5883725,0
301,0.14821975,0.07550154,2.0777974,1
302,0.53813946,0.32085776,7.3990636,2
303,0.24017254,0.68454796,2.3466396,3
304,0.88755906,0.77779883,2.2835217,4
305,0.26088902,0.38158217,2.759264,5
306,0.73641413,0.78038746,3.507044,6
307,0.73698056,0.6647468,8.326233,7
308,0.45925668,0.8796153,2.3915198,8
309,0.59535086,0.69840086,1.5114428,9
310,0.36575663,0.038287897,2.897997,10
311,0.8122211,0.5887054,3.7734861,11
312,0.0862157,0.6593214,2.0431523,12
313,0.69068027,0.5607972,3.756238,13
314,0.5258321,0.28443012,1.3866825,14
315,0.6378052,0.35249254,4.551691,15
316,0.61990994,0.37867704,4.6088705,16
317,0.2849538,0.58072495,5.555867,17
318,0.7461904,0.7160364,6.7619114,18
319,0.88037634,0.4670121,5.947589,19
320,0.6728061,0.7431523,1.6350873,20
321,0.09157948,0.884486,1.9578921,21
322,0.1966978,0.9501065,2.302847,22
323,0.39045337,0.6918808,2.7058601,23
324,0.7262517,0.53437597,7.771429,24
325,0.77914816,0.68151486,1.8805604,25
326,0.43980142,0.21507111,2.5180635,26
327,0.20796649,0.7079739,7.2490406,27
328,0.7666664,0.64488363,4.2765856,28
329,0.88275576,0.6429414,3.8916993,29
330,0.2540861,0.4519401,0.92494833,30
331,0.5454095,0.74534553,3.551106,31
332,0.35628754,0.18013826,1.7501333,32
333,0.28393275,0.7295982,1.5339981,33
334,0.4542632,0.6530122,2.0221417,34
335,0.90529066,0.84070486,2.6724277,35
336,0.29540113,0.81086487,0.8299988,36
337,0.8717824,0.4474932,3.97335,37
338,0.22215617,0.88820684,2.099317,38
339,0.51143795,0.41089928,2.940266,39
340,0.1481793,0.39461407,7.514482,40
341,0.85536194,0.9682533,2.119148,41
342,0.22007425,0.682047,3.1797516,42
343,0.17107478,0.70380926,1.4682539,43
344,0.5778434,0.019245043,5.6640196,44
345,0.588526,0.06274542,7.034817,45
346,0.8966152,0.7900747,0.9300188,46
347,0.16022748,0.62841266,5.4919343,47
348,0.015915083,0.664416,4.2454553,48
349,0.6821474,0.7973136,6.7361917,49
350,0.59960234,0.2111852,4.4035144,0
351,0.122649446,0.24628901,2.8100967,1
352,0.60497427,0.3524224,6.508787,2
353,0.25210193,0.2795269,3.188553,3
354,0.81012225,0.80206555,1.1602036,4
355,0.43118715,0.54834235,1.4274137,5
356,0.5150695,0.845542,3.2444458,6
357,0.5800069,0.5938616,7.7572117,7
358,0.47521153,0.63074505,4.4241037,8
359,0.37708992,0.844738,1.3023982,9
360,0.53833,0.8078036,1.2129858,10
361,0.724957,0.6284948,1.739534,11
362,0.1129369,0.49096704,1.617517,12
363,0.7350901,0.33556348,3.0268507,13
364,0.81679565,0.7530996,5.0183535,14
365,0.672411,0.47119424,5.187689,15
366,0.56844115,0.33474377,2.554154,16
367,0.2892014,0.3452189,5.28729,17
368,0.6740801,0.64617306,5.954681,18
369,0.82181156,0.22692126,5.0940714,19
370,0.8513819,0.8911505,3.356587,20
371,0.053400844,0.5584286,2.4211173,21
372,0.5567523,0.9734847,4.5033274,22
373,0.31316632,0.4221598,2.106295,23
374,0.6576527,0.47947156,5.2819214,24
375,0.78475356,0.81025743,1.9460458,25
376,0.33594498,0.55088264,3.9386468,26
377,0.36152425,0.437684,5.4742985,27
378,0.51021713,0.63456,5.909624,28
379,0.8398749,0.55378157,5.193508,29
