,inferred policy rate,true policy rate,subject,inferred reward rate,true reward rate,inferred dec temp,true dec temp
0,0.5221802,0.35726637,0,0.45324036,0.2673996,5.0141544,4.24582
1,0.43467787,0.16357285,1,0.5558376,0.39144915,4.5286517,2.053312
2,0.5108451,0.62171304,2,0.54827017,0.0004068613,4.498579,1.3648555
3,0.4899162,0.35808116,3,0.5494814,0.46921235,4.3720427,1.8422905
4,0.52626985,0.858453,4,0.54368794,0.005561352,4.2426066,1.6206689
5,0.5271962,0.5792996,5,0.5551509,0.78239876,4.451412,3.769581
6,0.55665785,0.92607725,6,0.54883397,0.17969209,4.442147,1.4882575
7,0.47043535,0.14773005,7,0.4465237,0.088371694,5.5012345,6.2256794
8,0.4477874,0.25658602,8,0.5545283,0.45966625,4.5765195,1.0740229
9,0.453044,0.20568568,9,0.45001656,0.38954967,5.5715146,6.0639806
