,inferred policy rate,true policy rate,subject,inferred reward rate,true reward rate,inferred dec temp,true dec temp
0,0.504339,0.35726637,0,0.4718545,0.2673996,5.0350556,4.24582
1,0.4778299,0.16357285,1,0.5229779,0.39144915,4.6635547,2.053312
2,0.51082295,0.62171304,2,0.5340606,0.0004068613,4.7209306,1.3648555
3,0.48978055,0.35808116,3,0.5359584,0.46921235,4.7289267,1.8422905
4,0.52533066,0.858453,4,0.52442944,0.005561352,4.681248,1.6206689
5,0.521213,0.5792996,5,0.5324959,0.78239876,4.6010575,3.769581
6,0.5428525,0.92607725,6,0.5182709,0.17969209,4.7173753,1.4882575
7,0.47024098,0.14773005,7,0.46355787,0.088371694,5.289315,6.2256794
8,0.47066647,0.25658602,8,0.5274947,0.45966625,4.5727835,1.0740229
9,0.46120855,0.20568568,9,0.467156,0.38954967,5.1410527,6.0639806
