,inferred policy rate,true policy rate,subject,inferred reward rate,true reward rate,inferred dec temp,true dec temp
0,0.6023648,0.6971745,0,0.26034266,0.17627853,4.6539426,5.077299
1,0.09817471,0.07084012,1,0.30255494,0.29309905,3.197387,2.9423692
2,0.50015754,0.34435105,2,0.32629976,0.31821793,6.385918,6.928856
3,0.27217457,0.2904817,3,0.5957448,0.510046,2.2781787,1.7667166
4,0.69320655,0.68747807,4,0.6854998,0.7858152,2.1044993,1.6070533
5,0.35021582,0.3034317,5,0.7031737,0.58498234,1.6044062,1.0753139
6,0.5877412,0.3600334,6,0.83061284,0.79764354,4.050327,4.2636766
7,0.6107093,0.40414,7,0.58524585,0.42383015,6.9007716,4.4198127
8,0.6501537,0.47253203,8,0.80651855,0.91253066,4.2372236,6.501489
9,0.5142672,0.3487438,9,0.70393664,0.74206114,1.4897724,1.3109878
10,0.57796496,0.9967576,10,0.027089754,0.011845887,3.931357,5.3628254
11,0.672603,0.6332386,11,0.77969456,0.74142647,3.9346225,3.794489
12,0.10416501,0.14233154,12,0.43962213,0.8605047,1.7545766,1.1600052
13,0.7114838,0.6870218,13,0.50264144,0.47082806,3.1791885,2.3359947
14,0.729141,0.8686063,14,0.7289964,0.8195417,3.6742623,6.7158165
15,0.478389,0.33104277,15,0.28056166,0.27946264,3.890708,4.5387506
16,0.54367894,0.5624241,16,0.35329607,0.2613287,3.6965415,4.2250643
17,0.3641499,0.36756974,17,0.64596283,0.6678158,5.7582197,6.2911143
18,0.6343508,0.56673366,18,0.6081967,0.4935493,6.429681,6.2266803
19,0.7837083,0.36525118,19,0.35512766,0.4305175,5.7468796,5.7098384
20,0.7212033,0.67734647,20,0.7454825,0.96837336,2.0839229,4.5827775
21,0.09438726,0.09924966,21,0.7378099,0.7254775,2.5756602,4.08434
22,0.45695508,0.7299479,22,0.8007527,0.9854353,1.7974194,3.2768192
23,0.30531842,0.3284108,23,0.619993,0.38655478,3.160399,1.4630959
24,0.52943265,0.34607595,24,0.49848932,0.46726388,5.476707,5.474063
25,0.5787548,0.5266521,25,0.6484196,0.84565115,2.1001253,5.348172
26,0.40417114,0.34902954,26,0.5689185,0.5162457,4.9718,3.834136
27,0.24587095,0.34388322,27,0.30897513,0.24876046,5.412599,4.2796106
28,0.6002661,0.995737,28,0.5809014,0.56150687,4.309498,3.2495072
29,0.74545115,0.78475845,29,0.39074463,0.40806723,3.2704296,2.2043447
30,0.20628683,0.34033376,30,0.56721646,0.8364211,1.9169676,1.4258704
31,0.37893435,0.4354378,31,0.73154676,0.7419257,3.8911552,4.5399942
32,0.49283013,0.58802664,32,0.5185902,0.6615427,2.850098,2.272096
33,0.20972861,0.18723273,33,0.7084791,0.9485334,2.552694,1.5935553
34,0.4861174,0.5300856,34,0.6647352,0.73607266,3.6910098,3.984787
35,0.77187437,0.80511516,35,0.7661195,0.9745663,1.954061,3.1375382
36,0.29266185,0.34631395,36,0.7694236,0.6624335,2.376855,1.1217365
37,0.8131516,0.9483747,37,0.63198954,0.38666928,5.595375,3.5569773
38,0.268699,0.2494002,38,0.6336359,0.26678115,1.7225623,1.9038326
39,0.45899695,0.30127484,39,0.61134326,0.6468541,6.720743,6.9849954
40,0.3085517,0.33862227,40,0.4571979,0.41997296,7.061779,6.787513
41,0.71785754,0.6023537,41,0.58870363,0.36571813,2.2341595,1.7365471
42,0.2624104,0.3311504,42,0.7211537,0.78031784,3.9331996,4.6335096
43,0.22372803,0.28171265,43,0.72429603,0.6224529,1.7750317,2.7680154
44,0.5072104,0.57494056,44,0.033296295,0.026441514,5.501773,6.2095337
45,0.5259246,0.4584371,45,0.071436115,0.06749129,6.423539,6.3760443
46,0.87780434,0.8965924,46,0.76308656,0.5256165,1.4247131,1.0306251
47,0.22996815,0.20233399,47,0.64130104,0.6892997,5.840031,6.498911
48,0.022672929,0.0028330684,48,0.6095597,0.484596,3.8846757,3.0209198
49,0.6933631,0.9930519,49,0.50452954,0.5519492,4.848062,4.67476
