,inferred policy rate,true policy rate,subject,inferred reward rate,true reward rate,inferred dec temp,true dec temp
0,0.62125635,0.6971745,0,0.26041436,0.17627853,4.687035,5.077299
1,0.10211521,0.07084012,1,0.31081647,0.29309905,3.2666428,2.9423692
2,0.50622576,0.34435105,2,0.31859133,0.31821793,6.2765436,6.928856
3,0.2759631,0.2904817,3,0.58266234,0.510046,2.333739,1.7667166
4,0.70960486,0.68747807,4,0.66590464,0.7858152,1.9406978,1.6070533
5,0.35016453,0.3034317,5,0.696741,0.58498234,1.5083773,1.0753139
6,0.6162629,0.3600334,6,0.8861369,0.79764354,4.752178,4.2636766
7,0.6237737,0.40414,7,0.57933336,0.42383015,6.891538,4.4198127
8,0.6571874,0.47253203,8,0.8386466,0.91253066,4.2923026,6.501489
9,0.500477,0.3487438,9,0.695473,0.74206114,1.5154425,1.3109878
10,0.8306323,0.9967576,10,0.010298,0.011845887,6.0203815,5.3628254
11,0.6811605,0.6332386,11,0.79248744,0.74142647,4.050975,3.794489
12,0.10036547,0.14233154,12,0.40906036,0.8605047,1.785179,1.1600052
13,0.7218157,0.6870218,13,0.50933856,0.47082806,3.1947112,2.3359947
14,0.7356431,0.8686063,14,0.7460441,0.8195417,3.7345412,6.7158165
15,0.4753815,0.33104277,15,0.2756418,0.27946264,3.757839,4.5387506
16,0.54116064,0.5624241,16,0.34990045,0.2613287,3.571231,4.2250643
17,0.3791448,0.36756974,17,0.6416455,0.6678158,5.7912207,6.2911143
18,0.6468281,0.56673366,18,0.6057618,0.4935493,6.462202,6.2266803
19,0.78647184,0.36525118,19,0.34447926,0.4305175,5.7916164,5.7098384
20,0.73029745,0.67734647,20,0.7614697,0.96837336,2.176778,4.5827775
21,0.09113367,0.09924966,21,0.7432759,0.7254775,2.6040494,4.08434
22,0.45567998,0.7299479,22,0.83194447,0.9854353,1.8141114,3.2768192
23,0.30727437,0.3284108,23,0.64036506,0.38655478,3.25922,1.4630959
24,0.53300244,0.34607595,24,0.5016362,0.46726388,5.475466,5.474063
25,0.5980169,0.5266521,25,0.6253009,0.84565115,2.024828,5.348172
26,0.41102073,0.34902954,26,0.59256476,0.5162457,4.912537,3.834136
27,0.2525179,0.34388322,27,0.30581322,0.24876046,5.392421,4.2796106
28,0.59822494,0.995737,28,0.5544415,0.56150687,4.4099,3.2495072
29,0.76812404,0.78475845,29,0.3805969,0.40806723,3.210019,2.2043447
30,0.21020629,0.34033376,30,0.54660743,0.8364211,1.9233783,1.4258704
31,0.37954402,0.4354378,31,0.72902113,0.7419257,3.9945054,4.5399942
32,0.49213874,0.58802664,32,0.50940144,0.6615427,2.8029976,2.272096
33,0.20847104,0.18723273,33,0.72186553,0.9485334,2.5548332,1.5935553
34,0.48138538,0.5300856,34,0.66390955,0.73607266,3.7235713,3.984787
35,0.7582257,0.80511516,35,0.79360795,0.9745663,2.0129974,3.1375382
36,0.29113474,0.34631395,36,0.79464895,0.6624335,2.4604263,1.1217365
37,0.82092494,0.9483747,37,0.6280806,0.38666928,5.632014,3.5569773
38,0.27710962,0.2494002,38,0.64719343,0.26678115,1.6294363,1.9038326
39,0.4547515,0.30127484,39,0.61220366,0.6468541,6.869829,6.9849954
40,0.31299263,0.33862227,40,0.45505276,0.41997296,6.9346943,6.787513
41,0.729165,0.6023537,41,0.5729458,0.36571813,2.2883549,1.7365471
42,0.26122436,0.3311504,42,0.73176146,0.78031784,3.7664678,4.6335096
43,0.2211871,0.28171265,43,0.71669674,0.6224529,1.7445874,2.7680154
44,0.52658194,0.57494056,44,0.032624185,0.026441514,5.5206847,6.2095337
45,0.56245923,0.4584371,45,0.06963242,0.06749129,6.5206504,6.3760443
46,0.8873409,0.8965924,46,0.76612645,0.5256165,1.3339508,1.0306251
47,0.22405994,0.20233399,47,0.64882034,0.6892997,5.7690115,6.498911
48,0.019748159,0.0028330684,48,0.6107804,0.484596,3.968295,3.0209198
49,0.7059336,0.9930519,49,0.5124306,0.5519492,4.8137345,4.67476
