,inferred policy rate,true policy rate,subject,inferred reward rate,true reward rate,inferred dec temp,true dec temp
0,0.474993,0.3397931,0,0.6671506,0.69380856,3.2446291,3.7835598
1,0.46554807,0.4364459,1,0.6696429,0.9244819,1.7444236,1.7924104
2,0.74022704,0.8488129,2,0.70632327,0.7839123,5.588309,6.702705
3,0.53649056,0.36346304,3,0.7039061,0.8113988,2.4527974,3.9815714
4,0.045369964,0.019775748,4,0.711739,0.79558563,2.9380825,3.3321865
5,0.51312876,0.6758484,5,0.6634037,0.6482834,5.207545,5.5089417
6,0.5033065,0.3303479,6,0.4089374,0.3816927,5.2415366,6.133182
7,0.5793607,0.7821088,7,0.84618753,0.9816683,4.9694595,6.925695
8,0.62722117,0.49804765,8,0.29656103,0.40517282,3.6953628,5.102869
9,0.1994253,0.23350656,9,0.7448959,0.97116363,2.086752,3.603335
10,0.24104427,0.14624453,10,0.09425433,0.11293101,5.0673604,5.4980307
11,0.36456507,0.47296047,11,0.49754408,0.4066822,3.4367378,3.2764945
12,0.18658325,0.16720909,12,0.5720982,0.6693554,4.6716123,5.7694283
13,0.35849047,0.36647028,13,0.44771972,0.30577105,4.421586,4.156131
14,0.8042801,0.8139558,14,0.35601783,0.7302038,2.9949784,3.3271074
15,0.4102138,0.42509866,15,0.45891133,0.5092458,4.896805,5.0562882
16,0.46192303,0.38468778,16,0.6009806,0.75190675,2.2850645,1.5612118
17,0.18631113,0.36378735,17,0.3171414,0.2701704,4.94216,5.6257834
18,0.31434867,0.53901047,18,0.78034693,0.8850638,3.653285,4.327486
19,0.4046951,0.7314924,19,0.68094164,0.008319199,1.7207518,2.2376008
20,0.5666736,0.6788853,20,0.5354032,0.75931364,4.5562716,6.097356
21,0.74413145,0.9056668,21,0.6411023,0.7608832,3.1663573,4.8370247
22,0.6292002,0.70769113,22,0.06280094,0.028253198,2.5872343,2.1297674
23,0.7227909,0.75330764,23,0.15416227,0.1341241,4.0733805,4.4033866
24,0.8279492,0.6548798,24,0.58292055,0.7455956,2.7128906,2.7881894
25,0.4102812,0.5047844,25,0.77307594,0.9085611,5.160599,6.7093654
26,0.6915062,0.88994247,26,0.24812384,0.20281142,2.472521,1.327722
27,0.8054137,0.7866973,27,0.75554943,0.7377419,3.9856043,2.1267688
28,0.8179263,0.9565209,28,0.4074779,0.34349614,4.490422,4.6361394
29,0.22886325,0.25618184,29,0.76992935,0.770024,1.9736855,1.5114461
30,0.5571897,0.7908427,30,0.31521967,0.36751324,5.575016,6.359434
31,0.37222558,0.41741365,31,0.15359232,0.1727081,6.7845616,6.5216746
32,0.3047049,0.3809024,32,0.57631433,0.4437971,4.0731134,3.8883233
33,0.21847643,0.15892524,33,0.60613924,0.54291475,4.5416155,4.4945655
34,0.04310964,0.02429688,34,0.19427732,0.11623222,2.4656842,3.8086133
35,0.0605991,0.4172145,35,0.63706154,0.0011839867,2.5395992,4.898367
36,0.12973803,0.08306724,36,0.7030434,0.28502977,1.7848722,1.1321789
37,0.36287525,0.33471537,37,0.13546959,0.074457884,2.7479277,2.6162255
38,0.49890208,0.3730837,38,0.42021278,0.35876012,1.823101,1.0895225
39,0.38157198,0.30673218,39,0.70902354,0.83173573,2.1677284,2.5456712
40,0.31019092,0.26425952,40,0.7756316,0.8737509,4.0421453,3.743957
41,0.65833336,0.8149148,41,0.77636755,0.96934766,1.8151535,1.793313
42,0.7662931,0.6724041,42,0.56135577,0.60613185,3.7575748,3.4723005
43,0.16739398,0.14292777,43,0.15492259,0.14497364,2.4683812,2.2076526
44,0.11351332,0.08464694,44,0.6552124,0.6064656,5.46503,6.8011127
45,0.558312,0.45149618,45,0.28885993,0.17185652,4.7742763,3.8463094
46,0.16706122,0.26168036,46,0.7467372,0.84577006,4.328423,6.8109655
47,0.7453831,0.8993776,47,0.7493112,0.9367471,2.5069685,3.4738443
48,0.5608357,0.58283216,48,0.63140386,0.67926717,2.3588932,1.9734917
49,0.7082959,0.9021795,49,0.77761567,0.9622658,3.8810215,6.910985
50,0.53958327,0.39545637,50,0.6926513,0.40351093,2.0989962,1.6642337
51,0.04480134,0.0055125356,51,0.54214126,0.5745596,4.131703,5.6461616
52,0.4678405,0.99818605,52,0.54418314,0.54173,2.8362134,2.8000948
53,0.67080945,0.58448887,53,0.44044456,0.4879642,4.4543204,3.8589091
54,0.09324783,0.072740555,54,0.5501298,0.8229109,4.249781,6.4142375
55,0.51920885,0.30377364,55,0.38425818,0.40268677,4.4924083,3.9301846
56,0.17468984,0.20934898,56,0.06855838,0.042947173,2.974306,1.874708
57,0.42909083,0.3880942,57,0.21386367,0.18186325,6.3207746,6.2721577
58,0.79036963,0.78630614,58,0.5388764,0.65841544,4.117987,5.3761826
59,0.7896156,0.7136247,59,0.09277067,0.07973993,7.177623,6.675877
60,0.6180788,0.5589949,60,0.5568777,0.56308526,3.4197319,3.4545164
61,0.4883283,0.5077183,61,0.02097634,0.020497859,6.5934677,6.578811
62,0.74401873,0.9031047,62,0.777182,0.71426964,3.9127052,4.847742
63,0.7440873,0.5805181,63,0.61173874,0.39051414,2.311344,2.2927868
64,0.81549555,0.9823785,64,0.13875197,0.08234781,5.382279,5.9532986
65,0.76569647,0.7989824,65,0.5503773,0.48962444,2.9959161,2.6155932
66,0.6346358,0.68158185,66,0.26557174,0.28260356,3.490705,3.1112065
67,0.8090393,0.85776913,67,0.64139235,0.3901626,4.051847,3.3693905
68,0.07633775,0.05323541,68,0.5200265,0.81118417,2.8438702,1.2724155
69,0.5278963,0.52771235,69,0.5262149,0.694941,5.896995,6.970026
70,0.66072816,0.6791458,70,0.70468694,0.65916866,2.0070488,1.7747908
71,0.6919777,0.8455823,71,0.4810896,0.44799274,4.779669,6.0913258
72,0.7166143,0.8236337,72,0.18812294,0.18689203,5.9109592,6.2621136
73,0.7365919,0.969091,73,0.5817567,0.5447748,5.437128,3.7501748
74,0.29086798,0.29002917,74,0.6742124,0.8871065,2.6881733,2.422753
75,0.5359592,0.65972215,75,0.79965204,0.91263723,5.383293,6.287686
76,0.41849768,0.6707572,76,0.24415499,0.23649454,4.9441757,5.1085496
77,0.7421928,0.72233754,77,0.6665255,0.8313084,5.7873645,6.0250683
78,0.06406979,0.05280012,78,0.5569687,0.54072016,4.1136665,2.3889952
79,0.29179606,0.2980634,79,0.2839201,0.7499096,3.9927866,5.6671157
80,0.744231,0.99950063,80,0.5247065,0.70985305,4.665159,6.351941
81,0.42255563,0.3476665,81,0.55182433,0.7238969,2.068086,2.5131273
82,0.6933496,0.6492926,82,0.4050689,0.4616269,5.5345006,5.473032
83,0.31056896,0.4621181,83,0.0970204,0.013586402,3.550006,6.2183027
84,0.12903225,0.0926975,84,0.46368542,0.71066517,5.3056307,6.8029165
85,0.7629307,0.62953645,85,0.3367908,0.5416684,3.5255802,5.040841
86,0.05381913,0.019811034,86,0.74154395,0.75542176,1.9867463,1.3666687
87,0.1299736,0.14459431,87,0.526355,0.6207076,6.3730216,6.334497
88,0.19028121,0.46058547,88,0.024179822,0.014240742,4.7704663,4.4395833
89,0.5912572,0.57792693,89,0.65646625,0.2973606,3.1743252,1.4858882
90,0.28772447,0.41867495,90,0.65619344,0.6456874,5.211082,4.721292
91,0.3762756,0.59390527,91,0.7004479,0.5465512,3.9035952,3.242452
92,0.31120726,0.23902255,92,0.08591946,0.0794639,6.9808917,6.8674555
93,0.25723192,0.26774663,93,0.48336506,0.7495271,2.5712926,3.7640896
94,0.08721685,0.046625912,94,0.046403076,0.037796497,2.9805808,3.3100648
95,0.26261774,0.24841279,95,0.5029497,0.20117408,2.2606635,1.9223691
96,0.415517,0.19853222,96,0.698324,0.8999634,2.2544937,1.8631642
97,0.52960044,0.6435996,97,0.634079,0.26406574,2.5308452,2.79889
98,0.13689393,0.0030858517,98,0.122643225,0.114634514,4.325076,4.1534357
99,0.5340824,0.45104057,99,0.7552338,0.9430764,2.694157,5.6129932
100,0.1370755,0.1261918,100,0.438984,0.5864747,6.206181,6.6632357
101,0.5118451,0.67404306,101,0.15050708,0.10023308,2.1082323,2.1576352
102,0.7332712,0.65109754,102,0.6133805,0.9038952,3.7828403,5.750353
103,0.81239617,0.8889873,103,0.10624754,0.15521514,3.577689,3.6296024
104,0.43016502,0.61958396,104,0.4967741,0.6160614,6.2913194,5.1073694
105,0.8421732,0.87783974,105,0.6201334,0.52434313,3.7129252,4.106253
106,0.0446015,0.031674564,106,0.11672559,0.055466115,2.307622,2.6702342
107,0.69718444,0.90273285,107,0.6898213,0.13528013,2.3849707,1.0742832
108,0.33000168,0.21100336,108,0.70279527,0.6767117,3.095708,2.7348192
109,0.1418938,0.19895089,109,0.5713496,0.39431345,1.8416498,3.235033
110,0.17549485,0.092348635,110,0.3058718,0.34168166,2.5592027,2.2413435
111,0.7874249,0.7555009,111,0.5786012,0.55730826,4.1961427,3.248929
112,0.044136547,0.022992015,112,0.5944171,0.5180081,2.3007994,2.2160327
113,0.2510539,0.36868578,113,0.51494896,0.5047146,4.8557115,4.7482986
114,0.69581395,0.6732431,114,0.364307,0.5336814,5.5700774,6.3886485
115,0.8126135,0.8112806,115,0.73948044,0.95855373,4.230132,5.5186615
116,0.28047332,0.41723448,116,0.48510382,0.5645577,3.0030258,3.727324
117,0.12723921,0.15401137,117,0.71905166,0.9337115,2.4786723,2.4355547
118,0.6877908,0.7517353,118,0.5124353,0.21950322,2.4647303,1.5368445
119,0.32634634,0.43262917,119,0.45284063,0.487862,4.9872394,4.229346
120,0.14782311,0.8916907,120,0.33731025,0.014045179,2.5686026,5.029881
121,0.3299101,0.33352345,121,0.7082067,0.73684186,4.804697,5.050791
122,0.7599534,0.9047173,122,0.12296466,0.11904371,3.3490431,3.8737926
123,0.7847363,0.76965654,123,0.5752035,0.22223818,2.3310254,1.1517547
124,0.6336039,0.5294313,124,0.6516917,0.89762414,3.0241947,2.0490828
125,0.77239984,0.933169,125,0.53563255,0.5408572,6.137542,4.7193723
126,0.65250236,0.39049834,126,0.6752711,0.6506933,4.9656777,3.4182692
127,0.068988904,0.11544263,127,0.21471058,0.17066109,5.789589,6.180815
128,0.17301454,0.13161576,128,0.17863607,0.19025922,5.776627,6.247077
129,0.408312,0.28480452,129,0.57173276,0.37930208,5.976733,6.6328773
130,0.19083221,0.18878108,130,0.53644186,0.20728153,2.0339408,1.2622074
131,0.7124183,0.5740944,131,0.06435734,0.08970201,3.9886534,4.220856
132,0.31552318,0.23420799,132,0.5994145,0.7459617,1.5577339,1.233251
133,0.62094337,0.7281719,133,0.25875807,0.1764512,4.504201,5.260467
134,0.06482484,0.0578295,134,0.755459,0.94427246,1.9101789,2.490089
135,0.24208422,0.26024312,135,0.48740464,0.5514426,2.4364047,1.9739151
136,0.81338966,0.6752538,136,0.68711805,0.83930093,2.4277577,3.2057164
137,0.13496107,0.06430912,137,0.5246907,0.45266646,4.058201,3.2639396
138,0.098148614,0.15993708,138,0.5761318,0.60181344,2.0732024,2.0546603
139,0.37624723,0.38704354,139,0.7718288,0.88138884,2.6780655,4.3909674
140,0.2377428,0.20986688,140,0.725479,0.738956,3.883557,4.434726
141,0.34404883,0.39488,141,0.48646882,0.18041533,4.2022223,2.9788404
142,0.77813417,0.8969266,142,0.50623333,0.4868043,3.1031933,2.4274635
143,0.12541667,0.11854541,143,0.5828287,0.54864645,2.897556,1.7517273
144,0.11067258,0.09790796,144,0.7765384,0.91996104,3.7266324,6.4134293
145,0.08377407,0.05159259,145,0.6910429,0.7611761,4.7961946,6.213578
146,0.55687153,0.44770324,146,0.1268097,0.11221868,6.798158,6.090313
147,0.7920036,0.8095752,147,0.15092899,0.15215898,4.1966667,4.0489187
148,0.734878,0.85366,148,0.5660371,0.7552287,3.360314,3.5794375
149,0.34694958,0.49970704,149,0.7121667,0.76400256,2.475625,4.1397095
150,0.5512418,0.463641,150,0.22230297,0.26589823,4.1126294,5.647479
151,0.7156815,0.7895818,151,0.6559931,0.62085134,3.7587895,5.0509157
152,0.19482519,0.15453595,152,0.71871966,0.99191946,2.8463485,5.5623384
153,0.77049243,0.94996345,153,0.15621796,0.162031,4.0578732,4.2849245
154,0.5520278,0.66346395,154,0.122314215,0.12084895,7.619051,6.560026
155,0.15372552,0.1153425,155,0.14464584,0.19051099,6.0901937,5.8968744
156,0.5279158,0.40188277,156,0.7143278,0.72151005,3.1439977,3.570653
157,0.48061785,0.5796396,157,0.33739826,0.35903436,2.5338736,3.119669
158,0.79207027,0.8744672,158,0.39660624,0.44791245,6.072169,6.243682
159,0.738546,0.9358306,159,0.17140983,0.14650685,3.9184878,4.035769
160,0.7903887,0.8461001,160,0.6944872,0.6583574,2.1327808,1.38291
161,0.37431926,0.6191011,161,0.6876329,0.34087968,3.127996,2.70372
162,0.70264393,0.71343786,162,0.1025748,0.06708181,2.2856166,1.57773
163,0.736724,0.593216,163,0.3747747,0.17935324,2.2903032,1.1061758
164,0.7452683,0.98528385,164,0.5836092,0.3117385,3.4145098,2.1228495
165,0.7379232,0.7598572,165,0.3130122,0.27068388,3.5998101,2.5003762
166,0.5567745,0.42912972,166,0.7418165,0.9931656,2.2996545,5.9320145
167,0.82895464,0.7794774,167,0.3042345,0.33381546,4.826718,6.8253355
168,0.44856542,0.63165635,168,0.19658838,0.1954673,3.6192787,4.3799634
169,0.74890095,0.95401007,169,0.15878133,0.11119336,4.3355594,4.1853614
170,0.15763105,0.19352001,170,0.059587028,0.04433906,4.0436826,4.3642273
171,0.75409645,0.49016142,171,0.75575787,0.8738485,2.2898984,1.6382921
172,0.19576302,0.42302424,172,0.52545065,0.59456724,4.3259115,2.6929388
173,0.049453404,0.0342986,173,0.24675143,0.12111527,3.168657,2.8308363
174,0.74578935,0.7949426,174,0.7548743,0.9587893,2.0916808,6.832691
175,0.5777908,0.7711296,175,0.6693983,0.70758593,2.085056,1.9351186
176,0.092408635,0.037603915,176,0.72114927,0.8810867,2.0635414,2.4550412
177,0.22699295,0.07336247,177,0.3800597,0.4094661,5.8179407,6.1417546
178,0.7180863,0.73059005,178,0.74637896,0.9845556,3.8699224,5.0581927
179,0.31916043,0.36455208,179,0.035701796,0.03475696,4.0175185,5.484337
180,0.44595686,0.4956832,180,0.685902,0.97963715,1.7650621,1.551734
