,policy rate,reward rate,dec temp,subject,true policy rate,inferred policy rate,true reward rate,inferred reward rate,true dec temp,inferred dec temp
0,0.48201594,0.19705741,3.6907532,0,0.6971745,0.60997105,0.17627853,0.25597283,5.077299,4.6792383
1,0.10331831,0.22610861,2.473543,1,0.07084012,0.10270122,0.29309905,0.31389934,2.9423692,3.262998
2,0.6417307,0.38069612,6.442327,2,0.34435105,0.51277834,0.31821793,0.32626656,6.928856,6.3878508
3,0.268408,0.76624304,3.0032685,3,0.2904817,0.2617048,0.510046,0.6068635,1.7667166,2.2496555
4,0.40706396,0.9347205,1.6374527,4,0.68747807,0.7009766,0.7858152,0.6837461,1.6070533,1.9821388
5,0.4430297,0.35067916,1.0558074,5,0.3034317,0.36295524,0.58498234,0.70230067,1.0753139,1.53357
6,0.5152668,0.9279682,4.329029,6,0.3600334,0.5964253,0.79764354,0.8414217,4.2636766,4.0759163
7,0.6007667,0.50260967,6.5425324,7,0.40414,0.60284877,0.42383015,0.57039297,4.4198127,6.9230337
8,0.6960128,0.6571399,2.916633,8,0.47253203,0.6443899,0.91253066,0.81059,6.501489,4.1516433
9,0.42248496,0.6938472,0.67271626,9,0.3487438,0.4941499,0.74206114,0.71436805,1.3109878,1.5199784
10,0.8137247,0.1774947,1.3068796,10,0.9967576,0.53088117,0.011845887,0.10397206,5.3628254,3.0650268
11,0.6291738,0.7404879,3.6399832,11,0.6332386,0.6812177,0.74142647,0.7941253,3.794489,3.98494
12,0.10069885,0.60394347,1.8903642,12,0.14233154,0.09920362,0.8605047,0.46492317,1.1600052,1.8438516
13,0.6092718,0.42949557,2.423248,13,0.6870218,0.7254244,0.47082806,0.51768667,2.3359947,3.208722
14,0.85080016,0.5627958,0.8527303,14,0.8686063,0.7057409,0.8195417,0.72444665,6.7158165,3.7090273
15,0.5763647,0.19009043,3.8641808,15,0.33104277,0.48044276,0.27946264,0.2796621,4.5387506,3.932919
16,0.6981507,0.40524152,4.1479335,16,0.5624241,0.55430067,0.2613287,0.34426135,4.2250643,3.557794
17,0.47132248,0.6781695,5.8489614,17,0.36756974,0.36673522,0.6678158,0.64637613,6.2911143,5.694994
18,0.73398536,0.55779445,3.6631606,18,0.56673366,0.6358385,0.4935493,0.60040635,6.2266803,6.37567
19,0.6125997,0.2039123,4.341594,19,0.36525118,0.77116054,0.4305175,0.34585094,5.7098384,5.771732
20,0.8310869,0.82035697,2.1130984,20,0.67734647,0.71348476,0.96837336,0.75369006,4.5827775,2.0984683
21,0.13260609,0.74154675,2.346597,21,0.09924966,0.094655484,0.7254775,0.7342258,4.08434,2.7256205
22,0.56534594,0.24308045,0.25414774,22,0.7299479,0.44525027,0.9854353,0.8090883,3.2768192,1.8335449
23,0.3216568,0.36589226,2.8950002,23,0.3284108,0.3034929,0.38655478,0.6212133,1.4630959,3.0956826
24,0.23037161,0.23082371,2.340242,24,0.34607595,0.53521127,0.46726388,0.51058775,5.474063,5.3897777
25,0.4547031,0.949985,3.2839055,25,0.5266521,0.5785631,0.84565115,0.66508824,5.348172,2.1084256
26,0.514358,0.64414185,6.568849,26,0.34902954,0.41060922,0.5162457,0.58196485,3.834136,4.821062
27,0.18961838,0.31452236,6.5305386,27,0.34388322,0.25424093,0.24876046,0.3179414,4.2796106,5.476553
28,0.72567105,0.5726991,3.7030592,28,0.995737,0.5904132,0.56150687,0.5852206,3.2495072,4.254415
29,0.69361985,0.49982446,2.4616268,29,0.78475845,0.7563658,0.40806723,0.39947253,2.2043447,3.383936
30,0.20849825,0.47411066,1.319831,30,0.34033376,0.19808316,0.8364211,0.55439186,1.4258704,1.9109416
31,0.45830077,0.59274966,4.104699,31,0.4354378,0.36995438,0.7419257,0.7306167,4.5399942,3.9362037
32,0.42076185,0.56833965,5.544509,32,0.58802664,0.47779644,0.6615427,0.5270352,2.272096,2.843298
33,0.26243106,0.72249615,3.5699844,33,0.18723273,0.21384503,0.9485334,0.7155119,1.5935553,2.570917
34,0.5489912,0.4562124,1.193238,34,0.5300856,0.47246167,0.73607266,0.65864587,3.984787,3.6478078
35,0.70474523,0.37349573,1.703918,35,0.80511516,0.7472059,0.9745663,0.7588583,3.1375382,1.9466822
36,0.22248943,0.88613766,2.539976,36,0.34631395,0.29751244,0.6624335,0.7834065,1.1217365,2.428248
37,0.88611555,0.7947332,8.148872,37,0.9483747,0.8133199,0.38666928,0.63812816,3.5569773,5.7140355
38,0.17002255,0.72020763,2.4566162,38,0.2494002,0.27079713,0.26678115,0.64505917,1.9038326,1.6334472
39,0.36650476,0.60308987,7.5620914,39,0.30127484,0.44460818,0.6468541,0.6086149,6.9849954,6.652864
40,0.31062335,0.5119118,6.759411,40,0.33862227,0.29608154,0.41997296,0.4588714,6.787513,6.967864
41,0.8683537,0.4693417,1.1722776,41,0.6023537,0.7332376,0.36571813,0.59767354,1.7365471,2.18271
42,0.24806368,0.58834696,3.1112254,42,0.3311504,0.25411326,0.78031784,0.7278257,4.6335096,3.7604976
43,0.1501126,0.8700509,1.7465986,43,0.28171265,0.2120124,0.6224529,0.71706593,2.7680154,1.7962158
44,0.44428292,0.035387415,5.6033792,44,0.57494056,0.5197488,0.026441514,0.032737527,6.2095337,5.5524397
45,0.8239019,0.07397625,7.4076886,45,0.4584371,0.54823166,0.06749129,0.070201196,6.3760443,6.4976473
46,0.8942661,0.70527107,1.344471,46,0.8965924,0.87445235,0.5256165,0.7397382,1.0306251,1.2899985
47,0.20710741,0.69123507,6.3725953,47,0.20233399,0.22141306,0.6892997,0.64993644,6.498911,5.8709025
48,0.035346363,0.52035666,3.7134638,48,0.0028330684,0.021841133,0.484596,0.6287471,3.0209198,4.104451
49,0.71442413,0.45668134,3.6121159,49,0.9930519,0.68132883,0.5519492,0.5065022,4.67476,4.917485
50,0.66565704,0.26792827,4.798665,0,0.6971745,0.60997105,0.17627853,0.25597283,5.077299,4.6792383
51,0.090797216,0.3213549,3.2679052,1,0.07084012,0.10270122,0.29309905,0.31389934,2.9423692,3.262998
52,0.7433126,0.26940596,5.2797194,2,0.34435105,0.51277834,0.31821793,0.32626656,6.928856,6.3878508
53,0.21548693,0.42994562,1.6104573,3,0.2904817,0.2617048,0.510046,0.6068635,1.7667166,2.2496555
54,0.5187151,0.70925254,1.939187,4,0.68747807,0.7009766,0.7858152,0.6837461,1.6070533,1.9821388
55,0.28127712,0.8312374,0.41987163,5,0.3034317,0.36295524,0.58498234,0.70230067,1.0753139,1.53357
56,0.76385975,0.98052466,3.8289351,6,0.3600334,0.5964253,0.79764354,0.8414217,4.2636766,4.0759163
57,0.62204,0.4890771,6.0695214,7,0.40414,0.60284877,0.42383015,0.57039297,4.4198127,6.9230337
58,0.7788681,0.6056468,3.9519358,8,0.47253203,0.6443899,0.91253066,0.81059,6.501489,4.1516433
59,0.3498441,0.5764322,1.3354726,9,0.3487438,0.4941499,0.74206114,0.71436805,1.3109878,1.5199784
60,0.8975803,0.005714706,5.5777287,10,0.9967576,0.53088117,0.011845887,0.10397206,5.3628254,3.0650268
61,0.7014465,0.9422823,6.216444,11,0.6332386,0.6812177,0.74142647,0.7941253,3.794489,3.98494
62,0.09215486,0.6398561,1.5514312,12,0.14233154,0.09920362,0.8605047,0.46492317,1.1600052,1.8438516
63,0.74728197,0.79219717,2.2352254,13,0.6870218,0.7254244,0.47082806,0.51768667,2.3359947,3.208722
64,0.88343465,0.61187917,2.6406183,14,0.8686063,0.7057409,0.8195417,0.72444665,6.7158165,3.7090273
65,0.7839151,0.2752753,4.215416,15,0.33104277,0.48044276,0.27946264,0.2796621,4.5387506,3.932919
66,0.38473055,0.4182305,3.1732833,16,0.5624241,0.55430067,0.2613287,0.34426135,4.2250643,3.557794
67,0.2244945,0.46845424,4.5057225,17,0.36756974,0.36673522,0.6678158,0.64637613,6.2911143,5.694994
68,0.80245113,0.61697626,6.3497643,18,0.56673366,0.6358385,0.4935493,0.60040635,6.2266803,6.37567
69,0.92976844,0.28451198,5.1198525,19,0.36525118,0.77116054,0.4305175,0.34585094,5.7098384,5.771732
70,0.67286795,0.26080605,1.509944,20,0.67734647,0.71348476,0.96837336,0.75369006,4.5827775,2.0984683
71,0.037354536,0.48808253,2.0212867,21,0.09924966,0.094655484,0.7254775,0.7342258,4.08434,2.7256205
72,0.5196821,0.7223274,1.6936915,22,0.7299479,0.44525027,0.9854353,0.8090883,3.2768192,1.8335449
73,0.31738248,0.582443,2.4536922,23,0.3284108,0.3034929,0.38655478,0.6212133,1.4630959,3.0956826
74,0.6290132,0.7714894,8.532953,24,0.34607595,0.53521127,0.46726388,0.51058775,5.474063,5.3897777
75,0.64814895,0.89341146,3.456371,25,0.5266521,0.5785631,0.84565115,0.66508824,5.348172,2.1084256
76,0.42487693,0.76510304,7.541179,26,0.34902954,0.41060922,0.5162457,0.58196485,3.834136,4.821062
77,0.31504938,0.47524497,5.6911736,27,0.34388322,0.25424093,0.24876046,0.3179414,4.2796106,5.476553
78,0.4259563,0.56051123,4.513501,28,0.995737,0.5904132,0.56150687,0.5852206,3.2495072,4.254415
79,0.75717837,0.6624067,4.252189,29,0.78475845,0.7563658,0.40806723,0.39947253,2.2043447,3.383936
80,0.13782857,0.84326243,2.0691195,30,0.34033376,0.19808316,0.8364211,0.55439186,1.4258704,1.9109416
81,0.20895211,0.8044518,3.198677,31,0.4354378,0.36995438,0.7419257,0.7306167,4.5399942,3.9362037
82,0.35276988,0.4915074,3.6390142,32,0.58802664,0.47779644,0.6615427,0.5270352,2.272096,2.843298
83,0.19082876,0.81051993,1.6072606,33,0.18723273,0.21384503,0.9485334,0.7155119,1.5935553,2.570917
84,0.4525144,0.5149169,4.5217724,34,0.5300856,0.47246167,0.73607266,0.65864587,3.984787,3.6478078
85,0.8280909,0.9720348,2.793446,35,0.80511516,0.7472059,0.9745663,0.7588583,3.1375382,1.9466822
86,0.29902843,0.8783126,2.4461484,36,0.34631395,0.29751244,0.6624335,0.7834065,1.1217365,2.428248
87,0.8735382,0.58474755,4.8589673,37,0.9483747,0.8133199,0.38666928,0.63812816,3.5569773,5.7140355
88,0.15888946,0.7895639,2.7928672,38,0.2494002,0.27079713,0.26678115,0.64505917,1.9038326,1.6334472
89,0.62349737,0.6723792,8.551134,39,0.30127484,0.44460818,0.6468541,0.6086149,6.9849954,6.652864
90,0.05602173,0.51132214,8.267406,40,0.33862227,0.29608154,0.41997296,0.4588714,6.787513,6.967864
91,0.70866406,0.47118074,1.6366391,41,0.6023537,0.7332376,0.36571813,0.59767354,1.7365471,2.18271
92,0.23204118,0.74355334,3.6029937,42,0.3311504,0.25411326,0.78031784,0.7278257,4.6335096,3.7604976
93,0.22261247,0.81548333,0.89724594,43,0.28171265,0.2120124,0.6224529,0.71706593,2.7680154,1.7962158
94,0.48510116,0.029578442,5.661083,44,0.57494056,0.5197488,0.026441514,0.032737527,6.2095337,5.5524397
95,0.409439,0.08182331,6.786042,45,0.4584371,0.54823166,0.06749129,0.070201196,6.3760443,6.4976473
96,0.9624853,0.62363833,0.83634764,46,0.8965924,0.87445235,0.5256165,0.7397382,1.0306251,1.2899985
97,0.20376544,0.8697171,8.369399,47,0.20233399,0.22141306,0.6892997,0.64993644,6.498911,5.8709025
98,0.041836493,0.7756446,5.880585,48,0.0028330684,0.021841133,0.484596,0.6287471,3.0209198,4.104451
99,0.739298,0.499216,4.7147417,49,0.9930519,0.68132883,0.5519492,0.5065022,4.67476,4.917485
100,0.1905431,0.18302579,4.6102877,0,0.6971745,0.60997105,0.17627853,0.25597283,5.077299,4.6792383
101,0.10495788,0.22192822,3.2363806,1,0.07084012,0.10270122,0.29309905,0.31389934,2.9423692,3.262998
102,0.42631423,0.31070337,6.2795515,2,0.34435105,0.51277834,0.31821793,0.32626656,6.928856,6.3878508
103,0.20150617,0.7833911,2.359802,3,0.2904817,0.2617048,0.510046,0.6068635,1.7667166,2.2496555
104,0.92417103,0.5498261,1.7351328,4,0.68747807,0.7009766,0.7858152,0.6837461,1.6070533,1.9821388
105,0.29666683,0.7467257,2.0582023,5,0.3034317,0.36295524,0.58498234,0.70230067,1.0753139,1.53357
106,0.6830237,0.92824864,4.312956,6,0.3600334,0.5964253,0.79764354,0.8414217,4.2636766,4.0759163
107,0.6135261,0.57793766,7.2394075,7,0.40414,0.60284877,0.42383015,0.57039297,4.4198127,6.9230337
108,0.56782323,0.7448708,4.113093,8,0.47253203,0.6443899,0.91253066,0.81059,6.501489,4.1516433
109,0.532358,0.64349043,1.9822626,9,0.3487438,0.4941499,0.74206114,0.71436805,1.3109878,1.5199784
110,0.49477562,0.059051324,2.1744444,10,0.9967576,0.53088117,0.011845887,0.10397206,5.3628254,3.0650268
111,0.6396657,0.7941422,4.0323963,11,0.6332386,0.6812177,0.74142647,0.7941253,3.794489,3.98494
112,0.12686439,0.3359734,1.0028906,12,0.14233154,0.09920362,0.8605047,0.46492317,1.1600052,1.8438516
113,0.67608136,0.67649764,3.5072894,13,0.6870218,0.7254244,0.47082806,0.51768667,2.3359947,3.208722
114,0.70829135,0.36680585,2.4273024,14,0.8686063,0.7057409,0.8195417,0.72444665,6.7158165,3.7090273
