,inferred policy rate,true policy rate,subject,inferred reward rate,true reward rate,inferred dec temp,true dec temp
0,0.7407659,0.9375088,0,0.74179494,0.933326,4.7751102,5.691768
1,0.29020962,0.26989204,1,0.24703635,0.23362678,7.136659,6.0131006
2,0.7751758,0.789068,2,0.50821584,0.35996312,3.6261148,3.5265708
3,0.7636914,0.7885672,3,0.4472417,0.34963214,6.374145,6.0281367
4,0.6592474,0.8837329,4,0.6355084,0.3796078,2.5456054,1.3076504
5,0.22584432,0.19304222,5,0.31689733,0.11686891,3.4615228,3.3772163
6,0.24082156,0.19939047,6,0.6605594,0.83818734,3.501673,4.269795
7,0.37959912,0.3975888,7,0.38930675,0.1925,3.4811163,2.4431608
8,0.47186315,0.4958403,8,0.6527813,0.4429717,5.9752626,5.5745125
9,0.62804085,0.87579775,9,0.5357661,0.6116206,4.275226,6.2631955
10,0.5563314,0.44474798,10,0.6981902,0.7885862,3.008275,2.15708
11,0.28748164,0.2026686,11,0.67075366,0.78955877,3.3899028,4.068388
12,0.142948,0.08425599,12,0.20134749,0.1817233,4.913574,5.5228496
13,0.26268047,0.12551624,13,0.28621912,0.16696393,4.7438946,4.4960895
14,0.546723,0.50592583,14,0.37474212,0.25177795,4.441078,4.94153
15,0.75838417,0.6049255,15,0.66095203,0.61932516,2.4732149,1.1925211
16,0.24307323,0.4035229,16,0.3245058,0.16154236,2.974874,2.3998523
17,0.20862995,0.22021198,17,0.60094875,0.71413875,3.8080726,2.5482533
18,0.5616255,0.59381014,18,0.27542213,0.24690253,5.0136204,5.7555246
19,0.7116125,0.86493415,19,0.51865417,0.56027234,5.056874,4.2784305
20,0.73266804,0.9351685,20,0.4948509,0.5223896,4.083374,4.652325
21,0.38656715,0.67243606,21,0.27672145,0.28570753,2.7343857,2.1799526
22,0.26083627,0.2622022,22,0.7103404,0.98651856,3.2010946,6.6052227
23,0.51693076,0.63162905,23,0.30270112,0.30853146,4.25556,4.3463335
24,0.7356802,0.9127897,24,0.6776256,0.24206328,2.5765092,1.5676223
25,0.6269006,0.66715693,25,0.64871037,0.56702864,3.6359193,3.4959478
26,0.7025813,0.89741313,26,0.7032439,0.55270153,2.250085,1.3412135
27,0.58242637,0.5239739,27,0.68967,0.9945571,2.440728,4.375779
28,0.7590564,0.7618454,28,0.6219209,0.48832953,2.433096,1.6161485
29,0.2124741,0.23066288,29,0.57169986,0.3543501,3.8590894,4.049261
30,0.14234975,0.0016018152,30,0.60691667,0.5392619,4.4232984,4.153098
31,0.4847479,0.47949153,31,0.5169559,0.49037457,3.3767564,3.0987184
32,0.17948532,0.11767936,32,0.17241496,0.18247491,5.1570063,6.2929606
33,0.77011174,0.87735766,33,0.46987414,0.52695686,3.7541213,3.7387092
34,0.27291405,0.032976806,34,0.6445326,0.8548109,3.1208146,2.4052107
35,0.19285312,0.09721249,35,0.1442164,0.07087767,3.2635472,3.3857746
36,0.2127422,0.094411254,36,0.5004865,0.37958175,5.895846,4.5988097
37,0.6140278,0.79048085,37,0.50990945,0.7619317,3.5536573,4.463949
38,0.6777981,0.8745976,38,0.45324984,0.18522847,4.4122405,2.4985776
39,0.731634,0.7561217,39,0.3022949,0.4059614,3.828111,4.809939
40,0.7112676,0.69823056,40,0.69564384,0.6549643,2.5131426,1.4312917
