,inferred policy rate,true policy rate,subject,inferred reward rate,true reward rate,inferred dec temp,true dec temp
0,0.6371724,0.6971745,0,0.26557794,0.17627853,4.6752048,5.077299
1,0.09959666,0.07084012,1,0.3020406,0.29309905,3.2189224,2.9423692
2,0.5049714,0.34435105,2,0.32239634,0.31821793,6.3786235,6.928856
3,0.27052134,0.2904817,3,0.5700919,0.510046,2.278728,1.7667166
4,0.72187275,0.68747807,4,0.66905534,0.7858152,1.9828275,1.6070533
5,0.36377606,0.3034317,5,0.7122531,0.58498234,1.5017833,1.0753139
6,0.6133883,0.3600334,6,0.8865939,0.79764354,4.644895,4.2636766
7,0.61713606,0.40414,7,0.5714536,0.42383015,6.831133,4.4198127
8,0.65437233,0.47253203,8,0.8301315,0.91253066,4.4520965,6.501489
9,0.4942733,0.3487438,9,0.70964843,0.74206114,1.4852529,1.3109878
10,0.8425188,0.9967576,10,0.010448646,0.011845887,6.06337,5.3628254
11,0.6699308,0.6332386,11,0.7900611,0.74142647,3.935704,3.794489
12,0.09893994,0.14233154,12,0.4127096,0.8605047,1.7131448,1.1600052
13,0.7306514,0.6870218,13,0.50793475,0.47082806,3.205565,2.3359947
14,0.7297028,0.8686063,14,0.7655487,0.8195417,3.8414092,6.7158165
15,0.5019582,0.33104277,15,0.28175604,0.27946264,3.8252776,4.5387506
16,0.5492444,0.5624241,16,0.34923843,0.2613287,3.556224,4.2250643
17,0.3643911,0.36756974,17,0.65753615,0.6678158,5.859881,6.2911143
18,0.6414104,0.56673366,18,0.60782886,0.4935493,6.384915,6.2266803
19,0.7832188,0.36525118,19,0.34807324,0.4305175,5.748163,5.7098384
20,0.720067,0.67734647,20,0.7754171,0.96837336,2.121807,4.5827775
21,0.09579127,0.09924966,21,0.77596825,0.7254775,2.7196264,4.08434
22,0.44746196,0.7299479,22,0.82474273,0.9854353,1.8060606,3.2768192
23,0.30697182,0.3284108,23,0.61612403,0.38655478,3.218454,1.4630959
24,0.555535,0.34607595,24,0.49447602,0.46726388,5.365919,5.474063
25,0.59928834,0.5266521,25,0.6490554,0.84565115,2.0754793,5.348172
26,0.41465127,0.34902954,26,0.57591313,0.5162457,5.045458,3.834136
27,0.25181687,0.34388322,27,0.31777123,0.24876046,5.4662414,4.2796106
28,0.61374295,0.995737,28,0.5636984,0.56150687,4.3197913,3.2495072
29,0.7653901,0.78475845,29,0.3934407,0.40806723,3.3413332,2.2043447
30,0.20787859,0.34033376,30,0.5509571,0.8364211,1.8455272,1.4258704
31,0.3857968,0.4354378,31,0.7432649,0.7419257,4.111136,4.5399942
32,0.49312702,0.58802664,32,0.5020575,0.6615427,2.928835,2.272096
33,0.21317059,0.18723273,33,0.74194664,0.9485334,2.7396064,1.5935553
34,0.48085248,0.5300856,34,0.6637873,0.73607266,3.693058,3.984787
35,0.7700158,0.80511516,35,0.7952672,0.9745663,1.9926078,3.1375382
36,0.2992759,0.34631395,36,0.81219614,0.6624335,2.4788618,1.1217365
37,0.83678377,0.9483747,37,0.6263368,0.38666928,5.6710196,3.5569773
38,0.27304515,0.2494002,38,0.6381694,0.26678115,1.6882516,1.9038326
39,0.4412661,0.30127484,39,0.60385734,0.6468541,6.79934,6.9849954
40,0.29614815,0.33862227,40,0.4557828,0.41997296,6.943653,6.787513
41,0.7533077,0.6023537,41,0.5842799,0.36571813,2.1651874,1.7365471
42,0.26773992,0.3311504,42,0.74701965,0.78031784,3.8187368,4.6335096
43,0.21238719,0.28171265,43,0.7388866,0.6224529,1.6948254,2.7680154
44,0.5214196,0.57494056,44,0.032840002,0.026441514,5.659327,6.2095337
45,0.5616993,0.4584371,45,0.06981241,0.06749129,6.5282745,6.3760443
46,0.8889004,0.8965924,46,0.751644,0.5256165,1.2582337,1.0306251
47,0.22791657,0.20233399,47,0.6525376,0.6892997,5.910459,6.498911
48,0.018991867,0.0028330684,48,0.61718833,0.484596,4.000053,3.0209198
49,0.7046151,0.9930519,49,0.51987344,0.5519492,4.8479333,4.67476
