,inferred policy rate,true policy rate,subject,inferred reward rate,true reward rate,inferred dec temp,true dec temp
0,0.61468345,0.6971745,0,0.26297548,0.17627853,4.690502,5.077299
1,0.10260914,0.07084012,1,0.30486345,0.29309905,3.1293726,2.9423692
2,0.49665335,0.34435105,2,0.32382518,0.31821793,6.372919,6.928856
3,0.27424276,0.2904817,3,0.60035753,0.510046,2.2682118,1.7667166
4,0.69307727,0.68747807,4,0.67261,0.7858152,1.9951304,1.6070533
5,0.34890655,0.3034317,5,0.6997971,0.58498234,1.4353547,1.0753139
6,0.5778337,0.3600334,6,0.86940825,0.79764354,4.3294325,4.2636766
7,0.6079522,0.40414,7,0.57601285,0.42383015,6.9523087,4.4198127
8,0.6484382,0.47253203,8,0.8239992,0.91253066,4.364965,6.501489
9,0.5022671,0.3487438,9,0.6966766,0.74206114,1.4712981,1.3109878
10,0.80376065,0.9967576,10,0.010353993,0.011845887,5.843255,5.3628254
11,0.67081857,0.6332386,11,0.7971476,0.74142647,3.9318988,3.794489
12,0.10364026,0.14233154,12,0.44251433,0.8605047,1.7820787,1.1600052
13,0.7224305,0.6870218,13,0.50845474,0.47082806,3.267315,2.3359947
14,0.7181178,0.8686063,14,0.7355684,0.8195417,3.6703258,6.7158165
15,0.47604915,0.33104277,15,0.27343556,0.27946264,3.967495,4.5387506
16,0.54114974,0.5624241,16,0.3410916,0.2613287,3.5716093,4.2250643
17,0.36621428,0.36756974,17,0.63127255,0.6678158,5.7486577,6.2911143
18,0.63670677,0.56673366,18,0.6077089,0.4935493,6.4068046,6.2266803
19,0.7830252,0.36525118,19,0.34595385,0.4305175,5.7905636,5.7098384
20,0.72846985,0.67734647,20,0.7562788,0.96837336,2.1304944,4.5827775
21,0.08906823,0.09924966,21,0.75254124,0.7254775,2.5746405,4.08434
22,0.44493306,0.7299479,22,0.81058663,0.9854353,1.7915376,3.2768192
23,0.29680184,0.3284108,23,0.62339675,0.38655478,3.2389376,1.4630959
24,0.538256,0.34607595,24,0.5020035,0.46726388,5.244653,5.474063
25,0.5790134,0.5266521,25,0.6629698,0.84565115,2.08177,5.348172
26,0.41603172,0.34902954,26,0.5856084,0.5162457,4.926795,3.834136
27,0.25613666,0.34388322,27,0.31034744,0.24876046,5.3290896,4.2796106
28,0.614791,0.995737,28,0.5691285,0.56150687,4.3320117,3.2495072
29,0.75993395,0.78475845,29,0.38041633,0.40806723,3.264593,2.2043447
30,0.20677277,0.34033376,30,0.56022096,0.8364211,1.8579794,1.4258704
31,0.3998954,0.4354378,31,0.73091316,0.7419257,3.9645877,4.5399942
32,0.47759235,0.58802664,32,0.52198935,0.6615427,2.827359,2.272096
33,0.21081954,0.18723273,33,0.71845174,0.9485334,2.5623457,1.5935553
34,0.47676793,0.5300856,34,0.660921,0.73607266,3.6277666,3.984787
35,0.75887585,0.80511516,35,0.7868684,0.9745663,2.0667055,3.1375382
36,0.29074445,0.34631395,36,0.7843669,0.6624335,2.4775572,1.1217365
37,0.8269612,0.9483747,37,0.62522024,0.38666928,5.449295,3.5569773
38,0.26642185,0.2494002,38,0.6577296,0.26678115,1.6360773,1.9038326
39,0.43563226,0.30127484,39,0.60960597,0.6468541,6.676868,6.9849954
40,0.29845715,0.33862227,40,0.46019617,0.41997296,7.009876,6.787513
41,0.7311456,0.6023537,41,0.58349496,0.36571813,2.1556172,1.7365471
42,0.26030594,0.3311504,42,0.7291504,0.78031784,3.8289354,4.6335096
43,0.21235596,0.28171265,43,0.72332543,0.6224529,1.7436914,2.7680154
44,0.51752216,0.57494056,44,0.03289046,0.026441514,5.621893,6.2095337
45,0.5361645,0.4584371,45,0.07193131,0.06749129,6.5433865,6.3760443
46,0.88937443,0.8965924,46,0.7423283,0.5256165,1.2823782,1.0306251
47,0.21406755,0.20233399,47,0.64770395,0.6892997,5.712333,6.498911
48,0.020198066,0.0028330684,48,0.61319274,0.484596,4.0096846,3.0209198
49,0.667991,0.9930519,49,0.5136177,0.5519492,4.861931,4.67476
