,inferred discount,true discount,subject,inferred learning rate,true learning rate,inferred mf weight,true mf weight,inferred mb weight,true mb weight
146,0.30738598,0.14282674,146,0.25153777,0.249955,2.4636798,4.293973,4.630481,3.1855466
147,0.29657665,0.15678585,147,0.34448728,0.33400625,2.3310444,3.3048627,4.7770567,4.5577607
148,0.61304015,0.9666811,148,0.80112535,0.9169186,2.4558568,1.6760162,1.3092148,1.7433386
149,0.2051716,0.04210365,149,0.2747116,0.29921287,1.8673767,5.9437733,4.9736958,5.7937984
150,0.6137903,0.48220676,150,0.5060588,0.5392665,3.8772767,5.1350627,2.3257883,2.0242767
151,0.30250117,0.16042835,151,0.67593616,0.6749142,2.3308446,3.1503305,2.612182,2.5606875
152,0.42846057,0.463165,152,0.6593336,0.6881407,2.4781914,2.262701,1.9150044,1.6686172
153,0.6176931,0.9401697,153,0.79611343,0.83937234,2.7907968,1.9543562,2.1012812,4.0150204
154,0.6433066,0.6130844,154,0.7055094,0.797693,3.5387592,4.7086267,2.8519614,5.350962
155,0.77790403,0.9900309,155,0.790931,0.8875858,3.930197,5.8583174,1.4529926,2.4090428
156,0.27559015,0.034731984,156,0.78596705,0.8169802,1.5408492,3.1439242,4.2161975,4.6167517
157,0.73421323,0.5419403,157,0.58170515,0.57841593,4.2053785,5.51572,2.8671775,1.4714974
158,0.601663,0.6164268,158,0.50259346,0.4892791,2.836539,2.7334251,4.3905087,4.679434
159,0.5863722,0.50448966,159,0.08445424,0.061294794,3.992272,4.611013,3.959212,3.796526
160,0.2283426,0.80516064,160,0.78675526,0.87307584,1.1303139,0.37689972,1.7339755,2.5022078
161,0.73530537,0.528645,161,0.30400756,0.29940343,2.7506008,2.893703,0.82990986,0.15136027
162,0.733266,0.56554896,162,0.7179484,0.8234065,3.7754312,5.762207,2.4609854,4.766823
163,0.19962116,0.07441789,163,0.45885503,0.4765296,2.1913843,5.07885,5.02329,4.384289
164,0.5521506,0.4370631,164,0.103698626,0.0963164,3.7202168,5.997596,4.2819767,5.175248
165,0.7688392,0.6002181,165,0.7945777,0.8522533,2.9368892,4.090827,1.3046396,0.5979084
166,0.6454011,0.58071727,166,0.5539545,0.57448524,3.748369,4.5813084,2.7971318,2.6632457
167,0.59930235,0.18528491,167,0.07626264,0.03485191,4.0017576,3.578222,3.877938,2.093952
168,0.29264867,0.21708655,168,0.14553393,0.14518929,2.7956514,3.391913,4.4769382,5.6657248
169,0.22227146,0.012332439,169,0.5685694,0.440602,1.2713572,1.472336,0.8972154,0.4477204
170,0.6812272,0.60605186,170,0.35503644,0.3764413,3.5561798,4.240582,3.6630542,3.859304
171,0.48665613,0.31485432,171,0.745247,0.741429,2.084113,2.0574353,4.01832,4.308614
172,0.5133716,0.73016864,172,0.7598877,0.78171915,2.1215053,1.3150531,1.7868668,1.7606117
173,0.24097618,0.7631604,173,0.49124616,0.43640447,1.9796132,0.18521547,5.1415014,5.2549214
174,0.3817608,0.65235895,174,0.52481747,0.52897906,2.5946414,1.0814341,4.17031,5.182604
175,0.5167796,0.3535406,175,0.54686034,0.5952431,3.4645348,5.0415564,3.3197925,3.514236
176,0.43704176,0.3370812,176,0.7049415,0.61801237,3.4980772,3.704895,2.328529,2.1086078
177,0.8062349,0.963411,177,0.53808033,0.572988,3.8361244,4.021993,1.5517848,0.6311141
178,0.4432479,0.6765289,178,0.7293867,0.7395674,2.598089,1.7657568,2.208857,2.162078
179,0.49617046,0.18306214,179,0.09867708,0.04571086,3.5615616,0.93316734,4.385363,1.9003301
180,0.7767026,0.79906833,180,0.56519103,0.5980569,4.436911,5.341342,2.605377,0.017240882
181,0.49654928,0.21252447,181,0.7471444,0.764209,3.0452168,5.6404724,1.9521391,1.8459628
182,0.27508277,0.15477264,182,0.7915209,0.88118505,1.3628507,1.9534403,3.1928256,3.3794055
183,0.20407759,0.12414986,183,0.38894707,0.36295122,3.1099174,4.047879,2.3219457,1.6740582
184,0.5879102,0.49355286,184,0.5375901,0.41753346,1.5327262,1.5340351,0.88412744,0.4519025
185,0.13684082,0.0014951229,185,0.41000146,0.40504152,1.9835263,2.6338227,1.1721683,0.69033587
186,0.260875,0.1550979,186,0.32911614,0.3758207,2.3576682,5.399701,2.9462945,2.4892735
187,0.29790822,0.37797964,187,0.75047624,0.6933177,1.6383584,0.4086113,5.189868,5.573737
