,policy rate,reward rate,dec temp,habitual tendency,subject
0,0.43788734,0.86651117,0.9522235,0.9756762,0
1,0.034652002,0.4116685,4.627269,0.22531676,1
2,0.51929504,0.056136034,1.9153123,0.84330857,2
3,0.7333223,0.90818816,3.5029125,0.21523446,3
4,0.041009553,0.4818229,4.126342,0.7437777,4
5,0.11474765,0.9336907,6.1843247,0.33932686,5
6,0.5259305,0.36706853,8.2469015,0.33977184,6
7,0.2638171,0.55026627,7.5973787,0.9065643,7
8,0.11948549,0.33754855,3.2108963,0.86461717,8
9,0.01975736,0.05361516,6.9088006,0.43828553,9
10,0.09724647,0.24749805,1.3579535,0.94827783,10
11,0.4935353,0.48825064,5.418789,0.3413864,11
12,0.5181432,0.606783,2.6310494,0.9409573,12
13,0.38474277,0.8170974,2.905556,0.14284165,13
14,0.7505917,0.078045756,3.5806606,0.8438419,14
15,0.04690556,0.16110581,1.2398624,0.89292526,15
16,0.844129,0.1886041,6.016875,0.84402835,16
17,0.8116375,0.7914204,2.3758194,0.6676352,17
18,0.43331105,0.7055813,3.2275882,0.89467674,18
19,0.25731307,0.7325528,2.560887,0.7595654,19
20,0.90676117,0.80864507,5.231209,0.8252509,20
21,0.55307144,0.4045972,4.059064,0.26679173,21
22,0.6197162,0.05773653,5.931673,0.7693502,22
23,0.88878906,0.94550115,6.949523,0.7577281,23
24,0.7087145,0.72989523,1.5921746,0.47919267,0
25,0.014010442,0.59877807,4.7633495,0.8861574,1
26,0.45775473,0.066105306,2.1287932,0.6862715,2
27,0.13773291,0.9502305,4.5112734,0.44902414,3
28,0.009465336,0.53439903,5.0038776,0.38154817,4
29,0.08236048,0.9400926,6.6567116,0.5175645,5
30,0.8426402,0.3387763,6.988904,0.21641931,6
31,0.18955342,0.48182878,5.803098,0.74875194,7
32,0.16418703,0.24419318,4.0293884,0.9726936,8
33,0.0233638,0.057590403,5.0158052,0.31271106,9
34,0.10321978,0.58400095,1.2974637,0.61841536,10
35,0.18781026,0.5397379,6.5459895,0.049967535,11
36,0.3588411,0.3118818,1.0230087,0.95913225,12
37,0.9442371,0.8133732,5.004955,0.1003215,13
38,0.544139,0.08457488,4.231684,0.3724273,14
39,0.1576449,0.027417745,2.3371933,0.9326064,15
40,0.6913139,0.24815592,6.753984,0.98129153,16
41,0.92960805,0.93803954,2.5516794,0.6929256,17
42,0.8897268,0.78914785,5.294936,0.8554465,18
43,0.112857915,0.57470137,1.2756083,0.8741996,19
44,0.9107802,0.86390525,2.904921,0.790283,20
45,0.86706334,0.47804013,4.779398,0.18628564,21
46,0.26413313,0.05348409,5.883419,0.4326836,22
47,0.18562455,0.8697916,5.526629,0.64272463,23
48,0.5326071,0.81495845,2.08164,0.9126127,0
49,0.0154114505,0.5232108,4.6195803,0.847461,1
50,0.2777843,0.0850116,2.2727547,0.80880463,2
51,0.33583352,0.89270073,3.386723,0.3809671,3
52,0.018114617,0.5981617,4.1875696,0.58250046,4
53,0.35756445,0.95196253,5.203019,0.7934957,5
54,0.95652103,0.3729537,7.910372,0.38536745,6
55,0.54419416,0.5919476,7.7330236,0.9361482,7
