,inferred discount,subject,inferred learning rate,inferred mf weight,inferred mb weight
0,0.3633436,0,0.37373137,2.637967,4.7355742
1,0.39459798,1,0.7428198,1.690633,2.1179266
2,0.48244816,2,0.29949957,1.9522244,2.4422882
3,0.7908787,3,0.7116646,4.1598506,1.3150359
4,0.34827924,4,0.15286823,1.8575195,2.4765797
5,0.46860206,5,0.7574655,2.0333295,4.886534
6,0.74864864,6,0.6178119,3.972411,2.7332296
7,0.39914417,7,0.52849513,2.7272978,5.189823
8,0.4042823,8,0.81348914,1.5572453,4.0794044
9,0.5389515,9,0.1468042,3.5917802,4.3140316
10,0.24218705,10,0.16781127,2.3293686,4.974863
11,0.72872895,11,0.43090197,0.6904338,0.46626282
12,0.3955796,12,0.7914157,2.0054228,4.414812
13,0.45991355,13,0.23342408,3.201854,4.5841913
14,0.386974,14,0.32062283,1.7378162,4.9467254
15,0.40318784,15,0.768275,1.8837336,4.7186446
16,0.67699087,16,0.22924484,3.8513436,3.0879204
17,0.4130756,17,0.7775559,1.3451943,3.459456
18,0.7970933,18,0.597706,4.176333,2.6020503
19,0.46333453,19,0.7776908,2.1031787,1.8979609
20,0.47499514,20,0.5405751,2.7758212,2.1396627
21,0.8101101,21,0.7229352,4.1913486,1.6631426
22,0.5387635,22,0.12220932,3.4697294,4.2085285
23,0.65984917,23,0.4591218,3.7465909,4.5196586
24,0.34418675,24,0.47962892,2.4916456,4.9505177
25,0.78264356,25,0.5615585,3.9572353,1.2543592
26,0.7737133,26,0.5532173,4.2903113,3.7220876
27,0.66498303,27,0.7152051,3.0094259,3.6130457
28,0.60342354,28,0.6173502,3.5020428,3.0349078
29,0.19957289,29,0.36436445,3.1585124,2.2736056
30,0.787429,30,0.6906189,4.2475033,1.5830202
31,0.65938795,31,0.7887782,2.7547326,1.0285245
32,0.383017,32,0.749471,1.9240452,3.352954
33,0.6688773,33,0.1367766,3.9063067,2.3942096
34,0.48314172,34,0.6157194,1.9391059,3.6557324
35,0.58499306,35,0.28055614,2.9525146,3.6960351
36,0.5606317,36,0.7345312,1.9401556,2.5194082
37,0.6576172,37,0.20454822,3.9110503,3.4150085
38,0.6223772,38,0.7890187,3.263464,3.1220138
39,0.14296955,39,0.25864205,1.4996344,3.2357032
40,0.50939345,40,0.75163466,1.627637,1.3714786
41,0.5865172,41,0.12721221,3.8690069,3.8624098
42,0.7514348,42,0.4372636,4.0740967,2.6433227
43,0.6041343,43,0.13733958,3.8519378,3.8916085
44,0.6410902,44,0.7095316,3.3543394,2.1473017
45,0.6305467,45,0.201134,3.7015288,3.7162983
46,0.7718738,46,0.52564156,3.8609376,2.3643448
47,0.29027408,47,0.5024348,1.5098823,4.374383
48,0.6904077,48,0.5966982,3.870518,2.8988981
49,0.2300839,49,0.28986084,1.7893577,3.6225224
50,0.3614298,50,0.7179873,1.3996238,0.943667
51,0.74216354,51,0.31677076,4.1319246,2.7168877
52,0.53737193,52,0.3742394,3.4412572,4.052417
53,0.09891275,53,0.21896414,1.9624212,0.9733211
54,0.5882006,54,0.1875524,3.8298633,4.2133927
55,0.6284161,55,0.16803272,3.8757482,3.6423106
56,0.38273433,56,0.63847244,2.5952785,4.7521963
57,0.58969474,57,0.07641443,3.9385006,4.014179
58,0.74159765,58,0.52377856,3.7562428,3.001102
59,0.6564387,59,0.25444594,3.9865794,3.5191534
60,0.70211184,60,0.67982155,4.2754645,1.977566
61,0.79917324,61,0.44544828,4.2526793,1.7718034
62,0.60554296,62,0.13765208,3.9561124,3.8529937
63,0.6665859,63,0.24193645,4.08948,3.5638435
64,0.6933379,64,0.27352405,3.948736,2.8600738
65,0.60466635,65,0.0832662,4.147979,3.9651392
66,0.2429072,66,0.648903,1.693201,2.1016366
67,0.8081051,67,0.35105294,4.3209424,1.3136885
68,0.3473354,68,0.6905135,2.1683016,3.567902
69,0.26881453,69,0.75771004,1.576774,4.156675
70,0.7389684,70,0.7877592,2.9852467,0.99010557
71,0.77300173,71,0.76115257,2.387919,0.96264803
72,0.5960797,72,0.106578566,3.9410582,3.845017
73,0.2698386,73,0.7539966,1.7027783,4.735141
74,0.78153026,74,0.33803886,3.4492447,1.0902612
