,discount,learning rate,mf weight,mb weight,repetition,subject
0,0.57037926,0.6025176,0.5368545,0.98510563,0.07527539,0
1,0.32834336,0.72265756,1.0616052,1.0479097,0.19833504,1
2,0.07016413,0.7815901,0.5809268,2.0460238,0.5737426,2
3,0.37166452,0.54046446,0.905991,0.9339321,0.21890756,3
4,0.13064556,0.6113325,1.6033998,0.6449424,0.13608803,4
5,0.30325955,0.39174056,1.661598,1.991194,0.1498881,5
6,0.3128128,0.78745896,1.3809645,0.83030987,0.19452095,6
7,0.49708197,0.8774263,0.6450571,1.0594959,0.1430229,7
8,0.2123863,0.6779939,0.64121926,0.81635517,0.17856093,8
9,0.20711483,0.6579514,1.8186582,1.1587415,0.08858682,9
10,0.14920038,0.71372545,2.030383,0.7357312,0.11856223,10
11,0.21350357,0.5970514,0.19810295,0.75277925,0.13341653,11
12,0.3974218,0.3181955,0.48662496,0.9329976,0.19980827,12
13,0.18303953,0.8123046,1.4783852,0.85582113,0.0856311,13
14,0.37054807,0.30538258,1.4019445,0.40612483,0.39059472,14
15,0.1851874,0.55824983,1.1566489,1.0249338,0.11418108,15
16,0.4065552,0.60971236,1.1671257,0.9353533,0.1807573,16
17,0.24470612,0.8053246,2.4041018,0.57070976,0.0538399,17
18,0.17631407,0.6881059,2.365972,1.7923347,0.05086224,18
19,0.22994709,0.68003565,1.02687,0.65828526,0.23030072,19
20,0.28746006,0.87609065,1.4051166,1.2602942,0.23225507,20
21,0.39603493,0.74290115,2.8056633,2.5398617,0.10119847,21
22,0.13014778,0.5958648,1.4581201,0.84784675,0.1607564,22
23,0.118513934,0.7942926,1.9275903,0.49106377,0.20566359,23
24,0.3245393,0.6109456,0.91129243,1.5311594,0.21245368,0
25,0.23485802,0.8253813,1.7247128,1.009691,0.086733446,1
26,0.16825528,0.7887873,1.6646328,1.159332,0.5325217,2
27,0.21637729,0.7480979,0.67843264,0.910164,0.14955376,3
28,0.12297378,0.62029433,1.488726,0.607627,0.15220992,4
29,0.16981864,0.25753433,1.2977185,1.6578336,0.09350946,5
30,0.086678304,0.764068,1.4564463,1.1942677,0.18824533,6
31,0.5428619,0.65576124,1.2462102,0.88395715,0.25053394,7
32,0.12279769,0.5493162,0.841049,0.44217762,0.17340219,8
33,0.07251211,0.45810825,2.2236016,0.36311343,0.11156498,9
34,0.25621703,0.8006792,0.5297432,1.4270102,0.30720738,10
35,0.21415931,0.5461528,0.5798316,0.75588924,0.20989046,11
36,0.32587603,0.5371561,0.5466015,0.85300875,0.29770926,12
37,0.28771168,0.57031673,0.70974493,1.7774305,0.12043392,13
38,0.62732106,0.27263853,1.0335319,0.40348977,0.17883104,14
39,0.20898682,0.5601731,0.912235,0.46362403,0.20140718,15
40,0.31580982,0.70429105,0.7591814,0.72981954,0.08877627,16
41,0.49569365,0.6899725,0.99090695,0.8996018,0.24852636,17
42,0.41174662,0.7226873,0.79577124,1.5152352,0.12578174,18
43,0.37253872,0.89837354,2.045833,0.99672544,0.31173965,19
44,0.51314986,0.71558446,1.6277554,1.0594063,0.09997041,20
45,0.38295385,0.31902376,0.5372891,1.7519392,0.40280038,21
46,0.5100184,0.77197117,1.4011793,0.7458987,0.08057996,22
47,0.33761868,0.6618461,1.068692,0.71155167,0.19297098,23
48,0.23171619,0.5529017,0.5581703,1.059864,0.5082304,0
49,0.4159564,0.72294104,0.6627949,1.5165758,0.1554997,1
50,0.18743396,0.53132015,1.647361,0.9906049,0.24444541,2
51,0.20451735,0.6494488,1.1509944,0.8787414,0.5525094,3
52,0.41853115,0.6150242,0.4552514,1.0042787,0.36426285,4
53,0.14450078,0.35620457,2.4918861,1.3582267,0.33282432,5
54,0.47559157,0.6196422,0.8632892,0.53983134,0.15167178,6
55,0.6586683,0.7235715,0.59175557,1.166383,0.106079295,7
56,0.07074976,0.5907005,1.3368208,0.89288324,0.23902535,8
57,0.2508169,0.8777449,2.632399,0.9045142,0.081838615,9
58,0.2195168,0.5723263,1.4512051,0.7148417,0.3022529,10
59,0.34761795,0.7374388,1.2075307,0.99380046,0.14451028,11
60,0.31561536,0.691203,1.236434,0.49211693,0.31679344,12
61,0.41519636,0.63691807,0.7483738,0.90491784,0.09009966,13
62,0.32554454,0.09511647,0.2374104,0.68601656,0.18537787,14
63,0.32165045,0.6713815,0.88695145,0.88175607,0.19427592,15
64,0.1266499,0.5650843,1.1713473,0.31941095,0.3744917,16
65,0.2904485,0.80554754,1.0661454,0.5372011,0.14894687,17
66,0.17844717,0.78013325,0.9644435,2.4712338,0.27128047,18
67,0.4555351,0.6754053,1.2042603,0.8749847,0.05485528,19
68,0.46249267,0.7269528,0.740346,2.2677789,0.1432089,20
69,0.3594612,0.45297864,1.1428952,2.0518882,0.2263816,21
70,0.423516,0.72747546,1.1155136,0.82106984,0.15916222,22
71,0.065064035,0.75246316,1.520163,0.7521999,0.18335909,23
72,0.3300952,0.8554553,2.2079363,0.5726039,0.05697742,0
73,0.2902021,0.6028963,1.1985141,0.75236154,0.076014854,1
74,0.17260998,0.7533167,1.1136453,0.938223,0.25791067,2
75,0.22728845,0.48054197,0.97411346,0.8170724,0.27013648,3
76,0.3424821,0.75468004,1.2893083,1.5388618,0.07452594,4
77,0.17325991,0.28867137,1.9028716,1.1770021,0.09644556,5
78,0.1575097,0.6850278,1.4401208,0.9742466,0.11074305,6
79,0.33175763,0.88814765,0.9054824,0.89610076,0.19827886,7
80,0.43076557,0.7125688,1.005554,0.8191944,0.266001,8
81,0.22008967,0.5449341,1.1378201,0.8550523,0.113744125,9
82,0.20364216,0.7140764,1.2022138,0.6564597,0.46287838,10
83,0.28868857,0.75348264,0.77334464,0.3260359,0.16181555,11
84,0.13693167,0.46326235,0.4344813,0.7842612,0.2601268,12
85,0.40505022,0.6789818,0.8433267,1.8010142,0.36590418,13
86,0.36227944,0.20200853,0.59796965,0.36602756,0.16661997,14
87,0.0931045,0.74712867,1.2766359,0.6947481,0.32411632,15
88,0.18196492,0.6646244,0.8809785,0.96782666,0.27657133,16
89,0.12742296,0.74762326,1.3833448,0.59841955,0.20161422,17
90,0.09829199,0.63115185,0.89659655,1.5200726,0.29927534,18
91,0.41984734,0.6801792,0.5356708,1.2718529,0.09281012,19
92,0.1171136,0.6689194,1.7345309,0.7544638,0.24309061,20
93,0.34227324,0.39630035,1.1582392,1.8357618,0.23429248,21
94,0.27058074,0.82684445,1.7313306,0.7677127,0.18019329,22
95,0.25603226,0.6454859,0.7772795,0.52142334,0.14196496,23
96,0.32090488,0.73050565,0.5851812,1.9020467,0.14102672,0
97,0.18780784,0.7497472,1.2620093,0.757651,0.13539469,1
98,0.4327509,0.5539907,1.0345035,0.8394132,0.29073972,2
99,0.4048771,0.53429806,0.50257957,0.77332145,0.27747455,3
100,0.2109262,0.7120613,1.6867826,0.75764453,0.08956425,4
101,0.20538354,0.23613623,1.5974174,0.87361634,0.2539695,5
102,0.25743645,0.6624847,1.6783836,0.7262779,0.21070158,6
103,0.23000851,0.37727955,0.68109286,0.6325022,0.3174988,7
104,0.48743725,0.71325845,0.43296164,0.8977341,0.34768134,8
105,0.18636149,0.69711053,1.2143247,1.0224478,0.15676974,9
106,0.22106358,0.6104578,1.3051871,0.501293,0.3017666,10
107,0.44080976,0.6300397,0.9913565,0.81721497,0.11013477,11
108,0.38503262,0.88468856,1.0531077,1.2061357,0.25798574,12
109,0.30729687,0.58296067,1.31508,0.5298164,0.15483002,13
110,0.4969084,0.18655251,0.36788082,0.89708644,0.3268794,14
111,0.41674718,0.50979656,0.88488734,0.82048166,0.10712411,15
112,0.29494306,0.534681,0.6595627,0.953941,0.25368604,16
113,0.11640001,0.34345338,0.2665196,0.8274056,0.17571746,17
114,0.19259004,0.87041855,1.6589668,2.4513667,0.13527206,18
115,0.2219766,0.6874928,0.5777756,1.0948992,0.37352082,19
116,0.26960313,0.4212639,0.62551427,0.55718434,0.1095572,20
117,0.11649188,0.76660573,3.731379,2.0665953,0.26546437,21
118,0.1703153,0.71211004,1.4831476,0.73376036,0.23606251,22
119,0.17770866,0.8555338,1.1837685,0.4897412,0.27982652,23
120,0.27399054,0.52042615,0.6856079,1.3470395,0.112661526,0
121,0.24165776,0.6833669,1.5672112,0.5480817,0.19837153,1
122,0.26842326,0.6381986,1.1323168,0.6879096,0.1860422,2
123,0.42231253,0.8729219,1.2806289,0.86102617,0.08236825,3
124,0.26744944,0.79111487,2.3198047,1.220673,0.18064186,4
125,0.39908755,0.14754227,0.20809056,1.2192819,0.33274165,5
126,0.1603933,0.59543437,1.6314979,0.45769167,0.42834792,6
127,0.3081601,0.55305785,0.582058,1.1714026,0.24891181,7
128,0.31874475,0.7870235,0.4551275,0.9133825,0.35485595,8
129,0.08394094,0.77063435,1.8717631,0.49529362,0.2826686,9
130,0.5114602,0.7313077,0.4737807,1.2586995,0.22972961,10
131,0.17641823,0.6401665,1.2930784,0.49171352,0.06938012,11
132,0.40497294,0.86921465,1.1338521,0.7248213,0.1480106,12
133,0.44117957,0.81260365,0.7400677,2.7765007,0.12927265,13
134,0.5228944,0.22251105,0.9106298,0.29450256,0.11471436,14
135,0.10967326,0.8588973,1.4560175,0.9198333,0.27935743,15
136,0.22597389,0.54385334,1.2088072,1.0398189,0.1897366,16
137,0.11779196,0.7352713,1.2400714,0.8161988,0.1393144,17
138,0.18647557,0.7538421,1.5912327,1.0062042,0.18057556,18
139,0.33719924,0.44978127,0.5873754,1.0988007,0.080937244,19
140,0.5016295,0.7337641,0.7377975,2.0017922,0.11539308,20
141,0.41743457,0.36766088,0.5559356,1.9973392,0.23375602,21
142,0.12621477,0.60276395,1.3567146,1.1928688,0.08297824,22
143,0.48142746,0.5590837,0.655461,0.38004112,0.14358915,23
144,0.055697862,0.67370355,1.7236447,0.98250103,0.2662778,0
145,0.29699898,0.7299784,0.7529744,0.9531324,0.13112609,1
146,0.38329777,0.7234981,1.4646096,1.2770376,0.28873953,2
147,0.15860283,0.71136737,1.1616027,0.63934207,0.38649505,3
148,0.30403116,0.50484985,0.598603,0.76251113,0.13063368,4
149,0.31527457,0.40277362,2.3461618,1.3303272,0.1940023,5
150,0.08973593,0.6530145,1.1993551,1.0434369,0.45486453,6
151,0.48034564,0.6663926,1.086239,0.84746873,0.10997082,7
152,0.33605826,0.77920675,1.1949974,0.61526185,0.22260427,8
153,0.2852556,0.6755406,1.1930513,1.3573914,0.1168919,9
154,0.10371103,0.7776228,1.3019842,1.152148,0.20237857,10
155,0.25758964,0.82242876,0.6849612,0.73681015,0.13206789,11
156,0.19489835,0.47299212,1.1877177,0.57921326,0.21697447,12
157,0.08733092,0.9178134,2.4770257,1.1971638,0.1498438,13
158,0.6840248,0.32438046,0.7667842,0.72615117,0.23819785,14
159,0.30323187,0.32273805,0.8311706,0.60165083,0.16242522,15
160,0.22569042,0.6268976,0.61353767,0.9650164,0.3419351,16
161,0.3233795,0.55689085,0.6993384,0.60646045,0.08325088,17
162,0.16044308,0.5468712,0.9305883,1.9786401,0.20405981,18
163,0.24484125,0.72081566,1.6001792,0.5887222,0.14305003,19
164,0.16185449,0.7305515,1.821223,0.79645276,0.27746665,20
165,0.24838872,0.46836102,1.0537547,2.6025884,0.18766017,21
166,0.14909372,0.613959,0.76384807,0.9823345,0.2563918,22
167,0.20528458,0.7938898,1.5929818,0.85221946,0.056815434,23
168,0.1724858,0.61429745,1.1217351,1.0190332,0.2385662,0
169,0.38272932,0.43561164,0.8151586,0.515458,0.12804349,1
170,0.4321549,0.6349784,2.15224,0.8289226,0.18341744,2
171,0.32163933,0.64879453,0.6513624,0.8404106,0.11306716,3
172,0.33489996,0.49148375,1.0163779,0.79122144,0.097982645,4
173,0.19015172,0.33838284,2.2352622,1.1015277,0.22370958,5
174,0.27018896,0.88412845,1.600747,0.672163,0.17232777,6
175,0.23688757,0.55208325,0.49149603,0.9500014,0.24936095,7
176,0.36294982,0.65211624,1.1154007,0.9496387,0.09260821,8
177,0.21104236,0.5806608,1.4495413,0.40451998,0.12158652,9
178,0.15745592,0.7818282,1.2022856,1.1637282,0.06765056,10
179,0.27714244,0.69558114,0.7681149,0.51263624,0.2088824,11
180,0.10912283,0.8184086,2.5494294,0.61707175,0.34358582,12
181,0.28343654,0.6169252,1.0024529,0.7643582,0.115307495,13
182,0.508305,0.26770148,0.687295,0.9379619,0.17905973,14
183,0.5457832,0.39649716,1.1444349,0.5093979,0.16749309,15
184,0.33032954,0.7011739,0.67448705,1.0886354,0.14427419,16
185,0.18922174,0.8676841,1.2252694,1.2553427,0.17403078,17
186,0.36011142,0.5880075,1.1931454,1.4498658,0.07065469,18
