,locs0,locs1,locs2,locs3,locs4,subject
0,0.28339863,0.41596612,-2.3200529,-1.6274188,-2.5083427,0
1,-0.7156874,0.9576825,-1.5372583,-1.5530124,-1.396733,1
2,-2.5841708,1.2749567,-2.2330554,-0.6588234,0.2971375,2
3,-0.5250825,0.16221267,-1.726791,-1.6909165,-1.272044,3
4,-1.895263,0.45291665,-1.0087054,-2.1166358,-1.848169,4
5,-0.83182395,-0.44000167,-0.9597264,-0.6997589,-1.735479,5
6,-0.7870018,1.3096759,-1.2074038,-1.828769,-1.4208972,6
7,-0.011672378,1.9682808,-2.1164365,-1.539674,-1.7904065,7
8,-1.3106009,0.7445678,-2.1231203,-1.8484142,-1.5261279,8
9,-1.342405,0.6541784,-0.8325331,-1.4298402,-2.3310132,9
10,-1.7408864,0.91354716,-0.6704451,-1.9678327,-2.0061164,10
11,-1.3039346,0.39319426,-3.3771534,-1.9416819,-1.8710823,11
12,-0.41621917,-0.76207703,-2.4274385,-1.6921021,-1.3874931,12
13,-1.4958886,1.4650552,-1.1179187,-1.7935597,-2.3681855,13
14,-0.5298664,-0.8217958,-1.1877732,-2.622767,-0.44481307,14
15,-1.4815898,0.23406214,-1.43208,-1.5798106,-2.048727,15
16,-0.3782245,0.4461033,-1.4208972,-1.6891154,-1.5112251,16
17,-1.127049,1.4199119,-0.40261734,-2.252683,-2.866397,17
18,-1.5415224,0.7912789,-0.4291526,-0.85338885,-2.926433,18
19,-1.2086099,0.75393546,-1.5775341,-2.0936637,-1.206614,19
20,-0.907752,1.9559195,-1.184823,-1.3246299,-1.1956214,20
21,-0.422014,1.0611022,-0.12973928,-0.309199,-2.1839786,21
22,-1.8996527,0.3882643,-1.136193,-1.8044702,-1.6526109,22
23,-2.0065787,1.3509973,-0.74796426,-2.4175527,-1.3512653,23
24,-0.7329883,0.4512887,-1.7199154,-1.0711038,-1.3101982,0
25,-1.1810803,1.5532403,-0.9077908,-1.5978534,-2.3541882,1
26,-1.5980432,1.317631,-0.9572018,-1.4292086,0.13027084,2
27,-1.2869041,1.0884932,-2.059738,-1.7213762,-1.7381053,3
28,-1.9645658,0.49079764,-1.1086588,-2.1831796,-1.7173724,4
29,-1.5869131,-1.0588237,-1.2874401,-0.9628618,-2.271518,5
30,-2.3548846,1.1751132,-1.1377101,-1.3922762,-1.4614521,6
31,0.1718694,0.64446115,-1.338835,-1.755728,-1.0957667,7
32,-1.9661994,0.19790828,-1.8138386,-2.53125,-1.5617045,8
33,-2.548726,-0.1679608,-0.52964246,-2.7423718,-2.0748544,9
34,-1.0657244,1.3905448,-2.3346884,-1.1645857,-0.81320775,10
35,-1.3000339,0.1851381,-2.2351444,-1.9369661,-1.3255858,11
36,-0.726897,0.14889902,-2.3002744,-1.7973979,-0.8582301,12
37,-0.90652394,0.28314352,-2.008716,-0.86527497,-1.9883275,13
38,0.5207411,-0.98127675,-1.5697271,-2.6297474,-1.5242875,14
39,-1.3310435,0.24186456,-1.7186962,-2.4800215,-1.3775226,15
40,-0.7730957,0.86781615,-1.9319923,-1.9770226,-2.328669,16
41,-0.017225862,0.7999908,-1.6203895,-1.7351216,-1.1064873,17
42,-0.3567496,0.9578308,-1.877915,-1.0851154,-1.9387819,18
43,-0.5213409,2.1792827,-0.6589648,-1.6133726,-0.79199874,19
44,0.05261159,0.9226635,-0.98807454,-1.5397769,-2.1975534,20
45,-0.47702932,-0.75826186,-2.3191643,-0.8857394,-0.39381027,21
46,0.040078998,1.2194755,-1.1884857,-1.9521743,-2.434493,22
47,-0.6739243,0.67153203,-1.5291688,-2.0058322,-1.4308199,23
48,-1.198646,0.2124018,-2.2772064,-1.5392523,0.032924533,0
49,-0.33939505,0.95909727,-2.0859919,-1.0839319,-1.6921012,1
50,-1.4667706,0.12544483,-0.9716077,-1.6207547,-1.1284599,2
51,-1.3582962,0.6166173,-1.4381473,-1.7626648,0.21081495,3
52,-0.32880598,0.46848118,-2.4997568,-1.6043123,-0.55690944,4
53,-1.7784003,-0.5918759,-0.34203863,-1.2289165,-0.6954386,5
54,-0.097711325,0.48802996,-1.7834185,-2.3139782,-1.7215488,6
55,0.6573652,0.96224713,-2.2125862,-1.4216875,-2.1314301,7
56,-2.575229,0.36686206,-1.2494031,-1.7439344,-1.1580305,8
57,-1.0942601,1.9712461,-0.24630499,-1.7287123,-2.417624,9
58,-1.2684844,0.29134876,-1.1424681,-2.0005968,-0.8365927,10
59,-0.62952626,1.0326989,-1.3784683,-1.6168959,-1.7783234,11
60,-0.7739959,0.80574936,-1.3487651,-2.4152193,-0.76854724,12
61,-0.3425246,0.56201255,-1.9483905,-1.7281868,-2.3124187,13
62,-0.7284064,-2.2527041,-3.189352,-2.0471952,-1.4803281,14
63,-0.7461974,0.7144399,-1.7517608,-1.7586511,-1.422462,15
64,-1.9309099,0.2618227,-1.416413,-2.8783317,-0.512995,16
65,-0.89320695,1.4213343,-1.5320708,-2.319344,-1.742885,17
66,-1.5269036,1.2664429,-1.6527281,-0.35623074,-0.9881357,18
67,-0.17833066,0.7327359,-1.3818624,-1.7676824,-2.8466396,19
68,-0.15031165,0.97921675,-1.9607028,-0.49820256,-1.7888896,20
69,-0.5777035,-0.1886428,-1.4468778,-0.6544768,-1.2288567,21
70,-0.30835623,0.98185134,-1.4767492,-1.8417456,-1.6644748,22
71,-2.665106,1.1117927,-1.0807691,-1.9425622,-1.493753,23
72,-0.7077545,1.7780447,-0.540852,-2.2490206,-2.806435,0
73,-0.89440274,0.41754755,-1.3878429,-1.9423165,-2.4977672,1
74,-1.5672415,1.1163807,-1.4788079,-1.6854852,-1.0568564,2
75,-1.2236857,-0.07787144,-1.6408293,-1.8473977,-0.9939303,3
76,-0.6522527,1.1237304,-1.2957288,-1.0643609,-2.5191588,4
77,-1.5626975,-0.9018456,-0.76692224,-1.4104252,-2.2373576,5
78,-1.6768751,0.77697504,-1.152569,-1.6406662,-2.0831735,6
79,-0.7002462,2.071958,-1.7274524,-1.7397072,-1.3970865,7
80,-0.27872843,0.9078931,-1.602788,-1.8443944,-1.0150076,8
81,-1.2651439,0.18022257,-1.4523726,-1.7946079,-2.0530543,9
82,-1.3636843,0.91526526,-1.3839899,-2.0967824,-0.1487602,10
83,-0.9017619,1.1172737,-1.9108021,-2.8566358,-1.644781,11
84,-1.8410118,-0.14721584,-2.5501926,-1.894694,-1.0453097,12
85,-0.38446593,0.7490963,-1.8106925,-0.8464931,-0.54982865,13
86,-0.5654843,-1.3737879,-2.2009902,-2.7338614,-1.6097741,14
87,-2.2763047,1.0833565,-1.3082929,-2.0329032,-0.7349186,15
88,-1.5030913,0.6839709,-1.7596853,-1.6485542,-0.9615332,16
89,-1.923939,1.0859761,-1.2051661,-2.2001548,-1.3762358,17
90,-2.2163482,0.5371615,-1.739057,-1.0808488,-0.85075104,18
91,-0.32340008,0.7545953,-2.3224769,-1.3130586,-2.2797961,19
92,-2.0200522,0.70330155,-0.8998151,-1.9391254,-1.1358093,20
93,-0.65318024,-0.4209044,-1.4303775,-0.81907386,-1.1842301,21
