,locs0,locs1,locs2,locs3,locs4,subject
0,-0.02764523,0.21171874,-1.9124527,-1.2861564,-1.3794959,0
1,-0.65499496,-0.33794725,-1.1033776,-2.4182649,-1.105917,1
2,-1.2784626,1.5743859,0.1799866,-1.1600876,-1.4766548,2
3,-1.8876016,0.0105214715,-1.3285629,-1.5897726,-0.36999214,3
4,-0.6387186,1.5102432,-1.1201196,-0.6517889,0.27164936,4
5,-1.5240589,-0.86792946,-0.7701114,-1.1062982,-1.3447909,5
6,0.25062764,0.89141446,-1.6460829,-0.9951714,-1.6468394,6
7,-0.74159366,1.2647898,-1.4856774,-0.9938542,-1.5634418,7
8,-0.39896464,0.85219806,-1.2648356,-1.9962536,-1.6607392,8
9,-0.97103566,-0.61580694,-2.832253,-1.3635751,-0.89304036,9
10,-0.023946702,1.7953752,-1.829986,-1.0845306,-1.1259779,10
11,-1.2848637,0.883927,-1.347226,-1.4639287,-1.9160886,11
12,-2.442887,0.2609341,-0.65666455,-1.9606798,-0.7378189,12
13,-1.5331719,1.2219917,-1.1796818,-0.8533112,0.035574317,13
14,-0.24579945,-0.003776461,-0.73536897,-1.6619967,0.201126,14
15,-0.0036444664,0.38147652,-2.0143135,-1.0213733,-1.4739426,15
16,-0.6202552,1.5943887,0.1721108,-1.4461062,-2.3349466,16
17,-0.34630156,0.80892724,-1.0236051,-1.456583,-1.3812213,17
18,-0.5586168,1.4263744,-0.7919917,-0.04643655,-1.9161541,18
19,-1.7885686,1.163599,-0.8639382,-1.5143282,-1.1193036,19
20,-1.4506388,0.9849633,-0.57970273,-2.039996,-1.5330572,20
21,0.43160778,1.814646,-0.5515493,0.14109546,-1.977879,21
22,-1.1103097,1.3782005,-0.9756974,-1.7579882,-0.7149239,22
23,-1.8098989,0.46747777,-0.6106929,-1.7574924,-0.70950675,23
24,-0.4618125,1.3646057,-0.41870272,-1.6335337,-1.2036684,0
25,-0.7478642,-0.06701684,-1.367257,-1.7881025,-1.0852056,1
26,-2.3103364,0.043133795,-0.44474006,-2.8999996,-0.4744863,2
27,-0.6966335,0.48418427,-1.3416712,-1.2424905,-1.2639718,3
28,-1.1253628,1.2505085,-0.13579547,-1.6708868,-2.2187772,4
29,-1.5259001,-0.75297725,-0.7502126,-1.3579535,-0.637557,5
30,0.44527185,0.73979294,-1.6021987,-1.5481793,-3.0870676,6
31,-1.0380191,0.71713054,-0.7893269,-1.3905519,-0.9838347,7
32,-1.9575411,1.200208,-1.1563764,-0.9086871,-0.31686223,8
33,-2.2237482,1.5710284,0.47169423,-2.0827332,-0.9357455,9
34,-0.24485892,1.3617353,-1.44364,-1.3895687,-2.0398712,10
35,-0.75385547,2.1431518,-1.15223,-1.2612264,-2.0318089,11
36,-0.6186306,0.29737005,-1.5923697,-2.26401,-1.8156188,12
37,-1.5478487,0.29798937,-1.029002,-1.5896182,-0.57660615,13
38,-0.9273861,-0.41732475,-1.136793,-1.669921,1.254651,14
39,-1.7296629,0.94181263,-1.3528068,-1.6492215,-0.026650906,15
40,-0.84923756,1.2850542,-1.2160647,-1.6987433,-2.1949673,16
41,-1.220019,0.40519506,-0.8054081,-1.5887567,-1.466995,17
42,-1.3982239,-0.38736844,-2.1286926,-1.9772348,-0.9707371,18
43,-1.588269,0.9631268,-0.5452671,-1.1747258,-2.0338094,19
44,-1.8159506,0.9065007,-0.6661706,-1.4231979,-1.1864911,20
45,-0.1337257,0.11893517,-0.9366799,-1.3938094,-0.22358477,21
46,-1.7285814,0.5497155,0.017886758,-2.52566,-3.017873,22
47,-1.8437135,-0.26756555,-1.8952194,-1.899859,0.07823157,23
48,-2.1944635,0.7955234,-0.04779935,-2.2287123,-1.4906967,0
49,-1.163098,1.1636217,-0.76560074,-0.86444205,-1.4187888,1
50,-1.5390885,1.67972,0.252941,-0.42531294,-2.0531042,2
51,-1.0592763,0.62454176,-1.5566115,-1.573544,-0.66616356,3
52,-0.46370313,0.087527335,-2.2576637,-1.76223,-2.0561194,4
53,-0.20337766,-0.8392412,-2.0006213,-0.71467984,-0.83328545,5
54,-0.70697933,1.9567648,-0.7264557,-0.9876164,-1.6523327,6
55,-0.75632757,1.393408,-0.42595863,-1.6243826,-1.1865731,7
56,-0.36073172,0.83000165,-0.9611387,-1.8025736,-2.5841198,8
57,-1.3514302,1.0299093,0.16751313,-1.784626,-1.7446768,9
58,-1.1291616,1.6118064,-1.1211736,-1.4822264,-1.1747898,10
59,-1.581538,0.7693545,-1.3934956,-2.35856,-1.0476403,11
60,-0.43233144,0.4835047,-1.9425489,-1.2161081,-2.4686444,12
61,-0.93882966,0.19207728,-1.3083603,-2.1917682,-0.2537123,13
62,0.14027281,1.0120409,-0.96258056,-0.01515305,3.1219249,14
63,-1.4656824,0.5400116,-1.4795002,-1.4278567,-1.060709,15
64,-0.5603165,0.15266532,-1.2931087,-1.7312446,-1.2771269,16
65,0.45823765,1.382019,-1.680773,-0.7168113,-1.6470001,17
66,-0.27036065,1.5447011,0.3144399,-0.65961754,-2.7877698,18
67,-0.6005737,0.88940495,-1.3909868,-1.2128315,-1.9110451,19
68,-2.6028707,0.8928459,-0.7128333,-0.7624165,-0.6734091,20
69,-0.23961079,0.29789644,-0.86847353,-0.8643705,-1.0554628,21
70,-0.46439773,0.81743354,-1.8889954,-1.2488892,-2.4658272,22
71,-0.24587506,0.6245629,-1.7413492,-1.5148201,-1.4379697,23
72,-0.7994922,0.35604998,-1.434518,-1.2212293,-1.4899899,0
73,0.48109072,1.1766049,-1.4133165,-1.2139345,-2.9757185,1
74,-0.6122967,1.3357491,-1.9868786,-0.7280837,-0.859537,2
75,-1.1239756,1.7676175,-0.7015658,-0.9461587,-1.3090696,3
76,-0.23311329,1.4457786,-1.4850216,-0.5166457,-2.3332946,4
77,-1.6254458,-1.2134287,-1.4715321,-1.2703876,-1.3302937,5
78,-1.0683932,0.4141125,-1.3983018,-1.4081863,-1.029671,6
79,-2.1962426,0.57283866,-0.9355938,-1.300247,-0.7504869,7
