,discount,learning rate,mf weight,mb weight,repetition,subject
0,0.7720912,0.8522758,2.1332824,2.6356292,0.13484004,0
1,0.16344416,0.5717169,1.9384723,0.7515537,0.29114354,1
2,0.44808882,0.7345082,1.6979002,1.4764756,0.32964772,2
3,0.114954524,0.632077,2.0717273,2.1253905,0.62567407,3
4,0.12990323,0.5559406,1.9330978,1.6398356,0.45440716,4
5,0.4358599,0.5395883,1.7128284,2.4638927,0.516901,5
6,0.32911012,0.7298601,2.0994704,2.578127,0.38876638,6
7,0.28626195,0.8012945,2.9697595,2.253046,0.48056918,7
8,0.46580762,0.48036224,0.54568946,0.68859506,0.19374432,8
9,0.44285074,0.49028352,0.6071286,1.6677816,0.47737825,9
10,0.09522423,0.68385565,4.4442477,1.9552127,0.5961372,10
11,0.38777298,0.4745022,2.9290466,0.5453905,0.3123097,11
12,0.54720986,0.57023627,1.9771993,1.2808712,0.10023043,12
13,0.2272232,0.7104963,3.1756415,3.0949612,0.30860564,13
14,0.48020837,0.5161364,1.2757987,2.1096916,0.68945664,14
15,0.093304716,0.7709361,3.5754569,2.2223005,0.39929917,15
16,0.3064139,0.7028726,1.5301199,0.44555324,0.40103868,16
17,0.62212074,0.46024927,0.24714988,2.93938,0.36341462,17
18,0.25265393,0.6564427,1.8451216,2.9182963,0.14646634,18
19,0.28025466,0.4468303,0.5233704,0.60562944,0.47283217,19
20,0.35906965,0.7311354,1.5439446,1.7050822,0.38077682,20
21,0.552856,0.57707506,0.57315737,2.5275223,0.510279,21
22,0.8578834,0.7388083,0.9280499,2.2093172,0.19070385,22
23,0.43540144,0.936875,3.1952329,3.161436,0.2583849,23
24,0.20414582,0.33067796,1.2482339,0.9454803,0.31726286,0
25,0.2787809,0.549914,2.2088017,1.0633842,0.18752404,1
26,0.2579006,0.65274334,1.5070591,2.0387733,0.20159718,2
27,0.5201347,0.5557533,1.0772647,0.7799549,0.1333262,3
28,0.28131908,0.5714992,1.6221446,0.7349992,0.14345163,4
