,locs0,locs1,locs2,locs3,locs4,subject
0,1.2201573,1.7525632,-0.5947442,-0.24411911,-1.8588252,0
1,-1.6328219,0.28885958,-0.7396589,-1.9435446,-0.88983667,1
2,-0.20839557,1.017617,-0.9297109,-1.1196334,-0.70977885,2
3,-2.0411024,0.5411373,-0.639817,-0.6004894,0.5137027,3
4,-1.9018147,0.22470337,-0.7437577,-0.97791374,-0.18287939,4
5,-0.25798178,0.15868525,-0.9174812,-0.36128396,0.06762993,5
6,-0.7122126,0.99391294,-0.61942726,-0.28312504,-0.45250058,6
7,-0.9136088,1.3944049,-0.020161211,-0.5086602,-0.077762306,7
8,-0.13698345,-0.078591526,-2.3021114,-2.0429583,-1.4258616,8
9,-0.22960028,-0.03887087,-2.1840925,-0.9545854,-0.09054881,9
10,-2.2514527,0.77154815,1.0496516,-0.72692996,0.38939577,10
11,-0.4566832,-0.10207963,-0.047311127,-2.3027143,-0.7893431,11
12,0.18940353,0.28281516,-0.710297,-1.3040837,-2.1946669,12
13,-1.2240574,0.89779556,0.11722827,0.063328564,-0.80664617,13
14,-0.079208106,0.06456812,-1.309126,-0.6119467,0.7975804,14
15,-2.2739358,1.2136046,0.3884499,-0.5305724,-0.40838605,15
16,-0.81693864,0.8610147,-1.0720154,-2.5230374,-0.40113908,16
17,0.4985596,-0.15933925,-3.1474557,-0.040419042,-0.5605741,17
18,-1.0845076,0.6474816,-0.811738,-0.0544827,-1.7625893,18
19,-0.94319874,-0.21348584,-2.3479557,-2.186843,-0.10877842,19
20,-0.5794045,1.0003909,-1.0599234,-0.92381907,-0.4862523,20
21,0.21221685,0.31077754,-2.2479525,-0.3176289,0.04112172,21
22,1.7978208,1.0397838,-1.698395,-0.53986263,-1.4454432,22
23,-0.2598465,2.697433,0.13033956,0.107728064,-1.0543799,23
24,-1.3605815,-0.7051204,-1.3367867,-1.6763451,-0.7663793,0
25,-0.9505168,0.20032313,-0.54023194,-1.5352235,-1.4661793,1
26,-1.056909,0.63111985,-1.0923474,-0.66420543,-1.3763417,2
27,0.0805822,0.22394443,-1.5194392,-1.9010252,-1.8718638,3
28,-0.93792784,0.28797057,-0.9928099,-1.9689672,-1.7869129,4
29,-2.2443542,-0.1268544,1.0722148,-1.4438239,-0.8332381,5
30,-0.80880183,1.9533,0.77201927,-0.5539031,-0.5213019,6
31,0.22405398,1.3578043,-0.26516825,-0.3020423,-0.16065788,7
32,-1.0050287,0.6255672,-1.0375624,-0.00926733,-1.6668092,8
33,0.99432755,1.9919856,-0.44900402,-0.06805819,-1.1745209,9
34,-0.8576555,1.036428,-0.07335156,-0.987986,-2.8907163,10
35,-0.8962142,-0.44823313,-1.105893,-0.8994255,-0.57172847,11
36,-0.54479325,0.0031362176,-1.5694442,-1.0840404,-0.304088,12
37,-0.65212214,0.16615793,-0.60369,-1.1510493,-1.5900896,13
38,-0.43890387,0.15102966,-1.4502435,-1.6723144,1.2751436,14
39,-1.826856,0.46936762,-0.55922186,-1.744798,0.1394257,15
40,1.2130282,1.2692016,-2.606834,0.30081463,-1.1442832,16
41,-1.6971284,0.80035114,-0.41355902,-1.2002909,-0.2138254,17
42,0.34444058,0.19862503,-1.6441104,-1.3642038,-1.4067931,18
43,0.48005116,0.52904135,-1.509428,-1.0200573,-2.1455972,19
44,-0.82923096,0.28366396,-1.4706168,-0.63192785,-0.7548083,20
45,-0.58554196,-0.8234843,-1.0100763,-1.0134273,-0.58777297,21
46,-1.7443712,0.10637045,-0.22389674,-2.0659208,-0.2678023,22
