,locs0,locs1,locs2,locs3,locs4,subject
0,-2.280851,0.3446762,-1.1999483,-1.8415384,-1.2019897,0
1,-1.6344472,1.4045491,-2.0108862,-2.1236749,-0.59734774,1
2,-0.50766003,0.76966375,-1.7143626,-1.9499273,-1.4525108,2
3,-0.72149956,0.19700724,-1.760304,-2.4890847,-1.2035439,3
4,-1.4418597,-0.45885944,-1.7854886,-2.1253748,-1.5845432,4
5,-2.0848634,-0.9381163,-0.5161649,-1.897485,-1.4588032,5
6,-0.44717216,0.02709955,-2.0012896,-1.9636495,-2.6550665,6
7,-0.94396144,0.50238085,-1.8726169,-1.9826014,-1.1883277,7
8,-1.5132811,1.0509907,-2.6352968,-2.2166991,-1.1143826,8
9,-1.9402572,-0.13007659,-1.9759672,-1.5942886,-2.3021846,9
10,-1.9432344,1.1766948,-2.1418118,-1.628593,-1.3118742,10
11,-1.3029361,1.7662282,-1.7761685,-1.8055809,-2.4940875,11
12,-1.8882585,1.8944411,-1.7150278,-1.4756706,-1.1071854,12
13,-2.0107825,1.2778703,-1.2839161,-1.3639226,-1.6379842,13
14,0.6936636,-0.68288183,-1.7113044,-1.7889395,-0.6097423,14
15,-1.5177205,-0.43870962,-2.3041549,-2.180012,-1.7297201,15
16,-0.75620556,-0.19084942,-2.7563334,-1.2440155,-2.1657827,16
17,-0.66090286,-0.19190663,-1.8729225,-2.4814146,-2.1482434,17
18,-2.5394518,0.49007297,-0.5107769,-1.6133925,-2.652311,18
19,-1.084202,0.5304663,-1.8159287,-1.5974181,-2.2062285,19
20,-1.1989871,0.09802121,-1.4810164,-2.0801806,-2.4614398,20
21,-0.051156044,-1.1240252,-3.3657353,-0.039124787,-2.8480704,21
22,-1.9841738,-0.2377075,-2.200904,-1.8845072,-0.8195311,22
23,-0.75947464,0.8418507,-1.7781198,-2.2222064,-1.036474,23
24,-0.8795185,0.64125997,-1.4203064,-1.9501945,-1.8377006,0
25,-0.25195277,0.10030353,-2.5165896,-2.3101466,-2.7778168,1
26,0.20520282,1.3681273,-0.5012206,-1.953648,-1.5244803,2
27,-1.670641,0.64882386,-1.4620327,-1.9155875,-1.309602,3
28,-0.81320703,0.2469441,-1.5322919,-2.1111372,-3.1354887,4
29,-1.3523432,-0.9212438,-0.94134545,-1.1833738,-2.2797875,5
30,-0.7517908,0.43638945,-2.8001792,-1.783051,-0.16154039,6
31,-1.6935607,0.79756737,-1.2328129,-1.9814116,-1.1223388,7
32,-1.1324604,1.07698,-2.2488291,-2.3927042,-1.5823615,8
33,-1.1485057,-0.75852054,-1.6870251,-1.8678858,-2.1274977,9
34,-1.495047,1.5414808,-1.5056301,-1.7661785,-2.11003,10
35,-1.84426,0.6340396,-2.2169955,-2.020966,-2.1625664,11
36,-0.87252223,0.61839515,-1.5158501,-2.1281276,-1.009334,12
37,-0.96353245,1.0337026,-0.92457664,-1.7776542,-2.3756924,13
38,0.14432561,-1.3137411,-2.1462224,-2.077415,-1.0829246,14
39,-0.1308614,0.89755774,-1.9697633,-2.2409434,-2.2895265,15
40,-1.5376891,1.0049852,-1.0573695,-1.4801756,-1.5456196,16
41,-1.4599581,1.2746342,-2.1962912,-1.9586618,-1.3012272,17
42,-1.2289486,1.852907,-0.53072584,-1.2227944,-1.8508016,18
43,1.1499991,1.1094453,-2.0601363,-1.4617661,-1.8723371,19
