,inferred discount,subject,inferred learning rate,inferred mf weight,inferred mb weight,inferred repetition
0,0.34044084,0,0.6305303,2.078897,1.903011,0.2999051
1,0.34862408,1,0.6254762,2.0401511,1.851099,0.30459636
2,0.35185444,2,0.64888185,2.129664,2.0045767,0.33191097
3,0.3461039,3,0.6254325,1.9738625,1.8288455,0.32984838
4,0.3583463,4,0.6312029,2.0515769,1.9155784,0.30991346
5,0.35711232,5,0.4919178,2.1871781,1.8764187,0.32778448
6,0.3569866,6,0.6482954,2.0422928,1.9410517,0.31905866
7,0.34417138,7,0.6374331,2.0523763,1.8248289,0.31718475
8,0.3491984,8,0.6380477,1.8944318,1.7449234,0.2986614
9,0.35978785,9,0.6170239,2.012236,1.9031675,0.30523193
10,0.35894433,10,0.63190913,1.949213,1.8252827,0.33130866
11,0.34444124,11,0.63856995,1.8846403,1.7989005,0.30915785
12,0.34966895,12,0.63583106,2.065821,1.8387983,0.32065105
13,0.34587762,13,0.6319536,2.0698686,1.9926819,0.3099483
14,0.41655648,14,0.5530436,2.035377,1.763345,0.58365625
15,0.35175383,15,0.6311846,2.067997,1.8181026,0.31488258
16,0.34488636,16,0.6272732,2.05691,1.8625402,0.32080564
17,0.3512468,17,0.6385491,1.9625771,1.8526784,0.30653784
18,0.34772345,18,0.62464124,2.0696356,2.006767,0.299114
19,0.34407628,19,0.6270813,2.0262957,1.852428,0.29570743
20,0.34386474,20,0.6363656,2.0171292,1.9486428,0.31140095
21,0.36165932,21,0.58542407,2.1227539,2.2472842,0.3300711
22,0.3505692,22,0.63520914,2.1045873,1.9031267,0.3081225
23,0.3469458,23,0.61419564,1.910461,1.7425731,0.30899963
