,inferred discount,subject,inferred learning rate,inferred mf weight,inferred mb weight,inferred repetition
0,0.22808993,0,0.6203374,1.177965,0.9440767,0.16206005
1,0.26640692,1,0.6613392,0.86941665,0.66633373,0.16113584
2,0.30076283,2,0.72916836,1.3840969,1.2406232,0.24323183
3,0.26423797,3,0.6567051,0.78675944,0.6230775,0.22662283
4,0.27389416,4,0.65893114,1.028888,0.9147805,0.16276631
5,0.16467208,5,0.19946872,1.2181599,0.9711831,0.14354518
6,0.28306878,6,0.70877796,1.0542159,0.7749762,0.1404451
7,0.28054914,7,0.6692778,0.9333319,0.73486656,0.20563534
8,0.25822046,8,0.71805274,0.72619826,0.60099417,0.18158916
9,0.2356484,9,0.55826527,1.0849676,0.86899793,0.13004658
10,0.28001344,10,0.70351416,0.8656021,0.7876856,0.20303833
11,0.22464068,11,0.73949474,0.73728377,0.5961162,0.13847736
12,0.2751744,12,0.64774483,0.8703442,0.63119614,0.32905948
13,0.25891864,13,0.6910319,1.0576975,0.9827395,0.17023197
14,0.41371065,14,0.19917831,0.70415294,0.5336299,0.20244513
15,0.29698843,15,0.6829462,0.8179908,0.6198869,0.18832062
16,0.2293595,16,0.6951546,1.0482552,0.70230556,0.19579412
17,0.26627237,17,0.6956848,0.7977713,0.61511594,0.14944051
18,0.23750976,18,0.6919261,1.269727,1.5859706,0.11807773
19,0.24263306,19,0.6668154,0.96995485,0.7394362,0.1283474
20,0.2837644,20,0.6827418,1.0516717,0.9693142,0.17033368
21,0.2667718,21,0.46559903,1.3465642,1.8947444,0.2274693
22,0.24055144,22,0.64245814,1.1417776,0.8524029,0.15096521
23,0.27661708,23,0.65033776,0.6841145,0.5514165,0.17354064
