,inferred discount,subject,inferred learning rate,inferred mf weight,inferred mb weight,inferred repetition
0,0.28620568,0,0.6433196,1.5865203,1.2895529,0.21160933
1,0.29381898,1,0.6516311,1.3215861,1.1389009,0.22198066
2,0.2936911,2,0.6900069,1.7429371,1.4956206,0.28109506
3,0.29116935,3,0.66775393,1.3578372,1.1173995,0.25032753
4,0.30732772,4,0.66183627,1.5057319,1.3285071,0.21022552
5,0.27543053,5,0.34217444,1.865696,1.4613684,0.2233809
6,0.29423186,6,0.67064613,1.5330749,1.1770958,0.20768358
7,0.29613668,7,0.66686505,1.4323676,1.167856,0.24790756
8,0.28358275,8,0.69285256,1.2688359,1.0928054,0.22700636
9,0.28660044,9,0.6306214,1.5198802,1.194243,0.20106484
10,0.30230823,10,0.6717278,1.406261,1.1469128,0.23743309
11,0.27590144,11,0.69865453,1.2929007,1.0625288,0.18818825
12,0.29805502,12,0.6499147,1.3205302,1.086662,0.30526856
13,0.28860638,13,0.67988276,1.553222,1.3248669,0.22986668
14,0.45579854,14,0.39776236,1.3548477,1.0662013,0.53349036
15,0.3067877,15,0.6807862,1.4008251,1.1205335,0.23504668
16,0.28836775,16,0.66780776,1.5378112,1.2019658,0.2433374
17,0.29314512,17,0.67027384,1.3607332,1.0776764,0.21036178
18,0.2822942,18,0.66647136,1.6585603,1.6708066,0.18829858
19,0.28017494,19,0.66107494,1.5101382,1.1525557,0.20094076
20,0.29692596,20,0.6822956,1.5839195,1.323499,0.22310679
21,0.31445798,21,0.5675832,1.8137512,2.1372383,0.2678778
22,0.27880225,22,0.65917784,1.5919844,1.2616626,0.20833755
23,0.29695338,23,0.6525727,1.2317946,1.0121067,0.2203004
