,inferred policy rate,subject,inferred reward rate,inferred dec temp
0,0.66996,0,0.34095874,3.6282706
1,0.07633132,1,0.42461738,1.393636
2,0.72678447,2,0.6128864,4.2281413
3,0.39834315,3,0.326578,3.6178021
4,0.6572662,4,0.3372793,4.6833243
5,0.53522724,5,0.48997533,1.7692238
6,0.5292169,6,0.5354883,2.6210976
7,0.26245636,7,0.3177212,3.0628169
8,0.7387084,8,0.6414226,1.3153269
9,0.32367238,9,0.6928356,2.2551875
10,0.06248742,10,0.20543303,1.898294
11,0.3814465,11,0.25490203,4.792
12,0.08020365,12,0.1330909,4.8108525
13,0.34886354,13,0.20520556,3.6911407
14,0.13588315,14,0.39978102,2.9483266
15,0.076958284,15,0.17479694,3.3217583
16,0.19443867,16,0.2903613,4.895901
17,0.7489541,17,0.43571898,3.7263918
18,0.18985404,18,0.12562497,5.7828283
19,0.6945773,19,0.2212723,2.8402896
20,0.08094195,20,0.10718262,3.6297011
21,0.41320294,21,0.1821906,3.6627228
22,0.09259473,22,0.117631145,4.608285
23,0.07407472,23,0.53567415,1.5996703
