,locs0,locs1,locs2,subject
0,1.1059506,-1.2026234,-0.8078569,0
1,-2.6599796,0.8954177,-2.0901906,1
2,2.0861363,-0.07235426,-0.68213767,2
3,-1.097041,-0.29581636,-0.38148335,3
4,0.8664097,-0.68537533,-0.2734061,4
5,0.6541436,-0.15083694,-1.5568999,5
6,-0.8638267,-0.045861796,-0.68078494,6
7,-0.70625806,-0.3738558,-1.0086193,7
8,1.1268867,1.4706101,-1.8955774,8
9,-1.1854074,0.8739353,-1.4034282,9
10,-2.8274515,-2.0817275,-0.91107297,10
11,-0.59704393,-1.1360248,-0.3824235,11
12,-2.6360984,-1.6567135,-0.23677802,12
13,0.46636683,-1.0814769,-1.0487112,13
14,-1.7381032,-0.5576559,-0.73386323,14
15,-2.3733687,-4.560479,-0.011099637,15
16,-1.4333249,-0.79603016,0.059626732,16
17,2.5370169,-0.52098495,-0.77561927,17
18,-1.0760143,-1.9478716,-0.44307825,18
19,0.5447943,-1.9343055,-1.0186045,19
20,-2.3705392,-1.2815349,-1.4230257,20
21,-0.9767583,-1.0213261,-0.51411927,21
22,-2.0747254,-1.755062,-0.15807089,22
23,-2.0409355,1.6963463,-2.0524564,23
24,0.8751434,-1.4179628,-0.8202965,0
25,-3.0397167,0.047249615,-1.8444014,1
26,1.2539347,0.8787954,-0.2663,2
27,0.074739665,-1.1327344,-0.9404205,3
28,0.08127326,-0.47119746,0.406646,4
29,-0.6140419,-0.88558203,-1.9229867,5
30,-1.613911,0.6775283,-1.2154973,6
31,-0.9209618,-0.5118389,-0.760331,7
32,1.7663462,0.022261322,-2.310708,8
33,-0.82783663,1.3267157,-1.0871824,9
34,-2.8456335,-0.75545037,-1.4266151,10
35,-0.100667685,-0.7108764,0.41523173,11
36,-2.830382,-2.1002486,-0.20403698,12
37,-0.2676577,-1.7907389,-0.92004496,13
38,-2.0166435,-0.63413316,-1.0904523,14
39,-2.8923635,-0.87972975,-1.5341594,15
40,-1.202299,-0.82582134,-0.07475103,16
41,1.4241526,-0.23308757,-0.91794944,17
42,-1.6668032,-1.730969,0.12665887,18
43,1.6290622,-1.7377207,-1.3836279,19
44,-2.7607865,-1.8669004,-1.1801033,20
45,-0.087079465,-1.6261433,-0.086547315,21
46,-2.0993743,-2.1693146,-0.3416705,22
47,-1.7977031,0.11658496,-1.9671732,23
48,-0.1790213,-0.9286274,-0.8181921,0
49,-2.3187065,-0.31073263,-1.9245069,1
50,0.22607934,0.79469854,-0.75233626,2
51,0.41093412,-1.1624575,-0.30601943,3
52,0.6476252,-0.37254927,-0.47536886,4
53,-0.23843999,-0.4610339,-1.7739931,5
54,0.33494276,-0.16484536,-1.1775181,6
55,-0.6768085,-0.78185046,-0.93591255,7
56,3.1734896,1.9568784,-1.7241782,8
57,-0.85027623,-0.2545982,-1.7677329,9
58,-2.910198,-1.9201527,-1.341729,10
59,-0.5814338,-1.1069617,-0.1929557,11
60,-2.4260864,-1.9994162,-0.13156061,12
61,-0.60033846,-1.7482111,-1.0793499,13
62,-2.026612,-0.4003722,-0.5070537,14
63,-2.61779,-3.2418113,-0.012605488,15
64,-1.596312,-0.92536616,-0.1712788,16
65,1.6750127,0.41908124,-0.2457211,17
66,-1.41507,-2.3706198,0.038514346,18
67,0.77140564,-0.72450525,-0.31834024,19
68,-3.013724,-1.8819567,-0.70799506,20
69,-0.6198139,-1.3636715,-0.64668393,21
70,-2.294887,-1.8053973,0.26762965,22
71,-1.8754365,2.130846,-2.171608,23
72,1.3536359,-0.076401174,-0.32265064,0
73,-2.4337661,-5.866568,-2.3727942,1
74,1.6331978,0.015026271,0.3520928,2
75,-0.1660119,-0.14281368,-0.20260853,3
76,1.6439631,-0.7737425,0.5450462,4
77,0.30469954,-0.33533517,-1.7090119,5
78,0.5729797,-0.0864159,-0.96862245,6
79,-0.912086,-0.9229867,-0.48490027,7
80,1.3151526,0.7813822,-1.859466,8
81,-0.53720725,1.1164708,-1.0578967,9
82,-1.7228161,-3.9236944,-1.630734,10
83,-0.4886991,-1.5381272,-0.3798744,11
84,-2.9196687,-2.2383478,-0.7416302,12
85,-0.473072,-1.5753233,-0.827623,13
86,-1.956348,-0.803089,-0.9054881,14
87,-2.4561474,-1.5757442,-0.9453356,15
88,-1.3256712,-0.88996583,0.4924577,16
89,1.7149812,-0.5086353,-0.26181513,17
90,-1.6067631,-2.226227,0.78603137,18
91,1.1531239,-1.1859915,-0.64725286,19
92,-2.865925,-2.1952085,-0.66268367,20
93,-0.78974676,-1.1418288,-0.85404193,21
94,-2.2359452,-2.2729862,-0.25719404,22
95,-2.6414323,-0.18131927,-1.6219043,23
96,0.95872384,-0.90537536,-0.9665147,0
97,-1.8631699,-3.4935145,-1.6695484,1
98,1.3331146,0.20990568,-0.30737898,2
99,-1.0328563,-0.28694588,0.23403132,3
100,0.5518969,-0.888472,0.41804612,4
101,-0.3965085,0.14527032,-1.27903,5
102,-0.37557822,0.16003264,-0.6111275,6
103,-0.90861607,-0.84346354,-1.3599513,7
104,1.5656853,0.8046779,-1.9285814,8
105,-0.8256852,1.0966146,-0.4903717,9
106,-2.5937495,-3.3760195,-1.4304631,10
107,0.35008582,-1.2434732,-0.19795263,11
108,-2.5192585,-1.9479643,-0.13071403,12
109,-0.65660584,-1.2020178,-0.3210941,13
110,-1.9011936,-1.1298892,-0.581985,14
111,-2.3948016,-1.1646819,-0.5369458,15
112,-1.3075144,-0.88570005,-0.10756554,16
113,1.7628425,-0.4868964,-0.35188735,17
114,-1.3346374,-2.8721294,0.6812637,18
115,1.4224007,-1.2940739,-1.0711133,19
116,-1.9847398,-3.4878426,0.35482746,20
117,0.056362927,-2.085063,-0.6338504,21
118,-2.5223365,-2.4004445,-0.05851364,22
119,-2.9367762,-0.20805752,-2.1780887,23
120,0.9499514,-0.5001878,-0.41441968,0
121,-2.506245,-2.3824625,-1.7597755,1
122,0.6601517,1.4372351,0.12780684,2
123,-0.8146538,-0.77939105,-0.13878316,3
124,1.6676614,-1.3199716,0.19386615,4
125,-0.2684878,-0.06321241,-1.0641425,5
126,-0.6898411,0.7357461,-1.2303325,6
127,-1.4858727,-1.1368625,-0.6263051,7
128,2.4507895,0.38859543,-2.1108267,8
129,-0.60937566,0.69490814,-1.3504335,9
130,-2.2910914,-2.6884518,-1.0570551,10
131,0.23084852,-1.1702585,0.6566088,11
132,-2.4988823,-1.8524492,-0.16309848,12
133,-1.0107198,-1.3469409,-0.8763106,13
134,-1.7376598,-0.5017397,-0.61743736,14
135,-3.2037654,1.1087382,-2.526602,15
136,-1.7142506,-1.4337783,-0.11814843,16
137,1.2927189,-0.47528225,-0.8135847,17
138,-1.0183922,-1.4151204,0.368963,18
139,1.5349017,-3.4133472,-1.2953479,19
140,-2.3697307,-1.5650269,-1.4392004,20
141,0.1549843,-1.0641729,-0.45962542,21
142,-2.2903845,-1.8627943,-0.28615576,22
143,-2.7488832,0.14799199,-1.2064774,23
144,-0.60111266,-1.2489774,-0.10743809,0
145,-2.2293365,-1.0476295,-1.9996929,1
146,0.5714245,0.20831358,0.5093593,2
