,policy rate,reward rate,dec temp,subject
0,0.8697253,0.3296462,3.5209985,0
1,0.082808055,0.0326464,1.7813469,1
2,0.6785497,0.5519049,2.9776897,2
3,0.18441878,0.2945393,3.7029455,3
4,0.65388143,0.32142624,4.3677435,4
5,0.5970227,0.29332212,2.4103556,5
6,0.29606187,0.8284775,2.4421308,6
7,0.21816218,0.31790122,2.558518,7
8,0.80889916,0.51539963,0.78354144,8
9,0.36499122,0.7012872,2.2847881,9
10,0.026397087,0.042558532,2.4202583,10
11,0.44364414,0.2782591,5.6639094,11
12,0.03299041,0.117076695,5.4864783,12
13,0.34749192,0.25792453,4.019902,13
14,0.14103931,0.36274648,4.1327934,14
15,0.024153199,0.03349834,5.3644567,15
16,0.15030013,0.2552277,4.361839,16
17,0.8420121,0.46114042,2.6387658,17
18,0.27166095,0.110731274,4.8566804,18
19,0.8851359,0.18487515,2.6026964,19
20,0.07718373,0.050592914,6.9201603,20
21,0.32905614,0.1567854,3.3503013,21
22,0.0742531,0.11074726,5.684704,22
23,0.03411206,0.23792277,1.216978,23
24,0.6457977,0.4725093,4.117257,0
25,0.06314353,0.0040176823,2.2265987,1
26,0.6558737,0.63262224,3.7842345,2
27,0.4117015,0.3706985,5.036934,3
28,0.71432376,0.23927945,5.329867,4
29,0.5727315,0.5462137,1.4115348,5
30,0.5374076,0.6701981,1.8463551,6
31,0.3051034,0.35519928,4.1123934,7
32,0.46332374,0.42628646,0.7374013,8
33,0.34686735,0.90602106,2.3786533,9
34,0.017054172,0.02108618,1.7496234,10
35,0.30581445,0.23961076,4.5558133,11
36,0.043180566,0.16343549,4.682655,12
37,0.352101,0.2581697,4.2758827,13
38,0.14576723,0.34305373,2.966735,14
39,0.04166145,0.020354623,5.4514046,15
40,0.24066196,0.27332425,4.5823364,16
41,0.8663844,0.43613762,4.8649664,17
42,0.17856249,0.0801706,5.624056,18
43,0.787045,0.39528278,4.3781915,19
44,0.07631882,0.052485738,5.708017,20
45,0.307909,0.16711187,3.128015,21
46,0.035595737,0.11397371,6.166951,22
47,0.0398469,0.41704464,1.1922457,23
48,0.92946804,0.33441383,3.1292465,0
49,0.039903395,0.49104333,0.42670172,1
50,0.8734072,0.6707639,3.297711,2
51,0.5764897,0.21973182,2.701979,3
52,0.6906226,0.3123021,5.0748105,4
53,0.5208339,0.53181624,1.338547,5
54,0.6494257,0.68962353,2.5875597,6
55,0.25323966,0.46378216,2.7897997,7
56,0.82887053,0.29352063,0.63077366,8
57,0.41501975,0.6519203,1.6746521,9
58,0.023337523,0.035278723,2.9987721,10
59,0.3736904,0.14109556,4.441109,11
60,0.04506969,0.17888713,4.923518,12
61,0.31604546,0.12109459,2.9991946,13
62,0.11552905,0.47139648,2.7621472,14
63,0.04317113,0.03991541,5.5583954,15
64,0.21152115,0.32172355,4.3670278,16
65,0.8910869,0.32024592,4.0564117,17
66,0.17126168,0.09131418,5.4663663,18
67,0.63257086,0.26099324,2.4359984,19
68,0.06103314,0.066061385,5.5194993,20
69,0.5685035,0.06821646,3.431203,21
70,0.029103851,0.08920251,5.5887527,22
71,0.02095744,0.40050325,1.1888721,23
72,0.8277192,0.44595167,4.7418222,0
73,0.06266675,0.0590847,0.8318936,1
74,0.74102855,0.7282741,5.706609,2
75,0.2816178,0.2701741,2.8944623,3
76,0.6274623,0.24484257,4.1487412,4
77,0.5265796,0.31503242,1.0484515,5
78,0.49092102,0.6258807,2.590859,6
79,0.23780267,0.34098473,2.125731,7
80,0.9267037,0.19466303,0.7559442,8
81,0.43778643,0.69534224,2.7922704,9
82,0.023518771,0.09402092,1.8919026,10
83,0.2880952,0.3353497,4.1347895,11
84,0.05163742,0.14591253,5.566225,12
85,0.29151374,0.2305393,3.8405366,13
86,0.16540849,0.33306596,2.5333533,14
87,0.03302059,0.016917268,5.7236776,15
88,0.16717187,0.2773372,5.1886644,16
89,0.9607934,0.32593164,4.0703263,17
90,0.13341783,0.11571819,4.2975254,18
91,0.72371656,0.18059562,2.8892741,19
92,0.05050523,0.05977131,4.505497,20
93,0.29027602,0.18085514,4.228879,21
94,0.025489068,0.09304841,6.0336647,22
95,0.0125879245,0.0061656334,3.420249,23
96,0.67073005,0.49062866,3.6966481,0
97,0.053032566,0.07539194,0.7932054,1
98,0.88493645,0.59883547,3.2228832,2
99,0.26533607,0.33754718,3.3635857,3
100,0.4790499,0.27295962,4.4136834,4
101,0.6497785,0.6082238,3.0446718,5
102,0.7331594,0.42448974,2.8412576,6
103,0.40742773,0.32022443,3.289622,7
104,0.7948643,0.278486,0.7630256,8
105,0.29643813,0.5028378,1.8177234,9
106,0.034908347,0.0766885,1.5817859,10
107,0.31937474,0.21369231,3.718093,11
108,0.05954121,0.12872943,4.7867055,12
109,0.22381541,0.17822245,3.6913795,13
110,0.08817539,0.4144647,3.9297712,14
111,0.060853392,0.024506828,4.904678,15
112,0.17865005,0.268173,3.636391,16
113,0.5579625,0.63284487,4.1743507,17
114,0.21905442,0.060667284,5.80243,18
115,0.8071277,0.01602002,1.7598261,19
116,0.07423337,0.07423822,7.014597,20
117,0.27705112,0.24935994,3.0777106,21
118,0.018477537,0.08126828,5.285496,22
119,0.020953665,0.020846438,1.6594332,23
120,0.7718459,0.41766816,4.155927,0
121,0.063767485,0.25694,0.34498763,1
122,0.7816899,0.5702632,4.9130945,2
123,0.45025736,0.20648025,3.9148545,3
124,0.8041534,0.24547794,4.9669533,4
125,0.3640022,0.6274211,2.08719,5
126,0.74607736,0.44341958,2.3757668,6
127,0.31660014,0.30249402,3.1071239,7
128,0.82868564,0.57712376,0.6791621,8
129,0.2940744,0.6962105,1.2962215,9
130,0.019742517,0.11065525,1.3978739,10
131,0.39639127,0.26262635,4.516586,11
132,0.03459323,0.16506423,4.911433,12
133,0.4317442,0.14625977,2.567365,13
134,0.16583292,0.29507902,2.317688,14
135,0.05493183,0.012625549,5.4341793,15
136,0.2017536,0.35545674,5.7972183,16
137,0.69784683,0.5610547,4.430372,17
138,0.20706816,0.06354102,6.5871387,18
139,0.71675664,0.054314785,2.1316473,19
140,0.06384511,0.06799055,4.73878,20
141,0.5329644,0.05355317,2.4415946,21
142,0.02359859,0.11406236,6.905716,22
143,0.01653631,0.31124392,2.1016507,23
144,0.6022974,0.3457621,3.4312904,0
145,0.05933174,0.100406036,0.57880306,1
146,0.6909536,0.7056443,4.267912,2
147,0.39684823,0.32423344,3.2411323,3
148,0.80042166,0.26331842,4.4682355,4
149,0.63943034,0.2978959,1.5264541,5
150,0.54697704,0.5334374,3.598466,6
151,0.21519002,0.32259154,3.0557065,7
152,0.65873694,0.063131735,1.1267636,8
153,0.4677814,0.87247723,2.3546653,9
154,0.020788964,0.041935742,2.0548906,10
155,0.35011002,0.21209602,5.20096,11
156,0.05318979,0.096396565,5.4457016,12
157,0.39066365,0.21110488,2.8833508,13
158,0.11768859,0.25212458,2.2445312,14
159,0.043584358,0.026518838,5.157817,15
160,0.27210736,0.20853141,3.1420386,16
161,0.81088793,0.5266705,3.9598732,17
162,0.17673518,0.082759686,5.1352267,18
163,0.67160475,0.118165515,2.8671427,19
164,0.08591822,0.0519697,6.964793,20
165,0.39416015,0.07211238,2.8293536,21
166,0.0767315,0.13323736,5.351981,22
167,0.024940927,0.3313628,1.2500478,23
168,0.892011,0.2789261,3.1812053,0
169,0.064055435,0.0148768015,2.4112625,1
170,0.88082546,0.6564233,4.72432,2
171,0.497446,0.2660573,3.2281163,3
172,0.5489188,0.27896532,4.9809737,4
173,0.5523973,0.21998978,1.1428422,5
174,0.7531149,0.32414734,2.079359,6
175,0.26681158,0.297839,3.9349248,7
176,0.92635596,0.4318899,0.6551939,8
177,0.4716882,0.4802417,1.5114477,9
178,0.010934847,0.030432543,4.617923,10
179,0.30225828,0.40714544,5.123425,11
180,0.038158067,0.17627926,4.7584553,12
181,0.42894855,0.1805197,3.5532947,13
182,0.10499306,0.4220651,3.348681,14
183,0.08159786,0.016333554,3.90829,15
184,0.13844597,0.294597,5.5083365,16
185,0.6329738,0.32792285,4.3488016,17
186,0.2683564,0.10326627,7.0045033,18
187,0.6904116,0.22916232,3.0891504,19
188,0.06477905,0.07336327,5.169653,20
189,0.38724822,0.16238673,3.5551739,21
190,0.06213781,0.10757388,5.2558255,22
191,0.025962874,0.12993349,2.0248177,23
192,0.880293,0.39043742,3.443624,0
193,0.06711999,0.57476526,0.64248204,1
194,0.8684211,0.36804795,3.7094226,2
195,0.34881148,0.33769184,2.7651265,3
196,0.69636333,0.23623084,5.2310686,4
197,0.5570512,0.16663703,0.65570235,5
198,0.5058671,0.41724762,3.3202105,6
199,0.1576179,0.22256243,3.07828,7
200,0.7055227,0.62750083,0.82534856,8
201,0.20877351,0.5234003,2.7199879,9
202,0.01855993,0.09321859,2.4306622,10
203,0.46989816,0.28135157,5.959482,11
204,0.05812428,0.11221392,6.7756977,12
205,0.31152123,0.17457075,4.2424827,13
206,0.13978925,0.6216711,4.036975,14
207,0.035173815,0.011363841,4.0275736,15
208,0.1786332,0.27595246,4.792382,16
209,0.8973375,0.6554177,4.07825,17
210,0.17318662,0.09486983,5.4817944,18
211,0.7755899,0.06817985,2.1323152,19
212,0.051293135,0.07805615,4.84149,20
213,0.777682,0.0913538,3.927557,21
214,0.03840783,0.10090938,5.7713594,22
215,0.013926861,0.1284926,1.9361529,23
216,0.65668166,0.39060557,3.6018066,0
217,0.06488135,0.099398285,0.6345705,1
218,0.71450084,0.43398675,4.1352406,2
219,0.22421934,0.36031762,3.0309243,3
220,0.6532464,0.4461067,4.0697203,4
221,0.6481466,0.41726854,1.1928679,5
