,locs0,locs1,locs2,subject
0,2.500463,-0.55450857,-1.0671548,0
1,-1.838384,6.1245036,-1.6957827,1
2,0.48474187,0.6611144,-0.67562926,2
3,-0.38039273,-1.1337463,-0.65873814,3
4,0.98554444,-0.7476801,0.0582185,4
5,1.0489511,0.7515839,-1.4412001,5
6,0.19784743,-0.45098436,-1.3411373,6
7,-1.7466779,-0.5544035,-1.03382,7
8,1.4063863,0.52362734,-1.9423122,8
9,-0.75340104,1.456656,-1.8266416,9
10,-2.091819,-2.3685145,-0.4626047,10
11,-0.20342672,-0.5374517,-0.09322298,11
12,-1.9805624,-1.5955498,-0.46961826,12
13,-0.5317531,-1.6608204,-1.1972182,13
14,-1.37659,-0.59510434,-0.89983994,14
15,-2.1548018,-1.3834705,-1.2382946,15
16,-1.415235,-1.0741588,-0.13100427,16
17,0.7566968,-0.18888146,-0.50695485,17
18,-1.3303359,-1.1528218,-0.82902974,18
19,0.111404955,-1.3790072,-0.6227418,19
20,-1.9692131,-2.603417,0.05769646,20
21,0.074041605,-1.3960919,-0.6866328,21
22,-1.9239526,-1.1219013,-0.7633256,22
23,1.1451838,1.7904365,-1.9105878,23
24,0.05206698,-0.47910854,-0.049242556,0
25,-1.6444571,0.8780769,-1.8988738,1
26,1.5276419,0.81064665,-0.07352108,2
27,-0.6365024,-1.0908667,-0.54769146,3
28,0.4005113,-0.8881159,-0.748719,4
29,0.43970585,0.9187618,-1.0155268,5
30,0.01662156,0.1184016,-0.7426008,6
31,-0.94619215,-0.81545746,-0.4872837,7
32,1.0004532,0.575524,-0.80978507,8
33,-0.7004598,0.6509678,-0.988013,9
34,-1.3517005,-3.4854932,-0.43925261,10
35,-0.5569459,-1.0302349,0.07751974,11
36,-1.8952386,-2.0257998,-0.7309261,12
37,-0.5897057,-1.9801531,-0.6925963,13
38,-2.5151613,-0.6803602,-1.376676,14
39,-2.468279,-0.70434487,-1.3008265,15
40,-1.2209781,-1.0100671,0.23297268,16
41,0.07788563,-0.7490355,-0.6127137,17
42,-1.7945647,-2.1261065,0.70930994,18
43,0.4201648,-2.000165,-1.2057631,19
44,-1.4036522,-3.0862236,-0.052672327,20
45,-0.7741096,-1.312665,-0.75355065,21
46,-1.313745,-0.8722817,-1.267827,22
47,-0.2010665,3.8458252,-1.5830156,23
48,0.091931224,0.20391554,-1.1474801,0
49,-1.1881711,0.44788158,-1.2760766,1
50,0.8703902,-0.3192643,-0.81275547,2
51,0.03572485,-0.35988227,-0.77934587,3
52,-0.24911982,-0.77892095,-0.89505374,4
53,0.12713686,0.575945,-1.2132726,5
54,0.34705138,0.4608361,-1.0787457,6
55,-0.60791504,-0.5407957,-0.2128706,7
56,1.0938586,0.3305909,-1.1632637,8
57,-0.7249664,1.5556859,-0.17651534,9
58,-1.4470108,0.68254304,-1.9474249,10
59,-0.5613655,-1.4381883,-0.23845607,11
60,-1.1649983,-1.7728028,-0.30250347,12
61,-0.55335057,-1.2862266,-1.0337048,13
62,-1.6892903,0.01205343,-1.045579,14
63,-2.2751322,-2.3785224,-1.024274,15
64,-1.3234242,-0.9142286,0.6409812,16
65,0.8676299,-0.87125075,-0.37450504,17
66,-1.788017,-1.5991744,0.2929564,18
67,0.45942903,-1.2464807,-1.2181269,19
68,-0.9287845,-0.41721725,-1.3193716,20
69,-1.3788053,-1.1307712,-0.8681559,21
70,-1.7866453,-1.6561749,0.48299783,22
71,-1.0973496,0.33726236,-1.8901522,23
72,0.91021144,-1.2772491,-1.1168959,0
73,-1.1658626,3.9364939,-1.6570605,1
74,0.37607843,0.43970704,-0.6713865,2
75,0.47724307,-1.4559221,-0.73195106,3
76,0.569819,-0.47622943,0.14853176,4
77,-0.49852479,0.91586316,-1.0037972,5
78,-0.8421,-0.2331714,-1.3150312,6
79,-0.8765218,-1.1430285,-0.5541969,7
80,1.7976903,1.2332777,-1.6316673,8
81,-1.1343422,1.0987442,-0.4120432,9
82,-2.7646966,-2.332855,-0.65616024,10
83,0.29479876,-0.805819,0.15501164,11
84,-1.2729551,-2.3834255,-0.36999804,12
85,-1.0436987,-0.8882308,-0.7463131,13
86,-1.2375734,0.71742284,-1.24715,14
87,-1.9291316,-2.0916991,-0.37508062,15
88,-1.2086481,-0.92695063,-0.38574672,16
89,0.12528467,-0.31140226,-0.33205026,17
90,-1.0513897,-2.1251044,0.59921074,18
91,-0.24880296,-1.0996753,-0.3125412,19
92,-2.048059,-4.2336655,0.20377064,20
93,-0.48876187,-0.9680649,0.022361517,21
94,-1.5526719,-1.6632549,-0.40449542,22
95,-1.7089463,1.1566923,-1.1001558,23
96,-0.1227746,0.021806479,-0.73565173,0
97,-2.0852525,-1.1048518,-1.565683,1
98,0.80848014,0.8009159,0.21245846,2
99,-0.26895863,0.085035205,-1.0262256,3
100,0.34842938,-0.34603065,0.035327293,4
101,0.5410681,0.13853012,-1.4331671,5
102,1.755772,-1.7904899,-1.576055,6
103,-0.96428597,-1.3784041,-1.1620375,7
104,0.9752838,0.9681189,-1.8054572,8
105,-1.2813785,0.5167788,-1.3439724,9
106,-2.72197,-1.3656214,-1.1592946,10
107,-0.14840332,-0.7728271,0.47944748,11
108,-1.7575293,-1.6407797,-0.08594975,12
109,-0.68540174,-1.5475571,0.027810276,13
110,-2.2052767,0.19714472,-1.139873,14
111,-2.5526295,-0.04155767,-1.0313857,15
112,-0.62615454,-1.6966168,-0.32715473,16
113,1.7210759,-1.1474055,-1.0093497,17
114,-1.5236028,-1.8372382,0.34930146,18
115,0.59936166,-0.55969054,-0.44633698,19
116,-1.9465585,-0.9831898,-0.60241586,20
117,0.17097905,-2.1084065,-0.45122847,21
118,-1.7267647,-1.6610181,-0.8032929,22
119,-0.9263358,0.008227587,-1.6846751,23
120,1.4280407,-1.1369702,-0.6707643,0
121,-1.119276,-3.9810982,-0.97875476,1
122,0.64403015,1.0034996,-1.1241183,2
