,locs0,locs1,locs2,subject
0,1.8985319,-0.7097856,-0.6098219,0
1,-2.4047914,-3.3888295,-1.5290365,1
2,0.7471148,0.20837043,-0.8579445,2
3,-1.4866918,-0.87343854,-0.53095347,3
4,0.6361444,-0.74722505,-0.25426352,4
5,0.393075,-0.8793036,-1.1470106,5
6,-0.86612195,1.574875,-1.1297183,6
7,-1.2764087,-0.76343375,-1.0676419,7
8,1.4428731,0.06161806,-2.4649222,8
9,-0.55376554,0.8534349,-1.2169206,9
10,-3.60775,-3.1133842,-1.1416049,10
11,-0.22638541,-0.95311356,0.26714113,11
12,-3.3779914,-2.020409,0.1952089,12
13,-0.63008213,-1.056784,-0.3971794,13
14,-1.8066845,-0.5634634,-0.3504253,14
15,-3.6988888,-3.3621871,0.14604181,15
16,-1.732249,-1.0709224,-0.25666437,16
17,1.673276,-0.15575245,-1.0259163,17
18,-0.9862119,-2.0832932,-0.057343483,18
19,2.0419912,-1.4836606,-1.0445676,19
20,-2.4812415,-2.9320261,0.80956113,20
21,-0.71245706,-1.6823435,-0.6855212,21
22,-2.5231214,-2.0831308,0.2756131,22
23,-3.343397,-1.1641017,-1.9764497,23
24,0.6006184,-0.110073805,-0.3568361,0
25,-2.6971197,-5.5130243,-1.2502327,1
26,0.6449595,0.54348284,-0.4962452,2
27,-0.35693598,-0.5292213,0.0147740245,3
28,0.916477,-1.156634,0.13213876,4
29,0.29300445,0.18538383,-1.8057424,5
30,0.14991042,0.70908123,-1.4852515,6
31,-0.82311237,-0.5962622,-0.35884434,7
32,-0.14696896,-0.29701865,-2.5306077,8
33,-0.6328378,2.2659924,-1.1644186,9
34,-4.054159,-3.8378258,-1.5508583,10
35,-0.8197608,-1.1548146,-0.17814419,11
36,-3.0982242,-1.6328853,-0.12710892,12
37,-0.6098167,-1.0555032,-0.29169774,13
38,-1.7681926,-0.6497151,-0.8631891,14
39,-3.135625,-3.8738825,0.18105468,15
40,-1.1490538,-0.9778216,-0.16745585,16
41,1.869361,-0.25685254,-0.054026544,17
42,-1.5261172,-2.4400313,0.2509308,18
43,1.3072044,-0.42515957,-0.2500177,19
44,-2.4934473,-2.8933005,0.2851229,20
45,-0.8099131,-1.6062359,-0.78705436,21
46,-3.2992847,-2.0507789,0.47554398,22
47,-3.182048,-0.3349172,-1.9997938,23
48,2.578546,-0.6882889,-0.7864815,0
49,-3.1805725,-0.035830498,-3.110648,1
50,1.9314265,0.71164227,-0.7092205,2
51,0.30837953,-1.2672298,-0.9936187,3
52,0.80303186,-0.78937864,0.029926486,4
53,0.08338396,0.12743714,-1.8672978,5
54,0.61651576,0.79835993,-1.0524445,6
55,-1.081408,-0.14512539,-0.949527,7
56,1.5776432,-0.8783461,-2.6982386,8
57,-0.34325194,0.6274908,-1.6036993,9
58,-3.7340786,-3.3085592,-0.8478825,10
59,-0.5164172,-1.8062203,-0.22449464,11
60,-3.0534284,-1.5239055,-0.030594839,12
