,locs0,locs1,locs2,subject
0,-0.9878857,0.22798523,-1.277205,0
1,-0.9435829,1.0018436,-0.74152553,1
2,-0.14162135,0.85887146,-0.5607569,2
3,-1.1872324,-0.8589921,-1.3477812,3
4,0.08941224,0.03113556,-0.6208588,4
5,0.79522777,-0.044059306,0.11789131,5
6,-0.251538,1.2130947,-0.86515474,6
7,-0.92861533,-0.6014413,-1.2587864,7
8,1.3133593,0.8728064,-1.0594765,8
9,-0.54442346,0.18632412,-0.21762347,9
10,-2.5661788,-2.0737996,-0.41484678,10
11,-0.6461415,-0.48003045,0.15080181,11
12,-3.4504404,-0.75466514,-0.70224535,12
13,-0.13961047,-0.8583928,-0.7176797,13
14,-0.8267601,0.18444586,-1.6625366,14
15,-0.6475947,2.0349083,-1.2067512,15
16,-0.48800102,0.17094189,-0.6781081,16
17,0.9761497,0.21845068,-1.1427078,17
18,-0.8292451,-0.011147618,-0.61316246,18
19,0.98999995,-0.7210845,-0.12887442,19
20,0.95985425,-0.83675337,-1.439508,20
21,-0.65545726,-0.1960159,-1.2824378,21
22,-1.6740799,-1.6257806,0.2052623,22
23,1.2370199,0.51705515,-0.6893087,23
24,0.7379813,-0.91408885,-1.0856462,0
25,-1.9406046,-0.13019735,-0.47199118,1
26,1.2445443,-0.09060758,-0.9562026,2
27,-0.7732732,-1.005879,-0.60064024,3
28,0.15490472,-0.45621246,-0.553611,4
29,0.45020476,0.9686202,-0.6885579,5
30,-0.11337936,0.33644575,-0.27596807,6
31,-1.2682462,-0.66513073,-0.41647363,7
32,0.22815776,1.0263413,-1.0810326,8
33,-0.07884568,-0.64627105,-0.5164684,9
34,0.76930106,-4.262768,-0.110758185,10
35,-0.11995238,-0.22847551,-0.092142366,11
36,0.37289166,-1.8708262,0.03829053,12
37,-0.18274555,-0.501371,0.29944277,13
38,-1.8532882,-0.45982847,-0.4519934,14
39,-0.44146377,2.8548317,-1.5019014,15
40,-1.3852082,-0.53101206,0.24884243,16
41,0.9950181,0.14191432,-0.22146368,17
42,-0.072273195,-3.153287,1.0881526,18
43,1.0350387,-0.7956257,-0.85272926,19
44,1.4281329,-1.6224749,-1.504169,20
45,-0.78492486,0.326787,-0.9041889,21
46,1.5694101,0.3806023,-1.6511815,22
47,-2.4980164,1.3089566,-0.99686337,23
48,-0.45440185,0.03320542,-1.4733347,0
49,-1.7219429,1.4759164,-1.1610727,1
50,0.5938835,1.2243966,0.19764134,2
51,0.2123647,0.5027183,-0.38969254,3
52,0.7021453,-0.66222715,0.34059873,4
53,-1.0580207,0.24493542,-0.732749,5
54,-0.23876211,0.28532046,-0.790232,6
55,-1.0765691,-1.0030642,-0.3907235,7
56,1.2670535,0.19452834,-1.5522141,8
57,-1.1063694,0.5866933,-1.2000432,9
58,0.25945008,-1.1764956,-0.7664217,10
59,-0.46870473,-0.59981775,-0.042935632,11
60,-1.6140335,-0.9871923,0.28159276,12
61,-1.1443862,-0.84423757,-0.6305714,13
62,-1.5254256,-0.6978431,-0.5697431,14
63,-1.3726807,-2.0596142,0.1321938,15
64,0.056956887,-0.71273375,0.026058976,16
65,0.9065712,0.7184419,-0.046779275,17
66,-0.84829736,-0.8972224,0.31246412,18
67,0.097452104,-0.5687885,-0.34371224,19
68,-0.3546661,-0.28829575,-0.6624163,20
69,-1.0689906,0.16212714,-1.1939116,21
70,-1.3460171,-0.8497921,-1.7372313,22
71,-2.4313116,0.19671959,-1.218497,23
72,0.55677676,-0.43317944,-0.056070328,0
73,-1.1161535,-0.31297052,-0.61792403,1
74,0.97010046,0.54556936,0.86872816,2
75,-0.024291337,-0.10085726,-0.9907424,3
76,1.0075119,-0.2568821,-0.50159025,4
77,0.46959943,0.51046675,-0.87344193,5
78,1.9011804,1.2604783,-0.24605149,6
79,-1.3702935,-1.5229905,-0.16000456,7
80,0.85326344,0.46157533,-0.5249086,8
81,0.40615353,-0.63006467,-1.1073011,9
82,-1.5168102,0.9315519,-1.2554985,10
83,0.05284378,-1.2250514,-0.18494786,11
84,1.2040557,-0.20357412,0.15691862,12
85,-0.13851869,-1.970432,-0.17361072,13
86,-1.3219042,-0.0923498,-0.20182651,14
87,-2.1871,1.0509282,-1.1175065,15
88,-1.5340962,-0.50587505,-0.8895066,16
89,0.11608577,-1.2821476,-0.14467213,17
90,-0.07497358,-0.95271754,0.2043169,18
91,-0.21304762,0.3086142,0.12876678,19
92,-1.5329075,1.6445863,-1.3791306,20
93,-0.5426573,-1.0523919,-0.6465477,21
94,-1.6946251,-2.2077994,1.2580816,22
95,-1.5651474,0.48904547,-1.1001071,23
96,1.5343857,-0.71732616,-0.69717014,0
97,0.6676543,-1.8321596,-2.0729723,1
98,-0.38293767,0.1533984,-0.38336653,2
99,0.33985493,-0.46424353,0.09538013,3
100,0.78942704,-0.56559306,-0.8234857,4
101,0.86114967,0.40535328,-0.79115283,5
102,0.15798047,0.67437744,0.062283933,6
103,-1.1897571,-1.1376057,0.011687517,7
104,0.7155546,1.317766,-0.660303,8
105,0.057739228,0.5608915,-0.9991161,9
106,-2.6976218,0.24114603,-0.8429908,10
107,0.62483954,-1.1862643,0.85796404,11
108,0.20375454,-1.2953329,-0.27951518,12
109,-0.08270776,-0.8457016,-0.7286526,13
110,-1.0894998,-0.28942597,-2.049794,14
111,-1.9796021,-1.5412695,-0.24086285,15
112,-0.9725616,-0.845701,-0.34755582,16
113,-0.9773871,-0.4537447,-0.54707044,17
114,-0.8746929,-0.4697344,-1.1112058,18
115,0.40016025,-1.3838477,-1.3528926,19
116,-2.060047,0.7029438,-1.5877161,20
117,-0.36064896,-0.5551194,-0.59376967,21
118,-1.2684283,0.49965352,-1.4340491,22
119,-3.2544885,1.5418622,-0.20288289,23
120,0.30544928,-1.1007464,-0.47933808,0
121,-2.4993582,1.4203513,-0.17534369,1
122,1.4744415,0.41270408,-0.36669397,2
123,0.6592101,-1.2955456,-0.78215015,3
124,0.6086439,-1.5852053,0.629989,4
125,0.47419834,0.3862944,-1.4246533,5
126,-0.56025565,0.27560288,-0.23896223,6
127,-0.5380311,-1.2617848,-0.514557,7
128,0.10097349,0.013708055,-1.2413031,8
129,-0.79651034,1.3098993,-1.4682512,9
130,-0.58960617,-2.7155156,-0.16004318,10
131,0.19455263,-0.785483,0.068278745,11
132,-2.3511086,-0.6099615,-1.0010023,12
133,-0.74497116,-2.0459952,-0.55337816,13
134,-1.2216156,-0.8949459,-1.1604798,14
135,-0.6078314,-3.9424214,0.49393684,15
136,-0.33809906,-0.37773693,0.6728746,16
137,-0.3688985,-0.6473758,0.15587127,17
138,-0.79513067,-0.5171727,-0.9677451,18
139,0.02835977,-0.61733985,-0.52344126,19
140,-1.592647,1.067133,-0.56465346,20
141,-0.16659315,-0.7373457,-1.470459,21
142,-0.62213457,-0.40874332,-1.398576,22
143,-3.0598235,-0.039702,-0.70118356,23
144,1.022659,0.033731878,-0.22275004,0
145,1.2272762,0.5658773,-1.3001189,1
146,0.45417377,1.2438513,0.27647796,2
147,-0.40938294,-0.12057993,0.023619294,3
148,0.5813458,-0.9981048,-0.77425647,4
149,0.58962506,-0.6104661,-0.9330146,5
150,-0.014094114,1.5340368,-0.96080405,6
151,-0.8079764,-1.1322092,-0.96954346,7
152,0.9674061,0.7653918,-1.0892065,8
153,-0.35177636,1.5169244,-0.4874968,9
154,0.28411102,-2.6089957,-2.002804,10
155,-0.5086689,-0.8548323,0.06446412,11
156,1.0387257,-1.7784863,-0.20264336,12
157,-0.7256682,-0.1017257,-0.17401549,13
158,-1.9599898,-0.9742107,-1.0587935,14
159,-0.62256855,1.296702,-1.5493634,15
160,-1.8142812,-0.16893065,-0.2404574,16
161,0.57370013,0.6534709,0.2626084,17
162,-1.8012784,-0.11089134,-1.4339154,18
163,0.2298015,-0.7848859,-0.9231539,19
164,-0.66470826,-3.333222,-0.84561443,20
165,0.7706685,-0.79621035,-0.5746211,21
166,-1.0816083,-2.8468907,0.6775104,22
167,0.32964778,0.9261637,-1.4602703,23
168,0.69567496,-0.24205664,-0.8083771,0
169,-1.3384755,-0.8963487,-2.5352163,1
170,1.2177209,0.29049063,-0.3757862,2
171,-0.49537307,-1.9465101,-0.14821315,3
172,0.4461204,-0.12239456,0.06626711,4
173,0.093128696,-0.4615976,-1.0320516,5
174,0.05177903,-0.35477635,-1.116294,6
175,-0.83519995,-0.048883677,0.11868739,7
176,0.82540363,-0.22558242,-1.020087,8
177,-0.8901254,0.37372705,-0.7533651,9
178,-0.4607405,-3.7114327,-1.0273578,10
179,-2.1324773,-0.3730756,-0.88627696,11
180,-0.49837083,-1.835439,0.9644475,12
181,-0.45914614,-1.5177344,-0.6538197,13
182,-0.013824701,-0.17823704,-0.8123629,14
183,-0.62603164,-2.334155,0.0012956858,15
184,-1.1742476,0.010605216,-0.9160001,16
185,0.7201416,-1.5249287,-0.025107205,17
186,0.0055493712,-0.8388156,-0.49307102,18
187,0.29310313,0.22518873,-0.15035307,19
188,-1.4529207,0.320621,-0.86791813,20
189,-0.1440804,-1.2852612,-1.1642671,21
190,-0.9861348,-0.75568,-0.37849575,22
191,0.96386623,1.3659291,-1.4991181,23
192,-0.0104420185,-0.82044363,-0.900808,0
193,2.673603,-0.35869396,-1.0941924,1
194,0.02207774,0.8357222,-0.45204166,2
195,-0.65980303,-1.1212909,-0.36470044,3
196,1.0546799,-1.226881,0.121165976,4
197,-0.546938,0.73114014,-1.1088834,5
198,0.707338,-0.031773657,-1.0560524,6
199,-0.5670047,-0.9123682,-0.68077743,7
200,0.26196295,-0.5459805,-0.74361587,8
201,-1.6919708,1.3576574,-1.9226557,9
202,-1.2334646,-2.3469899,-0.061691463,10
203,-1.0374526,0.37562203,-0.47087407,11
204,-1.2628236,-0.7790405,-0.4573936,12
205,-0.7617049,-0.6603515,-0.40801704,13
206,-0.5595008,0.61048025,-0.88823617,14
207,-0.18576771,-1.5381051,-1.0396605,15
208,-0.7439699,-1.016918,0.28651604,16
209,1.7239254,0.6598652,-0.18933171,17
210,-0.6592357,-1.2437663,-1.1092643,18
211,0.7554306,1.3680675,-0.5785712,19
212,-0.080759406,-0.7522314,-0.12256944,20
213,-0.3027535,-1.1490729,-0.050212175,21
214,-0.60312235,-1.8240609,0.5203743,22
215,-1.2425176,1.1063652,0.124396086,23
216,0.118840575,-0.601138,-1.3536359,0
217,-1.4155499,1.3298146,-0.3858406,1
218,0.37484297,0.28081197,-0.6871737,2
219,-0.3416254,-0.8083836,-0.010662556,3
220,1.4897103,-1.0532491,0.54675597,4
221,-0.15950555,0.5066223,-0.51243794,5
222,0.13483232,1.6357118,-0.8352884,6
223,-1.5527196,0.14462715,-1.2932751,7
224,0.056740403,0.4545676,-1.9295335,8
225,-0.67657787,0.15674278,-1.3219218,9
226,-0.51468456,0.60731834,-1.3625834,10
227,-0.7228881,-0.7968228,-0.868518,11
228,1.3546811,-0.38402987,-0.2965479,12
229,-0.5023388,-0.6319806,-1.1719959,13
230,-1.2588025,0.44916958,-0.9071579,14
231,-0.8539758,1.1947438,-0.82301104,15
232,-1.3820066,0.070491195,0.33574432,16
233,-0.09785807,0.36348626,-0.40755588,17
234,-1.1385305,-2.267313,1.5129896,18
235,1.0162393,0.16321397,-1.3423396,19
236,-0.5984785,-0.83608735,0.26029617,20
237,0.4953446,-0.24218428,0.16618904,21
