,locs0,locs1,locs2,locs3,locs4,subject
0,-1.8758534,1.0946875,-0.12666202,-2.1522567,-2.1544302,0
1,-0.6995224,2.065085,-1.7789806,-2.192766,-2.013843,1
2,-2.8583646,1.7879732,-0.2093308,0.86112094,-1.0148376,2
3,-0.33846715,0.73981273,-2.061906,-0.19296601,-0.77217764,3
4,-1.2970054,0.11049801,-2.0451665,-0.36048883,-1.3783197,4
5,-1.7665505,-0.20221943,-2.2068934,-2.3579814,-1.4254411,5
6,-1.2585701,-1.3860718,-1.6186141,-2.0143962,-0.97707933,6
7,-1.5722352,0.24770463,-1.6556339,-2.426277,-2.536464,7
8,-2.1365678,0.538695,-0.7664,-2.7725644,-2.053908,8
9,-0.50732464,0.4136563,-0.6133222,-1.661046,-1.2885643,9
10,-1.8787688,0.32634276,-1.4472742,-1.7488849,-1.3599356,10
11,-1.783725,-0.30418867,-0.8281981,-1.0387895,-0.2913209,11
12,-1.2259145,0.36049247,-1.0070416,-0.5468529,0.2314451,12
13,-0.44945782,1.2208639,-1.2048204,0.88040006,-1.8581121,13
14,-0.2946899,0.30211902,-2.0970445,-1.190697,-1.9096168,14
15,1.030837,0.7088989,-0.38304174,-2.3525224,1.3850535,15
16,-0.022307873,1.0903904,-1.2527161,-1.3841074,-1.3939309,16
17,-0.93086064,0.99146384,-1.1300842,0.7680897,-1.2605025,17
18,-1.4078306,0.5138664,-2.0687497,-2.099112,-1.44085,18
19,-1.9770935,1.0034014,-1.8732984,0.22204407,0.34918463,19
20,-0.88526386,0.19428939,-2.3225076,-0.38156176,0.04011178,20
21,-2.054918,0.9597089,-0.40675122,-0.5436562,-1.5805763,21
22,-0.454488,2.0671275,-1.5385206,-0.013925791,-0.550295,22
23,-0.19256037,0.31842393,-1.2142606,-2.1936746,0.2849539,23
24,-0.70558286,0.91845983,-1.7579212,-1.6164187,-1.7626431,0
25,-2.4648502,1.6858464,-1.545928,-1.2324715,-1.894339,1
26,-0.9585021,0.7658462,-2.0867116,-0.5634257,-0.66252816,2
27,-1.2574679,1.6055133,-0.14245987,0.69164324,-1.7587404,3
28,-0.6477543,1.5991352,-1.8015715,0.5737512,-1.0240395,4
29,-0.81243145,0.47317702,-2.1380904,-2.5166442,-1.8175275,5
30,-0.8168306,-1.5142295,-2.2175868,-1.7910894,-1.2837778,6
31,-1.3888124,1.2937436,-1.239696,-2.234937,-0.61075056,7
32,-1.0839717,1.6113473,-1.36748,-1.9326884,-2.0261939,8
33,0.07673976,2.3704944,0.9672517,0.2061612,-1.9213576,9
34,-1.8360941,0.19283238,-1.8172891,-2.3439603,-1.6625236,10
35,0.105772436,0.5640868,-1.6931448,1.0059993,0.57827675,11
36,-0.52104205,0.6639654,-0.6403459,-0.7314015,-1.0531908,12
37,-0.5135673,1.0305601,-0.7381925,-0.029907137,-1.9073595,13
38,-1.189196,0.73529625,-1.4450177,-1.5616953,-1.4111915,14
39,0.13767314,-0.11634576,-0.8319861,-2.00884,1.5389482,15
40,-1.9667649,0.71669614,-0.60910225,-2.1128528,-1.5678442,16
41,-2.218444,1.3838215,0.022017837,1.872677,-2.6208625,17
42,-1.609314,1.3839102,-1.2022592,-1.7803767,-2.5163774,18
43,-1.1538398,0.8842436,-0.69375473,-0.38362077,-1.7201153,19
44,-0.35365552,0.9486754,-1.460139,0.37001386,-1.3835202,20
45,-3.2931056,0.46545562,0.6458969,-1.4818738,-2.494894,21
46,-1.1064072,0.65188336,-1.6413766,-1.5984905,0.058712915,22
47,0.6191783,0.50449955,-1.3347648,-2.2168586,1.419373,23
48,-1.1238176,0.5977764,-1.307167,-2.1570768,-1.1837031,0
49,-2.5800924,1.0727512,-0.7319706,-2.2320633,-2.3423686,1
50,-1.5334018,0.82204866,-2.0863595,0.80547166,-1.2140374,2
51,-0.8984476,1.959264,-0.14802408,0.7414503,-1.4978242,3
52,-2.4493694,1.7767053,-0.13449466,-0.14094481,-1.3715664,4
53,-0.7732593,0.26858065,-2.340028,-2.5589106,-1.9738162,5
54,-1.743381,-1.1103116,-0.83487713,-2.8676765,-1.3512943,6
55,-1.1555092,2.7716491,-0.96399224,-0.13742971,-1.3688964,7
56,-2.4259148,1.0897793,-0.91435593,-2.2441084,-1.2633572,8
57,-0.48537272,0.17672843,-1.6621716,-1.1366198,0.024955988,9
58,-2.812531,1.2518599,-0.39237452,-2.750493,-1.6055077,10
59,-0.2772846,1.270571,-0.4224943,0.3985757,-0.8724427,11
60,-0.7011847,0.6472803,0.06031251,-1.6342665,0.3965957,12
61,-0.31939763,0.99477845,-1.2008317,0.18381897,-2.1757972,13
62,-0.599656,-0.54936004,-1.9354842,-2.1942997,-1.9410433,14
63,1.0591452,-0.94833225,-1.6039529,-3.321325,1.231312,15
64,-1.7234126,0.34509134,-0.28811836,-2.094505,-1.9306815,16
65,-0.47737843,0.58757305,-0.21419895,0.60891885,-3.1888514,17
66,-0.98722875,1.152884,-2.3878665,-1.4945035,-1.1539102,18
67,-1.5752561,0.8908044,-0.5363463,0.5747936,-0.6750876,19
68,-0.37952787,0.32384223,-2.717786,-0.059296206,-2.5365255,20
69,-0.73171157,1.2225428,-1.2583642,-0.40943646,-1.859314,21
70,-0.95199883,1.1040901,-1.3705461,-1.3463494,1.3454219,22
71,-0.32955128,1.190843,-1.1569628,-1.2071218,1.3748543,23
72,-1.0754231,1.1882569,-1.3901988,-1.4626315,-1.1423055,0
73,-0.48357284,0.44973195,-1.8392024,-2.0665705,-1.6539226,1
74,-2.7171829,1.6940172,0.050887227,-0.57503754,-0.5416483,2
75,-1.6079267,0.9872259,-0.87122583,-1.050605,0.33448774,3
76,-1.4468392,1.2914641,-0.9244611,-0.08354624,-0.75600046,4
77,-0.11422235,0.32590428,-2.2914777,-1.9573135,-2.2617705,5
78,-0.47413212,-1.003501,-1.5137509,-1.37029,-2.6349387,6
79,-0.9714711,0.34721118,-2.0036962,-1.9930556,-1.2061601,7
80,-1.0683646,1.1306498,-1.619939,-2.7395651,-1.9179717,8
81,0.40976006,1.4584391,-0.5560926,-0.13975024,-1.1496058,9
82,-0.6485324,0.3911326,-1.3801247,-2.326819,-2.1793482,10
83,-0.016296983,0.7210566,-1.7373594,0.3395217,1.1749119,11
84,-0.68611836,0.75602293,-1.5197531,-0.24578226,0.6427876,12
85,-0.65538585,2.1504312,-0.77357745,1.275474,-2.047038,13
86,-3.0410705,0.31241518,-0.31707656,-1.8693647,-1.9888468,14
87,1.4907285,1.0472553,-0.038828254,-0.786548,2.7398062,15
88,-0.5709078,0.18036151,-2.2500231,-0.91176075,-1.7612628,16
89,-1.6468459,1.4509009,-0.81877804,1.7356814,-1.4775133,17
90,-0.9544955,1.27619,-2.6944714,-2.1871443,-1.364758,18
91,-0.9279742,1.1653048,-0.20601338,-0.65332294,-3.0316598,19
92,0.82365525,0.4970293,-2.4960756,-0.2662477,-2.007316,20
93,-1.5745856,1.3028666,-0.5461658,-0.13437316,-2.7095082,21
94,0.17888743,-0.42382443,-2.7883215,-2.2306323,0.29053187,22
95,0.41377118,0.6396907,-1.5612075,-1.2344966,1.584609,23
96,-0.61808014,0.12073648,-2.0196817,-1.4678237,-2.4098146,0
97,-0.5381307,-0.13141131,-2.5113266,-2.0220742,-1.9236835,1
98,-1.224864,0.3647663,-2.6363242,-0.31686467,-1.1548744,2
99,-0.5959881,1.2484564,-0.6423574,0.40707982,-1.4632981,3
100,-2.6430233,0.5428078,-1.1910672,-0.7725362,-2.2349262,4
101,-2.9352782,0.5590028,-2.48576,-2.3049514,-1.5086205,5
102,-0.40545404,-0.68103456,-0.64503133,-2.2894995,-3.0492668,6
