,locs0,locs1,locs2,locs3,locs4,subject
0,-2.2949183,0.26717925,-1.5700282,-1.5424936,-0.5843887,0
1,0.13100016,0.42370766,-2.2369475,-1.3549871,-1.1963156,1
2,-1.6106702,1.3286847,-0.55669796,-0.15688798,0.72050893,2
3,-0.6916482,1.2714607,0.21253699,-0.42718822,-0.71369624,3
4,-0.58260214,0.81196094,-1.9674456,0.16923925,0.21583319,4
5,0.4722824,1.1014969,-1.4702802,-1.6853662,-2.6734242,5
6,-0.8711244,-1.0377191,-1.1053638,-1.7310055,-2.0287316,6
7,-0.78555024,0.78133136,-1.1904305,-0.945104,-1.9750408,7
8,-1.679571,0.20266587,-0.8681336,-2.0785034,-1.2736006,8
9,0.22783634,0.34710273,-1.134727,-1.6103432,-0.7772187,9
10,-1.6613815,0.48217636,-0.32125604,-2.1710844,-2.4498658,10
11,-1.2060937,-0.26973158,-2.0994878,-0.6109698,1.2782521,11
12,1.5527942,0.10431415,-2.328807,0.09480214,-1.9392421,12
13,-0.97361684,0.026964784,-1.3137923,-1.5320033,-1.3945998,13
14,-0.46236444,1.1467364,-1.5494395,-1.0740688,-1.8728236,14
15,1.4541407,0.58980954,-1.2123058,-0.170174,2.1904845,15
16,0.0824883,0.59204173,-2.089237,-0.858693,-1.338648,16
17,-2.15441,0.8710276,0.036845088,1.1580164,-0.46455383,17
18,-0.48656428,0.00518322,-2.07873,-1.5955235,-1.7448677,18
19,-0.9030067,1.1513033,-1.7274125,0.468135,-1.0171967,19
20,-2.5321057,1.0667843,1.0160602,-0.35172552,-2.0081782,20
21,-0.5291086,1.0386205,-0.6904327,-0.7852731,-1.8874257,21
22,0.038423896,1.4738324,-0.48292953,-0.33587205,-1.1812049,22
23,-0.07045448,1.8237932,0.40856445,-1.5884783,0.023265839,23
24,0.030627191,0.61858255,-2.1818092,-0.98932433,-1.6009961,0
25,-1.3863393,0.69482607,-1.0562449,-1.8779998,-1.6436841,1
26,-0.34531212,1.6820538,-1.0953162,1.3872095,-1.380876,2
27,-0.8770976,1.4682696,0.4802503,-0.5045679,-1.1077805,3
28,-1.3907056,0.30478382,-0.394153,-1.3764579,-1.6684176,4
29,0.673023,1.891625,-2.3193736,-1.1595185,-1.3744133,5
30,-1.7446275,-0.83819014,-0.20064914,-1.6111934,-0.8022846,6
31,0.8773033,1.3344214,-1.2214618,-0.7892436,-3.0568995,7
32,-1.8498213,0.49548233,-1.202424,-1.5600349,-1.5249596,8
33,0.34529033,1.1069953,-0.23545152,-0.41462967,-3.4034486,9
34,-1.4970748,1.1485908,-0.7251891,-1.2791561,-2.0456119,10
35,-0.67368597,0.20264885,-0.17713058,-0.27087155,-1.4691423,11
36,-0.7063039,1.3676139,-0.2916857,-0.25770068,-0.07084647,12
37,-0.4776766,0.6594043,-1.6300315,0.2019273,-1.1750842,13
38,-2.2558947,0.22348115,-0.5430474,-1.4820545,-0.85342705,14
39,1.1979089,0.77899873,0.20969456,-1.0359621,0.055317402,15
40,0.2850939,1.015785,-0.75107074,-2.4313738,-1.1240239,16
41,0.03420782,1.506799,-1.9636865,0.79518104,-2.28329,17
42,-1.8107171,1.307542,-0.8578048,-1.676906,-1.1812364,18
43,0.29479712,1.0211915,-1.6238506,-0.4802961,-1.628319,19
44,-0.6343726,1.104176,-1.2279696,0.7471394,-1.9683989,20
45,0.06468761,1.7436188,0.7429645,-0.8020742,-3.163183,21
46,1.3059971,1.070071,-1.783051,-0.82242686,-2.3815837,22
47,-0.7372236,0.15313488,-0.84446466,-1.549859,0.012631893,23
48,-0.7076732,0.9389144,-0.9003441,-1.4132845,-1.785149,0
49,-0.53080887,0.67960155,-2.6429582,-2.0374212,-1.2793572,1
50,0.041642547,0.8209958,-1.3742404,-0.7942269,-1.695353,2
51,0.21247661,-0.364994,-3.7374835,-0.9063832,-0.62899995,3
52,-1.2483289,1.6820538,0.5529295,-0.21005806,-1.4800485,4
53,-0.8129128,1.0143383,-1.9442768,-1.9210793,-1.3118567,5
54,-0.36585087,-1.3046511,-2.4391809,-1.3570338,-1.4328752,6
55,-1.1683692,1.3772498,-1.2144315,-1.3894545,-1.0597901,7
56,-0.3631311,0.59840745,-1.1533759,-1.7779871,-1.1628839,8
57,0.044258505,1.499191,-1.1293687,0.6514938,-1.3356954,9
58,-0.64066535,0.34761542,-1.8289083,-1.9341547,-1.7403392,10
59,-2.2525353,0.3289415,-1.1251614,0.37821162,1.017447,11
60,-0.326652,0.24373707,-1.8586297,-0.9834849,0.1630207,12
61,0.7542463,0.9681589,-2.6755114,0.07868534,-0.6071631,13
62,-1.1101809,-0.48399734,-1.4542139,-2.5937848,-1.5830879,14
63,1.0438671,0.4052181,-0.38051412,-0.963609,0.963647,15
64,1.2588516,0.9047104,-2.4670558,-0.4801364,-2.26899,16
65,0.31002992,0.80487025,-1.3470367,-0.11199927,-1.7718358,17
66,0.21826541,1.1476245,-2.1200666,-0.69887936,-3.1099834,18
67,-0.18751073,0.7010347,-1.4050521,-0.5976349,-0.6566535,19
68,-0.035381854,1.16078,-1.8125353,1.2113189,-1.2153,20
69,-1.1451334,0.30114925,-1.7265959,-0.78430223,-0.50757426,21
70,0.28629404,1.4444695,-1.0445644,-0.5708198,-0.36014983,22
71,-0.4205526,-0.24731171,-1.4921871,-1.9779847,0.03398788,23
72,-0.6863363,1.2927296,-0.73322445,-1.2329845,-1.8980047,0
73,-0.95502037,0.09454024,-1.8304204,-1.5668502,-0.5665965,1
74,-0.87826014,1.6541938,-0.7814783,1.5085591,-1.4823334,2
75,-0.2641623,0.37594503,-1.4000814,-0.33973226,-0.7263553,3
76,-0.87217313,0.38209593,-1.7935514,-1.2474444,-2.211063,4
77,-0.61348504,0.92359024,-1.7314255,-2.0891824,-1.6077231,5
78,-0.37982708,-0.18192089,-0.31811327,-1.3976147,-1.0581995,6
79,-0.79673594,1.1240987,-1.3839624,-1.0242221,-1.3755223,7
80,-0.1181308,1.0744289,-1.3345913,-1.0251164,-2.3746324,8
81,-0.55805963,0.516367,-1.7855588,-1.1212676,0.19521922,9
82,-1.1979619,1.4098296,-0.65334284,-1.1094124,-1.1975268,10
83,-1.8977485,0.10636437,-0.7016235,-0.9071773,-0.77905345,11
84,0.6490375,0.6949123,-0.49538362,-0.70050186,-1.2320547,12
85,-1.4020617,0.38634604,-1.6990957,-0.86597705,-0.49301207,13
86,-1.431913,1.157311,-0.4515695,-1.443631,-1.262979,14
87,1.6658014,0.18057162,-0.36556283,-1.4924964,0.40175885,15
88,-1.1183732,0.69747317,-0.5793767,-1.5639716,-1.4881177,16
89,-0.7862724,0.44453126,-1.3245294,0.0011754334,-0.58338344,17
90,-1.9737732,0.6694223,-0.8465879,-1.7617471,-2.4731417,18
91,-2.3888109,-0.07400668,-0.9493577,-0.9560584,-1.1150736,19
92,-1.4818532,0.29970568,-0.7624571,-0.2047285,-1.7017927,20
93,-2.6212912,0.8781568,0.23462117,-0.46656775,-0.8482668,21
94,-0.35088566,0.008046687,-2.9588494,-0.6805389,1.5035912,22
95,-0.9417913,0.10259712,-2.292402,-1.057174,0.49138498,23
96,-1.6474942,0.39014897,-0.25830925,-2.5328922,-0.48961818,0
97,-1.824539,0.40462768,-1.8831935,-1.1476846,-2.0071154,1
98,-0.3430881,0.80210346,-0.54050875,0.096684664,-1.4767908,2
99,-1.1556177,0.7636073,-1.5961828,-0.29929388,-0.35052347,3
100,0.05060482,1.2550316,-1.1690053,-0.45537668,-1.6337837,4
101,0.64041233,0.74688303,-2.092804,-1.479972,-1.2023834,5
102,-0.6516915,-1.2105547,-2.0239778,-1.7984715,-1.5553122,6
103,-0.61478496,2.2139258,-0.42583984,-0.60072803,-1.8409729,7
104,-1.2005829,1.9761873,-0.31172597,-2.2145276,-2.0848808,8
105,-1.2759401,-0.16771281,-0.9596757,-2.568729,0.009339988,9
106,-1.1089828,0.5499569,-2.190782,-1.6776469,-1.7930144,10
107,0.29557067,0.8640773,-0.9298835,-0.05018241,-0.89274645,11
108,0.5785173,1.471801,-0.27902186,-0.030756831,0.37679026,12
109,-0.9836332,1.4849999,-0.26643252,0.015287697,-1.5287714,13
110,-0.4789614,0.5697096,-1.267221,-2.196779,-1.3501105,14
111,1.1227523,0.9853821,0.031715512,-0.8227887,1.356158,15
112,-1.4442284,0.3950299,-0.64886254,-1.4534622,-0.91369784,16
113,-1.3350556,0.020691752,-0.5205399,-0.4745392,-2.4657292,17
114,-0.5935444,-0.058445275,-2.1986883,-1.9204981,-2.0892632,18
115,-1.2558057,0.022182584,-1.7960118,-0.38754076,-2.2595854,19
116,-1.6499907,-0.9463952,-2.9365997,-1.6035956,-1.045567,20
117,-1.41623,0.60621846,-0.53285724,-1.2965801,-0.9740857,21
118,-1.2631463,0.7136214,-1.6867601,-1.5253229,0.99950796,22
119,-0.9599627,1.1505587,-0.8158288,-1.1800374,1.4527705,23
120,0.42775744,0.047107995,-2.898849,-0.9367106,-1.5995303,0
121,-0.7689849,-0.76782626,-2.237959,-2.1929777,-1.4190373,1
122,-0.8328714,0.26465333,-1.9552038,-0.5276892,-0.54788244,2
123,-0.6154064,0.51725334,-1.1706479,-0.2898171,0.019124031,3
124,-1.8723851,0.5491385,-1.2039165,-0.9768983,-0.26129174,4
125,0.68746877,1.3485284,-1.493799,-1.5288616,-1.8267629,5
126,-0.614223,-0.41254938,0.04530728,-1.6668788,-2.3404865,6
127,-0.4465958,2.1753008,0.24559426,-0.3666705,-1.7902063,7
128,-0.80941975,0.32356298,-1.5634592,-1.4188399,-0.7808961,8
129,-1.0659683,0.944351,-0.6043557,-0.6917984,-0.6293839,9
130,-1.0577395,1.9768372,-0.46423703,-1.1249782,-2.3486128,10
131,-0.83760166,0.29766312,-0.22349098,-0.06994606,-1.4972361,11
132,-1.172379,0.7254098,-0.049575567,-1.1865311,-0.30378345,12
133,-1.0357115,0.12678266,-0.7331161,-0.96517,-1.1380429,13
134,-0.47073781,-0.292498,-2.0615537,-1.0204821,-0.2689507,14
135,0.19736254,0.83721745,0.0076850653,-0.3007083,1.1042589,15
136,-0.3914265,0.6837678,-1.1416337,-1.4689455,-0.4275055,16
137,-0.62804776,1.0599642,-0.8718388,0.38585553,-1.4689835,17
138,-1.306531,0.7411699,-0.99048734,-1.6555325,-1.8354743,18
139,-2.688389,1.2946413,1.0366192,-1.1180015,-1.5765544,19
140,-1.6830004,1.1934806,0.71522367,-0.018685952,-1.5834808,20
141,-0.7628404,0.64683175,-0.58619225,-1.0292807,-1.6805384,21
142,-1.1874948,0.5735536,-0.6450631,-1.2296166,-1.3272233,22
143,-0.44661444,1.228036,-0.4278599,-1.3474613,1.3408592,23
144,-1.4353486,1.7586484,0.09320724,-1.5800778,-2.1426873,0
145,-1.693177,1.1582592,-0.09592807,-2.322838,-0.79500926,1
146,-0.71659327,0.7903092,-1.0465177,-0.29657176,-1.3288548,2
147,-1.6168349,0.24429291,-1.4186103,-1.1256466,-1.0551498,3
148,-2.0561712,0.71066594,-0.666415,-0.59543324,-1.1819413,4
149,-1.2522532,1.800122,-1.3324592,-1.6320702,-1.3352919,5
150,-0.8023279,-1.2085392,-1.345208,-1.3312483,-1.0351508,6
151,-2.3015978,0.7932325,-1.0678878,-1.2758933,-0.9418968,7
152,-1.5802345,0.35275158,-1.6287231,-1.9856529,-1.6422288,8
153,-0.23433448,1.6278746,0.32882953,-0.60446614,-1.8569705,9
154,-0.65234584,1.054243,-1.5443866,-1.0449222,-1.4634389,10
155,-1.9524064,0.8519619,1.1372354,-0.32631025,1.2647758,11
156,-0.0017883182,0.21400824,-1.556453,-0.16617018,0.6017913,12
157,-1.1372743,1.9908389,-0.6741217,1.5750781,-0.8303701,13
158,-0.9575147,-0.7378191,-2.9660878,-1.3990374,-1.7183923,14
159,1.1522343,0.8691499,-0.7526226,0.25769365,2.6917577,15
160,-2.4677207,0.24090713,-0.40882945,-2.2766027,-1.5932784,16
161,-0.99220985,0.28173643,-1.3972244,0.20469937,-1.3420058,17
162,-0.46072084,0.37485927,-1.8015385,-1.1419346,-2.2544217,18
163,-0.18936145,0.6416566,-1.5920627,0.23793086,-1.903913,19
164,-1.4468004,0.6655103,-0.54788536,-0.4437365,-0.99950206,20
165,-2.5579233,-0.47851157,-0.19869655,-1.4388541,-0.54411197,21
166,-0.250979,0.9067717,-0.51818323,-2.2418585,0.3036656,22
167,-1.2824492,0.92757523,-0.7681812,-1.206904,1.7985492,23
168,-1.7245077,0.41910034,-2.06272,-1.400562,-2.095021,0
169,-2.9419749,2.4481893,0.21594894,-1.1728089,-1.0967777,1
170,-0.5385703,1.2361042,-0.7887594,0.7281779,-1.9235401,2
171,-0.20756513,1.8205535,0.024568021,0.94043094,-1.2227793,3
172,-1.0959389,0.94433326,-0.26772815,-0.4800436,-2.1367242,4
173,-0.70832914,0.68111944,-1.7986912,-1.813347,-1.743368,5
174,-0.7244983,-1.101441,-1.4854355,-0.78867817,-0.77154875,6
175,-1.3779974,1.8517425,-0.036278963,-1.4818429,-3.0305803,7
176,-1.5329273,-0.13167107,-1.8304524,-1.3762563,-1.1893055,8
177,-0.89631736,0.4895137,-0.96502817,-0.9173773,-1.1705792,9
178,-0.6345907,-0.48154414,-1.792392,-2.010681,-1.6960516,10
179,-1.423411,0.60579306,-0.06471884,0.29446593,0.3804701,11
180,-1.598749,0.48454008,-0.5963654,-1.0700829,0.8906374,12
181,-1.2134068,0.8788489,-0.39228404,0.21846792,-1.9071593,13
182,-1.2211233,0.628067,-0.19234324,-0.7974863,-1.4136719,14
183,1.4130956,0.5840111,-0.43456355,-0.5676378,1.3120012,15
184,-1.8953924,-0.5582585,-0.841647,-1.6482049,-1.2063085,16
185,-2.4789019,1.7648172,0.8721098,1.0993187,-0.8673067,17
186,-0.25529325,0.9588971,-1.3606933,-2.080391,-1.8082486,18
187,-0.67013836,1.0151536,-1.2121758,-0.46206337,-0.17522025,19
188,-0.90132505,0.30598474,-2.3837414,-0.0064762384,-0.1288364,20
189,-1.4328494,0.52885073,-0.16461027,-0.37128067,-1.5462983,21
190,-1.5834559,0.736233,-0.7956016,-0.78255355,-0.23792848,22
191,-1.2749178,0.92438465,-0.83089834,-1.3926469,1.2804817,23
192,0.06528872,1.8146391,-1.4364021,-1.1432217,-1.9101809,0
193,-1.0469042,0.71639764,-1.1247998,-2.2802775,-0.6497643,1
194,-1.1242728,1.2783253,-1.0433592,0.49581832,-0.43273675,2
195,-0.099092424,0.8908699,-2.3340895,0.06111452,-0.11230981,3
196,-0.3130024,0.34677714,-2.5778484,-1.0126147,-2.6579957,4
197,0.89192545,1.06241,-1.8345683,-1.3883605,-1.55451,5
198,-1.0871761,-1.5332259,-1.5172815,-1.8197191,-0.8337609,6
199,-0.48280144,1.1336814,-1.1745981,-0.5836689,-2.3720336,7
200,-0.97053206,2.1162376,-0.69699645,-2.099344,-1.5610892,8
201,-0.8586095,0.9266619,-1.1590266,-0.84802604,-0.31633288,9
202,-1.4308866,0.3940633,-1.4646444,-1.4402605,-1.7433616,10
203,-1.9721894,0.7300087,-0.39074546,0.69663274,2.260137,11
204,-0.58581793,0.30559945,-1.0238599,-1.1297653,-0.91667295,12
205,-0.5136085,1.361129,-0.6458438,-0.36091644,-0.5944547,13
206,-1.1100497,0.4784419,-1.7812328,-1.1859522,-1.1910565,14
207,1.0096126,0.36714706,-0.40787107,-2.0892372,2.2309217,15
208,-1.1973393,0.99533015,0.19824147,-1.8036091,-1.7337991,16
209,-0.4210428,0.029349148,-2.0447164,-0.15805086,-1.8442571,17
210,-2.471081,1.2792144,-0.4314642,-2.097134,-1.3972244,18
211,-2.0696099,1.936271,-0.042943776,1.3918773,-1.9079764,19
212,-1.3109751,1.2237436,-0.7880976,0.4849202,-1.0262513,20
213,-1.2620723,0.0031194687,-1.575383,-0.60415334,-1.7599404,21
214,-0.8589969,0.9454111,-1.5146251,-0.36625344,0.13928396,22
215,-0.061413378,1.200264,-0.83045197,-1.1165082,1.5788411,23
216,-1.0168749,1.843822,0.09167671,-0.99429107,-1.1726512,0
217,-0.3125648,0.4843497,-2.3074083,-1.2303538,-0.46323925,1
218,-0.7672707,1.0875152,-0.97665775,0.51383126,-1.3338399,2
219,-0.7600749,0.77665436,-1.7386078,-0.95245093,-0.53081167,3
220,-0.6712741,0.7297776,-1.8298472,-0.30896315,-1.364377,4
221,-0.85605395,-0.002818346,-1.2250664,-1.3749744,-2.3427017,5
222,-0.9658424,-0.7470018,-0.09272468,-1.3836812,-2.0879853,6
223,-1.8310084,1.0419652,-1.0178924,-1.3974732,-1.857003,7
224,0.25063467,0.9564992,-2.7812223,-1.3467791,-1.7638903,8
225,-0.11782721,-0.1466676,-1.5826291,-2.0434844,-2.2517045,9
226,0.13800478,0.89480084,-1.6983981,-1.7027194,-1.7044816,10
227,0.14951462,0.26240456,-1.8377804,-0.15959463,0.08958182,11
228,-1.3366075,0.09720421,-1.4890449,-1.096622,0.2954124,12
229,-1.132484,0.4967958,-1.1612659,-0.38090864,-1.6391877,13
230,-1.7136443,0.4738871,-1.0507879,-1.4033657,-1.1810693,14
231,0.7940278,1.6053066,0.43685824,-0.40127432,1.2949028,15
232,-1.113965,-0.5279158,-1.6483673,-1.5915793,-0.9158031,16
233,-1.5142531,1.0306435,0.2842064,0.015198797,-0.8016314,17
234,-1.5000471,0.48858082,-1.2544699,-1.4296353,-1.615423,18
235,-0.79340506,-0.6271854,-2.0775719,-1.4598744,0.06579876,19
236,-0.8684814,-0.058413565,-1.4223435,-0.7732862,-1.2118447,20
237,-1.0768063,1.4982271,-0.5363935,-0.007615328,-2.8744664,21
238,-0.8456358,0.35931987,-1.0272739,-1.6011527,-0.042531393,22
239,-0.5899547,0.8242783,-0.90170956,-1.895246,1.156934,23
240,-0.78246135,0.121982336,-1.4269733,-2.0829177,-1.5669019,0
241,0.43257058,0.8068031,-1.45593,-1.9494505,-2.1758618,1
242,-1.2158875,1.8855932,0.2331897,1.2433188,-0.62756455,2
243,-0.89355695,0.591879,-1.0149689,0.094124645,-1.6551651,3
244,-1.1116749,0.7932171,-1.1081117,-0.39790013,-1.3710059,4
245,-1.8595963,0.78291,-1.4429839,-2.0682669,-1.064568,5
246,-0.41660935,-0.5874239,-0.9236145,-1.1460958,-1.8605878,6
247,-2.030297,1.8745337,-0.12489414,-0.37584996,-1.6131096,7
248,0.14454567,0.7204967,-2.4461102,-1.0724369,-2.4461482,8
249,-1.1576955,1.4474523,-0.5795843,-0.6167277,1.5208397,9
250,-3.1792507,0.6933624,0.58939755,-1.4896919,-1.5897648,10
251,-0.89479256,0.7662494,-0.118011355,0.09801321,0.17791453,11
252,-0.4751098,0.90445006,0.92928076,-1.9082628,-1.7028439,12
253,-1.1872052,0.99940807,-1.0800142,0.12570205,-1.3370897,13
254,-0.89001465,1.3268487,-2.0063195,-1.1986454,-1.1365936,14
255,1.0312108,1.271687,0.56695026,-2.0916705,0.56261945,15
256,0.022905648,1.1286945,-0.87118554,-0.93973696,-1.9092813,16
257,-1.2885845,0.095366895,-2.2348819,-0.11386928,-1.9463568,17
258,-2.4313378,0.4212117,-0.58345497,-2.1807163,-2.0784423,18
259,-2.6731412,-0.29903358,-0.4375497,-2.6624231,0.17043138,19
260,-0.32941717,0.6881639,-1.5928087,0.21493791,-1.4803196,20
