,discount,learning rate,mf weight,mb weight,repetition,subject
0,0.2923124,0.8137523,0.8228826,1.4332865,0.14677626,0
1,0.23899056,0.8921211,0.94837236,0.5368271,0.06439366,1
2,0.71110183,0.8475362,0.45748374,4.274791,0.08582272,2
3,0.25229144,0.74971867,1.0870179,4.1687803,0.16952544,3
4,0.14474577,0.7698762,2.0072687,2.3643196,0.20536336,4
5,0.3347276,0.60335505,0.38403645,0.31980485,0.15677163,5
6,0.22510925,0.15687521,0.78509593,0.5800085,0.05971098,6
7,0.076146714,0.56557393,0.99942744,0.35208672,0.34576085,7
8,0.23153253,0.5509564,0.36387646,0.23148192,0.28094834,8
9,0.42810163,0.91139746,4.44042,1.568331,0.07267892,9
10,0.039636716,0.70100415,1.8893051,0.19849032,0.088569194,10
11,0.5858129,0.7833888,2.0021317,3.0244482,0.3394731,11
12,0.28218192,0.52373,0.71623194,2.81654,0.6463505,12
13,0.2887064,0.8858556,0.7565118,4.9141803,0.14145413,13
14,0.08286577,0.48719272,1.7887995,0.38070694,0.15107913,14
15,0.8062484,0.8423941,3.3314843,1.7900219,0.9038478,15
16,0.26588944,0.7191208,2.0680795,0.7012991,0.029705262,16
17,0.38150367,0.7452669,0.49591547,5.418221,0.23197538,17
18,0.33487186,0.7420667,0.62597764,0.4038281,0.38175786,18
19,0.28685346,0.79928607,2.5833497,4.0094624,0.096170485,19
20,0.23746876,0.9242498,2.9199064,4.9291453,0.09383608,20
21,0.5131985,0.6982058,0.81993467,2.3141098,0.02611558,21
22,0.31874958,0.77978885,0.73480207,0.8950669,0.84894025,22
23,0.49595284,0.8925783,1.7619071,1.0687026,0.6759203,23
24,0.19073422,0.7788077,0.94735515,1.2721632,0.14096123,0
25,0.29653662,0.8334983,0.5316193,0.47569335,0.13269538,1
26,0.05037612,0.7169075,0.613399,4.0813847,0.17957853,2
27,0.35805878,0.900432,3.059071,5.265261,0.2402629,3
28,0.19794813,0.8424346,1.3446716,2.988036,0.092754625,4
29,0.35364488,0.71434647,0.2714792,0.3432954,0.2058409,5
30,0.28986728,0.17610821,0.6571971,0.933434,0.01461168,6
31,0.5636126,0.9220955,0.92398953,1.6667315,0.05242775,7
32,0.15514493,0.4025498,0.438276,0.29142708,0.04288022,8
