,locs0,locs1,locs2,locs3,locs4,subject
0,-0.8924705,0.9735564,-1.6726124,-1.3239263,-2.2916334,0
1,-3.5826964,1.0092628,-1.5201188,-2.167886,-0.65718126,1
2,-1.1554077,1.1862669,-0.7499385,0.9513902,-1.7554877,2
3,-0.7904959,1.5037181,-2.2089233,0.58696806,0.9735677,3
4,-1.3254774,1.8792367,-0.5146391,0.7104585,-0.513963,4
5,-1.4885281,1.1991875,-2.3115692,-2.010863,-2.9642115,5
6,-1.9331847,-1.128025,-0.37270808,-2.6461377,-3.7965875,6
7,-0.66389334,1.3236884,-1.8330042,-2.3370109,-1.1931401,7
8,-0.6822218,0.77256215,-1.8526852,-2.7187638,-2.7820811,8
9,-0.23737079,0.9186642,-0.7800087,-1.0223036,-1.4253086,9
10,-1.3162663,0.62021965,-1.9643679,-2.4663622,-3.109172,10
11,-1.0362272,1.2388769,0.7321366,0.13687672,1.3986864,11
12,0.8946387,1.7057487,-1.135515,0.75296646,-0.018222362,12
13,-0.8190229,2.404101,-0.67102146,1.2949953,-1.9797907,13
14,-0.6492818,0.8068514,-0.90260345,-2.489036,-2.974102,14
15,-0.03568101,1.2930262,0.15949395,-1.5943929,1.6412237,15
16,-1.0141193,1.0718443,-0.6542895,-2.3327343,-1.3487383,16
17,0.66750383,1.3780797,-2.151908,1.2849233,-2.7262287,17
18,-1.0157821,1.6122518,-1.7066493,-2.7004151,-1.7806295,18
19,-1.7105834,1.0873086,-1.4297062,0.74313784,-1.1801835,19
20,-0.49840707,1.6313977,-0.9322369,1.8560518,-2.221984,20
21,-1.2699406,0.27014858,-1.6239893,-0.518382,-3.2238984,21
22,-0.011851549,0.8271421,-1.161744,-2.1452262,-0.17637724,22
23,0.22128505,0.5067103,-1.3359079,-2.5528932,1.0786054,23
24,-1.0609081,0.63970745,-1.5534638,-1.063884,-2.7268405,0
25,-1.2430851,0.8624138,-1.8705575,-1.7888435,-2.1191804,1
26,-0.07927179,1.9682542,-1.5292372,1.4346423,-1.5146438,2
27,-0.45556664,1.1146759,-1.7941027,1.1375985,0.17829764,3
28,-1.5894821,1.3093823,-0.21535802,-0.14995171,-1.8188032,4
29,-2.3921762,0.87596965,-2.745399,-1.9150372,-2.4578457,5
30,-1.6405084,-1.4636889,-1.031502,-3.2790904,-1.2148044,6
31,-1.8804525,1.8222303,-0.777777,-2.6418624,-2.1028419,7
32,-2.3749714,1.2260461,-1.6618989,-2.0757418,-2.8828435,8
33,-0.50274056,1.4435294,-0.21172374,-0.8892063,-1.4199059,9
34,-1.8596344,1.3775945,-0.95016503,-2.5522165,-1.8373114,10
35,0.12998188,0.9000051,-0.8635888,0.92305017,-1.5795369,11
36,-0.34154043,0.4876834,-0.9997908,-0.7755591,-0.011404693,12
37,-0.6590472,0.51825273,-1.7961245,-0.3403136,-0.95960736,13
38,-1.3789268,0.7589283,-0.8543118,-1.8708243,-2.4572408,14
39,0.71911037,0.6203298,-0.3436827,-2.563385,1.2857646,15
40,-2.0005343,0.8689854,-0.58910877,-2.0074098,-1.899873,16
41,-0.33223182,1.1147729,-1.9430404,1.6634231,-1.9714043,17
42,-0.7021052,1.4710922,-2.15673,-2.1183715,-2.4136758,18
43,0.7038244,1.4810232,-1.9970677,0.07123357,-0.8699973,19
44,-0.12729114,1.3943046,-0.94442946,0.35211402,-1.5873725,20
