,discount,learning rate,mf weight,mb weight,repetition,subject
0,0.29060027,0.7258278,0.9484571,1.2609948,0.09181826,0
1,0.027048664,0.7328758,1.0766641,0.6160298,0.3413731,1
2,0.23950273,0.7660727,1.9250083,4.328368,0.14735638,2
3,0.3120622,0.81812835,0.59371215,3.8560152,0.72583,3
4,0.20990844,0.86752343,2.2446399,4.023015,0.37426496,4
5,0.18414274,0.7683802,0.541016,0.7084025,0.04906912,5
6,0.12639849,0.24452573,2.447321,0.39736474,0.021954427,6
7,0.33986557,0.78979474,0.82728463,0.5286226,0.23269778,7
8,0.3357656,0.6840749,0.8133476,0.3712511,0.058300193,8
9,0.44093436,0.7147699,1.8859081,1.5874736,0.19383071,9
10,0.21144015,0.6502685,0.7379707,0.4695013,0.042730495,10
11,0.2618786,0.7753685,4.051644,3.2049952,0.80197537,11
12,0.7098465,0.8462841,1.4588687,4.078948,0.49544457,12
13,0.30597112,0.9171395,2.029609,4.7099495,0.121341154,13
14,0.34315142,0.69143814,1.7310946,0.45978224,0.048609667,14
15,0.4910807,0.78465897,3.2387352,1.0126005,0.8377013,15
16,0.2661745,0.7449475,2.0521412,0.53068775,0.20607671,16
17,0.660944,0.79868245,0.6249184,4.6997204,0.061443284,17
18,0.2658498,0.8337238,0.9215929,0.3776932,0.14422542,18
19,0.15308805,0.7478746,1.1588669,4.0660896,0.2350192,19
20,0.37791505,0.836361,1.6948267,5.1890163,0.097793624,20
21,0.21926741,0.5671294,0.98793256,2.2393837,0.03827622,21
22,0.4970372,0.6957503,1.4301033,0.6286689,0.45601964,22
23,0.5550966,0.624035,1.2491028,0.43339413,0.74623,23
24,0.25713596,0.6546873,1.0475193,1.5394075,0.061408017,0
25,0.22389942,0.7031647,0.8008634,0.8592874,0.10724652,1
26,0.48019242,0.87742347,1.068632,4.8457417,0.1802516,2
27,0.38803804,0.75299984,0.8554228,4.543431,0.5444567,3
28,0.16945678,0.7874098,2.6782057,2.7754931,0.13957754,4
29,0.08377125,0.7059863,0.36208215,0.77049613,0.0788667,5
30,0.1623959,0.18790378,1.576758,0.21777311,0.2288521,6
31,0.13233691,0.8608336,1.8887951,0.39895403,0.108820915,7
32,0.08510127,0.77312577,0.9570435,0.6688622,0.053008217,8
33,0.37689683,0.8090006,2.6835954,1.7476419,0.19467634,9
34,0.13474567,0.7986044,1.6731098,0.4336663,0.13736957,10
35,0.5324498,0.71095055,1.7795405,4.293979,0.17086108,11
36,0.4154353,0.61956054,1.6138954,1.8916667,0.4971489,12
37,0.3409537,0.6267391,0.85394096,2.4943995,0.2769568,13
38,0.20118143,0.681121,1.7911749,0.8006782,0.07891065,14
39,0.6724111,0.6502935,2.4894912,0.4291944,0.7834294,15
40,0.11914683,0.70453453,2.141036,0.7105628,0.13012284,16
41,0.4176977,0.75301784,0.7518853,5.044182,0.12223813,17
42,0.33134565,0.81322336,0.62222403,0.6439439,0.08213578,18
43,0.66903514,0.8147271,0.7170669,3.1068053,0.29525486,19
