,inferred discount,subject,inferred learning rate,inferred mf weight,inferred mb weight,inferred repetition
0,0.27851897,0,0.70248705,1.2388235,1.0752221,0.1284548
1,0.20984122,1,0.7491184,0.85237277,0.6341414,0.1697851
2,0.2737417,2,0.8104757,1.3169153,4.5327287,0.22877064
3,0.35153592,3,0.78386164,1.605914,3.8458433,0.29776606
4,0.2514294,4,0.7737419,1.4967167,3.2807548,0.18741347
5,0.34366998,5,0.65963477,0.4782052,0.47535217,0.15862288
6,0.18909445,6,0.15704702,0.96738064,0.6017263,0.21528056
7,0.2538092,7,0.7820972,1.0488645,0.89892995,0.16830687
8,0.20731236,8,0.67427874,0.6958658,0.5019869,0.110439196
9,0.4667879,9,0.7497399,2.1042259,2.1148179,0.27221143
10,0.2018529,10,0.6132468,1.044452,0.5830487,0.09232692
11,0.37419388,11,0.6582993,1.820644,3.3719075,0.5426853
12,0.41446155,12,0.6083713,1.3762447,2.0988884,0.590545
13,0.2641948,13,0.79938406,1.5251238,3.876633,0.1664303
14,0.2302797,14,0.5553258,1.1059123,0.65030444,0.11978398
15,0.7422391,15,0.6682831,2.6583517,1.2830906,0.74673533
16,0.2717879,16,0.546766,1.3614721,0.78717846,0.15801844
17,0.25466833,17,0.750863,1.6575351,4.5657196,0.132695
18,0.23071122,18,0.71547866,0.68716884,0.53554237,0.12216654
19,0.29635078,19,0.7873982,1.3163396,3.9496346,0.20178054
20,0.2713683,20,0.758278,1.5119867,3.713661,0.20058134
21,0.21281983,21,0.7038468,1.3727195,2.657856,0.12619486
22,0.3133188,22,0.77141625,1.2393508,1.4439895,0.6176368
23,0.47127953,23,0.66095376,1.3005662,1.0249588,0.73587364
