,inferred discount,subject,inferred learning rate,inferred mf weight,inferred mb weight,inferred repetition
0,0.3655371,0,0.6373001,2.033912,1.8813273,0.293988
1,0.34794462,1,0.6485629,1.9457898,1.8333745,0.2947772
2,0.35033992,2,0.639453,2.079598,2.483141,0.3200573
3,0.36418378,3,0.64808816,2.1765938,2.4108868,0.3589463
4,0.35815853,4,0.6629124,2.1635957,2.4067264,0.3076145
5,0.3496961,5,0.6247803,1.7548985,1.765325,0.3117597
6,0.36320326,6,0.42899823,2.1028855,1.7432624,0.37110332
7,0.34698066,7,0.6512716,1.992198,1.8808147,0.3132947
8,0.33145356,8,0.6390488,1.9003798,1.8176333,0.2997592
9,0.38962454,9,0.6345365,2.2486293,2.1274002,0.35878125
10,0.33080012,10,0.62636036,2.0229962,1.7540256,0.30977303
11,0.37832838,11,0.6199821,2.308741,2.651207,0.49481216
12,0.37224603,12,0.61668664,2.152728,2.149978,0.4865792
13,0.35990435,13,0.65385497,2.12781,2.4667935,0.31064326
14,0.32862574,14,0.60848707,2.1086357,1.8004359,0.30608988
15,0.6843838,15,0.6174744,2.431956,2.15048,0.666177
16,0.3442671,16,0.6059625,2.1271973,1.8562788,0.3207752
17,0.3656602,17,0.62052023,2.219504,2.7186985,0.29532793
18,0.32471222,18,0.63082486,1.9029917,1.7586079,0.29814526
19,0.35018167,19,0.64579797,2.1684482,2.4755433,0.30381644
20,0.35682085,20,0.63540065,2.1934192,2.462276,0.32088786
21,0.3441223,21,0.62846327,2.0180452,2.201427,0.30140063
22,0.36368382,22,0.6603913,2.1476088,2.0593135,0.39918396
23,0.3845487,23,0.6370458,2.1326568,1.956419,0.5971754
