,locs0,locs1,locs2,locs3,locs4,subject
0,-1.1234779,0.69688416,-1.6318634,-1.3938082,-4.0272274,0
1,-1.9852843,1.0022479,-1.8627076,-2.6869729,-2.4587703,1
2,-1.504482,1.3781977,-2.1600897,2.213518,-1.9034998,2
3,-2.1584792,1.152808,-1.4924681,1.6825794,-0.31250983,3
4,-3.1989226,2.0715528,-0.46419513,1.4272265,-1.4059907,4
5,0.29379874,0.15694338,-3.3314366,-3.2593896,-1.4440575,5
6,-1.6067302,-2.146838,-2.8650875,-2.273713,-2.3487198,6
7,-1.2970084,2.4191482,-1.8582784,-1.8693142,-0.050379038,7
8,-2.8968945,-0.51522934,-2.0683982,-2.3828506,-2.736666,8
9,1.0486102,1.8888443,-0.96197593,0.093211204,-0.86698127,9
10,-0.88804674,0.14788699,-2.4219398,-2.6031575,-2.46177,10
11,-0.6812048,1.5598981,-0.10526687,1.2819457,0.080354095,11
12,-0.9720279,0.5264609,-2.2908614,0.2877156,1.7474515,12
13,-0.41620874,2.0657485,-1.8312682,0.76254797,-0.66017294,13
14,-0.7710713,-0.45159388,-2.5533786,-1.617045,-2.1935391,14
15,2.3316665,2.3657124,0.45470357,-0.47868383,3.1665661,15
16,-0.94920754,1.1051917,-0.9799626,-1.4829423,-2.2888472,16
17,-1.396828,1.2047849,-1.6410865,1.8298113,-1.8714976,17
18,-0.12084484,0.5440153,-2.6219375,-2.4339724,-2.303503,18
19,-1.9770565,2.0769615,-0.3681302,1.9573069,-1.1270895,19
20,-3.32534,0.5508793,-1.1292571,0.49797884,-1.9319738,20
21,-2.1211696,0.80428207,-1.3668182,-0.6553942,-1.6299841,21
22,-1.1199865,1.1072959,-2.0406957,-1.4557647,-0.14204401,22
23,0.20485018,0.3840595,-1.6012502,-1.8009971,-0.21152258,23
24,-1.6997159,0.6911014,-2.3002229,-0.6120666,-1.7361641,0
25,-1.959025,1.3016856,-1.6764016,-2.8347301,-1.4506004,1
26,-0.053497314,2.6014082,-2.076889,3.294932,-1.7482432,2
27,-1.9189401,1.857952,-1.0172684,0.7622926,-1.2399111,3
28,-1.2966868,1.6459287,-1.994139,0.13560057,-1.8236815,4
29,-0.9722487,1.1725875,-3.1665018,-3.6502447,-1.4077811,5
30,-1.7734059,-2.1241555,-2.5321784,-2.439856,-1.7981224,6
31,-1.3998055,1.6698611,-1.5144789,-2.273385,-2.4703205,7
32,-0.40883338,0.75293577,-2.3106232,-2.592897,-3.7036347,8
33,0.31265044,1.7002327,-0.9323677,-1.2105137,-0.6597463,9
34,-2.3720975,0.47061485,-1.5559473,-1.9712415,-1.4332933,10
35,-0.43751806,1.1129969,-0.6799503,0.3203477,0.7459004,11
36,-0.33235455,0.46087396,-1.7316682,-0.79946244,0.87872887,12
37,-0.7392202,2.2218618,-1.9967349,1.4453843,-0.5059118,13
38,-2.1558626,-0.27228978,-1.8372468,-2.035747,-3.0664659,14
39,0.8947438,-0.17638522,-0.95591843,-2.1842713,1.4033738,15
40,-1.9936507,0.72962916,-0.63162947,-2.2353642,-2.503995,16
41,-1.9666102,1.4206585,-1.0850332,1.516856,-3.1821084,17
42,-1.3973463,1.685911,-2.1547508,-3.0367837,-1.4270365,18
43,-1.3873054,0.9234754,-3.1090102,-0.43858337,-1.4238276,19
44,-2.0433002,0.8332451,-1.8935704,0.7383285,-2.2605174,20
45,-3.372862,0.6930273,-1.6862028,-0.22125173,-2.6214006,21
46,-0.8239733,1.1051478,-1.9997962,-1.6525447,1.5672433,22
47,-0.71749735,0.4075185,-0.90836024,-2.2671783,2.4863634,23
48,-1.532028,1.185209,-2.08891,-1.1530112,-2.871403,0
49,-0.33168113,1.2445776,-2.2818656,-1.6468889,-2.5155964,1
50,-1.7321683,2.104914,-1.5719296,1.9658796,-0.72391915,2
51,0.10712874,1.7454453,-1.5480042,1.1496595,-3.2569256,3
52,-1.1258934,2.137867,-0.93435085,1.3314527,-1.2301174,4
53,0.89019924,0.8461898,-2.9843433,-2.7592418,-1.5780482,5
54,-1.8437215,-2.0534337,-2.339745,-1.8191462,-3.0379043,6
55,-0.6088793,1.6602333,-2.2080755,-1.2748234,-2.530462,7
56,-1.4157753,0.98317,-2.5345705,-2.5563698,-3.538756,8
57,1.2097156,1.7940111,-0.82334864,0.091459304,-3.2225783,9
58,-1.5351532,0.7348019,-1.652458,-2.5332675,-2.8010585,10
59,-0.30824953,0.046577156,-2.60328,0.2337997,1.1125281,11
60,-0.94141465,1.1867449,-1.5030233,-0.58208936,2.6091108,12
61,-1.9320952,1.8996141,-0.91085076,0.60594517,-3.2618797,13
62,-1.4117258,-0.92124164,-2.3285542,-2.6908002,-2.692868,14
63,1.1457752,1.6800874,-0.00261423,-0.939605,1.857342,15
64,-0.47366446,0.87908447,-1.0093728,-2.4728742,-1.8806126,16
65,-1.7305071,1.0364444,-2.0151746,1.9894564,-3.1300967,17
66,-1.6571779,1.5828471,-1.8360225,-2.864241,-2.7256467,18
67,-2.368906,1.7113802,-1.5488149,1.8367963,-2.6275244,19
68,-2.729454,0.9325724,-1.4452025,0.15289944,-0.9282099,20
69,-1.0471027,1.2088236,-1.0623251,-0.16854937,-3.237585,21
70,-0.5312638,0.950987,-1.483299,-1.5392015,0.8148882,22
71,0.010400836,1.5260367,-1.6388507,-0.9296812,1.1621623,23
72,-1.3564091,0.43071538,-1.8443192,-1.1356628,-1.7069947,0
73,-0.64166397,0.011070251,-2.5452845,-2.6404445,-1.2513794,1
74,-1.228287,1.6770499,-1.8386106,2.1241906,-1.6424156,2
75,-0.06499034,1.3429744,-1.6321621,1.3680866,-2.1774187,3
76,-0.729533,1.2465287,-2.0781066,0.26602614,-3.086213,4
77,-0.77231014,1.0441233,-2.9780412,-3.2320561,-0.55206895,5
78,-1.7290585,-2.079393,-2.3745067,-1.9674842,-1.0248055,6
