,discount,learning rate,mf weight,mb weight,repetition,subject
0,0.0915447,0.5664003,1.0332743,1.0570384,0.3579234,0
1,0.5327033,0.6043701,0.5788878,1.2303374,0.23213129,1
2,0.16649558,0.790623,2.1858711,2.7651494,0.6727191,2
3,0.33366653,0.7809927,3.3176112,2.3687878,0.32878262,3
4,0.3583341,0.6925272,0.73598105,3.2532544,0.5537498,4
5,0.6159238,0.7505405,1.1214002,0.9383173,0.06455986,5
6,0.2950204,0.26159033,1.4924173,0.90275407,0.11621913,6
7,0.31312492,0.68596697,1.3990915,1.6792231,0.121848494,7
8,0.15715228,0.5504938,1.7738568,0.6672228,0.2186415,8
9,0.55671394,0.5859148,1.4597387,0.99924576,0.31491962,9
10,0.15957664,0.6182617,2.5222182,0.614264,0.079448365,10
11,0.23039296,0.43297303,0.6548797,2.1110282,0.7821521,11
12,0.82531697,0.5260549,0.5325906,3.142097,0.12573114,12
13,0.27416018,0.50674075,1.2711176,1.0662047,0.19867444,13
14,0.38642505,0.75891435,1.0510035,1.5277805,0.13321534,14
15,0.8106349,0.64332145,1.3757598,2.7453532,0.8993918,15
16,0.5206104,0.64383346,0.660884,1.7856749,0.20773248,16
17,0.103919856,0.70495945,3.0552614,4.5658326,0.38590607,17
18,0.38070327,0.5012958,0.6670884,1.0116493,0.1486957,18
19,0.28843302,0.75974894,0.90551317,3.6896534,0.26557383,19
20,0.07363788,0.7439849,4.4052267,2.4777842,0.11834692,20
21,0.3707248,0.73858374,2.003621,1.8791072,0.13153827,21
22,0.5096048,0.8136392,2.2893636,2.5008755,0.23483561,22
23,0.48239368,0.8610206,3.6044617,1.0175885,0.5058162,23
24,0.5076562,0.6498961,0.6083758,1.6262734,0.16784243,0
25,0.1999928,0.66703963,1.5481663,0.7957127,0.16196439,1
26,0.41451967,0.84317625,1.5037111,4.800878,0.20086835,2
27,0.29377958,0.81279427,3.706842,2.258807,0.24828492,3
28,0.19929513,0.57561153,2.4163074,1.2094709,0.15863527,4
29,0.6621797,0.8689408,0.5371866,1.4325289,0.20190775,5
30,0.14872612,0.3019161,2.7000322,0.99853796,0.30953705,6
31,0.70626307,0.7915711,1.3660758,1.8739867,0.044920534,7
32,0.13589388,0.6213971,1.3862656,1.0418499,0.17873235,8
33,0.585475,0.7515685,2.6484454,2.386815,0.03218786,9
34,0.1828622,0.7592534,1.957508,1.3061633,0.11449654,10
35,0.33767197,0.55048954,2.7349966,2.5961587,0.187073,11
36,0.33041605,0.7969944,2.5655475,2.615574,0.48229584,12
37,0.3828009,0.6591265,0.9829563,3.3018658,0.23593721,13
38,0.09484222,0.5556389,2.2048736,1.1107038,0.29871446,14
39,0.7681526,0.6854643,3.3133943,1.5715792,0.51382583,15
40,0.57079464,0.73415077,1.9235283,0.48486817,0.24526565,16
41,0.5085511,0.8185863,0.7384118,4.1336565,0.09251637,17
42,0.14055148,0.78710157,1.7867892,0.9450336,0.23482996,18
43,0.5731701,0.7352046,0.9880471,2.2930934,0.16406077,19
44,0.34651974,0.75104177,1.3592218,4.0713305,0.12256097,20
45,0.51616627,0.85114616,4.0658627,1.857492,0.040574964,21
46,0.7868426,0.74461037,0.8635608,1.8314924,0.08458786,22
47,0.32361156,0.5382091,1.8035719,1.0506396,0.503158,23
48,0.3301132,0.7188803,1.7338789,1.1742991,0.1436685,0
49,0.37032825,0.66364974,0.39854616,0.69197744,0.21765965,1
50,0.5104091,0.6944477,1.2116137,1.8675709,0.15507315,2
51,0.5529202,0.40975118,0.13956025,1.7264432,0.3477373,3
52,0.22298954,0.84317625,3.8088899,2.6860662,0.18542008,4
53,0.30727014,0.7338683,0.7510725,0.76644754,0.21217632,5
54,0.40954402,0.21338329,0.4814,1.2283368,0.1926511,6
55,0.23714988,0.79854894,1.3735073,1.1969692,0.25734955,7
56,0.41020185,0.6452918,1.439238,0.8673111,0.23814365,8
57,0.51106286,0.8174538,1.4656658,3.9440823,0.20821886,9
58,0.34509614,0.5860392,0.8302102,0.75774854,0.14926986,10
59,0.095130995,0.58150184,1.4703308,3.5606499,0.734475,11
60,0.41905546,0.5606344,0.80917716,1.6332052,0.54066515,12
61,0.68010324,0.72475237,0.3866036,3.1179671,0.35270664,13
62,0.24783717,0.38130865,1.1361234,0.41723698,0.1703586,14
63,0.7395955,0.5999407,2.4360175,1.6569371,0.7238514,15
64,0.7788284,0.71191657,0.46920124,2.2933195,0.09372396,16
65,0.57689255,0.6910153,1.2381315,2.8321762,0.14531417,17
66,0.55435073,0.7590768,0.64297014,1.9923644,0.04269732,18
67,0.45325923,0.66841716,1.1820939,2.12931,0.34149173,19
68,0.49115545,0.76147443,0.8419919,4.6231937,0.22876461,20
69,0.24137913,0.5747234,0.90614116,1.8803604,0.37576234,21
70,0.5710886,0.8091458,1.5616214,2.166286,0.4109233,22
71,0.39638454,0.4384853,1.101562,0.72920305,0.50849617,23
72,0.33484858,0.78460884,1.9469252,1.3539569,0.13033448,0
73,0.27787632,0.52361745,0.8291292,1.0359952,0.36202252,1
74,0.29353845,0.8394571,1.8840082,4.9130855,0.18507522,2
75,0.4343408,0.59289473,1.1868192,2.4952471,0.32599503,3
76,0.2948023,0.59437853,0.8558272,1.338857,0.098761424,4
77,0.35126463,0.7157731,0.90243196,0.66091615,0.16690497,5
78,0.40616858,0.45464483,2.5268137,1.1891694,0.25765368,6
79,0.31072417,0.75474817,1.2022402,1.5852346,0.2017291,7
80,0.47050154,0.7454383,1.2504056,1.5841918,0.085127674,8
81,0.36399657,0.6262979,0.8617085,1.4746573,0.5486504,9
82,0.23183797,0.8037391,2.0534198,1.4878826,0.23191547,10
83,0.13036351,0.526566,1.9887142,1.7254668,0.31452394,11
84,0.65679353,0.6670588,2.2717571,1.9902059,0.225822,12
85,0.19748916,0.5954028,0.92750037,1.7765526,0.37918425,13
86,0.19280079,0.76084375,2.3339262,1.1459022,0.2204615,14
87,0.8410152,0.54502064,2.457682,1.101284,0.5991102,15
88,0.24631317,0.6676273,2.1544561,1.0384649,0.18420441,16
89,0.31296962,0.6093382,1.2603943,3.001763,0.35815445,17
90,0.12198418,0.6613738,1.8008947,0.87943,0.077762626,18
91,0.08402991,0.4815068,1.6740842,1.6660085,0.24692625,19
92,0.18514766,0.57437056,1.9086783,2.6939754,0.15423127,20
93,0.067780666,0.70644015,3.350326,2.3125737,0.29979658,21
94,0.4131677,0.50201166,0.29591954,2.0168462,0.81810945,22
95,0.28053865,0.5256268,0.55052507,1.5470992,0.6204327,23
96,0.16144791,0.5963186,2.6146762,0.44150543,0.3799835,0
97,0.13889013,0.59979904,0.792135,1.4454736,0.118457876,1
98,0.41505954,0.69042426,2.2084155,3.1449144,0.18591264,2
99,0.23946449,0.6821364,1.0110948,2.5543807,0.41325548,3
100,0.5126485,0.77816963,1.422209,2.328499,0.16331269,4
101,0.65484667,0.67849916,0.6587893,1.1125898,0.23105152,5
102,0.34260848,0.2296029,0.7002498,0.85222346,0.17432036,6
103,0.35096845,0.90149313,2.3707209,2.125063,0.13693628,7
104,0.23137152,0.87827414,2.5361612,0.59072083,0.110575035,8
105,0.2182421,0.4581698,1.6616588,0.42706972,0.50233495,9
106,0.24806058,0.6341256,0.60348797,0.9444439,0.14270355,10
107,0.5733594,0.70351183,1.6976902,2.9247422,0.29054338,11
108,0.64072615,0.813331,2.5841615,2.9538684,0.5930987,12
109,0.27217147,0.8153266,2.6026988,3.022931,0.17817351,13
110,0.3824974,0.6386962,1.3184,0.60024065,0.2058523,14
111,0.7544989,0.72817487,3.0475693,1.8310322,0.7951346,15
112,0.19089141,0.59749293,2.0594754,1.1368158,0.28624374,16
113,0.20832434,0.5051728,2.236356,2.3012547,0.07829589,17
114,0.35582203,0.48539287,0.5992101,0.76683617,0.11014477,18
115,0.22169676,0.50554544,0.8540234,2.4258568,0.09452585,19
116,0.1611102,0.27961034,0.3022421,1.004878,0.26007727,20
117,0.19525328,0.6470777,2.2191043,1.2884469,0.2740669,21
118,0.22043274,0.6712009,0.93721443,1.0720742,0.73096186,22
119,0.27688566,0.759613,1.8398988,1.410273,0.81042445,23
120,0.60533804,0.51177484,0.31326294,1.6893915,0.16804726,0
121,0.31669873,0.31694952,0.5783591,0.60229725,0.19481255,1
122,0.30303827,0.5657798,0.74392223,2.226336,0.36635584,2
123,0.3508269,0.62650526,1.4204273,2.568292,0.5047809,3
124,0.13326599,0.6339357,1.3846753,1.6410459,0.4350462,4
125,0.66540366,0.7938889,1.1001133,1.0689619,0.13862436,5
126,0.35109648,0.398301,3.0679493,0.95304453,0.08782493,6
127,0.39017043,0.8980095,3.3665507,2.4560747,0.14304744,7
128,0.30801415,0.5801923,1.038905,1.1690611,0.3141268,8
