,inferred discount,subject,inferred learning rate,inferred mf weight,inferred mb weight,inferred repetition
0,0.28038856,0,0.70310193,1.4069376,1.1235936,0.1589922
1,0.2445474,1,0.72299427,0.99307096,0.7952173,0.18082921
2,0.26863122,2,0.77001894,1.5201924,4.005058,0.21957809
3,0.32626072,3,0.74404997,1.7739857,3.2845213,0.3202716
4,0.26592335,4,0.73476547,1.6295464,2.9378662,0.20016748
5,0.3305003,5,0.66868347,0.6684621,0.627905,0.17955561
6,0.21684127,6,0.19020063,1.188125,0.7028016,0.20887811
7,0.274348,7,0.75316954,1.2118509,0.9787989,0.18003237
8,0.22327301,8,0.663405,0.8743219,0.6820464,0.13505125
9,0.42844298,9,0.71191394,2.0315084,1.9290756,0.30533436
10,0.22923204,10,0.6361404,1.1838222,0.7433046,0.1268437
11,0.36229616,11,0.6552982,1.9695204,3.2240574,0.55970716
12,0.3886374,12,0.6109914,1.519716,2.0173533,0.56353796
13,0.27627033,13,0.7527659,1.5864854,3.389161,0.18764684
14,0.2533696,14,0.59295166,1.2225835,0.82482505,0.14950663
15,0.75914794,15,0.6629342,2.6182685,1.4392945,0.7372051
16,0.28075245,16,0.5781766,1.4026213,0.9375115,0.17513293
17,0.2778381,17,0.71790177,1.7144502,4.0883913,0.15257108
18,0.23072824,18,0.7000996,0.8914701,0.68886024,0.14610712
19,0.28575012,19,0.7455881,1.5848242,3.3063014,0.2219056
20,0.2784322,20,0.7128238,1.6296126,3.3007622,0.21166421
21,0.24249545,21,0.67186934,1.4792601,2.4007082,0.15651493
22,0.32773694,22,0.73222744,1.3427334,1.3910267,0.5613119
23,0.4429523,23,0.6670127,1.4306741,1.120503,0.7232952
