,inferred discount,subject,inferred learning rate,inferred mf weight,inferred mb weight,inferred repetition
0,0.46360028,0,0.5916672,2.5550807,3.6714237,0.4045581
1,0.5713025,1,0.39945328,2.8679013,3.7390747,0.49769434
2,0.5701209,2,0.27362102,3.3185303,4.038805,0.52757627
3,0.2959051,3,0.50823283,2.1354673,3.8263588,0.23768386
4,0.25767738,4,0.3233474,2.1049833,4.615212,0.31527624
5,0.659943,5,0.24888328,1.6833781,1.1966965,0.5555771
6,0.6482117,6,0.17617707,4.121788,4.3560424,0.5912958
7,0.36600846,7,0.6447498,2.2985137,3.392979,0.31710136
8,0.6646888,8,0.6759043,2.70203,1.6977922,0.7015692
9,0.32166138,9,0.6524309,2.0783875,1.6159431,0.24158505
10,0.4115459,10,0.6042833,2.525263,2.1129258,0.41249204
11,0.53243506,11,0.6862433,2.4185326,1.5940711,0.27489486
12,0.45482868,12,0.7058781,2.0284908,1.5405087,0.49077436
13,0.25936797,13,0.7069031,1.7232534,1.2854451,0.20267987
14,0.28612745,14,0.6727212,1.9572917,2.9638283,0.20398135
15,0.3201261,15,0.7086776,1.7754393,2.0562077,0.20856336
16,0.3094202,16,0.1965135,2.9414074,3.945901,0.5084087
17,0.37121758,17,0.6791305,2.0706732,1.8130149,0.35215124
18,0.27409822,18,0.57301694,1.7536812,1.6894934,0.1891603
19,0.53861266,19,0.6112142,2.6910892,2.0121863,0.26076
20,0.3251496,20,0.43888062,2.475334,4.0580473,0.25536805
21,0.34336385,21,0.55077595,2.4929283,4.1065073,0.4005491
22,0.6406647,22,0.19561662,4.0353584,3.9759984,0.5570394
23,0.71893984,23,0.46733868,3.9688764,2.5788453,0.61094785
24,0.3373128,24,0.5047759,2.8893447,1.9044487,0.33705217
25,0.64463323,25,0.5655536,3.4771566,3.787152,0.46942657
26,0.5271425,26,0.18458281,3.7445455,4.3221316,0.5375819
27,0.38692427,27,0.6599975,2.276894,1.8960549,0.3261108
28,0.3283808,28,0.6532112,2.0576134,3.7253902,0.23402984
29,0.68139035,29,0.40406212,3.8577738,3.1260405,0.5845914
30,0.6337923,30,0.28724068,3.8459833,3.0166874,0.5541179
31,0.30053568,31,0.69603294,1.7634873,1.8226314,0.2004077
32,0.65805334,32,0.40500388,3.748756,3.6829507,0.60715693
33,0.40698346,33,0.6594526,2.2869067,2.0181317,0.36831033
34,0.3917295,34,0.6569131,2.4356825,2.8088882,0.25483242
35,0.29208654,35,0.61013997,1.9460225,1.4684352,0.21521437
36,0.623361,36,0.17452762,4.0461373,4.3068233,0.5670564
37,0.6098607,37,0.18168259,3.9480143,4.181587,0.50362784
38,0.585691,38,0.3291676,3.3274453,3.347982,0.5233434
39,0.7018411,39,0.4133515,3.710001,2.0073028,0.5880726
40,0.33970886,40,0.69157934,1.8369,2.1689231,0.26484913
41,0.63759136,41,0.22686583,3.908957,3.9247842,0.5467501
42,0.30847406,42,0.6763499,1.5911413,1.3114735,0.22056098
43,0.36683387,43,0.6742981,2.174316,2.3017778,0.28491792
44,0.5863416,44,0.27090222,3.5974853,2.868474,0.5368457
45,0.29013693,45,0.63469434,1.9709274,2.3722496,0.20460874
46,0.4737221,46,0.22600698,3.4631405,4.4771447,0.546607
47,0.29653093,47,0.6583765,1.5205517,1.3318521,0.21653374
48,0.54033875,48,0.67287934,2.5922084,1.8898904,0.52332544
49,0.39381087,49,0.4581841,2.59429,3.1164277,0.31052184
50,0.63861006,50,0.18289141,4.1221952,4.3144407,0.57532287
51,0.31899354,51,0.6139536,2.1332479,3.1946566,0.2523599
52,0.6576614,52,0.24769443,3.8963096,3.6131527,0.5297525
53,0.31337848,53,0.5673635,2.0891366,4.546028,0.27197057
54,0.64242303,54,0.24347147,3.8682544,3.9268227,0.5527882
55,0.5081361,55,0.34487933,3.247091,2.2737734,0.49874482
56,0.60436547,56,0.1794813,4.0441537,4.3828154,0.53250605
57,0.35095382,57,0.48433283,2.3940597,4.474255,0.34660035
58,0.30181974,58,0.65221435,1.8681644,1.610008,0.21899326
59,0.36525935,59,0.5332837,2.6597242,3.6642797,0.2884911
60,0.6068966,60,0.5243812,3.35879,2.6892908,0.5810923
61,0.45160785,61,0.49383417,2.81325,3.5487928,0.39124817
62,0.47396955,62,0.5875531,2.738307,3.5473967,0.42246068
63,0.6599898,63,0.21709731,4.0207167,3.7605207,0.5710587
64,0.32757595,64,0.52072555,2.408764,3.3646016,0.28677765
65,0.4505687,65,0.5782695,2.612471,2.7069297,0.4669244
66,0.31499633,66,0.6466074,2.0876899,3.846527,0.21052797
67,0.3255615,67,0.54871094,2.2053597,4.704825,0.24011229
68,0.71162945,68,0.56577283,2.194172,1.3882593,0.5613623
69,0.5390698,69,0.6007798,2.6654873,1.7362524,0.5848002
70,0.60251075,70,0.31383663,3.6283877,4.158261,0.6189799
71,0.6433078,71,0.17291912,4.060148,4.459873,0.58291864
72,0.6236991,72,0.25733402,3.2164726,1.8783147,0.5386294
73,0.46334323,73,0.22060925,3.1881285,4.211764,0.54130447
74,0.38537243,74,0.67461896,2.128395,2.731324,0.25806868
75,0.31183425,75,0.61877745,1.9929731,2.19446,0.25206846
76,0.3147631,76,0.39766344,2.8328729,3.571146,0.3429433
77,0.3193626,77,0.68148863,1.884049,2.2681885,0.22706015
78,0.3739983,78,0.56929064,2.3284624,1.5348951,0.3303077
79,0.30724773,79,0.63183314,1.9687006,3.1777823,0.24453561
80,0.65636516,80,0.60523427,3.5650756,2.2428565,0.4359444
81,0.27274323,81,0.6761235,1.4865756,1.2945757,0.20759945
82,0.61837184,82,0.19326763,4.108024,4.186288,0.55792505
83,0.30844638,83,0.6865204,1.7937765,2.3150737,0.21236831
84,0.64453775,84,0.16841605,4.1742516,4.218946,0.5352498
85,0.4808822,85,0.6112024,2.5895581,2.0734098,0.37189665
86,0.2629249,86,0.6980326,1.3519453,1.1342049,0.1997805
87,0.65339124,87,0.6173903,3.222499,2.6459863,0.51135266
88,0.33076462,88,0.6313816,1.8893474,2.0042973,0.27504268
89,0.3197205,89,0.5448359,2.0452375,4.6543922,0.26393983
90,0.37737817,90,0.60182005,2.3557262,2.6380298,0.3264306
91,0.61054003,91,0.17098197,4.0636325,4.4406385,0.56202763
92,0.41382402,92,0.5573339,2.6470957,4.0027666,0.58591515
93,0.7473047,93,0.56995136,3.4811113,2.0999503,0.6838004
94,0.30530813,94,0.6206277,2.1191556,4.2401786,0.23467185
95,0.30262995,95,0.66775525,1.2075891,1.0872996,0.19683386
96,0.6388835,96,0.18902671,4.0539045,4.1674237,0.55667603
97,0.59286255,97,0.3091157,3.3419704,3.234171,0.5415761
98,0.30247173,98,0.57620853,2.1097877,2.8839307,0.33082685
99,0.44969764,99,0.6609951,2.6110835,1.6408533,0.46479574
100,0.62318414,100,0.32102606,3.5721562,3.2665403,0.5389747
101,0.48162517,101,0.68292934,2.4839387,1.7630596,0.34527814
102,0.66029507,102,0.43933398,3.6605952,3.30207,0.43510234
103,0.56729543,103,0.41472295,3.0546632,4.0862494,0.47789538
104,0.3120097,104,0.6595043,1.8400301,3.538187,0.20828146
105,0.6241425,105,0.18009184,4.108826,4.1899414,0.5620267
106,0.7514341,106,0.62396777,3.7806392,2.084643,0.44345716
107,0.38647407,107,0.6094087,2.4743767,4.3757906,0.4543757
108,0.59964186,108,0.24466008,3.6840792,3.1384113,0.5207013
109,0.29647148,109,0.68144786,1.7570095,2.5182145,0.18503748
110,0.65615404,110,0.16261785,4.0999,4.279341,0.58647233
111,0.2983461,111,0.5011776,2.0004945,2.865686,0.22509408
112,0.28758857,112,0.3454257,2.0587666,4.310766,0.22565375
113,0.46745616,113,0.7080725,2.2230945,1.8060409,0.3747963
114,0.71663415,114,0.39113164,3.8454356,2.3196313,0.598072
115,0.7201622,115,0.5570847,3.803045,2.114338,0.34619465
116,0.32405797,116,0.68259364,1.6695185,1.2823033,0.23500296
117,0.39049274,117,0.30213416,2.570301,1.4202138,0.4686664
118,0.5071317,118,0.66611004,2.5347915,1.830131,0.534415
119,0.32979706,119,0.69153446,1.9095135,3.1426907,0.20882146
120,0.6178571,120,0.19536504,3.9026508,4.119617,0.55712986
121,0.2930835,121,0.6859458,1.7176894,2.1859686,0.20676838
122,0.30641657,122,0.6878005,1.6286546,1.3124278,0.21391384
123,0.34669957,123,0.5225059,2.468722,4.6960135,0.58379835
124,0.6413838,124,0.16936013,4.105649,4.2921014,0.5746857
125,0.29694682,125,0.6299148,1.7461529,1.6061734,0.21810573
126,0.5788047,126,0.37299976,2.0053847,1.4689559,0.49361834
127,0.51743007,127,0.70969903,2.2622247,1.5434756,0.36842072
128,0.6708372,128,0.1722449,4.191314,4.1646523,0.5888256
129,0.7013623,129,0.6241627,3.3124723,2.1702135,0.31530693
130,0.27180228,130,0.659251,1.3311638,1.0323813,0.19498955
131,0.30103424,131,0.65155345,1.8698331,2.0455174,0.23340006
132,0.4017425,132,0.6826632,2.126871,1.5765618,0.54015684
133,0.57840776,133,0.20304988,3.7861977,4.121169,0.5546204
134,0.382721,134,0.20285627,3.0387845,4.64917,0.49212834
135,0.40577692,135,0.64221567,2.4351192,2.582871,0.41001755
136,0.39453968,136,0.67389274,2.089642,2.2397065,0.25366196
137,0.49791887,137,0.33255994,3.2857983,4.11608,0.55711716
