,inferred discount,subject,inferred learning rate,inferred mf weight,inferred mb weight,inferred repetition
0,0.40726614,0,0.58380234,2.5521004,3.0939374,0.43935126
1,0.57072973,1,0.47100314,3.2521567,3.7001433,0.5773279
2,0.6099812,2,0.33846548,3.736581,3.7313328,0.59823817
3,0.36645147,3,0.5577676,2.266538,3.340522,0.3192649
4,0.36415002,4,0.42401353,2.464507,4.149919,0.4527617
5,0.6440178,5,0.36363122,2.6309512,1.9117585,0.61510974
6,0.64833605,6,0.29489824,3.9847236,4.0814214,0.63113296
7,0.3825665,7,0.61139244,2.2920377,2.813772,0.35638893
8,0.5485834,8,0.64725196,2.6089327,2.1435962,0.6703926
9,0.35385004,9,0.62772053,2.32225,2.0830336,0.32604048
10,0.40648797,10,0.5998665,2.508592,2.2539673,0.41305944
11,0.44525707,11,0.6345356,2.3365436,2.0429986,0.33404145
12,0.40480608,12,0.6482599,2.2063901,2.0499408,0.43712312
13,0.33346018,13,0.6546438,2.1058228,1.9126706,0.29814214
14,0.35491186,14,0.64293885,2.2269282,2.5384521,0.31014776
15,0.3652568,15,0.65135777,2.1457942,2.1677425,0.30188262
16,0.49803442,16,0.30924237,3.6500587,3.7792222,0.57033205
17,0.37970692,17,0.62230104,2.1445258,2.0950406,0.36716765
18,0.34259307,18,0.58832055,2.0531962,2.0245864,0.28474772
19,0.46452332,19,0.6060024,2.5898685,2.2457857,0.35848054
20,0.3913509,20,0.5223922,2.5283709,3.979066,0.3386885
21,0.36851466,21,0.5785484,2.4273207,3.7794366,0.40180987
22,0.64765507,22,0.29689744,3.9579396,4.024488,0.61028886
23,0.66110146,23,0.49788973,3.7706287,2.610544,0.6328803
24,0.38791904,24,0.55338824,2.5782597,2.1805117,0.39427125
25,0.5997509,25,0.5756593,3.287737,3.188562,0.5715785
26,0.61265963,26,0.29652026,3.7795117,3.9429128,0.58122474
27,0.39319843,27,0.6376223,2.2614467,2.1838775,0.3624198
28,0.37690625,28,0.6268016,2.2158706,2.9369333,0.31596428
29,0.6456002,29,0.4288214,3.8110254,3.0598476,0.5962098
30,0.6321227,30,0.32646406,3.7540781,3.4018488,0.5755252
31,0.35766852,31,0.63859713,2.1232615,2.0922058,0.2963619
32,0.6372407,32,0.4612597,3.7825859,3.5770907,0.64260215
33,0.39483044,33,0.6291856,2.3268683,2.227623,0.36530328
34,0.3960337,34,0.63007694,2.380282,2.604909,0.32620463
35,0.36445093,35,0.6035907,2.1245825,1.978676,0.31630078
36,0.63668245,36,0.28243768,3.8183966,3.9691386,0.59624064
37,0.64233446,37,0.29071575,3.7584922,3.8413033,0.55599475
38,0.6077366,38,0.3647466,3.558582,3.4276066,0.5685226
39,0.65816635,39,0.43409547,3.6562064,2.2767935,0.60195214
40,0.36387792,40,0.6433589,2.2021334,2.1510932,0.30908412
41,0.6458631,41,0.30144978,3.9258542,3.9154968,0.5869638
42,0.36197406,42,0.6383245,2.0309796,1.9225187,0.30117714
43,0.38220516,43,0.64695656,2.3385541,2.340867,0.33712372
44,0.62826633,44,0.3104834,3.6915507,3.318796,0.5651284
45,0.3349926,45,0.59607583,2.213684,2.1803188,0.30909637
46,0.60389936,46,0.30189916,3.7629843,4.0356283,0.59086114
47,0.34569916,47,0.6366929,2.1023154,1.9660318,0.3028569
48,0.4415517,48,0.61308473,2.2594395,2.08801,0.5514847
49,0.40677926,49,0.5382833,2.683312,3.2513413,0.39786956
50,0.64637077,50,0.3006308,3.9527676,4.026034,0.63813
51,0.39753807,51,0.60245335,2.2417133,2.7638412,0.31020075
52,0.64694226,52,0.30562672,3.7763906,3.7208216,0.5958884
53,0.38239396,53,0.5874949,2.2045572,3.9415088,0.34135363
54,0.6378668,54,0.30794105,3.872248,3.9055333,0.58605987
55,0.5876705,55,0.41262665,3.3729393,2.6472754,0.5605266
56,0.63773584,56,0.29225513,3.9231513,4.1008177,0.59111637
57,0.37682506,57,0.5466007,2.4781427,4.086615,0.4172645
58,0.3673355,58,0.62322056,2.1943774,2.0233338,0.29437226
59,0.38353974,59,0.5672948,2.5725644,3.2063432,0.36387426
60,0.59940773,60,0.5472937,3.269279,2.5291839,0.6091581
61,0.44471306,61,0.538609,2.8048627,3.4892793,0.50444674
62,0.42730197,62,0.5921355,2.6297169,3.0149894,0.45818716
63,0.6446672,63,0.3090325,3.9386618,3.9454834,0.6006723
64,0.37657014,64,0.57368565,2.4709477,3.1153946,0.3502515
65,0.4218164,65,0.5788842,2.470309,2.5297637,0.49808776
66,0.35607764,66,0.6231078,2.2624245,3.1340103,0.30839267
67,0.37037298,67,0.5811613,2.2885673,4.215516,0.3281272
68,0.6010338,68,0.5893635,2.3026216,2.0648198,0.605244
69,0.46546602,69,0.6102644,2.5567045,2.2173014,0.6495281
