,inferred discount,subject,inferred learning rate,inferred mf weight,inferred mb weight,inferred repetition
0,0.4914556,0,0.58788234,2.6095865,3.8176646,0.33687893
1,0.5843109,1,0.37724465,2.6201036,3.7228293,0.38922578
2,0.5047788,2,0.24957712,3.1501274,3.9327369,0.4654273
3,0.25264198,3,0.45710558,2.1430156,3.6796064,0.1825398
4,0.2149178,4,0.27937037,1.8802705,4.7224865,0.2696051
5,0.6616973,5,0.19586682,1.3007727,0.7918677,0.4781098
6,0.60801005,6,0.1390949,4.217498,4.2648106,0.54203117
7,0.35797504,7,0.6484563,2.3051035,3.4197378,0.29795867
8,0.7238811,8,0.71223056,3.0398402,1.5480386,0.6705243
9,0.3048578,9,0.6582567,2.072146,1.3458116,0.21775354
10,0.41342086,10,0.5838234,2.5809395,1.8763679,0.3540772
11,0.60386914,11,0.7245796,2.5748975,1.3875582,0.18552361
12,0.5099545,12,0.7371825,2.0171463,1.2388258,0.45877784
13,0.2379792,13,0.73830974,1.4935362,1.0382432,0.14814539
14,0.28188053,14,0.71415895,1.6135625,3.5017152,0.15480067
15,0.28830492,15,0.74798656,1.55411,2.2756915,0.16415618
16,0.20356752,16,0.13943912,2.56224,3.8412158,0.44659004
17,0.37710518,17,0.71937853,2.1199727,1.7993852,0.3377262
18,0.24041241,18,0.53514683,1.5369011,1.6639814,0.13702573
19,0.58252966,19,0.62465996,2.7721796,2.0096605,0.18744652
20,0.2936485,20,0.39963934,2.4231088,3.859133,0.19487025
21,0.31876165,21,0.52368855,2.507416,4.1090937,0.34071466
22,0.61803824,22,0.17393976,3.9634106,3.755242,0.50233537
23,0.72883874,23,0.46380287,4.1297216,2.643856,0.5691726
24,0.2746213,24,0.44552132,3.02884,1.5514394,0.26033556
25,0.66136146,25,0.5604878,3.6864438,4.032824,0.3530392
26,0.45100182,26,0.13273728,3.61122,4.3350244,0.43922415
27,0.4337558,27,0.7153559,2.4941278,1.9873152,0.2529586
28,0.3265384,28,0.66525567,1.874825,4.0866013,0.19870467
29,0.68133473,29,0.39346796,3.8695047,3.1603358,0.5326955
30,0.6186652,30,0.27003163,3.662863,2.6879492,0.5000555
31,0.26934966,31,0.7298764,1.5807782,1.8692672,0.14530249
32,0.66987747,32,0.3995464,3.829389,3.787902,0.53870493
33,0.44853446,33,0.700674,2.6066625,2.1087737,0.30099812
34,0.41658992,34,0.6647454,2.4201748,2.9966204,0.20139602
35,0.25902173,35,0.58115345,1.983548,1.2826875,0.17744735
36,0.5871791,36,0.11809481,4.0923796,4.274164,0.49291965
37,0.5838383,37,0.13520804,3.9372218,4.113872,0.41237617
38,0.55247617,38,0.31782496,3.2105634,3.3532102,0.4434544
39,0.72451955,39,0.40675268,3.7414238,1.8138005,0.5580241
40,0.32080504,40,0.74547344,1.8477465,2.5485826,0.24471246
41,0.6287148,41,0.21457571,3.9727695,3.8128593,0.4864446
42,0.30549023,42,0.68765414,1.3020015,0.99097604,0.17918964
43,0.37893975,43,0.70609605,2.2083428,2.5209403,0.25169018
44,0.5334435,44,0.26318112,3.5501502,2.6654825,0.45889008
45,0.25655484,45,0.6437827,1.8408015,2.5750058,0.16132064
46,0.33656535,46,0.1957646,3.138279,4.5941105,0.47648364
47,0.26722893,47,0.6668627,1.2558761,1.1415032,0.18117444
48,0.61835474,48,0.71035624,2.869683,1.8064373,0.43869913
49,0.39465982,49,0.41737998,2.461209,2.8786001,0.2111351
50,0.5911671,50,0.13978289,4.076422,4.3161535,0.52805316
51,0.31167486,51,0.6093147,1.9979742,3.452472,0.2028241
52,0.6498799,52,0.23389032,3.8129153,3.386928,0.4460405
53,0.27126086,53,0.52655065,1.9791001,4.647291,0.23224188
54,0.6256756,54,0.22443701,3.8942022,3.636487,0.5013366
55,0.46869397,55,0.32353133,3.2188013,1.8934524,0.38901663
56,0.55136865,56,0.14249048,3.7945926,4.1537495,0.44411522
57,0.31964928,57,0.43843654,2.2701476,4.560796,0.27671644
58,0.27790725,58,0.67655027,1.8591156,1.4431391,0.18527937
59,0.37271994,59,0.5102583,2.6919634,3.6531227,0.20230675
60,0.60978216,60,0.51111364,3.3144298,2.6964576,0.5297849
61,0.45224836,61,0.46667492,2.7293239,3.3500528,0.28561407
62,0.5045691,62,0.58540136,2.9471214,3.8618484,0.33944452
63,0.63522875,63,0.196892,4.099828,3.228886,0.5339187
64,0.29919213,64,0.46754622,2.3407345,3.2458348,0.22004175
65,0.479275,65,0.57315856,2.6379209,2.789379,0.37703875
66,0.29370445,66,0.6682801,2.035845,4.268576,0.17159443
67,0.29519343,67,0.5182289,2.1536236,4.8615108,0.19108914
68,0.7534324,68,0.5318972,2.0889466,1.1024748,0.47591126
69,0.57851136,69,0.6154893,2.814902,1.692056,0.53325343
70,0.5656086,70,0.29468495,3.547975,4.1804423,0.5715448
71,0.6356164,71,0.1349166,4.0752707,4.245201,0.54448366
72,0.61424977,72,0.24068736,2.8561213,1.5923442,0.46957695
73,0.34400684,73,0.17289975,2.6942866,4.042,0.50156313
74,0.40926448,74,0.7190668,2.2017796,3.1612358,0.22428088
75,0.2699375,75,0.62944263,2.112049,2.2425437,0.22607051
76,0.2752154,76,0.35638386,2.7955322,3.265164,0.28012988
77,0.29069433,77,0.7172713,1.8121699,2.5748115,0.20394865
78,0.36652175,78,0.541146,2.3173478,1.3605084,0.28732032
79,0.27426744,79,0.65125805,1.9631008,3.610345,0.21707974
80,0.691363,80,0.6332732,4.010214,2.5640898,0.3149657
81,0.26989204,81,0.68985987,1.1163951,0.96063095,0.17797337
82,0.5846693,82,0.13762863,4.002191,4.1410565,0.50854635
83,0.27911097,83,0.713441,1.6945112,2.6473124,0.17078808
84,0.63223696,84,0.1342074,4.182541,3.906751,0.5204699
85,0.51895887,85,0.6095074,2.6881676,1.9914502,0.26683426
86,0.22784513,86,0.7371041,1.0065233,0.822169,0.15190753
87,0.694989,87,0.6364845,3.60889,2.8624678,0.40370914
88,0.31217286,88,0.60109526,1.6495249,1.9521817,0.2669199
89,0.2738335,89,0.5127816,2.1321473,4.848873,0.23034321
90,0.3941814,90,0.58684444,2.17892,2.5643296,0.3053813
91,0.555527,91,0.115026996,4.050462,4.4206004,0.5107672
92,0.41249582,92,0.54345584,2.7225962,4.230391,0.4647431
93,0.7762967,93,0.5627715,3.7212553,1.7737509,0.63590455
94,0.2808753,94,0.6046724,1.8869776,4.5269737,0.18491217
95,0.2708247,95,0.6961714,0.88099575,0.70464456,0.16298838
96,0.60959035,96,0.14277187,3.9210699,4.013934,0.47719377
97,0.5697189,97,0.3038037,3.2334604,3.0901737,0.47214308
98,0.28088546,98,0.51662576,1.8055546,2.8181734,0.32204714
99,0.4765631,99,0.66088426,2.7279072,1.3780159,0.38597107
100,0.59583974,100,0.31909204,3.6331334,3.2588723,0.48638073
101,0.5599094,101,0.7158,2.6973093,1.5458251,0.2642422
102,0.66756296,102,0.4239178,3.698286,3.2635772,0.33225784
103,0.5545553,103,0.3981187,2.9787822,4.140637,0.3949017
104,0.26350856,104,0.69121575,1.7906548,4.0739865,0.15794586
105,0.5782586,105,0.1303023,4.007067,4.2494063,0.538334
106,0.8056708,106,0.646255,4.216761,2.0643764,0.30875292
107,0.39250124,107,0.6101234,2.5785327,4.6394777,0.41385826
108,0.5695236,108,0.23754941,3.6867657,3.0125904,0.4191476
109,0.2606519,109,0.72827446,1.6466721,3.015164,0.13846369
110,0.6395591,110,0.11875427,4.1572757,3.9758775,0.5283311
111,0.24250191,111,0.41179174,1.9925398,2.6634023,0.1663512
112,0.24696764,112,0.30981213,1.9504043,4.2164607,0.1665514
113,0.53745925,113,0.7513732,2.374906,1.7444845,0.33278924
114,0.73461485,114,0.38545904,3.9433227,2.3296175,0.5493798
115,0.74360156,115,0.54901415,4.027787,1.9148399,0.22850369
116,0.32317045,116,0.6880028,1.3141539,0.9788768,0.2005835
