,inferred discount,subject,inferred learning rate,inferred mf weight,inferred mb weight
0,0.2539269,0,0.6465789,1.2386612,0.8670984
1,0.22523026,1,0.24699807,1.0612556,0.8443285
2,0.24935332,2,0.738665,0.69813854,0.5581821
3,0.26289043,3,0.7146256,0.6559412,0.54100317
4,0.22338293,4,0.6112389,0.70526665,0.57901675
5,0.23932557,5,0.6970635,0.88285875,0.7092193
6,0.3072545,6,0.5749465,0.8112687,0.6686432
7,0.22184177,7,0.7252738,0.8733115,0.65130323
8,0.3063232,8,0.7073015,0.9644474,0.7100815
9,0.3254697,9,0.71209604,1.0865273,0.72679603
10,0.30064765,10,0.6053062,0.84116834,0.8260068
11,0.28415567,11,0.5852709,0.6998897,0.56814796
12,0.29461128,12,0.7057339,0.7262366,0.6396869
13,0.29535073,13,0.60853666,1.0163811,0.97108984
14,0.27991298,14,0.6943943,0.9206509,0.6910033
15,0.30930626,15,0.76257604,0.76840883,0.5787577
16,0.2489953,16,0.7065578,0.9338923,0.6578608
17,0.2573329,17,0.73807555,0.7615735,0.6393167
18,0.2594771,18,0.5949635,0.9708584,0.7712982
19,0.26691958,19,0.7487707,0.8131382,0.6045128
20,0.35503328,20,0.70760804,1.2089746,0.79860425
21,0.24338318,21,0.5809281,1.3914984,1.0873572
22,0.25363782,22,0.6924861,0.7994386,0.6720319
23,0.25307408,23,0.7075209,0.77031106,0.59622496
24,0.2557295,24,0.5647522,0.61398464,0.5454463
25,0.2249142,25,0.70968664,0.5993053,0.537304
26,0.21676281,26,0.47360107,0.7974198,0.7096882
27,0.2368027,27,0.6633946,0.92216015,0.93754125
28,0.30640203,28,0.6788108,0.7606273,0.6580973
29,0.22323008,29,0.7105338,0.9343395,0.67335606
30,0.24236698,30,0.6793431,0.71367043,0.5033986
31,0.30795658,31,0.6159192,0.7278445,0.61564183
32,0.47469154,32,0.56892717,0.94229037,0.5835631
33,0.32187086,33,0.6636971,0.9780615,0.62242234
34,0.24513938,34,0.7261372,0.70553523,0.6180784
35,0.27431267,35,0.6197351,0.62324417,0.5449048
36,0.24902633,36,0.58607614,0.8729613,0.71256423
37,0.30894598,37,0.70719033,0.64813095,0.47565925
38,0.26834422,38,0.733228,0.67479944,0.56785506
39,0.27491224,39,0.6055233,0.81173515,0.6326452
40,0.22790372,40,0.7481826,0.89413697,0.8584297
41,0.24842088,41,0.5841394,0.64247584,0.5172917
42,0.31065187,42,0.6837581,0.8910037,0.704834
43,0.2306297,43,0.704988,0.67743564,0.54808897
44,0.32210538,44,0.6615341,0.86870104,0.61602515
45,0.26647344,45,0.49136072,1.3213809,0.95104194
46,0.25864238,46,0.70687366,0.53952307,0.44523597
47,0.2465625,47,0.74983186,1.1371386,0.9362518
48,0.282453,48,0.6925078,0.87124926,0.8208554
49,0.33009797,49,0.68207777,0.8215267,0.659547
50,0.35105047,50,0.73092175,0.8013203,0.6271492
51,0.27778438,51,0.61375403,1.0471811,0.8181065
52,0.1993096,52,0.6406305,1.0753955,0.9580978
53,0.25975388,53,0.679656,0.71776927,0.62122494
54,0.24190262,54,0.6417141,0.6102925,0.5035863
55,0.26663285,55,0.75993025,0.79058814,0.61580515
56,0.24317187,56,0.70858234,0.7477123,0.6619462
57,0.25166523,57,0.5870153,0.9918629,0.8498458
58,0.18132181,58,0.3637271,1.7386483,0.98273927
59,0.56595534,59,0.31074095,0.7413033,0.46259558
