,inferred discount,subject,inferred learning rate,inferred mf weight,inferred mb weight
0,0.3566551,0,0.61329687,2.1254942,1.8916099
1,0.3603985,1,0.55664295,2.0607605,1.9185427
2,0.3455992,2,0.64590466,1.9610884,1.8192879
3,0.34139815,3,0.6228098,1.9289441,1.8437262
4,0.33940595,4,0.6411184,2.0468516,1.8220359
5,0.35826916,5,0.6297417,2.0194962,1.9119184
6,0.358363,6,0.60386425,1.9562373,1.7931138
7,0.3498543,7,0.634838,1.9477817,1.845256
8,0.35069382,8,0.6315575,2.086326,1.9152693
9,0.34680182,9,0.6413248,2.0632048,1.8754287
10,0.37133223,10,0.6190753,1.9874369,1.8657287
11,0.36326972,11,0.61442155,1.9593188,1.8716799
12,0.35805023,12,0.64536035,1.9255947,1.8288714
13,0.36888775,13,0.6222438,2.060155,1.9258269
14,0.37522417,14,0.6363167,2.0012822,1.9014382
15,0.3589364,15,0.6619029,1.9475478,1.97591
16,0.34743097,16,0.63287985,2.0900145,1.8859954
17,0.34589094,17,0.63886535,1.9699346,1.7451026
18,0.35810536,18,0.6253297,2.009644,1.8667884
19,0.35674554,19,0.64810354,1.9793321,1.9265358
20,0.35597804,20,0.62313384,2.1650126,1.9320922
21,0.3592368,21,0.61909914,2.143763,1.9514245
22,0.34990215,22,0.637973,1.9826386,1.9059128
23,0.34162349,23,0.63349295,1.9965091,1.8392073
24,0.33938617,24,0.61899775,2.0053017,1.8561909
25,0.3439881,25,0.638166,1.9678648,1.766035
26,0.35076338,26,0.6093087,2.0778608,1.8152177
27,0.36095068,27,0.64203095,2.0912397,1.9268563
28,0.35175684,28,0.63191724,2.014079,1.8209349
29,0.35641333,29,0.6300591,2.010156,1.8865317
30,0.35168612,30,0.6368807,1.8616694,1.8738108
31,0.3568609,31,0.62522036,2.0199766,1.8293476
32,0.36973262,32,0.6164406,2.0365875,1.7503117
33,0.3631151,33,0.6381422,2.0598447,1.8592727
34,0.33220813,34,0.64319116,1.950063,1.7889808
35,0.35661018,35,0.6254538,2.0086794,1.9272773
36,0.3448428,36,0.62272036,2.0760162,1.8508087
37,0.35871845,37,0.63667387,1.9358157,1.8337456
38,0.34746173,38,0.645073,2.0070865,1.8157073
39,0.3518124,39,0.6239893,2.0173035,1.9143778
40,0.3417605,40,0.6362393,2.0163507,1.8961982
41,0.34869966,41,0.61666614,1.875409,1.8003784
42,0.35038432,42,0.644462,2.0561604,1.9147038
43,0.3550293,43,0.6480462,1.9648008,1.8280877
44,0.3580747,44,0.6181726,2.0349524,1.842455
45,0.35442582,45,0.6023121,2.1970172,1.8780891
46,0.34764922,46,0.6306362,1.9345785,1.7823977
47,0.36445743,47,0.6316407,2.017056,1.8905274
48,0.36215034,48,0.62521863,2.0305228,1.928153
49,0.35881847,49,0.62818336,2.0151823,1.8883799
50,0.375711,50,0.64182764,1.9465675,1.9408327
51,0.35679883,51,0.61725336,2.0445204,1.9088651
52,0.32732892,52,0.6458462,2.1299033,1.9564546
53,0.34062007,53,0.6332,1.983136,1.828783
54,0.34892014,54,0.6225036,1.9021829,1.8601824
55,0.36197266,55,0.6536335,2.0958803,1.9630566
56,0.35357183,56,0.64392185,2.0021687,1.8676938
57,0.36164165,57,0.61666334,2.085749,1.833429
58,0.3607497,58,0.58001184,2.2625775,2.0296948
59,0.405427,59,0.6012322,1.8595613,1.7802666
60,0.3355791,60,0.6396093,1.9744002,1.838747
61,0.34075475,61,0.6093387,2.0261338,1.7469602
62,0.38345888,62,0.6137465,2.1581671,1.9493103
63,0.3597544,63,0.5940178,2.2403238,1.9692186
64,0.35533953,64,0.646206,2.0109816,1.920238
65,0.37250862,65,0.62430775,2.0177927,1.931365
66,0.3508155,66,0.6205541,2.0120015,1.8370315
67,0.3391266,67,0.64955074,2.055114,1.87275
68,0.33949897,68,0.6416935,1.8959966,1.8370917
69,0.36644402,69,0.6324804,2.0082219,1.8867803
70,0.3575851,70,0.6380352,2.0599394,1.9005215
71,0.37638617,71,0.64972425,2.0353158,1.8321396
72,0.386219,72,0.60495573,2.0110538,1.8851271
73,0.35177594,73,0.6254793,2.0507262,1.8596867
74,0.3440946,74,0.6240219,1.9689846,1.7883548
75,0.33792135,75,0.6304823,2.074416,1.793427
76,0.3556582,76,0.64354265,2.1324794,1.892084
77,0.33721375,77,0.61135554,1.9789906,1.8454134
78,0.35088843,78,0.6120465,1.9941409,1.8480539
79,0.3751773,79,0.6422715,2.0768278,2.0254936
80,0.3499513,80,0.6530798,1.9737152,1.9024994
81,0.36343208,81,0.6354933,2.031336,1.9548558
82,0.3640585,82,0.63697815,2.0107315,1.9707911
83,0.55750746,83,0.5824791,1.9181792,1.8371975
84,0.3377827,84,0.63273966,1.9652218,1.8417294
85,0.3742819,85,0.63090634,1.9867104,1.9954842
86,0.3764494,86,0.58232075,2.1454275,1.8770376
87,0.35048297,87,0.6405231,1.9537376,1.8541297
88,0.3598391,88,0.6066155,2.0124917,1.8706609
89,0.3608943,89,0.6198927,1.951895,1.8725462
90,0.36913154,90,0.6063906,2.1620986,2.0590127
91,0.3602289,91,0.61480373,1.8799638,1.7991467
92,0.3547239,92,0.6225882,1.861447,1.8065835
93,0.37308794,93,0.6433577,2.036585,1.9064023
94,0.36968377,94,0.59812534,2.1114535,1.9351212
95,0.34641138,95,0.6404525,2.098732,1.8805276
96,0.36428553,96,0.6083478,2.0193334,1.8984448
97,0.36066565,97,0.6168576,2.0513754,1.9786901
98,0.3526383,98,0.60437405,2.0891724,1.8527114
99,0.3445714,99,0.6444706,1.9534173,1.7837589
100,0.34318548,100,0.6534742,2.0264115,1.9651524
101,0.35658252,101,0.6222609,1.9940865,1.8665674
102,0.34389734,102,0.6162812,2.07621,1.8864907
103,0.34203035,103,0.6249928,1.896018,1.7727954
104,0.3531494,104,0.5597067,2.1547554,1.8648477
105,0.34922272,105,0.6230868,2.000755,1.8327186
106,0.34488922,106,0.598536,2.1034205,1.7983215
107,0.36180755,107,0.61474293,2.2205424,2.237218
108,0.36544412,108,0.5989107,2.009793,1.8944788
109,0.35340136,109,0.6242495,1.9802139,1.8295879
110,0.3563175,110,0.6222577,1.9339534,1.8363326
111,0.37579894,111,0.58926445,1.9997114,1.7967473
112,0.3683015,112,0.6214149,2.1531734,2.1532698
113,0.34591734,113,0.64113915,2.0350432,1.7744452
114,0.35658145,114,0.64177155,1.9322871,1.8159391
115,0.37980077,115,0.58325803,2.2484298,2.1922429
116,0.3391578,116,0.64894605,1.9461894,1.856873
117,0.35348278,117,0.6377402,2.1149354,2.0146375
118,0.34080908,118,0.63692886,1.9396335,1.9450535
119,0.36359012,119,0.63347256,2.023545,1.8532771
120,0.36005914,120,0.623187,1.9353435,1.8478
121,0.3430888,121,0.6070482,2.0774815,1.9118646
122,0.36123383,122,0.6321947,2.013946,1.7769978
123,0.36199024,123,0.62240684,1.9810942,1.9223806
124,0.34878236,124,0.62751436,2.0708477,1.8474313
125,0.3603546,125,0.6479818,2.0497496,1.9912002
126,0.33558223,126,0.6375524,2.0385196,1.8854402
127,0.3377085,127,0.63333225,2.0083513,1.852073
128,0.46915975,128,0.6328541,2.0455534,1.9143916
129,0.36406928,129,0.63470984,2.0624259,1.8134556
130,0.34972376,130,0.63417953,1.9468929,1.8847773
131,0.3539242,131,0.6068932,2.13275,1.8282846
132,0.3616545,132,0.61693084,2.1856413,2.0639489
133,0.35336152,133,0.6326725,2.0289006,1.912031
134,0.3453584,134,0.65139365,1.9381595,1.8373449
135,0.37222263,135,0.6255698,1.9915401,1.8923804
136,0.355432,136,0.63223255,1.971637,1.8342798
137,0.34136114,137,0.6076325,1.9962261,1.8808367
138,0.3513462,138,0.6391781,2.0018265,1.8975451
139,0.35160214,139,0.63205856,1.957624,1.7772112
140,0.36275384,140,0.6351479,1.9462442,1.786229
141,0.34638295,141,0.6346467,1.9022839,1.7304283
142,0.36354566,142,0.6330595,2.0050008,1.9506557
143,0.3564674,143,0.6392466,1.9762826,1.8074082
