,inferred discount,subject,inferred learning rate,inferred mf weight,inferred mb weight,inferred repetition
0,0.29864165,0,0.6880831,1.1852319,1.0345302,0.24051745
1,0.27378193,1,0.6593711,1.3990064,1.1215641,0.19354433
2,0.34563714,2,0.6713943,1.5336831,1.212469,0.33605874
3,0.2791826,3,0.6597818,1.3336227,1.0904168,0.18743265
4,0.29527813,4,0.65003675,1.3520837,1.078644,0.19996335
5,0.3067024,5,0.6879212,1.4248627,1.1616108,0.42662758
6,0.32637534,6,0.62108654,1.389432,1.1211168,0.20358299
7,0.32083905,7,0.67438316,1.6371236,1.2157782,0.2793521
8,0.30237558,8,0.65726,1.7970879,1.3646446,0.21072876
9,0.29039338,9,0.6418258,1.6173012,1.4055921,0.19796829
10,0.32121322,10,0.6451876,1.54792,1.1802722,0.28912964
11,0.27847064,11,0.6459841,1.7724202,1.3227606,0.20651673
12,0.27409667,12,0.67071563,1.7217888,1.365001,0.18476851
13,0.2947945,13,0.6471627,1.6953435,1.5113599,0.26290146
14,0.28744367,14,0.67190754,1.3821636,1.1469256,0.2113439
15,0.29694834,15,0.6694661,1.3438393,1.132395,0.27974728
16,0.3087786,16,0.6336976,1.7117206,1.6702682,0.23618786
17,0.28764373,17,0.6863866,1.3569138,1.1600372,0.21615267
18,0.3218194,18,0.68133825,1.6241331,1.5096242,0.25736958
19,0.27796334,19,0.6610844,1.5286316,1.2411531,0.24661805
20,0.279172,20,0.68312746,1.5173838,1.2396115,0.20996512
21,0.30624565,21,0.63792115,1.4970151,1.2444146,0.23772779
22,0.32623175,22,0.6382432,1.6949348,1.5073084,0.21869592
23,0.28167856,23,0.6416024,1.26101,1.0468811,0.2551758
24,0.28939027,24,0.6675319,1.8143655,1.4131148,0.24269842
25,0.31350493,25,0.71101826,1.597073,1.3522925,0.22016181
26,0.29183078,26,0.57082313,1.7093694,1.2879089,0.22025171
27,0.30109572,27,0.6292823,1.5615476,1.1728666,0.22209768
28,0.29397395,28,0.62515503,1.6381096,1.2243512,0.26275927
29,0.29061058,29,0.61218035,1.603261,1.2745242,0.22928736
30,0.28352383,30,0.5358694,1.5820327,1.2691132,0.23364325
31,0.28386045,31,0.6895918,1.6468596,1.3286563,0.23424682
32,0.285265,32,0.6868129,1.5805461,1.3158313,0.22398618
33,0.273255,33,0.5648235,1.4446192,1.150421,0.18921973
34,0.2974369,34,0.65702474,1.5054992,1.2249306,0.20936085
35,0.29793313,35,0.67509985,1.4647098,1.1672847,0.21510158
36,0.32143408,36,0.66135263,1.3695415,1.1012787,0.23049137
37,0.3074453,37,0.68383354,1.4309455,1.2095143,0.23112439
38,0.27520257,38,0.68152404,1.4780157,1.2342446,0.18154532
39,0.29305744,39,0.63968325,1.5337098,1.1511717,0.18297842
40,0.29819036,40,0.69206256,1.7633365,1.4235024,0.21361461
41,0.27074158,41,0.6423622,1.3426921,1.0419697,0.18432371
42,0.29971063,42,0.6811968,1.4531721,1.2006842,0.19859087
43,0.28182012,43,0.6604656,1.3883479,1.1452734,0.21643728
44,0.32133305,44,0.65890867,1.4814106,1.1779038,0.292317
