,inferred discount,subject,inferred learning rate,inferred mf weight,inferred mb weight,inferred repetition
0,0.35268384,0,0.63899916,1.8854082,1.7709953,0.31305274
1,0.3590567,1,0.6232911,1.906766,1.8592079,0.29098567
2,0.36977845,2,0.63525677,1.9978983,1.9029392,0.37096897
3,0.35717377,3,0.649037,1.9654304,1.9479077,0.28790927
4,0.35254174,4,0.6273598,2.004037,1.7584012,0.29288903
5,0.35734126,5,0.6433986,2.0591547,1.8855115,0.38056713
6,0.34941316,6,0.6282487,1.9378525,1.8046308,0.3150666
7,0.36639032,7,0.63531554,2.0922768,1.9038659,0.32630488
8,0.37554634,8,0.6372816,2.0613368,2.0284116,0.3000047
9,0.33438298,9,0.6065724,2.087011,1.9177608,0.31487688
10,0.3470698,10,0.61867493,2.1176908,1.8237605,0.34437892
11,0.3574001,11,0.62253344,2.0377343,1.9861645,0.3078195
12,0.34682855,12,0.634308,2.102011,1.9365774,0.29923847
13,0.35410076,13,0.62163633,2.0537436,1.9417082,0.32232374
14,0.34357402,14,0.6357101,1.9533503,1.8714069,0.31797808
15,0.34631425,15,0.6471553,2.0388992,1.9054757,0.33060795
16,0.35169557,16,0.6173402,2.1320703,2.0544999,0.31645995
17,0.3438281,17,0.6406487,1.9818423,1.889588,0.30286354
18,0.35772446,18,0.6287323,2.0085335,1.9680095,0.33068046
19,0.3452841,19,0.62778896,2.0846286,1.8504306,0.31831625
20,0.34903187,20,0.635766,1.9851943,1.8996543,0.31107435
21,0.3552012,21,0.61888176,2.029267,1.8844824,0.31545982
22,0.36824635,22,0.6232623,2.1001256,2.0281582,0.30596924
23,0.3430786,23,0.6125803,1.8846091,1.7967447,0.31398943
24,0.35461348,24,0.62891746,2.1407938,1.9832258,0.31210145
25,0.36948895,25,0.6383414,2.0312393,1.9385124,0.31639513
26,0.35032323,26,0.60072255,2.115403,1.8442622,0.32145888
27,0.34560055,27,0.60744995,2.0445426,1.8464334,0.2999033
28,0.34770277,28,0.6207065,2.032188,1.8924756,0.32064575
29,0.35579646,29,0.61136377,2.0030248,1.9013994,0.31790808
30,0.35637757,30,0.60148984,1.9949985,1.8880911,0.31554
31,0.36049435,31,0.64538383,2.0894766,1.9358186,0.31501165
