,inferred discount,subject,inferred learning rate,inferred mf weight,inferred mb weight,inferred repetition
0,0.3136751,0,0.4897145,1.4560984,2.0579805,0.48647368
1,0.4046897,1,0.55363756,1.9897869,2.8259034,0.59065396
2,0.28126812,2,0.711687,0.83110106,0.6450538,0.19849445
3,0.39892462,3,0.18145087,0.6072714,0.50598073,0.657345
4,0.4630927,4,0.5603613,1.0145575,1.1843356,0.7305973
5,0.18435346,5,0.34138152,1.9982563,0.77284247,0.33303404
6,0.29501203,6,0.54449034,1.6771264,1.7148787,0.46630886
7,0.26761228,7,0.67227995,0.75378627,0.584533,0.13217306
8,0.2816649,8,0.41216284,1.1130427,1.9297034,0.6480065
9,0.22311288,9,0.4988388,1.9638408,0.97073966,0.24962308
10,0.4424571,10,0.5060188,1.56981,2.9117568,0.6451096
11,0.37844586,11,0.4846186,1.1936065,2.083046,0.60858816
12,0.3594719,12,0.44412005,1.524137,2.4004154,0.49056163
13,0.20896575,13,0.6008706,2.2698207,2.2882807,0.6625624
14,0.3850569,14,0.37104553,1.1823481,0.93843836,0.40300384
15,0.445258,15,0.64171344,1.7522699,1.3954066,0.19222702
16,0.2990875,16,0.33200398,1.5544118,0.89962137,0.5380814
17,0.29370752,17,0.6037423,1.0714,1.0786482,0.49281594
18,0.6261166,18,0.68851656,3.0349448,1.4520134,0.6376245
19,0.25939766,19,0.51427686,1.0337676,0.9078921,0.15684739
20,0.26950595,20,0.3111959,0.64580756,0.391821,0.39718017
21,0.16565041,21,0.5179998,1.3799853,0.9089493,0.10160553
22,0.26963544,22,0.44229412,1.7052807,0.8448252,0.73377895
23,0.38399142,23,0.6359348,1.1280795,2.5670455,0.64713854
24,0.1806154,24,0.62994105,0.93283165,0.92873996,0.08896328
25,0.4563473,25,0.47717696,1.3687508,2.2470067,0.6271326
26,0.32997596,26,0.57748586,0.5708637,0.4643885,0.31000304
27,0.24008249,27,0.5638704,2.0306613,3.6030078,0.4412038
28,0.4166134,28,0.6033498,0.65670663,0.5622594,0.30040014
29,0.2488176,29,0.4807632,1.4293281,0.6599538,0.2567462
30,0.4012793,30,0.49504423,1.7097715,0.77957004,0.39152852
31,0.14631282,31,0.35680822,1.1507514,0.699746,0.08086563
32,0.22846185,32,0.64841783,0.85480297,0.79394495,0.2142772
33,0.4134518,33,0.53428984,1.3589445,1.116844,0.56698984
34,0.19417463,34,0.6148609,0.57984364,0.4010037,0.08042948
35,0.5407828,35,0.55327386,1.6341876,0.65183496,0.86353767
36,0.23571196,36,0.56924766,0.86971474,0.6281288,0.24983405
37,0.48448595,37,0.41234455,1.0529053,0.93929344,0.5560941
38,0.5304939,38,0.41687343,0.9356495,0.8360453,0.7109792
39,0.2118403,39,0.3068146,1.512805,0.70458037,0.340651
40,0.5997033,40,0.69531506,0.89935607,0.4916322,0.35398686
41,0.1903386,41,0.61292535,0.7397256,0.568179,0.116811156
42,0.40325874,42,0.31653342,0.80662966,0.6427898,0.5230918
43,0.39746368,43,0.66419274,2.2304525,2.2081497,0.4397431
44,0.20848922,44,0.52559876,0.806453,0.658859,0.11607393
45,0.50294703,45,0.664449,1.4487922,1.1585745,0.21697687
46,0.35543397,46,0.51663655,1.0414208,1.547834,0.5124757
47,0.2942661,47,0.46026585,1.4234515,1.7404153,0.7303197
48,0.42774564,48,0.6844573,1.6191684,0.7228663,0.44243053
49,0.29903963,49,0.44295838,1.2339861,1.2383283,0.17054091
50,0.37697625,50,0.61241513,1.1837362,1.4400125,0.50270635
51,0.21907096,51,0.6437393,0.71430284,0.55240786,0.113709
52,0.2573756,52,0.5597469,1.2197336,2.144597,0.18214925
53,0.24121793,53,0.5532795,1.1037514,0.8215269,0.12825921
54,0.42034805,54,0.64962924,0.97998464,0.917126,0.7678335
55,0.18411599,55,0.6327321,1.1540558,1.0557309,0.10845101
56,0.28032702,56,0.583135,1.9101695,1.7528288,0.77264076
57,0.5529169,57,0.37328252,2.0834625,0.8125374,0.74797153
58,0.472091,58,0.66080606,2.1315012,2.2669086,0.45768312
