,inferred discount,subject,inferred learning rate,inferred mf weight,inferred mb weight,inferred repetition
0,0.2714018,0,0.7054138,0.5623395,0.46749774,0.21137784
1,0.21034898,1,0.63754725,0.79062814,0.6295315,0.12041261
2,0.3791826,2,0.69555515,0.9429912,0.7250847,0.33661342
3,0.23242441,3,0.6643102,0.6708836,0.55023044,0.10400105
4,0.23285803,4,0.6023382,0.7033462,0.5418984,0.13574408
5,0.26060498,5,0.71122926,0.7574098,0.6262638,0.40356487
6,0.33442217,6,0.5101758,0.8159397,0.6427942,0.14064191
7,0.34208575,7,0.7087335,1.1317824,0.72281593,0.2604629
8,0.25622627,8,0.65742177,1.3001816,0.96352196,0.16842273
9,0.23902918,9,0.60214233,1.1453652,1.0282493,0.124557875
10,0.2531093,10,0.61766654,1.0745212,0.7020536,0.29335886
11,0.2355733,11,0.6339922,1.3579507,0.89179444,0.131626
12,0.23773202,12,0.6861536,1.1038716,0.9942535,0.10613647
13,0.25918713,13,0.59342724,1.0856119,1.1527957,0.21278682
14,0.23145466,14,0.6755631,0.83566564,0.6787246,0.16679634
15,0.24964921,15,0.68218315,0.7431638,0.5726997,0.2790759
16,0.2917041,16,0.5981505,1.1706003,1.351929,0.1820736
17,0.24630295,17,0.7133716,0.7206358,0.6258372,0.16055655
18,0.3356202,18,0.74451244,1.1809992,1.1442983,0.24008971
19,0.22459729,19,0.68917453,1.0287929,0.8359242,0.19468153
20,0.23354575,20,0.70479625,0.92834705,0.7185803,0.16329578
21,0.24688303,21,0.5404653,0.9831386,0.75450367,0.21266894
22,0.3210221,22,0.5987185,1.2727879,1.1018816,0.1413646
23,0.25934696,23,0.6114812,0.616887,0.4992475,0.25082597
24,0.26524022,24,0.67825776,1.3249383,1.0643587,0.19318712
25,0.31135082,25,0.77114975,0.94324815,0.98807657,0.16866778
26,0.15619569,26,0.31985223,1.2618343,0.8142628,0.172004
27,0.21514715,27,0.5726218,1.1219127,0.6872493,0.16624235
28,0.2654272,28,0.59153235,1.1703714,0.83021486,0.23244265
29,0.23664929,29,0.46681333,1.1151428,0.7873354,0.16492628
30,0.20518607,30,0.30861595,0.99100757,0.85343474,0.15279934
31,0.26275522,31,0.7308139,1.0118902,0.8506634,0.20083822
32,0.20630649,32,0.7435213,1.0041867,0.8451652,0.1619411
33,0.20820951,33,0.3990291,0.96695274,0.7074764,0.0988486
34,0.27525467,34,0.68686146,0.9663715,0.924305,0.14100556
35,0.29147393,35,0.6766215,0.8157888,0.6459689,0.16819634
36,0.27741012,36,0.6713341,0.7089573,0.58797956,0.22038199
37,0.2560223,37,0.7396414,0.8903981,0.6930244,0.17258666
38,0.2135128,38,0.76391685,0.98108315,0.8543956,0.08800741
39,0.23660353,39,0.63298684,0.98908526,0.65230227,0.11725656
40,0.25772563,40,0.7189541,1.2353228,0.987078,0.15323406
41,0.2314661,41,0.61772186,0.6683981,0.53323114,0.108429596
42,0.26776654,42,0.7422311,0.87180495,0.747753,0.12131958
43,0.20911586,43,0.67309666,0.76843065,0.6455861,0.15889679
44,0.3334283,44,0.6504546,0.8187985,0.63622874,0.31009308
45,0.22773007,45,0.66640764,1.0163053,0.64753616,0.17939101
46,0.28743196,46,0.56647575,1.1743371,0.8664285,0.20271158
47,0.26550594,47,0.7397004,1.1570879,1.1322691,0.19742945
48,0.35810527,48,0.41280243,0.9470429,0.67072487,0.32497326
49,0.36222625,49,0.60337424,1.0545962,0.7798154,0.19753264
50,0.30629143,50,0.6301062,0.903661,0.6634666,0.20747043
51,0.2441754,51,0.57157046,0.8353517,0.57601345,0.2298414
52,0.2581705,52,0.39507544,1.2831987,0.84099793,0.18218723
53,0.19434512,53,0.6876344,1.1220251,1.0309758,0.11064793
54,0.23248774,54,0.6026269,0.86112744,0.599984,0.22362436
55,0.30648193,55,0.5121927,1.0881802,0.7903661,0.14695838
56,0.2546305,56,0.6537662,0.85491896,0.6438292,0.17834057
57,0.2206051,57,0.7078736,1.0731274,0.82377326,0.13542576
58,0.24879354,58,0.4686888,0.8370493,0.6129639,0.17058073
59,0.2854521,59,0.26758033,1.0751435,0.7161537,0.14014588
60,0.23560387,60,0.7343365,0.7103695,0.5878968,0.19625956
61,0.241034,61,0.6438602,0.7106386,0.5387997,0.14702596
62,0.27120495,62,0.7970548,1.0592879,0.919469,0.1886261
63,0.28359866,63,0.55749446,0.911776,0.92511094,0.14443295
64,0.25895983,64,0.55005574,0.9061393,0.7099604,0.118735746
65,0.39008367,65,0.6714034,0.7049463,0.511482,0.33643323
66,0.29561818,66,0.5404825,0.67465425,0.48225734,0.25222632
67,0.29752165,67,0.70104563,1.4103899,0.8714989,0.20645759
68,0.22859393,68,0.6129497,1.3287207,1.0846295,0.2079711
69,0.24179749,69,0.63527006,0.82707417,0.63512224,0.19082697
70,0.26654118,70,0.71946436,0.8610761,0.77495885,0.14016205
71,0.32419813,71,0.71074945,0.8121798,0.87740153,0.19935139
72,0.28486943,72,0.7617712,0.84338075,0.6304676,0.22793634
73,0.35199487,73,0.74996203,1.0378284,0.8931268,0.14854765
74,0.23311839,74,0.4376746,1.3700368,0.8903593,0.21946704
75,0.25507203,75,0.6154553,0.8279923,0.7507626,0.16470486
76,0.44997504,76,0.7089861,1.5487303,0.83709747,0.21018624
77,0.25565526,77,0.7472771,0.7526357,0.6391401,0.24572416
78,0.2814442,78,0.723776,0.8826512,0.87167317,0.17323767
79,0.3025917,79,0.7614029,1.3031425,0.9426011,0.12767063
80,0.26059246,80,0.69767344,0.8758913,0.64293927,0.14327545
81,0.2764575,81,0.6851336,0.69476426,0.4760547,0.14047115
82,0.2863562,82,0.64411914,1.2178575,1.0109262,0.14489387
83,0.25656363,83,0.770026,1.0012087,0.99266905,0.17519006
84,0.22800659,84,0.6669639,0.72389084,0.6252404,0.19354948
85,0.35631818,85,0.64674234,0.99869627,0.7466518,0.16366889
86,0.28122944,86,0.65885925,0.9027412,0.7001566,0.1774412
87,0.23626126,87,0.6534014,1.0226321,0.8686875,0.14076588
88,0.21470416,88,0.63371664,1.0940733,0.94650745,0.14044413
89,0.21225981,89,0.557676,1.1763674,1.1954238,0.18107048
90,0.3001419,90,0.64663345,1.2698089,0.8574558,0.20847906
91,0.3365465,91,0.35840428,0.8670648,0.60105556,0.16383053
92,0.289523,92,0.6809839,0.85299206,0.70185244,0.17918201
93,0.18433961,93,0.2273178,1.0570154,0.74051696,0.3533233
94,0.2855938,94,0.6827162,0.80373585,0.65841734,0.17047143
95,0.29212752,95,0.52638817,1.0013448,0.9244294,0.15635905
96,0.3501223,96,0.67639124,0.63323164,0.53300756,0.2957099
97,0.2755788,97,0.68406004,0.88555604,0.82630813,0.15084466
98,0.31106946,98,0.725513,0.7000446,0.540455,0.22933768
99,0.2683035,99,0.73803955,0.735337,0.60830885,0.19484569
100,0.26841846,100,0.6931248,0.89587975,0.73521495,0.15221784
101,0.2804557,101,0.4481581,1.1394182,0.641379,0.2031369
102,0.34401482,102,0.54978,1.032223,0.72513074,0.18829608
103,0.26402342,103,0.63772756,0.9810138,0.6460279,0.3116908
104,0.22506426,104,0.7837407,0.8693655,0.77484995,0.16562426
105,0.292764,105,0.7000513,0.7784752,0.6833901,0.18352692
106,0.2316311,106,0.71512204,0.8842185,0.8721762,0.12105156
107,0.31042603,107,0.61761874,0.97139746,0.7201138,0.17262566
108,0.33659053,108,0.75547886,1.2202703,0.8727546,0.18749505
109,0.28466296,109,0.6095933,0.9130469,0.6578206,0.18650518
110,0.25622985,110,0.56726086,0.7749853,0.60586846,0.30912688
111,0.25217763,111,0.7054584,0.6997055,0.55926704,0.152075
112,0.28858155,112,0.272591,0.89048815,0.8553398,0.2935313
113,0.25177747,113,0.72288346,0.86090696,0.6384785,0.16724768
114,0.25378013,114,0.59753245,0.83222586,0.6083585,0.21675292
115,0.36233383,115,0.43793267,1.3229033,0.8631163,0.2670819
116,0.346376,116,0.61100924,1.246993,0.8908633,0.22743618
117,0.30303776,117,0.48860693,1.568228,1.1995562,0.20799914
118,0.2615781,118,0.5620491,1.1765642,1.3862194,0.2069397
119,0.2456041,119,0.74743223,1.3206079,1.2434897,0.14684805
120,0.2652077,120,0.6510122,0.8083611,0.55459887,0.17592642
121,0.23101811,121,0.5846781,0.8234419,0.7101827,0.19746858
122,0.29721376,122,0.3114323,0.90947753,0.5641575,0.19069538
123,0.28454393,123,0.51265,0.9588666,0.6862698,0.24450028
124,0.26056316,124,0.6826517,1.3416636,0.8669755,0.184043
125,0.25615546,125,0.6365144,0.87544775,0.71883297,0.15765767
126,0.26024327,126,0.77616554,1.0308855,0.7102235,0.15871845
127,0.34917682,127,0.7236614,1.1516106,0.9206754,0.24630207
128,0.26044077,128,0.75022525,1.0842868,0.9789595,0.20617084
129,0.2875545,129,0.6533218,1.46651,1.0397247,0.12958527
130,0.26312086,130,0.56364805,0.80714566,0.723372,0.22157101
131,0.19493204,131,0.70108217,1.0472747,0.9902477,0.13379973
132,0.2312489,132,0.55595034,0.97190773,0.7712122,0.1157599
133,0.23973107,133,0.6521627,1.0047872,0.9395983,0.12145697
134,0.284888,134,0.7090116,0.9505117,0.65389115,0.14445676
135,0.32427868,135,0.50958675,1.3127234,1.0628669,0.23602176
136,0.24995542,136,0.70218796,0.76786524,0.59087485,0.16075644
