,inferred discount,subject,inferred learning rate,inferred mf weight,inferred mb weight,inferred repetition
0,0.47856212,0,0.51603436,2.9111753,3.0126362,0.5009256
1,0.50542784,1,0.5129866,2.9803154,2.9328744,0.5037893
2,0.46341705,2,0.50740886,3.027923,2.9391484,0.480778
3,0.4889151,3,0.51356775,2.940942,2.901234,0.48701152
4,0.48946667,4,0.52226746,2.9152517,2.9373636,0.4916591
5,0.48664558,5,0.5099693,2.9436529,3.0106914,0.48563722
6,0.49275947,6,0.5108739,2.9345534,2.9558408,0.515435
7,0.4870462,7,0.50047666,2.9412544,3.0072217,0.49057242
8,0.4900097,8,0.5122154,3.0459085,2.9215896,0.49290562
9,0.47850612,9,0.50756544,2.9678445,2.982246,0.49744666
10,0.4923977,10,0.5143169,2.8972726,2.9891565,0.4985589
11,0.49106494,11,0.5009525,3.0055783,2.9557395,0.5140757
12,0.49246386,12,0.51324826,2.9650495,2.9539034,0.48257616
13,0.48727375,13,0.51497597,2.9785156,2.983234,0.4922861
14,0.49038643,14,0.4953405,2.9519103,2.9753954,0.5088163
15,0.48760223,15,0.50034136,2.930322,3.0993996,0.49098247
16,0.49139056,16,0.5089312,2.948208,2.892742,0.49516132
17,0.49043778,17,0.5346482,2.9176114,2.9515498,0.48357552
18,0.49629194,18,0.51025903,2.983342,2.8490875,0.4881588
19,0.47995445,19,0.50235975,2.9895756,2.9265835,0.51202065
20,0.49379253,20,0.51237017,3.0793526,3.0099878,0.49588102
21,0.5010194,21,0.5081838,2.9142578,2.9657226,0.49595517
22,0.49130553,22,0.5119659,2.9456944,3.0103593,0.49008337
23,0.5087154,23,0.5035112,2.934611,2.9353042,0.48145196
24,0.49590996,24,0.5034024,2.8967462,2.8736749,0.49364796
25,0.48490644,25,0.51396555,2.9955,2.8650289,0.50997937
26,0.5105448,26,0.50276023,2.924163,2.9364293,0.48985162
27,0.48506612,27,0.49243024,2.95341,2.9682975,0.48850635
28,0.47970048,28,0.49782237,2.8488164,2.9462934,0.48435956
29,0.48480144,29,0.5037022,2.902696,2.9897213,0.50586826
30,0.48815602,30,0.4981262,2.9552422,3.0116684,0.49283966
31,0.49248046,31,0.50389934,3.0085466,2.960897,0.49298856
32,0.49569237,32,0.51592475,2.939293,3.0004437,0.48922572
33,0.49054846,33,0.50852555,2.8772585,2.9220238,0.4880343
34,0.48894554,34,0.4993086,2.9961557,2.987854,0.49988568
35,0.4869906,35,0.5021953,3.0081265,2.955143,0.49313495
36,0.4961969,36,0.5270838,2.9015262,2.9669578,0.48456714
37,0.48079365,37,0.5189667,3.0246983,3.0213451,0.49358904
38,0.48738375,38,0.49858245,2.949378,2.9514132,0.4940694
39,0.495967,39,0.5019665,2.9311535,2.9824064,0.4736642
40,0.492406,40,0.51042217,2.8513687,2.958811,0.5044086
41,0.4976336,41,0.50099206,2.9400213,2.9324152,0.48737866
42,0.49053538,42,0.5141218,2.9896421,2.8194003,0.49261653
43,0.48126245,43,0.50257343,2.962575,2.9585876,0.4882204
44,0.48808348,44,0.5122535,2.9719555,2.9292548,0.47763562
45,0.49992567,45,0.5146515,2.855539,2.9974728,0.49486712
46,0.49654984,46,0.5184713,2.9962656,2.995961,0.49781224
47,0.5006546,47,0.5196914,2.8771853,2.9496367,0.48869044
48,0.4981627,48,0.49980438,2.941034,2.864799,0.49037755
49,0.50132895,49,0.50371116,2.960922,2.909517,0.5156787
