,inferred discount,subject,inferred learning rate,inferred mf weight,inferred mb weight,inferred repetition
0,0.26803645,0,0.66043544,1.3741388,1.1011788,0.17853253
1,0.25742632,1,0.3916935,1.5654594,1.2469853,0.1769791
2,0.2587855,2,0.7141056,0.92656446,0.7829605,0.1429457
3,0.25725827,3,0.69848484,0.89798695,0.757134,0.21828343
4,0.2308623,4,0.64523816,0.9943447,0.7884085,0.14263284
5,0.25372747,5,0.69256103,1.130792,0.8991365,0.15540637
6,0.27300096,6,0.61562955,1.0700366,0.8108974,0.29732996
7,0.23680778,7,0.71461076,1.1519881,0.8591554,0.13787943
8,0.2695839,8,0.70062256,1.160858,0.9399286,0.16325891
9,0.29355162,9,0.6850016,1.2570151,0.91293097,0.18011974
10,0.27703884,10,0.64762986,1.1088003,0.981694,0.23739572
11,0.26913458,11,0.617755,0.98851454,0.7447101,0.16538069
12,0.26416057,12,0.6991709,1.0143911,0.8281674,0.17889477
13,0.2894008,13,0.6481836,1.2825044,1.1073012,0.15736182
14,0.2448192,14,0.6817062,1.1095693,0.90526754,0.3769632
15,0.27494738,15,0.72132695,1.0546402,0.81030375,0.19316189
16,0.24864835,16,0.69632024,1.1526524,0.8630924,0.1850336
17,0.25547874,17,0.7112218,1.0168933,0.83348817,0.15474066
18,0.2604756,18,0.63077134,1.2181541,0.9600305,0.15029038
19,0.26387617,19,0.7178297,1.0757437,0.8312539,0.147893
20,0.30048957,20,0.69184834,1.359568,1.0485644,0.19459741
21,0.26479247,21,0.6248878,1.5491123,1.2927732,0.1487532
22,0.2584745,22,0.68143374,1.0174851,0.8589177,0.16970228
23,0.24925561,23,0.70476574,1.0446609,0.83035564,0.12930496
24,0.25076368,24,0.6282189,0.90874803,0.75352734,0.1528959
25,0.2401526,25,0.6873474,0.8801397,0.7575396,0.16983816
26,0.2419552,26,0.5697301,1.0987686,0.84360117,0.14712103
27,0.24225287,27,0.66973656,1.2307485,1.0528632,0.14726752
28,0.28998014,28,0.6793743,1.0476036,0.85330206,0.1715032
29,0.23060012,29,0.6998204,1.2002544,0.90531814,0.14422867
30,0.25489083,30,0.66764855,0.9592969,0.72840357,0.15858892
31,0.27406955,31,0.6508393,0.9850818,0.81449974,0.21917811
32,0.35448396,32,0.6248347,1.1517656,0.7897075,0.20737751
33,0.28197744,33,0.663022,1.1861346,0.82205445,0.21953253
34,0.24115825,34,0.7058249,0.96286917,0.800448,0.14809573
35,0.2668719,35,0.65626574,0.8846684,0.74158514,0.18691549
36,0.24663657,36,0.6396871,1.1875259,0.87893385,0.14873971
37,0.26806632,37,0.7111093,0.9037184,0.7192816,0.15895459
38,0.26288885,38,0.70687765,0.92963475,0.7683837,0.14826919
39,0.26024342,39,0.6381406,1.068256,0.83496964,0.154029
40,0.24866384,40,0.7286038,1.1393616,1.0308801,0.16067016
41,0.2554641,41,0.62703896,0.9554413,0.74324036,0.1370141
42,0.28000626,42,0.69203407,1.1706522,0.92452013,0.15536602
43,0.24219216,43,0.7085437,0.9310513,0.7824383,0.13883646
44,0.28916138,44,0.67517143,1.0993474,0.8323584,0.1855846
45,0.27327672,45,0.5707329,1.5237375,1.1763105,0.19579676
46,0.2571957,46,0.7050494,0.8533473,0.6980669,0.14373308
47,0.25756177,47,0.7155885,1.3813306,1.0647019,0.16672191
48,0.27718225,48,0.69337344,1.1613367,0.9666304,0.14976454
49,0.283226,49,0.68372464,1.0551775,0.87790465,0.2313591
50,0.2889059,50,0.70843714,1.0598159,0.82625794,0.16079037
51,0.26929712,51,0.6423695,1.262651,0.9955552,0.17286797
52,0.22917621,52,0.65014315,1.3388052,1.1073663,0.12704824
53,0.25734717,53,0.68850726,0.9955266,0.8181589,0.14206424
54,0.2468682,54,0.6674366,0.89212906,0.73047715,0.13605243
55,0.24989067,55,0.74176276,1.1031457,0.821005,0.16688272
56,0.24594137,56,0.69879746,0.9953152,0.8597422,0.14816336
57,0.25387368,57,0.62889194,1.2829885,0.9565939,0.16559051
58,0.24656378,58,0.50339854,1.8984109,1.4415628,0.24911441
59,0.37462312,59,0.5709075,0.9191637,0.7206548,0.48309815
60,0.24731506,60,0.70108396,1.0412036,0.821365,0.14703067
61,0.23985136,61,0.592845,0.93138945,0.69416666,0.16181418
62,0.36943543,62,0.6256439,1.3651655,0.9883026,0.29647124
63,0.27823713,63,0.51364714,1.5258559,1.0943384,0.2027039
64,0.24898346,64,0.7125315,1.170472,0.78101367,0.16499513
65,0.25844324,65,0.6147053,1.140465,0.9421195,0.15769015
66,0.26823303,66,0.69101393,1.0215417,0.87576145,0.16730481
67,0.27500913,67,0.6839109,1.1444732,0.8539525,0.17145777
68,0.24182248,68,0.7215186,0.8741703,0.72570115,0.14132
69,0.28199482,69,0.6882534,1.2382656,0.9944945,0.18920603
70,0.2641243,70,0.70398915,1.1421608,0.83656114,0.15786968
71,0.31288525,71,0.7161876,1.0632688,0.7956211,0.17394853
72,0.36365303,72,0.58331805,1.132209,0.8290543,0.2249602
73,0.26993024,73,0.6893153,1.0462234,0.8621577,0.19452627
74,0.24793896,74,0.67672247,0.8343126,0.73869246,0.13336322
75,0.22267562,75,0.65926355,1.0046012,0.7896415,0.12228845
