,inferred discount,subject,inferred learning rate,inferred mf weight,inferred mb weight,inferred repetition
0,0.48253566,0,0.50921875,2.882927,2.9456887,0.47793067
1,0.486792,1,0.50472903,2.868074,2.9924467,0.49823534
2,0.48575518,2,0.5252836,2.9385269,3.0304015,0.47321644
3,0.49085206,3,0.505386,2.9266007,2.8823266,0.48585644
4,0.49113494,4,0.51325685,2.8608828,2.9770741,0.47551268
5,0.47163036,5,0.50264734,2.9382646,2.9395962,0.49414188
6,0.4876689,6,0.4970998,2.9460018,2.9156635,0.47744876
7,0.49111998,7,0.50833666,2.9345818,2.942787,0.48534778
8,0.49676904,8,0.5085975,2.9888375,2.8847032,0.48619634
9,0.48736787,9,0.51996326,2.9587188,2.993595,0.48726887
10,0.49284387,10,0.5282559,2.9154701,2.9583638,0.48000252
11,0.4898632,11,0.50517905,2.9136987,2.9318316,0.49494264
12,0.4803001,12,0.5252636,2.8140948,2.9476616,0.48332256
13,0.48375618,13,0.5066422,2.966246,2.9608164,0.49906495
14,0.49070165,14,0.51504344,3.0490124,2.910072,0.50810313
15,0.46698913,15,0.4977319,2.9510317,2.9592395,0.49132067
16,0.48937067,16,0.5097603,2.9391317,2.9017255,0.49055237
17,0.49004027,17,0.5283134,2.9719472,2.9338439,0.5076875
18,0.4975089,18,0.52338964,2.888885,2.9192634,0.47814184
19,0.49023113,19,0.52477795,2.8594239,2.9903257,0.49037492
20,0.49978152,20,0.5126771,2.8639126,2.9277565,0.4788986
21,0.4910008,21,0.51299465,2.856124,2.857436,0.4839318
22,0.49767134,22,0.5222461,2.8738706,2.9524922,0.4741037
23,0.48240158,23,0.52076733,2.8974586,2.9188778,0.48654088
24,0.47281972,24,0.50070155,2.9457994,2.9034643,0.48415753
25,0.48166028,25,0.5215288,2.9819057,2.8805718,0.48724705
26,0.48559496,26,0.5270229,3.0055192,3.003222,0.51242524
27,0.4695061,27,0.5248609,3.0318227,2.883428,0.4886781
28,0.48205307,28,0.51325357,2.8874996,2.94809,0.479031
29,0.49523488,29,0.5222137,2.936108,2.8631938,0.48872226
30,0.48797637,30,0.51693875,2.9261642,2.900176,0.47956184
31,0.5072678,31,0.5158585,2.960002,2.9277964,0.48677513
32,0.5004946,32,0.4887135,2.9042192,2.904399,0.48540083
33,0.48225603,33,0.51240176,2.919968,2.9762194,0.49161413
34,0.49417618,34,0.5135782,2.921186,2.90066,0.4771162
35,0.49023047,35,0.532793,2.9670694,2.9303114,0.48269227
36,0.49439335,36,0.5053864,2.9154413,2.9055617,0.49339452
37,0.47814852,37,0.5187221,2.939104,2.9975111,0.49935588
38,0.4819414,38,0.5113178,2.8983028,2.7965243,0.50047517
39,0.48343292,39,0.5070488,2.8678231,2.7970517,0.49263188
40,0.50119925,40,0.50779927,2.905588,2.8537345,0.4958075
41,0.50231224,41,0.51401657,2.955077,3.046223,0.4917485
42,0.49832496,42,0.514841,2.9367318,2.9161928,0.49233893
43,0.51113445,43,0.5238181,2.9635093,2.9727294,0.47972766
44,0.48083752,44,0.5039848,2.9730842,3.03023,0.4780365
45,0.49126393,45,0.5199781,2.8736002,2.8787763,0.4879296
46,0.47874013,46,0.51683587,2.9893305,2.9816992,0.49085346
47,0.48843268,47,0.5200315,2.9853477,2.9134772,0.48730054
48,0.49441442,48,0.50116545,2.9585571,2.9413257,0.48819068
49,0.49050945,49,0.50938904,2.9254522,2.9065874,0.4955077
50,0.48710167,50,0.5248464,2.953628,2.9503691,0.48782107
51,0.48679146,51,0.51844543,3.021011,2.82283,0.5083711
52,0.50756454,52,0.50907546,2.938598,2.9208815,0.49304372
53,0.5095183,53,0.50761974,2.8837035,2.9381676,0.4830377
54,0.47209808,54,0.5128496,2.8987486,2.9679048,0.47422296
55,0.47501278,55,0.52286154,2.9654353,2.957745,0.49135765
56,0.48614925,56,0.522407,2.8676543,2.9555426,0.49211937
57,0.4909587,57,0.49735433,3.0462093,2.9139585,0.48605597
58,0.5059836,58,0.49756798,2.9116414,2.9318311,0.48019314
59,0.5053173,59,0.5061016,3.015,2.8910708,0.49680114
60,0.4821874,60,0.50148976,2.9644585,2.978862,0.47428188
61,0.48483464,61,0.50783175,2.9923832,2.970811,0.49334478
62,0.49781623,62,0.50787336,2.8648207,3.0423746,0.49265298
63,0.47350565,63,0.52580696,2.9289248,2.8898957,0.4829301
64,0.49535725,64,0.5147253,2.9463727,2.9013984,0.48561302
65,0.4900378,65,0.5196719,2.885483,2.921244,0.50329006
66,0.49317315,66,0.50070965,2.99795,2.9290724,0.49488848
67,0.4770996,67,0.51503474,2.937889,2.947791,0.49971166
68,0.4812956,68,0.52212864,2.9559498,2.919281,0.48909712
69,0.48945442,69,0.51707995,2.982373,2.8526387,0.47596136
70,0.474172,70,0.50393105,2.871667,2.8632019,0.4908254
71,0.47597638,71,0.5027292,2.8514793,2.9069452,0.4772494
72,0.48623204,72,0.5195966,2.8692086,2.9033554,0.47952887
73,0.48025572,73,0.5290638,2.9417827,2.897609,0.48736784
74,0.48484197,74,0.5197521,2.9136484,2.9088733,0.4799816
75,0.4861028,75,0.52756137,2.9713452,2.8796635,0.49511468
76,0.48069575,76,0.5121929,2.9920096,2.911312,0.49654043
77,0.49023062,77,0.5135159,2.99096,2.851095,0.4858697
78,0.49861106,78,0.49752504,2.9535003,2.9162817,0.4867485
79,0.49677557,79,0.50251967,2.8902788,2.883853,0.4683011
80,0.48610997,80,0.49350584,2.9690404,2.8329856,0.49433172
81,0.50107527,81,0.51993,2.8847961,2.8877115,0.48565167
82,0.47880778,82,0.5096892,2.9868402,2.949626,0.4790993
83,0.49817038,83,0.5073876,2.877313,2.8775046,0.5240047
84,0.47781163,84,0.51510537,2.9162042,2.922664,0.500773
85,0.49736688,85,0.50976866,2.8564734,2.9513588,0.48030314
86,0.49701265,86,0.51300657,3.0385935,2.876921,0.49095932
87,0.49334303,87,0.5268132,3.0051074,3.0046747,0.4824839
88,0.4895881,88,0.5117158,2.910512,3.075883,0.49821934
