,locs0,locs1,locs2,subject
0,0.17799523,1.1352954,-2.7073815,0
1,-4.155065,-0.005200118,-0.15401554,1
2,-0.17146818,-2.5419679,-1.3218533,2
3,-3.585043,2.4306104,-0.890677,3
4,-4.334585,0.21269634,0.09699112,4
5,-1.0181369,3.1766713,1.1502182,5
6,1.6039503,-0.23919514,0.9136263,6
7,-1.0098284,0.7955165,0.8212923,7
8,-1.4697776,-0.84291255,-0.5567237,8
9,-2.3532927,-2.9614437,-0.06465988,9
10,-2.280204,-0.7704148,-2.1697817,10
11,-1.6630503,0.42737514,0.20470779,11
12,0.708809,1.5952318,-0.9356753,12
13,-7.526865,2.724219,-0.16836223,13
14,1.2045759,-2.2757335,-0.07772434,14
15,-2.6632226,-5.131262,-1.6005445,15
16,0.23269635,-1.2458229,1.0968373,16
17,2.2259276,0.7208129,-1.1198201,17
18,2.1637516,-0.10399437,-0.3182594,18
19,-1.3795483,2.0861468,-1.9244982,19
20,3.5316448,2.3561382,-0.5571995,20
21,0.91001713,-0.10003443,0.20140144,21
22,-0.0012344643,-2.8733575,0.5909333,22
23,3.6148906,2.7247488,0.8014539,23
24,0.39261037,1.6567098,-1.3493913,0
25,-3.687358,0.55753344,0.050671726,1
26,0.43308723,-2.4824991,-1.3896116,2
27,-3.0884624,3.1774435,-0.035039023,3
28,-3.2201514,-0.13440391,-0.5493423,4
29,-1.6039424,2.6228957,-0.13817832,5
30,2.370435,-0.4638009,1.0147915,6
31,-0.890416,0.46204105,0.2468608,7
32,-1.3556551,-0.78732413,-0.85700387,8
33,-2.5950031,-2.516148,-0.018673275,9
34,-2.1658497,1.6765809,-2.528799,10
35,1.501938,0.79916376,0.09140621,11
36,-0.7710948,1.941386,-1.7304401,12
37,1.1367085,2.6654446,-0.58007264,13
38,0.7289243,-2.5366108,-0.48156053,14
39,-1.3448462,-5.449008,-0.75387836,15
40,1.1195576,-1.1617428,0.2882541,16
41,1.1614904,0.9147728,-1.4161028,17
42,1.3693707,0.9903752,0.5292313,18
43,-1.5320885,1.2092079,-1.3141475,19
44,2.461371,2.1355224,-0.48565096,20
45,1.0038214,-0.7475861,-0.6944472,21
46,0.02570431,-2.696893,0.2959096,22
47,1.7799861,2.8249462,0.8293923,23
48,0.23392254,0.6148655,-1.2230656,0
49,-3.5455565,-0.66489416,-0.25083053,1
50,-0.4998721,-2.8198392,-1.1565505,2
51,-0.9572138,3.1744244,-0.54995954,3
52,-4.986805,0.33698595,-0.12026275,4
53,-1.9493629,1.9149308,0.12617469,5
54,1.5768325,-0.3649677,1.5933853,6
55,-0.20817891,0.5237076,0.63672453,7
56,-1.134074,-0.5514662,-1.1387315,8
57,-2.9254458,-2.438125,-0.026084758,9
58,-2.1686761,-0.29804686,-2.4899857,10
59,-1.206878,0.71817505,0.3457922,11
60,0.42472947,0.5139936,-1.5104731,12
61,-3.4348028,2.943627,-0.6414429,13
62,0.70795524,-2.5752969,-0.4436415,14
63,-4.030853,0.057418108,-2.3965287,15
64,0.8287534,-1.1095461,0.36933935,16
65,2.6903036,0.43158424,-1.2092415,17
66,0.9604782,1.167222,0.13144945,18
67,-1.9571644,1.998455,-1.1844462,19
68,2.8506866,2.3552494,-0.42898598,20
69,-1.0090736,-0.044490088,-0.5799904,21
70,-0.913793,-3.0138526,0.58366174,22
71,1.3857415,1.8646078,0.40146905,23
72,0.86783385,2.2237954,-2.0125284,0
73,-4.591177,0.22192676,-0.27531224,1
74,0.4948122,-2.6070442,-0.9508,2
75,1.2724593,1.5542829,-0.27913898,3
76,-4.9480133,0.69949126,0.048617393,4
77,-2.984383,2.3944669,0.76413125,5
78,2.0238316,-0.92267793,0.416224,6
79,-0.5012089,0.7988905,0.72195166,7
80,-1.6456435,-0.6883917,-1.4285433,8
81,-3.515228,-2.7803762,-0.10168272,9
82,-2.25855,-2.689317,-2.0871081,10
83,-1.8570831,-0.027711332,-0.10237965,11
84,-1.1028787,2.0654287,-1.2107505,12
85,-3.0513127,0.39647627,-0.607316,13
86,0.47624046,-2.4481232,-0.37546918,14
87,-1.8634584,-5.3460255,-1.8279381,15
88,0.78421086,-1.0939578,0.38645512,16
89,4.7005987,0.8105546,-1.1094522,17
90,4.134923,0.256713,-0.26561156,18
91,-1.459976,1.5764244,-2.0235927,19
92,1.6304114,4.5003405,0.05161959,20
93,0.521445,0.022202931,-0.045736805,21
94,0.07915713,-2.6317332,-0.35023364,22
95,2.7743924,3.3446653,0.2806106,23
96,-0.45194706,-0.6163635,-1.4674672,0
97,-4.7602553,-0.75048244,-0.16825344,1
98,0.12886381,-2.7313175,-1.357379,2
99,0.49333668,2.2915556,-0.29667023,3
100,-6.3306894,-0.16478176,-0.13393879,4
101,-1.8707554,2.7269387,0.7314263,5
102,1.5440384,-0.4530052,0.6972013,6
103,-0.8049828,0.19251314,0.6439,7
104,-1.8380437,-0.699488,-0.7968215,8
105,-3.603423,-2.749637,0.16968378,9
106,-1.9525115,-0.5478379,-2.150858,10
107,-5.205199,0.6136189,0.6342089,11
108,-0.36599636,3.5694737,-0.67425317,12
109,0.8468721,1.6009291,-0.40033233,13
110,2.489808,-2.2794647,-0.56847334,14
111,-3.5635567,-4.8154407,-1.4391785,15
112,0.56066823,-0.85738206,0.63148224,16
113,3.740357,0.6110915,-1.1095191,17
114,2.9963446,1.2425523,-0.26873028,18
115,-0.8251828,2.598143,-2.1600015,19
116,1.9834999,2.4321504,-0.2872509,20
117,0.21545666,-0.041075245,0.1403397,21
118,-0.3894923,-2.8128958,0.10652572,22
119,1.1053164,2.8440304,0.42597055,23
120,0.17838404,3.9854841,-1.8699465,0
121,-4.911149,-0.6535176,-0.11329964,1
122,-0.6959975,-2.2849298,-1.0051297,2
123,-0.4708448,0.01053524,-0.39345947,3
124,-6.265067,0.042108454,-0.12583444,4
125,-1.7182351,2.4401994,0.47696698,5
126,4.7563095,-0.45571414,0.7050022,6
127,-0.41324854,1.1529925,0.78098154,7
128,-1.3205703,-0.87114775,-1.2381573,8
129,-2.7822645,-2.7512965,0.17522363,9
130,-1.8908187,-2.0829508,-1.9894394,10
131,1.7516482,1.6400455,0.034721825,11
132,-1.0207337,0.6591322,-1.6063877,12
133,-2.7920551,1.9922177,-0.20112066,13
134,1.6627592,-2.1075027,-0.16269645,14
135,-4.7997427,-1.056716,-2.4622118,15
136,0.9186505,-0.7866591,0.44022545,16
137,1.4204469,0.21681845,-1.2536013,17
138,1.3551128,-0.09331858,-0.101891115,18
139,-1.8611305,2.0702395,-1.3550322,19
140,2.0604975,1.9687643,-0.6302404,20
141,1.1911252,-0.17819428,-0.11971992,21
142,-0.96920395,-2.9565058,0.7201301,22
143,0.5841131,2.7328696,0.6535674,23
144,-1.3251,2.3370585,-1.7053872,0
145,-5.390679,-0.2447055,-0.05788952,1
146,0.4560086,-3.1754649,-1.4488388,2
147,-0.5499412,1.9007338,0.023680419,3
148,-4.3770857,-0.5771587,-0.5221886,4
149,-1.9626523,1.6702254,0.6568837,5
150,3.4065633,-0.69925886,0.97028524,6
151,0.11851257,0.5050423,0.3852055,7
152,-1.2659848,-0.3952217,-0.8065732,8
153,-2.436285,-2.2366624,-0.8627557,9
154,-1.8871434,0.78284234,-1.8137908,10
155,0.83698153,0.7465439,0.20318615,11
156,-0.87295926,3.3099895,-1.942525,12
157,-4.3628225,2.0827386,-0.79612786,13
158,2.980005,-2.5231876,-0.37934786,14
159,0.72713923,-9.67201,-0.36362588,15
160,-0.9883202,-0.9347095,0.80484617,16
161,4.4149265,0.35253012,-1.0540355,17
162,1.8939081,1.1262832,-0.57387537,18
163,-2.1329253,1.4581306,-1.0171266,19
164,1.680518,2.8666968,-0.31727448,20
165,-0.35049403,-0.758426,-0.5569887,21
166,-0.062844306,-2.9113271,0.12954374,22
167,2.5292444,2.6577775,-0.042931557,23
168,0.10921095,1.6207674,-2.4076576,0
169,-3.4567285,-0.13251382,-0.4337253,1
170,-0.30925685,-3.048674,-1.2169679,2
171,0.31236696,2.3529603,-0.819198,3
172,-5.5205774,-0.6173801,-0.11595334,4
173,-1.67176,2.1765273,0.4309162,5
174,0.5446619,-0.9003945,0.7124442,6
175,-1.2082967,0.9657789,1.1493961,7
176,-1.5458939,-1.2405891,-0.85793304,8
177,-2.1184719,-2.7715564,-0.33757728,9
178,-2.6330066,-0.77820575,-2.055561,10
179,-1.3874452,0.98552525,0.19165386,11
180,-0.32464156,0.9421734,-1.8583537,12
181,1.531452,1.6431296,-0.3431728,13
182,0.004829049,-2.2972393,-0.36803126,14
183,-1.732139,-5.2145505,-0.99499243,15
184,0.6746755,-1.4346666,0.63465726,16
185,2.4578366,1.2805191,-1.2252493,17
186,2.2865248,0.05267185,-0.5857774,18
187,-3.1716928,0.12129688,-0.9908706,19
188,3.1258545,3.6061685,-0.7862749,20
189,1.858219,-0.9238467,-0.43042514,21
190,0.31915054,-3.240191,0.3529343,22
191,3.5292346,2.270538,0.8329157,23
192,-0.09239446,1.1859607,-1.7013736,0
193,-6.0273004,-0.84037733,-0.60909903,1
194,-0.92388827,-3.5447927,-1.499716,2
195,-1.8886349,2.3876846,-0.04049173,3
196,-6.232938,0.16817226,-0.100975335,4
197,-2.160678,1.4810984,0.69744575,5
198,2.6852741,-0.7363061,1.7953784,6
199,0.2706354,0.6649153,0.86616075,7
200,-1.4180728,-0.95568836,-0.6499294,8
201,-2.7240033,-2.9017618,0.46477276,9
202,-2.1789243,0.28946483,-2.1263442,10
203,-0.4885533,1.0918845,-0.32923135,11
204,-1.2545466,2.411539,-1.7551476,12
205,-0.12367177,3.0876222,-0.3461156,13
206,1.2268974,-2.2311966,-0.6002655,14
207,-3.0081675,-2.0166137,-1.6930532,15
208,1.8537451,-1.3840321,0.78537494,16
209,4.365271,1.9881191,-1.2322854,17
210,1.2450528,1.1402466,-0.13921696,18
211,-2.1341903,1.4216201,-1.4279797,19
