,policy rate,reward rate,dec temp,subject
0,0.65265137,0.63538575,1.4749477,0
1,0.08199798,0.4652854,3.3243606,1
2,0.69723284,0.11120413,1.9270225,2
3,0.67622447,0.87793,2.2254775,3
4,0.04765445,0.5702435,4.7675223,4
5,0.18717836,0.87117106,6.11188,5
6,0.90822464,0.38120243,8.003276,6
7,0.26064512,0.69433266,5.1756277,7
8,0.20758267,0.44481248,2.6966314,8
9,0.10023301,0.06276172,5.07485,9
10,0.101608485,0.38850322,1.5654325,10
11,0.38703153,0.75333107,3.9441183,11
12,0.34177405,0.6585812,2.1110234,12
13,0.45548964,0.8568812,4.0272193,13
14,0.6902382,0.11815423,4.5288415,14
15,0.035277676,0.97283685,0.49720657,15
16,0.38676935,0.31277287,6.708416,16
17,0.914975,0.6147417,3.5537329,17
18,0.72349495,0.7675051,4.137559,18
19,0.2640222,0.762601,2.3384907,19
20,0.9694492,0.83450615,3.0144217,20
21,0.56895643,0.41461957,3.4664896,21
22,0.3948114,0.07508044,4.95141,22
23,0.94938636,0.8183882,6.9542494,23
24,0.19533148,0.7142509,1.6435182,0
25,0.0108805215,0.3323118,2.8809392,1
26,0.64877623,0.11802825,2.02976,2
27,0.3684422,0.881452,4.751535,3
28,0.010463081,0.48293215,6.4032216,4
29,0.34444118,0.91611004,6.2693834,5
30,0.92119956,0.4301492,7.706671,6
31,0.37497362,0.73788804,6.4017825,7
32,0.18726209,0.46478403,2.4259727,8
33,0.09218132,0.16704117,2.8826704,9
34,0.069943674,0.32559538,1.8161398,10
35,0.7395272,0.64576447,4.9105053,11
36,0.45994866,0.7541931,1.2615371,12
37,0.8765395,0.89616644,2.39423,13
38,0.56848216,0.119954444,5.0865173,14
39,0.3217518,0.021567076,2.6118412,15
40,0.6703349,0.22018605,7.238744,16
41,0.9271219,0.61293125,2.0014281,17
42,0.6240412,0.6081914,4.208409,18
43,0.40780923,0.59304076,1.7555101,19
44,0.5918898,0.85305035,3.786129,20
45,0.6187935,0.5093141,4.3757954,21
46,0.42063576,0.052411314,5.6296396,22
47,0.73910224,0.8597874,5.102093,23
48,0.27139965,0.80298173,1.1518809,0
49,0.30665594,0.39170513,3.8277376,1
50,0.5258438,0.09691472,2.3998044,2
