,locs0,locs1,locs2,subject
0,-0.84177315,2.045415,-1.3794127,0
1,-0.051282883,0.681412,0.010371506,1
2,-1.1260769,-2.5465539,-1.4404972,2
3,-1.1883223,1.2425303,-0.38095188,3
4,-1.6089638,1.0061061,-0.64087814,4
5,-2.157731,1.339488,-0.39139134,5
6,1.655155,-0.3616204,1.1536651,6
7,-0.4391143,0.73297554,1.1068609,7
8,-1.776027,-0.11071926,-1.1290375,8
9,-1.8306448,-1.308015,-0.31229952,9
10,-2.0708063,-0.0031733066,-1.5132829,10
11,0.7515676,0.53058845,0.10187225,11
12,-0.4069358,0.40520442,-1.721246,12
13,0.5681643,0.82910645,-0.59473175,13
14,0.58687747,-1.763286,-0.37248012,14
15,-4.0342355,4.074486,-2.7624066,15
16,0.3243793,-1.5204356,0.69906354,16
17,0.6042617,0.35651222,-2.031664,17
18,-0.28173816,-0.00096803904,0.01641047,18
19,-1.0782557,0.100203216,-1.5690049,19
20,1.4521132,1.8949795,-0.21499759,20
21,0.92698455,-0.4307955,-0.00037430227,21
22,-1.2464134,-3.38902,-0.0034599006,22
23,1.9525157,0.9508918,-0.32719854,23
24,0.7823588,1.6768668,-0.98087025,0
25,-1.6061227,0.17823155,0.20144156,1
26,0.3440837,-2.4830537,-0.7180251,2
27,-1.2730035,1.7387779,-0.23991913,3
28,-3.0282083,0.6820626,-0.57712686,4
29,-1.184551,2.0017786,0.3883773,5
30,0.91408587,-0.4288894,0.7434335,6
31,-0.31313357,0.66914666,0.9840408,7
32,-1.3970307,-0.6398111,-0.9856888,8
33,-1.5309662,-2.7082653,0.43512756,9
34,-1.5005283,0.01134938,-1.4532565,10
35,-0.461523,0.40261787,-0.56115305,11
36,-0.44182044,0.8678887,-0.89320827,12
37,-1.7812619,0.96002436,-0.46152985,13
38,0.7710525,-1.6663051,-0.28121296,14
39,-2.1911583,-1.0424798,-1.4711242,15
40,0.038896322,-0.9728581,0.7735402,16
41,1.363455,1.8174348,-1.3104082,17
42,0.82816917,0.3368077,-0.6871061,18
43,-1.1246285,0.68097615,-1.0331142,19
44,1.9451287,1.7835237,-0.300705,20
45,0.68459094,-0.8923077,0.24302314,21
46,-0.9656856,-2.3981528,-0.17203668,22
47,1.579539,1.355527,0.23618811,23
48,0.15395437,1.610863,-1.5987635,0
49,0.8585204,0.6948266,-0.3896761,1
50,-0.0724417,-2.7385345,-1.0536706,2
51,0.1348269,1.3038317,0.45274305,3
52,2.777172,0.7563975,0.24273832,4
53,-1.8817594,1.650224,0.92496496,5
54,1.8696809,-0.5149675,0.9601311,6
55,-0.69620746,0.3222067,0.8369022,7
56,-1.2986568,-1.4074607,-1.1593403,8
57,-1.6561294,-1.7411584,-0.54890484,9
58,-2.2624788,0.8006016,-1.8463933,10
59,-0.21610402,0.79533315,0.3226962,11
60,0.23372132,0.30053967,-1.8554726,12
61,3.8382623,1.161962,-0.69348764,13
62,0.5814195,-2.9436975,-0.47036225,14
63,-1.649135,-4.3726892,-1.4294741,15
64,1.481927,-1.3782843,-0.25153702,16
65,1.6244783,0.9951528,-1.2293766,17
66,0.51415366,0.56784475,-0.5309019,18
67,-1.3658051,0.88834625,-0.9321399,19
68,1.5073323,2.1261442,-0.40516576,20
69,-0.95264566,-1.3718827,-0.425797,21
70,-0.69568944,-1.5167041,-0.14794022,22
71,0.5480124,1.1381334,-0.22362521,23
72,-0.79133046,0.6107029,-1.0075575,0
73,-2.4997404,0.6891645,-0.17902185,1
74,0.22234616,-2.9326668,-1.0158391,2
75,-0.98406553,0.65910375,-0.9505626,3
76,-5.441523,0.81326216,-0.25793922,4
77,-1.030125,0.99492955,-0.09853463,5
78,-0.51410484,-0.26271027,0.30845624,6
79,-1.2310308,0.8434761,0.9810619,7
80,-0.97562253,-1.2479526,-1.13956,8
81,-1.6450278,-2.912775,-0.48456755,9
82,-1.3059392,-0.3728418,-1.3595644,10
83,0.31588694,0.06321907,-0.46984142,11
84,-0.40084606,0.11976844,-1.8903334,12
85,-0.20331085,0.6842652,-0.07757357,13
86,0.3402495,-0.8019476,-1.3146719,14
87,-1.442171,-4.602021,-0.828088,15
88,0.15389863,-1.2041262,0.77324295,16
89,1.4060415,0.31124005,-1.4076201,17
90,1.3434694,-0.23948085,-0.20912552,18
91,-1.8608998,1.2008104,-1.1616532,19
92,1.4965409,2.4613237,-0.023523092,20
93,-0.22895736,0.56591916,-0.9520716,21
94,-0.19107893,-3.6033535,0.24727559,22
95,2.2545633,0.5146547,0.42740628,23
96,0.93421054,2.2148542,-0.46748173,0
97,-0.5224004,0.46743047,0.23049742,1
98,-0.51936644,-1.885753,-1.6581718,2
99,-0.1735583,0.18873882,-1.4859617,3
