,locs0,locs1,locs2,subject
0,0.63071424,0.55539227,-1.7543867,0
1,-2.415505,-0.1390822,-0.69718766,1
2,0.8341556,-2.0785,-1.4325463,2
3,0.73647463,1.9729722,-1.2508805,3
4,-2.994952,0.28284466,-0.09305832,4
5,-1.4684497,1.9113525,0.4523087,5
6,2.2921479,-0.48444766,1.3883429,6
7,-1.0426183,0.8204537,0.070279896,7
8,-1.3395586,-0.22165328,-0.99633217,8
9,-2.1946383,-2.7035923,0.029942364,9
10,-2.179479,-0.45360827,-1.6841763,10
11,-0.45980746,1.1164577,-0.42880464,11
12,-0.6553985,0.65697795,-1.3182936,12
13,-0.17851394,1.7896243,-0.39413655,13
14,0.8012329,-2.0100265,-0.18902415,14
15,-3.30859,3.5783565,-2.9503355,15
16,-0.4609126,-0.7871875,0.71199363,16
17,2.3759518,0.46728835,-0.5955026,17
18,0.9618645,1.1942766,-0.34845996,18
19,-1.0251667,1.1669929,-1.1867032,19
20,3.4573352,1.6179063,-0.84043974,20
21,0.2775948,-0.34490043,-0.6338019,21
22,-0.42713192,-2.5111468,-0.019436747,22
23,2.931595,1.5054657,0.8256054,23
24,-1.4157324,0.91612023,-1.6261983,0
25,-4.509841,-0.6977476,-0.9046595,1
26,0.6136644,-2.011236,-1.3677971,2
27,-0.5389057,2.0062525,-0.0994679,3
28,-4.549384,-0.06829791,0.57676244,4
29,-0.6435647,2.39063,0.5191045,5
30,2.4587586,-0.28124243,1.2120821,6
31,-0.5109381,1.0350205,0.5761379,7
32,-1.4678996,-0.14109743,-1.1384925,8
33,-2.2872872,-1.6067439,-0.9038155,9
34,-2.587555,-0.7281748,-1.5054507,10
35,1.0435126,0.6004727,-0.03580164,11
36,-0.16054928,1.1211023,-1.9354035,12
37,1.9600607,2.1553364,-1.1558455,13
38,0.27566114,-1.9928617,0.03461048,14
39,-0.7457329,-3.8147843,-1.0398232,15
40,0.7096999,-1.2645824,0.96376175,16
41,2.543296,0.45965052,-1.3854021,17
42,0.5067368,0.43971616,-0.31932247,18
43,-0.3730294,0.37655008,-1.5467856,19
44,0.37178338,1.7587289,-0.49543998,20
45,0.48443013,0.03726083,-0.25099128,21
46,-0.32016405,-2.894798,0.25319988,22
47,1.0413076,1.8135257,0.04084301,23
48,-0.9875329,1.4050356,-2.0388088,0
49,-0.81579995,-0.4401504,-0.4777915,1
50,0.103467345,-2.2319856,-1.1527867,2
51,-0.6226439,2.0293713,-0.1347604,3
52,-3.9996977,0.5648058,-0.030728236,4
53,-1.8570138,1.522419,0.21220694,5
54,1.8188887,-0.3175049,1.3381387,6
55,0.025254577,0.42631173,0.5144007,7
56,-1.4915639,-0.82754517,-1.3443714,8
57,-2.9559317,-1.4959927,-0.3023337,9
58,-2.1160898,0.04861617,-1.4345978,10
59,-0.0292124,0.6711062,0.19778576,11
60,-0.36727378,2.1605978,-1.5948278,12
61,0.64746684,1.2272862,-0.7826255,13
62,0.26897508,-2.1198885,-0.6159465,14
63,-2.2924469,-6.2907963,-0.7052536,15
64,0.21789822,-1.1362499,1.2735634,16
65,1.434384,-0.14120263,-1.2863746,17
66,1.799072,0.36787778,-0.064398006,18
67,-1.621127,1.5318127,-1.7001345,19
68,0.98084044,2.1225796,-0.47028366,20
69,0.7567983,-1.0082005,-0.042199135,21
70,0.20348448,-2.4212065,0.14094,22
71,1.1394205,1.3512071,0.5479047,23
72,0.19740543,0.31958562,-1.439105,0
73,-2.6909833,-0.10132903,-0.34866118,1
74,0.26298317,-2.6907284,-1.0753448,2
75,1.6565737,0.4860953,-0.8538009,3
76,-2.7045827,0.2857361,-0.5291917,4
77,-1.5540171,2.3819501,0.3427425,5
78,0.07193375,-0.68095624,1.1689657,6
79,-0.3333917,0.63999605,0.18355596,7
80,-0.9493864,-0.8034066,-1.5419018,8
81,-1.8267119,-3.203377,0.5523211,9
82,-2.1012821,-0.8501823,-2.1113613,10
83,-1.3684263,0.5977543,0.48321852,11
84,0.34509346,1.7629919,-1.5313239,12
85,-2.6837797,0.9417547,-0.27765903,13
86,0.47813633,-2.036827,-0.5209136,14
87,-3.186784,0.7185879,-2.1591592,15
88,0.51093423,-1.041604,0.15839887,16
89,1.4836102,1.1308355,-1.1342225,17
90,0.4807768,0.30199054,-0.32861882,18
91,0.08243656,0.57775307,-0.84727055,19
92,2.1930172,1.698742,-0.87831855,20
93,0.4175687,-0.42079544,0.09960687,21
94,-0.026444435,-2.8377912,0.31234315,22
95,2.0771873,1.7889193,0.65907705,23
96,0.022122312,1.2132989,-1.4882666,0
97,-4.6808996,-0.43082845,-0.26167724,1
98,0.87400967,-2.1959019,-1.3303614,2
99,-0.76513135,1.7154105,-0.005388081,3
100,-2.3773923,0.50798166,-0.23169145,4
101,-1.8262546,0.6728945,0.62861544,5
102,2.2205706,-0.6301503,1.0180451,6
103,-1.1521686,0.31626233,0.073830426,7
104,-0.83435273,-0.95177233,-0.6408126,8
105,-1.933431,-1.7928032,-0.27499443,9
106,-2.1902022,-0.85925776,-1.4826388,10
107,-1.0654116,0.07739848,0.18153973,11
108,-0.34431627,-0.3750348,-1.8550844,12
109,-1.0648184,1.5217315,-0.52269816,13
110,1.0243704,-2.38382,-0.2361751,14
111,-2.8977623,-2.2950292,-1.8248656,15
112,0.6104641,-1.5088747,0.7448217,16
113,4.070152,0.43080264,-0.6000471,17
114,0.32060564,0.96833074,0.024702966,18
115,-2.2312784,0.7240297,-1.5698673,19
116,1.1875229,2.886438,0.10813248,20
117,0.22367829,-0.4787349,0.25823975,21
118,0.43841052,-3.0159588,0.033703342,22
119,0.64229065,1.7429427,-0.029592454,23
120,0.08883394,1.257563,-0.6848204,0
121,-4.1987386,-0.039150327,-0.07127921,1
122,-1.0214536,-1.5913756,-0.593783,2
123,-1.3935024,1.39218,-0.51878726,3
124,-4.2542253,-0.76057035,-0.02799593,4
125,-1.6212368,1.262811,0.4327208,5
126,0.94200945,-0.45116472,0.7603396,6
127,1.0325345,0.079907745,0.17662531,7
128,-1.0765542,-1.0514268,-1.3408606,8
129,-2.6997917,-1.215857,-0.36513323,9
130,-1.9954836,1.06956,-2.0454946,10
131,2.0685496,1.537183,-0.20511276,11
132,0.7275568,0.14530957,-1.4888637,12
133,-1.4921746,0.8089312,-0.23211303,13
134,0.8017566,-2.047913,-0.4942214,14
135,-1.7593094,-3.5863743,-1.2311577,15
136,1.7411002,-1.3220292,0.3357214,16
137,2.284462,-0.011960089,-1.680141,17
138,0.7053155,-0.9019976,0.15235406,18
139,-0.7002829,0.62495077,-1.4886816,19
140,2.143373,1.240334,-0.9681579,20
141,0.27109236,0.50827205,-0.3425246,21
142,-2.0229468,-2.6387954,-0.038682908,22
143,1.6289706,0.31387103,0.51685035,23
144,-0.5698078,0.9349431,-2.3250585,0
145,-1.4988884,0.32157865,-0.74819255,1
146,0.6694574,-2.447516,-0.92420495,2
147,-1.7895868,2.083368,-0.7086261,3
148,-2.989485,0.17991285,-0.4594745,4
149,-2.5321867,2.5611913,1.0984365,5
150,0.29721868,-1.1276486,0.8700885,6
151,-0.70984036,0.6697326,0.10952169,7
152,-1.470499,0.3991034,-0.8475873,8
153,-2.0504293,-2.7369084,-0.08253951,9
154,-1.9817194,-0.40710634,-1.7800086,10
155,-0.67590904,0.9693843,0.21481128,11
156,-0.02001366,1.109713,-1.4215848,12
157,1.2211734,0.20292187,-0.050795704,13
158,0.10183346,-1.9757537,-0.5519495,14
159,-2.8729613,0.5884507,-2.3201869,15
160,1.1142477,-1.3743349,0.70107174,16
161,1.1922314,0.97069144,-1.3870281,17
162,0.4305808,0.261989,0.08043125,18
163,-1.6377037,1.5990376,-0.89603144,19
164,1.4052614,1.6150724,-1.0990245,20
165,1.0389163,-0.028936923,-0.10718793,21
166,-0.16989791,-2.2916503,0.027113333,22
167,1.1519502,1.7000774,0.37724403,23
168,-0.051908046,0.5164731,-1.7011638,0
169,-1.8758389,-0.027497888,-0.6934273,1
170,-0.37122774,-2.7954545,-1.0318965,2
171,0.1248886,1.8824999,-0.1147632,3
172,-3.123956,0.30004814,0.12728256,4
173,-2.5649593,1.7707987,0.52598846,5
174,2.5701468,-0.5659961,1.2379355,6
175,0.5646399,0.6933123,0.7201667,7
176,-0.9979498,-1.1961622,-0.55448306,8
