,locs0,locs1,locs2,subject
0,-0.12928954,0.56397533,-1.639207,0
1,-3.1883662,-0.35145864,-0.04450676,1
2,-0.11009171,-2.5385053,-1.3070662,2
3,-2.4120224,1.3376501,-0.17809927,3
4,-5.0016837,0.09298887,-0.084019795,4
5,-1.7737314,2.031381,0.38728055,5
6,0.57972217,-0.60919935,0.52553034,6
7,-0.22101703,0.26223826,0.33224773,7
8,-0.9841619,-0.82709974,-1.18087,8
9,-1.7798233,-1.7899814,-0.07804319,9
10,-2.1160617,0.75880694,-2.0758321,10
11,-1.5479231,0.76485205,0.018649055,11
12,-0.06382015,1.205342,-1.4063685,12
13,-0.23620301,2.949358,0.14234456,13
14,-0.029788733,-2.6152718,-0.40356046,14
15,-1.6067051,-3.2711205,-2.051535,15
16,1.2218963,-1.1653737,1.1416434,16
17,2.5535297,-0.42469126,-1.4611967,17
18,0.6992197,0.8653581,0.39372766,18
19,-1.4076507,1.9614003,-1.4356283,19
20,1.5806822,2.2839184,-0.8739811,20
21,0.45119804,-0.32638896,0.18110001,21
22,-0.75433826,-2.4845886,0.23292261,22
23,1.8340969,1.9841323,1.0344825,23
24,0.122167595,0.42583,-2.02199,0
25,-4.1601048,-0.18530744,-0.33003044,1
26,0.35288662,-2.5931714,-1.4753916,2
27,-0.0886122,2.1251888,-0.67314863,3
28,-3.6639733,0.101617515,0.22881044,4
29,-1.2718883,1.6222451,0.4422323,5
30,1.9059223,-0.7867596,0.8267872,6
31,0.0537892,0.29478073,0.6099136,7
32,-0.82720906,-0.1547808,-0.48323616,8
33,-2.7183008,-2.7343812,-0.6620798,9
34,-2.323471,-0.13206431,-2.1152651,10
35,-1.4295664,0.9822097,-0.29238117,11
36,-0.3401004,1.1913788,-1.387903,12
37,-3.4429436,1.4838384,0.040757418,13
38,0.96892214,-2.0805628,-0.17974466,14
39,-5.0582385,3.176803,-2.3446531,15
40,0.12309879,-0.873433,1.3600936,16
41,2.6219478,1.0426294,-1.2684269,17
42,0.6884427,0.9310006,0.33077008,18
43,-1.3284833,1.2441281,-0.7225648,19
44,0.9965117,2.2643375,-1.008497,20
45,1.8245337,-0.7992676,-0.06910394,21
46,-0.42589462,-2.9214964,-0.14946964,22
47,3.0377314,1.8376368,0.063538134,23
48,1.5744237,1.3033111,-1.3222268,0
49,-4.0993876,0.01967679,-0.20912838,1
50,0.04961665,-2.5485182,-1.13777,2
51,-0.62730837,2.5238578,-0.40228406,3
52,-3.395568,0.40323702,-0.015888236,4
53,-2.0775976,2.6948824,0.6654673,5
54,0.8627046,-0.3293749,1.4011772,6
55,-0.54254615,0.33130205,0.69369274,7
56,-0.8921437,-0.99521357,-0.7918629,8
57,-2.1703408,-2.0476365,-0.4911619,9
58,-2.9479706,-2.4215946,-1.5858877,10
59,-0.17046651,0.46786427,-0.14113301,11
60,-0.15812932,1.3516406,-1.1384705,12
61,3.1662183,1.9808323,-0.2529409,13
62,0.95232403,-2.2215583,-0.47795507,14
63,-2.0600624,-3.4869783,-1.2844518,15
64,0.3253179,-0.6081606,0.31398785,16
65,2.5312505,1.5022341,-1.924892,17
66,2.619496,0.10458928,-0.67845714,18
67,-1.7475265,1.5509827,-1.1133776,19
68,1.7640219,1.8737031,-0.39505363,20
69,1.0800718,-0.7553191,-0.7165413,21
70,0.052308485,-2.687683,-0.0741739,22
71,0.05729413,2.3611553,0.64852995,23
72,0.6660939,1.3269879,-1.5074064,0
73,-5.5019836,-0.11898848,-0.44259125,1
74,-0.6294204,-2.3301506,-1.3808088,2
75,-2.0839777,1.4925109,0.21569023,3
76,-2.615478,-0.2694767,-0.94881696,4
77,-1.536894,2.0377052,-0.437748,5
78,3.3312747,-0.8444441,0.7315567,6
79,0.30611497,1.1416285,0.9702304,7
80,-1.4166707,-1.0178344,-0.69875383,8
81,-2.5138516,-2.5008235,-0.26430053,9
82,-1.9639692,-1.4651395,-2.4565904,10
83,-1.5971777,1.4506347,0.029575564,11
84,0.30954626,0.72225183,-1.9617491,12
85,-1.7216505,2.1919503,-0.11579329,13
86,0.33002943,-2.579597,-0.6547873,14
87,-1.4124674,-5.7634683,-1.1084096,15
88,1.5743709,-0.96801925,0.7940867,16
89,3.3123147,1.9961584,-0.89085156,17
90,1.9309676,0.60289645,0.32429397,18
91,-1.4251182,1.3587551,-1.3945277,19
92,2.0781505,2.3244379,-0.25184506,20
93,-0.5194528,0.07675255,0.3041727,21
94,0.4108454,-2.6367779,0.67014396,22
95,2.6713805,2.380598,0.5151895,23
96,-0.44096017,1.898392,-1.5104246,0
97,-4.452726,-0.029741451,-0.11913261,1
98,-0.4673355,-3.0327425,-1.4919548,2
99,-0.5715097,1.722982,-0.44277817,3
100,-4.1674056,-0.60213757,-0.2501788,4
101,-2.2843907,1.9908972,0.6196338,5
102,2.6538496,-0.77507234,0.6764198,6
103,-1.4500824,0.6200595,0.8590951,7
104,-1.6656243,-1.3123176,-1.0283532,8
105,-2.4799929,-2.812078,-0.49935058,9
106,-2.4123747,-0.43921623,-1.981016,10
107,0.44466203,0.9051528,-0.09722274,11
108,0.19987372,-0.25684875,-1.7301229,12
109,-2.6872044,0.94490165,-0.6254492,13
110,1.390388,-2.288964,-0.755488,14
111,-1.2316437,-2.2589574,-1.3700986,15
112,0.455705,-1.2698416,0.49970457,16
113,2.4917088,-0.97439057,-0.88774395,17
114,0.2996416,0.6569521,-0.5767054,18
115,-1.6104851,1.4629927,-1.4643599,19
116,2.6741383,1.7178206,-0.6872729,20
117,0.040254116,-0.5810584,-0.4042874,21
118,0.6828524,-3.0776274,0.20515195,22
