,inferred discount,subject,inferred learning rate,inferred mf weight,inferred mb weight
0,0.49293336,0,0.4992188,2.992435,3.0467763
1,0.48583984,1,0.53072923,3.0521998,2.9462497
2,0.49361587,2,0.516098,3.0138268,2.8661556
3,0.5027482,3,0.5024975,2.993174,2.9514468
4,0.49106932,4,0.5103523,2.9298344,2.9114158
5,0.4795877,5,0.509353,3.0032613,3.015288
6,0.50081015,6,0.51144594,2.9883125,3.007907
7,0.48862928,7,0.49175972,2.9908261,2.9520862
8,0.49898082,8,0.4892294,2.9453254,2.954376
9,0.48922735,9,0.5022707,2.9929717,2.9166367
10,0.51022846,10,0.50269127,2.9534345,2.925838
11,0.5046632,11,0.49243042,2.974443,2.8894088
12,0.4917233,12,0.5082115,2.9410303,2.9410355
13,0.48292264,13,0.51143205,2.9567685,3.033812
14,0.49765998,14,0.49901503,2.905249,2.9106236
15,0.49053162,15,0.49737006,3.015536,2.996603
16,0.4687558,16,0.4913131,2.9174194,2.965413
17,0.48301977,17,0.5147495,2.9579506,2.986543
18,0.48467395,18,0.5219919,2.9236715,2.941647
19,0.4911694,19,0.5125243,2.9758244,3.0012214
20,0.4918603,20,0.50286305,2.9891303,3.123335
21,0.4926347,21,0.5111934,3.004205,2.9042048
22,0.4736548,22,0.5034327,3.010578,2.9881587
23,0.50146365,23,0.4998377,2.92992,2.9954288
24,0.48661143,24,0.48336446,2.9059205,2.8914092
25,0.4968758,25,0.51156574,2.9141774,2.9164424
26,0.4942552,26,0.5041862,2.9198437,2.8333776
27,0.48770776,27,0.4933206,2.9255462,2.9215105
28,0.49599707,28,0.5092386,3.0163734,2.867959
29,0.4903618,29,0.5103531,2.9180536,2.974723
30,0.4958161,30,0.50194657,2.8991787,2.9893482
31,0.48197666,31,0.5098147,2.9402838,2.9826853
32,0.48882344,32,0.5054998,3.02305,2.818958
33,0.4858314,33,0.5185331,2.8824048,2.898278
34,0.4957915,34,0.51121557,2.8985326,2.9469817
35,0.4897724,35,0.51119196,3.0285149,3.001961
36,0.50563693,36,0.5194346,2.9453795,2.9748845
37,0.4764706,37,0.5023769,3.0580928,2.8284254
38,0.49051976,38,0.51854295,2.889265,2.832817
39,0.503503,39,0.5065347,3.1000166,2.9768982
40,0.48470753,40,0.51321816,2.9612596,3.0191894
41,0.490693,41,0.509958,2.970444,3.006582
42,0.48372492,42,0.5034972,2.9126334,2.8813887
43,0.49752414,43,0.53645194,2.9408424,2.908224
44,0.51070446,44,0.5056373,3.0007603,2.9636343
45,0.47888172,45,0.49286526,2.9519556,2.9190643
46,0.49167117,46,0.5077201,2.9417968,2.9478726
47,0.4900507,47,0.5217428,2.981156,3.0062163
48,0.49097535,48,0.49687192,2.9844112,3.077223
49,0.4873515,49,0.5059725,2.9609437,3.0349538
50,0.46509036,50,0.50377685,3.0232813,2.7689414
51,0.49633026,51,0.5091759,2.9936671,2.95035
52,0.4873001,52,0.5144343,2.924833,2.9202862
