,inferred discount,subject,inferred learning rate,inferred mf weight,inferred mb weight
0,0.4821914,0,0.51056916,2.8957534,2.8501015
1,0.4853554,1,0.5103989,2.9019794,2.9661777
2,0.4750078,2,0.5234681,2.9807105,2.9095995
3,0.49353278,3,0.5187463,3.020158,2.8728242
4,0.4728026,4,0.5147104,2.8543463,2.8853402
5,0.48405072,5,0.51259893,2.9082289,2.8402524
6,0.5007976,6,0.51724523,2.872662,2.9930234
7,0.49239746,7,0.49063635,2.9198544,2.972726
8,0.4933336,8,0.5019482,3.003608,2.9013152
9,0.4819284,9,0.52790815,2.956849,2.9425604
10,0.4869898,10,0.5314625,2.8339496,2.8505654
11,0.4824864,11,0.49939802,3.0119824,2.9045858
12,0.48574147,12,0.5044116,2.9134917,2.8877766
13,0.4856505,13,0.5049902,2.908763,2.985852
14,0.4925321,14,0.5210323,2.9528506,3.0335917
15,0.4908019,15,0.5123806,2.940775,2.9566128
16,0.4882246,16,0.5220628,2.8479557,2.9302526
17,0.46904328,17,0.5237158,2.9207816,2.8923008
18,0.48904845,18,0.51239413,2.937984,2.9574924
19,0.48510906,19,0.5093093,2.8814254,2.9334652
20,0.49221894,20,0.51035494,2.8635025,2.8965924
21,0.49313313,21,0.5269335,2.9442987,2.8067143
22,0.48881623,22,0.49827144,2.9450464,2.8892949
23,0.4811888,23,0.5360733,2.9887831,2.92456
24,0.49150363,24,0.5197909,2.9503505,2.9807184
25,0.49944806,25,0.5112492,2.8719068,2.973164
26,0.4971465,26,0.51773643,2.9716167,2.9539044
27,0.49193704,27,0.5064232,3.004102,2.8988948
28,0.48315382,28,0.5181695,3.0007415,2.9145806
29,0.4844502,29,0.5199035,2.954368,2.9127061
30,0.48752868,30,0.5008828,2.9599476,2.8501604
31,0.4920399,31,0.5093554,2.8999631,2.909762
32,0.49587318,32,0.5163285,3.0274305,2.969482
33,0.49253926,33,0.51938033,2.8309326,2.864819
34,0.48525622,34,0.5100672,2.9820783,2.8829517
35,0.48446187,35,0.51990956,2.978772,2.988298
36,0.48396277,36,0.51202834,2.9823754,2.914457
37,0.486455,37,0.524824,2.947812,2.9655342
38,0.5001543,38,0.5066793,2.910271,2.9249208
39,0.49844196,39,0.5031919,2.90653,2.9965103
40,0.47856143,40,0.5159965,2.9325762,2.9060748
41,0.48462895,41,0.5167842,2.9065073,2.827081
42,0.48463365,42,0.5065766,2.858146,2.9008775
43,0.48176104,43,0.49538928,2.9780185,2.9514444
44,0.47685468,44,0.5240269,2.838979,2.9606764
45,0.48732272,45,0.50628114,2.8731759,2.9900289
46,0.47969636,46,0.5138122,2.9737823,2.9373071
47,0.49915388,47,0.50234216,2.9260325,2.8731005
48,0.49157915,48,0.5172453,2.9295678,2.9593291
49,0.4907066,49,0.5082134,2.9736724,2.9718828
50,0.5036487,50,0.51482105,3.109543,2.975934
51,0.4684199,51,0.5159598,3.077566,2.816159
52,0.48603773,52,0.50006264,2.9570503,2.9320881
53,0.48013386,53,0.49352494,2.9912481,2.8809247
54,0.4655199,54,0.4970145,2.9208333,2.9023132
55,0.4870338,55,0.5070605,2.94238,2.92629
56,0.48426545,56,0.5113715,2.9138129,2.8806484
57,0.4985337,57,0.5323341,2.923396,2.9297993
