,inferred discount,subject,inferred learning rate,inferred mf weight,inferred mb weight
0,0.29757562,0,0.69510204,0.83905417,0.70517534
1,0.25616035,1,0.6640729,1.0887046,0.8307465
2,0.4319565,2,0.67112464,1.2627908,0.903707
3,0.2621115,3,0.6681423,0.9823706,0.7833245
4,0.25347304,4,0.62986547,0.98530096,0.7698488
5,0.33857298,5,0.6880851,1.1154844,0.8269596
6,0.3721901,6,0.5896575,1.0823773,0.82825214
7,0.3730828,7,0.6946425,1.4238777,0.9158634
8,0.3021632,8,0.6549974,1.5828981,1.1525354
9,0.28483006,9,0.6202667,1.3867327,1.1460975
10,0.31682348,10,0.6359214,1.3568735,0.8676454
11,0.29726478,11,0.6395862,1.5404379,1.1082798
12,0.27128527,12,0.67300016,1.3434238,1.1424985
13,0.31069604,13,0.61962456,1.454126,1.2362148
14,0.2751909,14,0.6552884,1.0928912,0.8658058
15,0.28705195,15,0.6890111,1.0703565,0.7936186
16,0.3302139,16,0.62194407,1.5294591,1.5187469
17,0.27645388,17,0.7009116,1.0529281,0.8300969
18,0.37268904,18,0.72012746,1.5224949,1.274156
19,0.2733024,19,0.6832644,1.297694,0.99178815
20,0.2778701,20,0.6817804,1.1885775,0.93999684
21,0.30621365,21,0.6089933,1.2594941,0.91594124
22,0.35454282,22,0.6168963,1.5571694,1.2693857
23,0.2929137,23,0.6294567,0.90784544,0.750041
24,0.31927764,24,0.6790951,1.561758,1.212584
25,0.33373675,25,0.73029286,1.2935297,1.1139897
26,0.2522773,26,0.4610873,1.511866,1.1037656
27,0.2700218,27,0.61363035,1.3405527,0.90463823
28,0.29765016,28,0.626267,1.4869554,0.9686865
29,0.29643536,29,0.5629037,1.3677666,1.0095457
30,0.2849295,30,0.44280046,1.3571213,1.0584667
31,0.28729296,31,0.704976,1.2985039,1.0353227
32,0.25805402,32,0.6980613,1.2999346,1.0245333
33,0.25434065,33,0.5302152,1.2453918,0.8770257
34,0.29900786,34,0.6739449,1.2489127,1.0385774
35,0.31436074,35,0.67281437,1.1428835,0.83868
36,0.3221878,36,0.6772898,0.9945345,0.7883126
37,0.31203547,37,0.7205142,1.2130826,0.9091281
38,0.25526753,38,0.7229254,1.2257847,0.9866203
39,0.26644686,39,0.65042263,1.2546033,0.892421
40,0.28713733,40,0.701583,1.41939,1.1838127
41,0.25546685,41,0.6524845,0.9645838,0.7601068
42,0.2941828,42,0.71302295,1.139155,0.96445966
43,0.24818784,43,0.6753949,1.0251728,0.84715074
44,0.3587438,44,0.649073,1.121159,0.8896882
45,0.27483377,45,0.6628143,1.248377,0.86846465
46,0.3467013,46,0.6129656,1.4208885,1.0236514
47,0.3214902,47,0.7224635,1.4491724,1.2626175
48,0.41803905,48,0.50487936,1.2016189,0.88900363
49,0.40427953,49,0.6263218,1.2875717,0.9655642
50,0.32417277,50,0.64590627,1.1817559,0.8576062
51,0.29065517,51,0.60742867,1.0966854,0.79191965
52,0.3115934,52,0.4880708,1.5212703,1.0719866
53,0.24102326,53,0.67953414,1.467472,1.1834357
54,0.2708954,54,0.63991207,1.1659256,0.8119706
55,0.3324389,55,0.578195,1.3569446,0.95623446
56,0.29460365,56,0.6637928,1.1457555,0.89199877
57,0.27041686,57,0.6860787,1.352931,1.0535371
58,0.29511955,58,0.54854846,1.0665973,0.8206693
59,0.32012972,59,0.35362455,1.409845,0.949852
60,0.28648898,60,0.7042593,1.0187706,0.78836215
61,0.2590505,61,0.6597801,0.9849648,0.7973148
62,0.30681947,62,0.7475143,1.3123858,1.0665357
63,0.31906047,63,0.6137488,1.2923679,1.0745225
64,0.28727043,64,0.6133193,1.1531106,0.8943592
65,0.45831695,65,0.66289234,0.98672336,0.74359906
66,0.3379071,66,0.61001796,0.95074755,0.73122984
67,0.33573177,67,0.6935263,1.622367,1.1179097
68,0.28167713,68,0.64211637,1.5975379,1.3093086
69,0.28370008,69,0.65290684,1.1067034,0.82888687
70,0.3016325,70,0.7001182,1.1355572,0.94475794
71,0.3397029,71,0.69531167,1.1415794,1.0309227
72,0.32503396,72,0.7496985,1.1635554,0.8635898
73,0.3683474,73,0.7111748,1.2748568,1.009616
74,0.29675585,74,0.5367458,1.7179414,1.0880094
75,0.2901656,75,0.64226425,1.0900338,0.92846847
76,0.47798195,76,0.6858053,1.7372282,1.0426714
77,0.28436524,77,0.71743053,1.054816,0.8426424
78,0.31663135,78,0.70339805,1.171639,1.0308232
79,0.30790985,79,0.7155946,1.5175767,1.1085782
80,0.2982536,80,0.6885336,1.1642288,0.8449539
81,0.29988167,81,0.68563044,0.969801,0.72252584
82,0.3214113,82,0.6579134,1.4949393,1.1313132
83,0.29046476,83,0.73012745,1.2903212,1.1496905
84,0.2741581,84,0.66803235,0.9654994,0.8290719
85,0.36621368,85,0.65665966,1.2136506,0.9323104
86,0.30636558,86,0.6682305,1.1817828,0.8975699
87,0.28851527,87,0.66351676,1.2826592,1.0542542
88,0.2643625,88,0.65136296,1.4387872,1.069533
89,0.26990935,89,0.5981477,1.4723188,1.3731602
90,0.34866714,90,0.6445929,1.4573296,1.0400211
91,0.38032633,91,0.49283636,1.1015738,0.8064385
92,0.31601444,92,0.684755,1.1379514,0.91503835
93,0.3450865,93,0.39356512,1.6075394,0.9338945
94,0.3213987,94,0.67336017,1.0757195,0.8993473
95,0.32033423,95,0.58288765,1.2952324,1.0694269
96,0.37053144,96,0.6685903,0.9257395,0.7726061
97,0.30288315,97,0.6693287,1.1714356,0.98616624
98,0.33322254,98,0.69953364,0.97248375,0.7642497
99,0.29802302,99,0.7284054,1.0806516,0.8355594
100,0.2875028,100,0.70268226,1.1893113,0.9302223
101,0.3528838,101,0.5645149,1.4412868,0.8721656
102,0.36981404,102,0.5973784,1.2834135,0.8891592
103,0.326901,103,0.6559962,1.2822516,0.84257483
104,0.27505884,104,0.7569072,1.1331065,0.96826935
105,0.31468326,105,0.69100803,1.0685283,0.8815133
106,0.26200652,106,0.70315784,1.177309,1.0676614
107,0.35189122,107,0.64087117,1.2267518,0.9121769
108,0.3579045,108,0.71936715,1.4433131,1.0625508
109,0.3174278,109,0.6358285,1.1628493,0.88053656
110,0.3088475,110,0.6222965,1.1215538,0.80746984
111,0.28793377,111,0.6985286,1.0034937,0.7984055
