,inferred policy rate,subject,inferred reward rate,inferred dec temp,inferred habitual tendency
0,0.30846202,0,0.6526698,3.0922856,0.68080455
1,0.6601813,1,0.3514345,3.21229,0.5225709
2,0.6114123,2,0.61625266,3.4216042,0.69617075
3,0.49772263,3,0.61086524,3.1616342,0.6210292
4,0.6477786,4,0.29819688,3.144834,0.5400796
5,0.5488745,5,0.6499018,3.1941793,0.6665474
6,0.320206,6,0.34209314,3.188997,0.6688822
7,0.45705378,7,0.6117941,5.6816115,0.6628607
8,0.6197914,8,0.41638687,5.2572255,0.68017316
9,0.5631604,9,0.31976697,6.623691,0.5396681
10,0.6687557,10,0.29625964,4.2746925,0.6733494
11,0.59460706,11,0.39023164,6.4496503,0.5472644
12,0.45330742,12,0.5940937,6.171574,0.5031102
13,0.50259215,13,0.3872893,6.563586,0.6669511
14,0.3418766,14,0.59628206,3.291215,0.6642267
15,0.65595114,15,0.62189984,3.0636125,0.6984941
16,0.5032964,16,0.35372168,6.642329,0.62898415
17,0.47951192,17,0.65499467,3.2388482,0.61785716
18,0.44336295,18,0.679851,6.010837,0.68802077
19,0.6477129,19,0.31465313,3.28197,0.67088914
20,0.3603193,20,0.6489375,3.014429,0.68268263
21,0.34964722,21,0.33389243,2.912943,0.68328977
22,0.29512852,22,0.47780162,6.269427,0.6714383
23,0.3287003,23,0.63012457,2.9290397,0.67589027
24,0.6478131,24,0.3930009,6.267789,0.6509568
25,0.6501988,25,0.70092916,5.1795254,0.62660414
26,0.3305303,26,0.34128904,3.2602944,0.68132347
27,0.5465201,27,0.31270647,3.9146304,0.64246994
28,0.62424916,28,0.39184535,5.0786486,0.64091504
29,0.3003674,29,0.32076916,4.8598027,0.68128127
30,0.30957726,30,0.30721998,5.407512,0.66578895
31,0.43769935,31,0.6431935,4.1528726,0.6575493
32,0.4711374,32,0.6801499,6.2812433,0.4451218
33,0.30665088,33,0.3239666,3.6551826,0.63651323
34,0.33552772,34,0.6394928,6.7225027,0.55245256
35,0.31746215,35,0.62790394,2.9535346,0.6694255
36,0.4220951,36,0.6176574,3.15364,0.6770397
37,0.5591097,37,0.6411899,3.1523042,0.67459226
38,0.32766792,38,0.6787289,5.5333014,0.46753863
39,0.3336507,39,0.57502514,3.1522343,0.6757582
40,0.6438906,40,0.502466,5.292973,0.6482108
41,0.31608468,41,0.6483674,3.1719182,0.66944385
42,0.609312,42,0.617066,3.5512047,0.5534934
43,0.6643937,43,0.2922706,3.164144,0.6483118
44,0.49264818,44,0.55531126,3.0490177,0.6717572
45,0.60695064,45,0.32274657,3.0405037,0.65143824
46,0.61340517,46,0.29805318,4.970505,0.6616355
47,0.626166,47,0.6650263,6.2625594,0.6480276
48,0.3008562,48,0.33693904,3.2568882,0.6852951
49,0.58356756,49,0.34827155,4.203893,0.6545636
50,0.41684905,50,0.3498884,3.2015972,0.6791222
51,0.64503884,51,0.3348762,3.2029223,0.6887536
52,0.38800246,52,0.31946135,3.4357932,0.6857787
53,0.3689222,53,0.55755085,6.6291895,0.5405067
54,0.56815016,54,0.3646497,3.1517906,0.6696174
55,0.31012544,55,0.53502786,3.802872,0.6979584
56,0.3256708,56,0.6152579,5.3439555,0.6367428
57,0.3757938,57,0.6595375,6.2092524,0.5467225
58,0.38537621,58,0.30075845,3.3206806,0.6314749
59,0.3178903,59,0.32587373,4.3616223,0.67785424
60,0.6505983,60,0.6090697,3.1951597,0.6330515
61,0.5263673,61,0.41575313,2.9941418,0.56544656
62,0.6538471,62,0.6685621,5.6360235,0.6071806
63,0.33531022,63,0.33208907,3.3233721,0.6885104
64,0.30418986,64,0.47739497,3.7648804,0.6607908
65,0.41144392,65,0.66119653,3.001125,0.68040055
66,0.29589418,66,0.46041784,2.9821413,0.6918909
67,0.6669562,67,0.5461056,5.206335,0.6494087
68,0.4891398,68,0.3004105,4.8457813,0.6622981
69,0.5144009,69,0.35076153,3.0168872,0.6624657
70,0.33180794,70,0.64560354,3.8172197,0.6327505
71,0.63198423,71,0.5856738,4.166515,0.6267057
72,0.6148297,72,0.66914904,3.460767,0.61418176
73,0.30707365,73,0.68768495,6.1467967,0.6593884
74,0.40805084,74,0.33322668,4.2897916,0.6811938
75,0.50022984,75,0.41127634,3.970334,0.64801687
76,0.6418429,76,0.5792799,6.1685834,0.66318506
77,0.67595744,77,0.6504994,3.1448784,0.60335475
78,0.6102558,78,0.6149178,4.005731,0.6670439
79,0.5102188,79,0.6804255,6.144531,0.66593856
80,0.65708107,80,0.61678106,3.1572154,0.6486831
81,0.30991584,81,0.6535309,3.1702306,0.63080376
82,0.32327121,82,0.46849498,6.5252275,0.67174107
83,0.59752023,83,0.6701026,5.224883,0.4584255
84,0.44097704,84,0.59622204,3.157648,0.65254736
85,0.39374262,85,0.539953,4.3988285,0.64410925
86,0.48215485,86,0.4639992,3.3324578,0.67068774
87,0.36524877,87,0.6243321,4.26724,0.6537897
88,0.62204856,88,0.4930648,5.312174,0.63125694
89,0.67010105,89,0.324458,5.5308633,0.6686582
90,0.43616137,90,0.4750885,5.603756,0.6576964
91,0.31760886,91,0.5881043,2.9937096,0.7027329
92,0.41044825,92,0.6045666,3.5702534,0.68316025
93,0.31156445,93,0.37000927,3.3342144,0.6896387
94,0.6664432,94,0.5461648,2.972731,0.65412104
95,0.3920128,95,0.29110968,4.1635942,0.5935696
96,0.56976634,96,0.3038409,3.0372574,0.5877977
97,0.31059968,97,0.6624683,3.9056754,0.6939736
98,0.6883695,98,0.5859892,2.9512708,0.65591675
99,0.6201432,99,0.6674701,3.1957457,0.62355506
100,0.5962334,100,0.4498647,4.2707195,0.5622843
101,0.31995672,101,0.32527208,3.072816,0.6912256
102,0.45618305,102,0.41872865,4.4653993,0.66767746
103,0.6200885,103,0.33857524,3.095413,0.695524
104,0.64447683,104,0.6734611,3.7815335,0.591786
105,0.6055891,105,0.5891594,3.7646537,0.6210525
106,0.5792113,106,0.6449826,5.31089,0.45382115
107,0.31717908,107,0.57288563,3.3519602,0.69214535
108,0.53371245,108,0.6733015,5.837515,0.64217126
109,0.5896976,109,0.3414269,3.124546,0.6711942
110,0.29639545,110,0.39023578,3.0400083,0.6816054
111,0.4325411,111,0.65018773,2.9741817,0.5795817
112,0.315219,112,0.3239685,4.297872,0.6883661
113,0.5958826,113,0.6400252,3.221618,0.67322963
114,0.65493727,114,0.3063347,3.2949457,0.641656
115,0.3935533,115,0.32759878,3.5072856,0.696338
116,0.52134264,116,0.33197162,4.437658,0.6628852
117,0.4592277,117,0.29027304,6.682619,0.6476804
118,0.5443553,118,0.30224678,5.786178,0.65114564
119,0.6398224,119,0.6351161,6.6527886,0.6045208
120,0.44279492,120,0.48654658,3.1013608,0.6327977
121,0.5169549,121,0.3072034,3.2852247,0.6090613
122,0.3396069,122,0.46806538,3.1805747,0.6959773
123,0.29788235,123,0.50891036,3.2601433,0.69427
124,0.58827436,124,0.5662495,5.0566525,0.6865409
125,0.32608646,125,0.54004866,4.088492,0.6600039
126,0.64502233,126,0.6644352,4.6362286,0.535214
127,0.41709736,127,0.6773679,6.346542,0.66702163
128,0.53681725,128,0.6778579,5.505535,0.6491074
129,0.53790516,129,0.3197397,6.123795,0.6580243
130,0.50379735,130,0.3748754,3.2550108,0.6774571
131,0.5578032,131,0.620647,4.189072,0.60263
132,0.29405612,132,0.52969784,4.247783,0.65673876
133,0.48012117,133,0.4966156,5.2216744,0.61785984
134,0.619604,134,0.6546119,3.3830717,0.6487042
135,0.32825193,135,0.32565525,5.909929,0.6823832
136,0.615598,136,0.59075457,3.0932124,0.6749603
137,0.30914733,137,0.29204723,4.723768,0.6839801
138,0.38789344,138,0.620662,5.1320176,0.63391036
139,0.6741681,139,0.64838165,4.444635,0.6343554
140,0.31492612,140,0.29149267,5.2055855,0.6541995
141,0.42944822,141,0.610601,3.0796258,0.69808114
142,0.5031762,142,0.39184844,4.728801,0.61141247
143,0.6035494,143,0.4190377,3.0266566,0.66513455
144,0.49379385,144,0.548389,3.0909262,0.69418275
145,0.6723433,145,0.4733614,3.2186787,0.4988949
146,0.39359277,146,0.5791527,3.987729,0.60559815
147,0.6011167,147,0.3030866,3.5341413,0.64657074
148,0.38513765,148,0.30909804,3.5249405,0.68987525
149,0.40653682,149,0.6574708,3.2993793,0.67906433
150,0.35726687,150,0.626305,5.260405,0.55693203
151,0.4672077,151,0.66556984,5.5434847,0.5767231
152,0.5940581,152,0.58653224,5.8097286,0.6536434
153,0.34404126,153,0.38350716,2.995958,0.6364598
154,0.30645412,154,0.3201316,3.2402425,0.6864737
155,0.33226275,155,0.37821418,3.2658956,0.68032473
156,0.39599964,156,0.6685525,4.6900496,0.6317219
157,0.39060786,157,0.62657464,3.3202229,0.6381743
158,0.31618604,158,0.32296398,4.151464,0.6815146
159,0.33574194,159,0.30463052,3.2981396,0.65326667
160,0.34556377,160,0.6315345,3.2715094,0.63289785
161,0.35826495,161,0.6443194,3.0373702,0.6832027
162,0.39810583,162,0.30209625,5.121162,0.6435603
163,0.30954772,163,0.63303393,4.8549514,0.66354674
164,0.4647688,164,0.5911221,6.5474415,0.66121787
165,0.35250044,165,0.54661936,3.323982,0.6055251
166,0.46444324,166,0.66897756,3.777971,0.66186035
167,0.36035484,167,0.5838891,3.0068247,0.68124706
168,0.30944294,168,0.4554101,4.784775,0.66507
169,0.28319588,169,0.3169068,3.1855652,0.6879159
170,0.65855545,170,0.605469,3.5484684,0.6262467
171,0.5884281,171,0.5822763,3.0775697,0.691314
172,0.40694654,172,0.6008675,3.8139942,0.6413961
173,0.44620216,173,0.49399194,5.526015,0.6469985
174,0.61942446,174,0.3756064,3.1423256,0.68367445
175,0.31662047,175,0.65288,6.037077,0.5844335
176,0.3441035,176,0.30336666,3.8777597,0.6652676
177,0.3418068,177,0.58275384,6.6084094,0.6444623
178,0.31113708,178,0.6368427,5.465265,0.6991637
179,0.6187554,179,0.3035845,3.169866,0.6572112
180,0.3307709,180,0.28638932,5.1920586,0.68037283
181,0.4650665,181,0.3174368,4.692611,0.6740004
182,0.32724681,182,0.6334562,3.0727828,0.6857823
183,0.57469314,183,0.6241542,6.0486994,0.63255066
184,0.33597198,184,0.30387717,6.8457985,0.6338448
185,0.33202118,185,0.39351773,2.9862657,0.692849
186,0.3305013,186,0.6387532,3.0141785,0.66837806
187,0.3266941,187,0.3048554,4.5091963,0.6739823
