,inferred discount,true discount,subject,inferred learning rate,true learning rate,inferred mf weight,true mf weight,inferred mb weight,true mb weight
31,0.30470514,0.8070304,31,0.795484,0.9035572,1.4506428,0.16506386,2.2513282,3.1199107
32,0.71823746,0.9785866,32,0.40255046,0.45552194,4.160163,4.500576,3.6914575,4.920881
33,0.5713422,0.7935861,33,0.7672863,0.8557728,3.217035,4.0045285,2.1053755,5.5343733
34,0.50005037,0.84577537,34,0.7193295,0.7548737,2.9177604,2.534252,3.351774,2.4744024
35,0.21717434,0.20158154,35,0.54228663,0.4463898,2.4219382,2.7190218,0.9593203,0.5221975
36,0.57119936,0.27561587,36,0.09292468,0.019993305,3.9488015,1.906115,3.8635945,4.6059256
37,0.5713101,0.25633502,37,0.10473161,0.009676814,3.7645175,4.0747166,3.7803745,0.6035453
38,0.59021914,0.9957839,38,0.32359064,0.32564777,3.487499,3.1435266,3.2625089,5.0696764
39,0.7761608,0.98521364,39,0.39880702,0.4449032,3.8862934,4.216161,1.4622009,2.86451
40,0.41395247,0.8358345,40,0.80404013,0.94244677,1.8788308,1.7179856,3.0921338,3.6352322
41,0.6295172,0.33241826,41,0.2097228,0.20708758,3.9362803,5.23687,3.633914,3.8835478
42,0.3431716,0.28902525,42,0.68725306,0.65995365,1.1476407,1.4585037,0.84411716,0.82374394
43,0.47402078,0.28499746,43,0.75526255,0.911849,2.540988,4.695656,2.8057833,4.3815203
44,0.53375685,0.5994977,44,0.26061952,0.29271275,3.8286338,4.5078163,2.3128588,1.4441435
45,0.22158042,0.039446414,45,0.6323812,0.6859545,1.9018312,3.6736274,2.6540341,3.0627258
46,0.29190356,0.11679745,46,0.17968701,0.15391153,2.9589798,2.4731622,4.693061,4.706792
47,0.25379714,0.6090315,47,0.62998414,0.4581167,0.95354664,0.010730624,1.1736636,1.8052944
48,0.7562514,0.8570469,48,0.7756597,0.8215654,3.8581922,4.10878,1.7071719,2.303804
49,0.4367305,0.6158405,49,0.38928634,0.36150151,2.3015254,1.227318,2.590519,3.7689304
50,0.5919071,0.12120497,50,0.1106518,0.051748574,3.9993925,4.4318085,3.92065,5.676654
51,0.31140384,0.115757525,51,0.5910089,0.50771177,2.0873652,1.0953348,3.4829116,3.735001
52,0.6776696,0.63173324,52,0.23093167,0.23696148,3.917315,3.6837454,3.1702988,1.9565141
53,0.2606679,0.37517595,53,0.47632363,0.45596617,1.8781002,0.53533065,4.656898,4.5738306
54,0.6394277,0.6393466,54,0.21820834,0.28329504,4.005108,3.831334,3.2614517,4.6547947
55,0.49639913,0.65614176,55,0.3153069,0.29534632,3.3198874,3.1037207,1.6480178,1.4196203
56,0.5509441,0.5792384,56,0.12310095,0.13271338,3.603618,3.1379824,3.4864843,3.3686392
57,0.30762818,0.3974169,57,0.3884764,0.35577643,2.0781674,1.5093867,4.479634,2.9746614
58,0.26893562,0.2136215,58,0.6998137,0.8753196,2.0804014,2.4204526,1.4044414,2.2577498
59,0.39090815,0.5347535,59,0.51028764,0.5252809,3.0007482,2.4889784,3.689113,4.456683
60,0.6641167,0.567289,60,0.49311352,0.45580804,3.4727705,3.3330452,2.478806,1.4501839
61,0.5033313,0.3461879,61,0.45556396,0.515599,2.683515,4.393941,3.1776707,3.2005596
62,0.5694437,0.5508375,62,0.57780784,0.59168,3.1058974,3.5745678,4.0550156,4.663124
63,0.66092956,0.850227,63,0.19063136,0.22063124,4.091099,5.656822,3.1227534,5.5075655
64,0.29301763,0.8868963,64,0.42928278,0.37932432,2.3568578,0.36326587,3.0262203,3.644894
65,0.55455124,0.82726467,65,0.56005937,0.54695797,2.744127,2.1404536,2.5878866,3.127643
66,0.30356082,0.21203786,66,0.70467883,0.7002353,2.3776925,2.4684215,4.7303233,4.085802
67,0.2565122,0.31284052,67,0.47874242,0.44485706,2.3090444,1.2787213,4.966292,4.552887
68,0.8186205,0.8242337,68,0.48357946,0.5021787,2.2417448,2.5533953,0.63200486,0.1776706
69,0.68769914,0.9349075,69,0.6219028,0.6371482,3.2135015,2.1821833,1.4460934,1.5643902
70,0.61106086,0.7269303,70,0.30088672,0.2583816,3.8723028,2.7213857,4.2904277,3.397861
71,0.62885827,0.9676935,71,0.11092732,0.06710148,4.116318,1.6026149,3.8535984,2.5704546
72,0.6399556,0.28083754,72,0.22950558,0.21135205,2.7646122,3.2619276,1.3884323,0.36148524
73,0.2980201,0.74288,73,0.11521267,0.071538925,1.8729267,0.41879046,3.6444683,4.4209476
74,0.5784346,0.7722537,74,0.77716404,0.7729207,2.418739,2.0101757,3.832871,3.7724376
75,0.25472778,0.028264642,75,0.60304224,0.5916828,2.341502,5.013655,2.103813,2.43399
76,0.2541454,0.15904683,76,0.3629784,0.3846637,3.4040298,5.505865,3.159376,2.6254041
77,0.321753,0.30224538,77,0.75218153,0.88977855,1.87036,2.0488806,2.80592,3.787445
78,0.40392375,0.36741275,78,0.48876125,0.51263875,2.485911,2.4031286,1.0118104,1.0353059
79,0.2811659,0.31872058,79,0.6579576,0.6496073,2.0747826,1.5857931,3.905184,4.3694515
80,0.7556307,0.7413298,80,0.6396167,0.76226246,4.4442644,5.7580643,2.745456,4.025177
81,0.3196174,0.33862925,81,0.68662274,0.4145109,0.80301255,0.17985678,0.8560736,1.4328686
82,0.5676537,0.59566265,82,0.09685638,0.079847276,3.8992705,2.7917447,3.883564,4.442369
83,0.27628902,0.3310147,83,0.7605205,0.8386963,1.6219409,0.83081853,3.1109304,3.1995559
84,0.645196,0.52456653,84,0.10790638,0.040219486,4.174175,5.9953556,3.5148375,5.8145423
85,0.5859169,0.71706986,85,0.63405544,0.6653212,2.9485044,2.6975574,1.9438578,2.187549
86,0.24042693,0.11659318,86,0.76012254,0.7502981,0.7146103,0.16933501,0.62205833,0.972648
87,0.75789136,0.8637611,87,0.64528114,0.62290907,4.0749273,3.74846,2.9887583,2.3358197
88,0.38322803,0.40906698,88,0.5693665,0.58666974,1.5798463,1.2643883,1.8766147,1.7184784
89,0.2621763,0.16119331,89,0.47641712,0.54771644,2.093007,2.1044931,4.881751,5.7281356
90,0.4622954,0.73646617,90,0.56373423,0.526171,2.2541118,1.4508394,2.4527545,1.8843706
91,0.55428845,0.907806,91,0.083375126,0.008246422,3.9398766,1.3269829,4.0274076,2.840837
92,0.50107116,0.7732958,92,0.54329085,0.55559397,3.0470803,2.0602064,4.441618,5.40234
93,0.8323153,0.9842732,93,0.52838933,0.48684037,3.9973516,3.7585425,1.0461308,0.7326772
94,0.26930714,0.36549735,94,0.58377516,0.4384879,1.7960303,0.521346,4.747008,4.6517105
95,0.30391803,0.11068642,95,0.6931322,0.7806792,0.5753432,0.37503576,0.45685437,0.40318215
96,0.5907714,0.7089385,96,0.12198995,0.069283605,3.9572163,4.674341,3.586546,0.87929606
97,0.5968904,0.6242761,97,0.29672328,0.26748484,3.3004034,3.133997,2.9219928,2.3261766
98,0.25825316,0.1909427,98,0.44738683,0.43062198,1.6990708,0.40167975,2.7330713,3.3959763
99,0.556769,0.4469828,99,0.6943265,0.71384066,3.3390937,3.8029156,1.0290003,0.6624849
100,0.64190364,0.7742203,100,0.32058546,0.3172186,3.8215241,2.0434628,3.0068066,4.0839996
101,0.7115249,0.7482535,101,0.80796474,0.9610952,3.635685,4.9712687,1.4942408,1.2126417
102,0.6773043,0.77051,102,0.41692504,0.3816936,3.8503022,2.7997491,3.1229413,3.523118
103,0.62930214,0.5518394,103,0.38627782,0.4249522,2.8289704,3.6757364,4.235136,3.7083964
104,0.2507933,0.028455794,104,0.7039946,0.7013123,1.5876824,1.1167384,4.3929787,4.8481283
105,0.5882998,0.8449771,105,0.10507405,0.09687936,3.8858838,4.454284,3.8960493,5.9259405
106,0.82749885,0.9966086,106,0.6345017,0.728573,4.5158105,5.599101,1.7217757,4.3336897
107,0.47091147,0.24561447,107,0.6102901,0.57350564,3.01377,4.5900745,4.7754846,3.7715077
108,0.57051414,0.7607147,108,0.23356162,0.1703211,3.7812324,1.7460809,2.700103,3.46936
109,0.23810321,0.03391552,109,0.8029791,0.9684586,1.5397953,4.9826927,3.7873292,5.17778
110,0.63489515,0.79247546,110,0.093713164,0.06653988,4.1663885,5.247982,3.387719,1.4626522
111,0.16142467,0.0560714,111,0.33522978,0.37208486,1.9229136,4.639314,2.434864,2.743462
112,0.27456504,0.10413486,112,0.3011936,0.25076026,1.7302861,0.5505266,4.2019887,4.863428
113,0.6885854,0.9048412,113,0.8202947,0.9765796,3.0863388,4.766666,1.7391982,5.17652
114,0.7749758,0.97811943,114,0.37581483,0.37189543,4.235052,3.432169,1.7886357,2.5411596
115,0.77904993,0.88653475,115,0.55093247,0.5145742,4.265022,4.3112144,1.6546732,0.118154526
116,0.42741236,0.55817884,116,0.73210704,0.7635672,1.2934921,1.3320923,0.8329995,0.4248129
117,0.3652126,0.4620871,117,0.25786948,0.22716087,2.502274,1.5509613,0.96073353,1.6160431
118,0.711829,0.5897386,118,0.7731335,0.84011245,3.8503034,5.038078,1.4468945,3.4609904
119,0.33078015,0.16947466,119,0.79265636,0.9376644,1.8446808,3.2248657,4.4486465,5.10787
120,0.55455583,0.7711015,120,0.1145278,0.115516484,3.846965,4.463419,3.6836386,4.954163
121,0.23418637,0.31921285,121,0.778271,0.7667258,1.4593545,0.8069122,3.0255728,3.0958934
122,0.36922497,0.42256975,122,0.76525015,0.983014,1.3501726,1.4289651,0.814257,1.043438
123,0.39184552,0.6659662,123,0.43480042,0.39402294,2.2029843,0.967167,5.1449327,5.2892604
124,0.60336643,0.73166966,124,0.115060955,0.10633111,4.0085406,3.7291238,3.895019,5.1589136
125,0.3085603,0.5643442,125,0.6064418,0.681574,1.4185944,0.7560017,1.4656314,1.8482491
126,0.63161814,0.9989296,126,0.30188653,0.23869193,1.6180171,0.49537396,0.9592334,1.3193629
127,0.76540214,0.9325143,127,0.85551155,0.97911334,3.5040212,5.749629,1.0803022,1.7392466
128,0.60946155,0.834148,128,0.105709046,0.089861155,3.896742,1.9060528,3.419069,1.1105272
129,0.8136761,0.7026779,129,0.6660472,0.6732304,4.3139477,5.5600586,2.027788,0.7599224
130,0.28642666,0.13794988,130,0.6446247,0.39231443,0.69675076,1.1590991,0.49524176,0.076882124
131,0.30518463,0.11969203,131,0.6641619,0.6912104,1.33279,1.1125567,2.4659164,2.5408454
132,0.57972527,0.47923726,132,0.7740171,0.8947119,2.7134662,3.0188112,1.2475793,2.3269482
133,0.54355985,0.9663926,133,0.16645792,0.17981696,3.3243623,3.67417,3.8804765,3.8367827
134,0.269534,0.8938708,134,0.15790863,0.15576011,2.4630284,0.6981708,4.5502744,5.9217505
135,0.51292723,0.4689198,135,0.69104046,0.7723973,2.991228,3.0645514,2.9724662,3.923431
136,0.55428916,0.874896,136,0.79460293,0.9207932,2.5747056,2.8493524,2.9827785,5.9989796
137,0.5396379,0.41344434,137,0.32230234,0.33277208,3.4818814,4.0802455,4.268405,4.7895756
138,0.2987823,0.030584991,138,0.4879547,0.34237498,1.8423012,0.29044962,3.7637403,4.3356695
139,0.27990794,0.22298467,139,0.779996,0.98801625,1.6879985,4.126863,1.026991,0.14479172
140,0.58097506,0.3818823,140,0.10423337,0.032449245,3.8809028,3.0815034,3.7608838,5.6340957
141,0.29642403,0.3325405,141,0.62903756,0.5145685,1.6592598,0.09038651,3.852921,3.594906
142,0.77358717,0.7524028,142,0.7633276,0.7961075,4.20574,5.6937294,1.7195756,1.2216421
143,0.7872107,0.98145384,143,0.71743,0.732063,4.3267593,4.515722,2.3532734,4.653178
144,0.6168611,0.2588765,144,0.096327335,0.050490916,3.3591723,1.8103741,1.700617,1.5262567
145,0.6478696,0.8176405,145,0.18001904,0.17087853,4.0462313,3.945207,2.7477582,1.7546178
146,0.30242357,0.14282674,146,0.2507363,0.249955,2.476411,4.293973,4.566857,3.1855466
147,0.30069622,0.15678585,147,0.34696144,0.33400625,2.3298907,3.3048627,4.7862287,4.5577607
148,0.61414,0.9666811,148,0.7986753,0.9169186,2.44762,1.6760162,1.3349682,1.7433386
149,0.21263653,0.04210365,149,0.27989396,0.29921287,1.985487,5.9437733,4.9599695,5.7937984
150,0.61103207,0.48220676,150,0.51019126,0.5392665,3.9275973,5.1350627,2.3771832,2.0242767
151,0.31554735,0.16042835,151,0.66554725,0.6749142,2.2549477,3.1503305,2.55023,2.5606875
152,0.44637945,0.463165,152,0.65620774,0.6881407,2.3366752,2.262701,1.9788901,1.6686172
153,0.6182344,0.9401697,153,0.79075694,0.83937234,2.7108407,1.9543562,2.0445685,4.0150204
154,0.6433807,0.6130844,154,0.7076521,0.797693,3.5816157,4.7086267,2.9088368,5.350962
155,0.7703878,0.9900309,155,0.785551,0.8875858,3.9017081,5.8583174,1.46081,2.4090428
156,0.267724,0.034731984,156,0.78977495,0.8169802,1.5713688,3.1439242,4.274334,4.6167517
157,0.7420034,0.5419403,157,0.5829943,0.57841593,4.1550827,5.51572,2.9064677,1.4714974
158,0.60272795,0.6164268,158,0.5150654,0.4892791,2.998773,2.7334251,4.476456,4.679434
159,0.58704406,0.50448966,159,0.085954495,0.061294794,4.020347,4.611013,3.9750023,3.796526
160,0.2346796,0.80516064,160,0.7906411,0.87307584,1.1628257,0.37689972,1.7881504,2.5022078
161,0.7489423,0.528645,161,0.30402315,0.29940343,2.7120657,2.893703,0.81325907,0.15136027
162,0.7335375,0.56554896,162,0.7151223,0.8234065,3.733517,5.762207,2.4675314,4.766823
163,0.21812634,0.07441789,163,0.4560962,0.4765296,2.0180793,5.07885,4.9955907,4.384289
164,0.5484384,0.4370631,164,0.10574858,0.0963164,3.7872758,5.997596,4.2090535,5.175248
165,0.76411885,0.6002181,165,0.8007734,0.8522533,2.978979,4.090827,1.3284539,0.5979084
166,0.6538023,0.58071727,166,0.5490034,0.57448524,3.6866071,4.5813084,2.7250688,2.6632457
167,0.5782546,0.18528491,167,0.07433699,0.03485191,3.948716,3.578222,3.8632648,2.093952
168,0.29092452,0.21708655,168,0.14544669,0.14518929,2.802349,3.391913,4.46757,5.6657248
169,0.22805145,0.012332439,169,0.5694298,0.440602,1.216309,1.472336,0.9375713,0.4477204
170,0.67660826,0.60605186,170,0.3538411,0.3764413,3.5666106,4.240582,3.6413581,3.859304
171,0.48381191,0.31485432,171,0.74362814,0.741429,2.0301566,2.0574353,4.0095077,4.308614
172,0.5200802,0.73016864,172,0.7653062,0.78171915,2.123921,1.3150531,1.7689648,1.7606117
173,0.23964049,0.7631604,173,0.48157725,0.43640447,1.8265103,0.18521547,5.141625,5.2549214
174,0.38485244,0.65235895,174,0.5268671,0.52897906,2.6422806,1.0814341,4.189575,5.182604
175,0.512154,0.3535406,175,0.5441709,0.5952431,3.4545105,5.0415564,3.2958899,3.514236
176,0.43650123,0.3370812,176,0.7069467,0.61801237,3.4918725,3.704895,2.3471055,2.1086078
177,0.8028495,0.963411,177,0.540566,0.572988,3.9171536,4.021993,1.4754792,0.6311141
178,0.4623919,0.6765289,178,0.7372073,0.7395674,2.5464783,1.7657568,2.262709,2.162078
179,0.49221402,0.18306214,179,0.09999819,0.04571086,3.6509383,0.93316734,4.392596,1.9003301
180,0.77891314,0.79906833,180,0.5712286,0.5980569,4.4729815,5.341342,2.6105037,0.017240882
181,0.49667433,0.21252447,181,0.7439162,0.764209,3.0380163,5.6404724,2.0055265,1.8459628
182,0.27948058,0.15477264,182,0.7872255,0.88118505,1.3762801,1.9534403,3.136475,3.3794055
183,0.20668577,0.12414986,183,0.38621774,0.36295122,3.0794034,4.047879,2.2758493,1.6740582
184,0.5918932,0.49355286,184,0.5363987,0.41753346,1.5222251,1.5340351,0.8638656,0.4519025
185,0.13564254,0.0014951229,185,0.40579164,0.40504152,1.9927356,2.6338227,1.1568438,0.69033587
186,0.2613647,0.1550979,186,0.31590196,0.3758207,2.2095368,5.399701,2.8863425,2.4892735
187,0.2953864,0.37797964,187,0.7556485,0.6933177,1.6757364,0.4086113,5.214951,5.573737
