,inferred discount,true discount,subject,inferred learning rate,true learning rate,inferred mf weight,true mf weight,inferred mb weight,true mb weight
90,0.6454511,0.57043934,90,0.7737617,0.87994874,2.9314785,3.3827033,2.6432798,2.2841954
91,0.4427466,0.27831405,91,0.821602,0.9427125,1.8361846,3.0716648,3.0696084,4.0764966
92,0.7383666,0.5364185,92,0.6620912,0.65299284,4.303149,5.3427954,3.0951867,1.6528748
93,0.23699655,0.053444922,93,0.532342,0.57328904,1.8916688,4.297019,4.337594,3.8501108
94,0.46277893,0.3892215,94,0.5888341,0.6311762,3.2469645,5.84789,3.4049063,3.7703612
95,0.74567866,0.69340336,95,0.76692873,0.7840189,2.417381,3.0930455,0.7319864,0.025315762
96,0.5446809,0.06994188,96,0.09984397,0.090820074,3.8283882,4.9907436,4.2077646,2.4243498
97,0.6371918,0.41832,97,0.78825206,0.8470775,2.4445186,3.6481838,1.3143287,0.6818032
98,0.50481933,0.74339205,98,0.15334974,0.16764027,3.4743233,1.3890567,4.176596,5.7345724
99,0.53218746,0.57414436,99,0.5872834,0.6940227,3.2580812,4.921748,4.0143123,5.211721
100,0.286521,0.5779803,100,0.7537061,0.7743021,1.4163709,0.6255691,4.225451,4.5153527
101,0.7856557,0.8955925,101,0.7631269,0.81789654,3.9312387,4.8416767,1.7459564,0.28601575
102,0.23843262,0.074576676,102,0.5596627,0.49272174,2.16645,3.5377655,1.295386,0.98939574
103,0.61743397,0.8775,103,0.16350792,0.13206977,3.9685333,2.1311512,3.7468657,5.1608257
104,0.28245464,0.06761813,104,0.51998216,0.5094511,2.2212455,2.1243658,4.9375606,5.026139
105,0.6367418,0.56533146,105,0.61872077,0.60701746,1.6532297,1.523754,0.9059618,0.48048162
106,0.3686517,0.76054114,106,0.73887,0.9369523,1.1158026,0.6062168,1.0273029,1.3175372
107,0.7600488,0.9176577,107,0.63599527,0.7228562,4.288125,5.867769,3.5705295,5.5916233
108,0.63048315,0.60596967,108,0.72288465,0.7806074,3.3927343,5.0114455,3.4647775,4.4794464
109,0.2995976,0.35123658,109,0.2893898,0.3267218,2.3478827,2.1674724,5.0752225,5.8998103
110,0.20476127,0.17474675,110,0.22008544,0.21358651,1.6145302,1.6127461,4.3432713,3.6923351
111,0.52770895,0.47231686,111,0.7885924,0.8832254,2.6748545,3.8812013,1.0485181,0.56677043
112,0.23250346,0.048149288,112,0.7652123,0.9751791,1.3728557,3.0898128,0.8830348,0.45581496
113,0.7712783,0.6326281,113,0.49934363,0.5488678,4.2313814,4.6205072,2.4020061,2.883779
114,0.34885037,0.14176387,114,0.77193624,0.99057007,1.5309355,1.564236,1.7928997,2.773581
115,0.68498755,0.42370194,115,0.8292228,0.8871706,3.1151822,5.60112,1.1984414,0.27436352
116,0.41394326,0.89247155,116,0.6952561,0.513785,0.9597097,0.66284144,0.849623,0.28967786
117,0.7778712,0.79968965,117,0.47298682,0.5443269,4.4823866,5.249934,3.64314,4.3964963
118,0.37322673,0.22969002,118,0.6230917,0.6924158,3.787492,5.7116303,1.8978075,1.8833839
119,0.57962865,0.63028914,119,0.70330346,0.6741802,3.5212798,3.8083744,4.3739686,5.333231
120,0.36245552,0.14405096,120,0.39707312,0.4190325,2.6649592,5.256975,3.8891504,4.8174047
121,0.67447835,0.8667518,121,0.4417456,0.3516962,2.9045503,1.6729352,1.4279479,1.5366526
122,0.28637335,0.1855948,122,0.2849138,0.27634853,3.0735228,3.465592,3.548317,3.3303785
123,0.7102659,0.80351216,123,0.43059662,0.4516918,4.068232,3.942721,3.3104863,2.6003532
124,0.78431636,0.9048014,124,0.7083879,0.7460486,3.1253574,3.5914328,1.0980285,0.09988117
125,0.7540062,0.70712125,125,0.6499135,0.65380293,4.1148205,5.111768,2.8879209,1.4018097
126,0.2413045,0.15739292,126,0.16372773,0.1570983,2.5361707,3.300952,4.224578,5.506427
127,0.55502665,0.4256509,127,0.6033635,0.5963877,1.8036618,2.831356,0.75656885,0.10955179
128,0.6899757,0.74701995,128,0.19638339,0.19098657,2.4930305,1.8774276,0.7420863,1.0205766
129,0.30243573,0.3057841,129,0.5984474,0.6782262,2.1307042,0.77862096,4.4701395,5.8421216
130,0.6762821,0.51601267,130,0.4208982,0.45920444,4.2889123,5.2845187,4.1242065,5.685162
131,0.32258224,0.5114027,131,0.5183554,0.5051772,2.8820708,1.67509,2.3147774,2.174012
132,0.73537385,0.7740322,132,0.40493762,0.50712204,4.07888,5.6987977,2.218332,2.526862
133,0.6186872,0.9448564,133,0.19487613,0.19581562,3.4663398,2.0266213,2.6180298,5.429811
134,0.7639479,0.84848076,134,0.30149832,0.25607485,1.7369893,1.0139744,0.6265156,0.89500415
135,0.21253006,0.12019789,135,0.549011,0.5188774,3.3294287,4.820333,0.90798694,1.0059049
136,0.2596652,0.09228867,136,0.6720364,0.6309484,1.7367635,2.3328738,1.6009926,1.5301942
137,0.32311156,0.024219751,137,0.6746075,0.7216022,2.1389751,2.2139654,4.581104,5.0652003
138,0.22699359,0.028841853,138,0.6517482,0.6975294,2.041666,4.3537264,1.5664688,1.6479135
139,0.7774575,0.8106116,139,0.39453703,0.4207276,3.3119743,3.7175946,0.9334539,0.6444111
140,0.6503967,0.6933378,140,0.7819335,0.80637074,3.0010033,2.3071308,2.421027,2.7716722
141,0.6144795,0.7522694,141,0.12445834,0.13658583,4.036292,5.423977,3.2113636,1.0927999
142,0.7091834,0.8693885,142,0.5113007,0.56179273,4.212488,4.316899,3.9181783,4.3216786
143,0.62174594,0.33769995,143,0.75728625,0.83527917,2.481362,4.4480877,3.0509877,3.4290724
144,0.40421435,0.9373501,144,0.6866439,0.6744897,2.3130302,0.9548782,2.1464744,2.2920904
145,0.5134308,0.4273023,145,0.40057337,0.3568657,3.8392828,4.304096,4.479509,2.7827933
146,0.66019374,0.6734428,146,0.18461493,0.15982425,3.4788954,2.454493,2.042416,2.1652484
147,0.33167523,0.24564368,147,0.53670436,0.54917955,2.7063973,3.9045281,4.617403,5.3471794
148,0.7539866,0.9935474,148,0.6188899,0.6949749,4.0320044,3.9053442,3.1387694,5.5918283
149,0.22146496,0.2789938,149,0.16538478,0.21445793,2.9231374,3.1492443,1.2978166,2.8294811
150,0.56505114,0.99397564,150,0.1044506,0.04809296,3.8648014,3.3776057,3.9753325,3.4678087
151,0.44527888,0.18109602,151,0.5967993,0.5474615,3.2128415,5.854515,4.252264,4.172043
152,0.30110052,0.4294806,152,0.32322577,0.3682348,2.9192104,3.0252442,2.1525848,3.3843918
153,0.38193232,0.26060188,153,0.47481868,0.43526512,3.036744,3.7623773,3.069298,2.5147705
154,0.7054568,0.5777427,154,0.70739233,0.65929836,4.407635,4.0039353,2.1801221,2.6117306
155,0.4725084,0.9264005,155,0.30209404,0.23481643,1.7368332,0.4460156,1.6717355,2.4673843
156,0.29664078,0.090260684,156,0.5670852,0.5442117,1.7657412,0.73309386,4.827579,4.507751
157,0.6044059,0.8485047,157,0.7491475,0.8365934,3.020007,2.5154629,3.599687,5.588859
158,0.32555187,0.33132577,158,0.7246563,0.82927513,1.9665914,2.0754325,4.751625,5.0692897
159,0.40695035,0.22491723,159,0.57759935,0.48458314,2.549284,2.3526096,1.0748584,0.5201651
160,0.6054957,0.119445086,160,0.12917793,0.12725395,3.7796931,4.917019,3.3482776,3.8402677
161,0.65873027,0.8829516,161,0.8150409,0.9323116,3.1939306,3.4743857,1.4160962,2.0909605
162,0.4719609,0.5370741,162,0.7883507,0.8614405,1.9599633,1.7472382,3.7209938,3.7669582
163,0.643588,0.75340796,163,0.274027,0.24761772,3.736811,3.8364377,3.0264897,2.160007
164,0.19275689,0.107860506,164,0.43062103,0.5204517,1.925829,4.5503907,2.0971408,1.160147
165,0.3176279,0.15694505,165,0.5142315,0.5005558,2.4132314,4.11818,5.007455,4.8180523
166,0.24976172,0.016838789,166,0.6028897,0.5355947,1.6813128,0.10091758,4.4260926,4.4538736
167,0.6446656,0.4701227,167,0.18939811,0.22893411,3.7981806,4.4625907,2.6853008,3.2897666
168,0.71039283,0.55723137,168,0.79362947,0.8490256,3.5176597,5.0988665,2.2163565,3.4305503
169,0.4940827,0.23533893,169,0.09757106,0.06541705,3.5924416,2.4459906,4.2457323,4.1970177
170,0.7439459,0.68520844,170,0.3602331,0.41179538,3.9967508,5.413537,2.1460173,4.266464
171,0.3360636,0.16112185,171,0.29090515,0.33488417,2.5960474,4.6308126,2.9082124,1.3753839
172,0.62623525,0.8032433,172,0.44477075,0.48762113,3.7470841,2.5350208,4.5325274,5.8348
173,0.57235086,0.6902445,173,0.085573934,0.028921604,3.8811953,2.341682,3.9001036,1.9587808
174,0.12402738,0.012380779,174,0.113370456,0.09056926,1.7622985,4.357231,4.313462,2.8253226
175,0.62755847,0.8785664,175,0.57289046,0.5838856,3.913276,2.9193683,1.5423665,1.9750389
176,0.5581446,0.40785086,176,0.13200296,0.10812509,3.6789837,1.2306612,4.2970686,4.4794855
177,0.7916462,0.87953126,177,0.7678564,0.86580014,4.1955233,5.523049,1.6561904,3.2486649
178,0.59275585,0.7717806,178,0.54860574,0.56029373,1.8901362,1.49289,4.2714076,5.3877983
179,0.45802978,0.53775406,179,0.43842047,0.41603202,3.0449128,2.3426406,3.7784011,5.709371
180,0.32910216,0.17176896,180,0.7559408,0.9255143,1.5374501,2.5038114,0.7219152,0.18054736
