,discount,learning rate,mf weight,mb weight,subject,true discount,inferred discount,true learning rate,inferred learning rate,true mf weight,inferred mf weight,true mb weight,inferred mb weight
97,0.16511273,0.6093873,1.923258,0.69030225,47,0.06435162,0.27798632,0.860598,0.69914204,1.0809935,1.6603767,0.55274,1.351731
98,0.4767815,0.6257466,2.3998604,1.0604975,48,0.22109681,0.460019,0.89868003,0.66404605,5.815591,2.4785962,2.117046,1.8275428
99,0.5692306,0.2624892,4.3139377,1.3539544,49,0.9583124,0.6725553,0.31414592,0.25416192,5.165711,3.8843405,4.4634795,3.284475
100,0.8859441,0.7107991,4.8745594,3.9397151,0,0.92978925,0.74000406,0.72846437,0.59042966,5.8300567,3.8426046,2.053999,2.1998982
101,0.41530007,0.5714249,1.0375152,1.3359027,1,0.10158658,0.27585,0.8516699,0.6945845,1.6539434,1.6296304,0.82444847,1.3625749
102,0.47998106,0.34480742,1.4403157,4.362131,2,0.5100246,0.41174856,0.3487808,0.43290395,1.0886478,2.8798702,3.8731656,4.3503213
103,0.41965693,0.39498866,3.0699568,0.39997017,3,0.20072603,0.45927343,0.4966032,0.5612328,5.106858,2.9364371,1.2571095,2.2836401
104,0.47479242,0.596214,1.3206495,4.8374805,4,0.5636237,0.37063867,0.5915639,0.6130608,1.1047064,2.4406781,5.057411,4.314716
105,0.49139857,0.58328164,1.7739828,2.5421932,5,0.08224088,0.291437,0.2007947,0.43426728,0.3191929,1.8694072,1.8089586,2.149608
106,0.7138969,0.77369136,3.9452243,2.5258472,6,0.6974948,0.74814194,0.7855255,0.6612955,5.360653,3.440579,2.7254667,1.7853142
107,0.55173635,0.37612253,0.6231678,2.7799258,7,0.010758042,0.28099096,0.15983975,0.4638389,4.6170077,1.9702278,0.893319,2.45811
108,0.3463743,0.38594645,1.4531697,3.9278626,8,0.2935878,0.37089798,0.5445034,0.57220525,3.1822925,2.5477672,5.1143513,4.587841
109,0.8948823,0.22847478,3.4474347,4.8386497,9,0.5453103,0.64544684,0.13225424,0.21116158,5.209705,4.02047,2.3316028,4.2222404
110,0.63939494,0.7210437,2.8605785,4.5412636,10,0.46085912,0.46517795,0.64375603,0.6073422,3.4229932,2.571332,5.552685,3.7302496
111,0.74168944,0.27489257,5.343389,4.9810677,11,0.5410338,0.68148756,0.043361664,0.18932748,5.8079586,4.1056085,2.8920698,4.3752527
112,0.50469387,0.7382759,1.6472366,3.7737584,12,0.2832759,0.40163565,0.5831162,0.61807185,4.439723,2.487749,0.9243032,2.7800112
113,0.305595,0.16766037,0.670483,2.5584447,13,0.04219389,0.2539012,0.24903256,0.2953977,5.5317655,2.0776358,2.523285,3.5138428
114,0.037675172,0.40034255,2.825268,1.6646087,14,0.1154325,0.32582378,0.5955821,0.63108975,0.95203936,1.9602787,2.8950095,2.6233366
115,0.33599132,0.50152636,0.46013564,0.6704848,15,0.055960655,0.27749228,0.9656323,0.698401,0.64943147,1.540653,1.2614079,1.3423283
116,0.44785747,0.78425014,2.3132477,1.5202742,16,0.98046404,0.3749124,0.75334513,0.6816071,0.7787311,1.7565899,1.4876801,1.483856
117,0.69776577,0.47500315,2.383064,0.85494196,17,0.53191257,0.6950364,0.7061634,0.64362794,5.435806,3.4215674,1.4676597,2.0777502
118,0.82700676,0.5651185,3.8580115,3.202178,18,0.74617314,0.7202117,0.5468628,0.4997423,4.5158668,3.956907,4.8820777,2.6884732
119,0.6958439,0.17943276,3.0135455,4.51188,19,0.65906227,0.65505016,0.10355556,0.1973854,2.9790888,4.0241203,1.6721281,4.2880363
120,0.44651765,0.4465752,0.75199914,5.2076178,20,0.1317761,0.33454505,0.3572244,0.49508017,0.51346743,2.3215036,4.579872,4.6048145
121,0.6409692,0.67648256,1.3569801,2.5657136,21,0.18148541,0.3261962,0.72801006,0.66207093,3.9245682,1.9513469,3.0931678,2.9363804
122,0.50874716,0.17168207,3.9569468,5.3231993,22,0.73351324,0.583501,0.14316458,0.20066388,1.5965724,3.7010329,5.654798,4.529403
123,0.5261061,0.70734596,4.9692554,4.6149473,23,0.6785201,0.5917586,0.5490863,0.53221816,3.822877,3.3698924,5.6972275,4.0302606
124,0.38451982,0.60537505,2.9952743,2.1957648,24,0.33290517,0.49491096,0.5827464,0.6174674,4.74405,3.3066163,1.7128347,1.5807598
125,0.33651066,0.66339266,2.387451,3.927929,25,0.32370323,0.34376678,0.76958376,0.6818547,0.45333695,1.8807837,5.1483293,4.133588
126,0.5631206,0.50426686,3.0022752,5.014556,26,0.3787797,0.49398693,0.42750794,0.42229232,3.6476984,2.8696046,5.7759023,4.4511905
127,0.42199394,0.6993215,2.9743633,1.6068646,27,0.33786625,0.35575405,0.5738422,0.5894854,1.8184544,1.9738955,1.0659735,1.6525381
128,0.8883841,0.27586612,4.213123,3.642521,28,0.6622398,0.64490604,0.07255471,0.20190258,3.6662445,3.9654052,4.6678104,4.146905
129,0.88337404,0.2995356,5.6506777,5.222641,29,0.6026847,0.68941313,0.013551712,0.17885676,4.815852,4.19604,4.093859,4.548792
130,0.29762986,0.49149203,4.0067124,2.2011967,30,0.20085877,0.31702837,0.31683046,0.3517968,3.5731754,2.7520432,1.0855039,1.6818789
131,0.4232692,0.5342729,0.6297147,1.6052781,31,0.28801745,0.3829103,0.83391553,0.68586683,2.5248003,2.0833483,3.813152,2.1769798
132,0.70306045,0.13958803,4.1870356,5.2389545,32,0.98874456,0.68002343,0.061059773,0.1825077,2.2658393,4.140392,3.0043058,4.4678464
133,0.75432175,0.49667746,4.1237774,5.257366,33,0.63672537,0.59215134,0.40588617,0.42586556,2.7018304,3.299288,5.830438,4.495976
134,0.4553509,0.4661512,2.745185,4.180814,34,0.3341614,0.43680614,0.48286033,0.48432836,2.835773,2.9099715,3.9866977,4.1551356
135,0.28847447,0.6263804,1.7116458,3.2347422,35,0.41077733,0.35878894,0.65266,0.652339,1.919069,2.1484652,3.3615708,3.005141
136,0.41587427,0.6113434,2.4290931,3.4507341,36,0.733877,0.5790545,0.74258584,0.64514637,4.926414,3.1776178,5.643794,2.5094266
137,0.34002894,0.78670347,1.8511472,2.0518365,37,0.30139792,0.29398894,0.6694874,0.660404,1.3996736,1.870213,2.4276152,2.3120527
138,0.31891033,0.53607875,1.5789485,2.5570233,38,0.7226378,0.33850157,0.39211148,0.554359,0.4595307,1.9873086,2.1772208,2.488202
139,0.4690803,0.82190216,1.1653461,1.6637009,39,0.5337058,0.28472188,0.5798341,0.64235145,0.24203753,1.2657132,0.34667838,1.0521089
140,0.17727208,0.49360013,3.839705,3.636743,40,0.068210185,0.3497035,0.40949064,0.45690238,5.263585,2.365145,5.10722,4.7727814
141,0.48968193,0.5442287,2.0089667,1.7733784,41,0.5762577,0.57137334,0.7048342,0.6203995,3.3352942,2.550352,0.37677133,1.7750292
142,0.56842273,0.60937965,1.7887383,3.6638868,42,0.3977363,0.44161096,0.586761,0.60115266,2.9976969,2.575873,3.272117,3.413414
143,0.3468516,0.133132,3.4743128,3.9453382,43,0.45615906,0.6798473,0.04345858,0.17487474,5.4495735,4.1668587,4.153381,4.498989
144,0.5050002,0.39484403,0.6757946,1.4388194,44,0.5961824,0.49992037,0.986593,0.68707263,3.0212722,2.163577,1.872198,1.6564785
145,0.60525066,0.7036626,3.2475293,2.6463327,45,0.90195507,0.6813258,0.65988433,0.65318274,3.8244696,3.5900126,0.20849097,1.9617395
146,0.46487254,0.15314202,4.0287213,3.3888826,46,0.124061644,0.5983845,0.10732764,0.19760102,4.0994177,3.772047,0.005280733,4.0781355
147,0.042640463,0.6596439,1.5270505,1.2563361,47,0.06435162,0.27798632,0.860598,0.69914204,1.0809935,1.6603767,0.55274,1.351731
148,0.474805,0.8210509,3.6557646,3.0834527,48,0.22109681,0.460019,0.89868003,0.66404605,5.815591,2.4785962,2.117046,1.8275428
149,0.6890265,0.22852804,4.7554474,3.7166562,49,0.9583124,0.6725553,0.31414592,0.25416192,5.165711,3.8843405,4.4634795,3.284475
150,0.6834369,0.7703758,5.574553,3.3782022,0,0.92978925,0.74000406,0.72846437,0.59042966,5.8300567,3.8426046,2.053999,2.1998982
151,0.03358361,0.589726,2.8749619,0.82776904,1,0.10158658,0.27585,0.8516699,0.6945845,1.6539434,1.6296304,0.82444847,1.3625749
152,0.5980118,0.4301871,1.1363217,5.2044725,2,0.5100246,0.41174856,0.3487808,0.43290395,1.0886478,2.8798702,3.8731656,4.3503213
153,0.5496346,0.47776687,2.069087,1.7033908,3,0.20072603,0.45927343,0.4966032,0.5612328,5.106858,2.9364371,1.2571095,2.2836401
154,0.5239053,0.5470974,1.4625916,4.6801767,4,0.5636237,0.37063867,0.5915639,0.6130608,1.1047064,2.4406781,5.057411,4.314716
155,0.10340303,0.55155903,4.464621,2.3545952,5,0.08224088,0.291437,0.2007947,0.43426728,0.3191929,1.8694072,1.8089586,2.149608
156,0.5877707,0.60861063,2.9615173,1.9858779,6,0.6974948,0.74814194,0.7855255,0.6612955,5.360653,3.440579,2.7254667,1.7853142
157,0.20910679,0.27995983,1.2326858,2.3063092,7,0.010758042,0.28099096,0.15983975,0.4638389,4.6170077,1.9702278,0.893319,2.45811
158,0.22083034,0.54949254,2.7291222,4.183696,8,0.2935878,0.37089798,0.5445034,0.57220525,3.1822925,2.5477672,5.1143513,4.587841
159,0.7040068,0.1312147,2.7632043,4.526019,9,0.5453103,0.64544684,0.13225424,0.21116158,5.209705,4.02047,2.3316028,4.2222404
160,0.395414,0.48314607,1.7280439,2.3926945,10,0.46085912,0.46517795,0.64375603,0.6073422,3.4229932,2.571332,5.552685,3.7302496
161,0.52241844,0.18408738,5.080037,4.856068,11,0.5410338,0.68148756,0.043361664,0.18932748,5.8079586,4.1056085,2.8920698,4.3752527
162,0.44504336,0.53493524,2.1330652,1.7142019,12,0.2832759,0.40163565,0.5831162,0.61807185,4.439723,2.487749,0.9243032,2.7800112
163,0.14566226,0.15094036,0.9981947,1.1875609,13,0.04219389,0.2539012,0.24903256,0.2953977,5.5317655,2.0776358,2.523285,3.5138428
164,0.15555763,0.3552257,1.5797725,1.809936,14,0.1154325,0.32582378,0.5955821,0.63108975,0.95203936,1.9602787,2.8950095,2.6233366
165,0.13821511,0.74849486,2.5860043,0.8534442,15,0.055960655,0.27749228,0.9656323,0.698401,0.64943147,1.540653,1.2614079,1.3423283
166,0.3571117,0.5003743,0.66738194,0.5300306,16,0.98046404,0.3749124,0.75334513,0.6816071,0.7787311,1.7565899,1.4876801,1.483856
167,0.5187467,0.5430651,2.9008782,2.2851455,17,0.53191257,0.6950364,0.7061634,0.64362794,5.435806,3.4215674,1.4676597,2.0777502
168,0.5893628,0.6030701,5.065877,5.0044065,18,0.74617314,0.7202117,0.5468628,0.4997423,4.5158668,3.956907,4.8820777,2.6884732
169,0.48095483,0.28016058,5.699475,5.5188637,19,0.65906227,0.65505016,0.10355556,0.1973854,2.9790888,4.0241203,1.6721281,4.2880363
170,0.29690105,0.5932928,1.0333937,5.4141626,20,0.1317761,0.33454505,0.3572244,0.49508017,0.51346743,2.3215036,4.579872,4.6048145
171,0.07081476,0.73458415,3.7372203,2.430232,21,0.18148541,0.3261962,0.72801006,0.66207093,3.9245682,1.9513469,3.0931678,2.9363804
172,0.6388221,0.07950982,1.187414,3.2597845,22,0.73351324,0.583501,0.14316458,0.20066388,1.5965724,3.7010329,5.654798,4.529403
173,0.55590016,0.53667045,3.7463942,4.180382,23,0.6785201,0.5917586,0.5490863,0.53221816,3.822877,3.3698924,5.6972275,4.0302606
174,0.42247757,0.5916807,4.111423,1.0953133,24,0.33290517,0.49491096,0.5827464,0.6174674,4.74405,3.3066163,1.7128347,1.5807598
175,0.14771368,0.57194805,0.86478543,2.8671753,25,0.32370323,0.34376678,0.76958376,0.6818547,0.45333695,1.8807837,5.1483293,4.133588
176,0.44252348,0.41060382,2.785818,5.058269,26,0.3787797,0.49398693,0.42750794,0.42229232,3.6476984,2.8696046,5.7759023,4.4511905
177,0.33306524,0.6100274,2.7712858,1.7494733,27,0.33786625,0.35575405,0.5738422,0.5894854,1.8184544,1.9738955,1.0659735,1.6525381
178,0.4284224,0.13936646,1.669142,5.001844,28,0.6622398,0.64490604,0.07255471,0.20190258,3.6662445,3.9654052,4.6678104,4.146905
179,0.7532683,0.2379551,4.171056,5.376504,29,0.6026847,0.68941313,0.013551712,0.17885676,4.815852,4.19604,4.093859,4.548792
180,0.42122355,0.29105127,1.7713333,1.6280417,30,0.20085877,0.31702837,0.31683046,0.3517968,3.5731754,2.7520432,1.0855039,1.6818789
181,0.5309208,0.5774921,2.6367528,0.86076534,31,0.28801745,0.3829103,0.83391553,0.68586683,2.5248003,2.0833483,3.813152,2.1769798
182,0.74700415,0.11881569,4.4299803,3.3411622,32,0.98874456,0.68002343,0.061059773,0.1825077,2.2658393,4.140392,3.0043058,4.4678464
183,0.8192319,0.4349061,2.6620288,5.301096,33,0.63672537,0.59215134,0.40588617,0.42586556,2.7018304,3.299288,5.830438,4.495976
184,0.6739328,0.5742404,2.7862124,4.5136685,34,0.3341614,0.43680614,0.48286033,0.48432836,2.835773,2.9099715,3.9866977,4.1551356
185,0.6966979,0.49031672,0.364172,2.5327432,35,0.41077733,0.35878894,0.65266,0.652339,1.919069,2.1484652,3.3615708,3.005141
186,0.5399586,0.6391897,3.7306442,1.8562412,36,0.733877,0.5790545,0.74258584,0.64514637,4.926414,3.1776178,5.643794,2.5094266
