,discount,learning rate,mf weight,mb weight,subject
0,0.76306564,0.64222103,4.1903715,3.2597246,0
1,0.12844181,0.88128,3.1057372,1.2530549,1
2,0.43993396,0.36652526,1.2515663,4.362244,2
3,0.6897468,0.75797284,3.590168,4.3777122,3
4,0.35101852,0.7605308,3.7076962,5.2278595,4
5,0.17729108,0.24323334,1.5704889,1.8259547,5
6,0.81378055,0.4973201,3.330426,0.32189724,6
7,0.36270487,0.33209273,0.5018778,2.479008,7
8,0.54696083,0.55867654,0.8287424,4.9528446,8
9,0.3688287,0.09295318,3.7627437,4.812643,9
10,0.56376123,0.57657087,2.0673609,3.8277707,10
11,0.5134893,0.13981368,4.3605723,4.0243635,11
12,0.45480534,0.5584015,1.3746448,2.7644453,12
13,0.1119517,0.17554735,0.8521521,3.2458973,13
14,0.2916623,0.55978173,0.7603494,3.3575315,14
15,0.3451799,0.72981644,0.9089053,1.1511488,15
16,0.26918972,0.7059636,3.0721197,0.49838474,16
17,0.6588904,0.7739257,4.977098,2.388988,17
18,0.6699844,0.47161052,3.2358134,5.166216,18
19,0.23672628,0.12510969,4.20343,3.7919388,19
20,0.49570948,0.6210481,3.7038767,5.6236744,20
21,0.23286116,0.65780973,1.9612001,2.7837315,21
22,0.65664506,0.17530794,4.9790735,5.160766,22
23,0.66271555,0.5311228,3.8034961,4.476179,23
24,0.34827343,0.54016465,3.387906,0.96518916,24
25,0.1759406,0.7040987,1.6260736,4.553298,25
26,0.37792516,0.39841232,3.2065458,5.0360622,26
27,0.2941027,0.37216142,2.5641823,0.42075777,27
28,0.42863163,0.21713726,5.1355867,5.4685345,28
29,0.52566695,0.117608674,4.451072,4.0322895,29
30,0.23688795,0.1488328,0.72023225,0.8301181,30
31,0.24061663,0.6968813,2.3236256,1.4072838,31
32,0.71529657,0.12795024,4.6136055,4.564248,32
33,0.48106244,0.46740025,4.1200666,4.1025906,33
34,0.24655907,0.5121512,4.302108,4.4442673,34
35,0.41714847,0.48346928,0.4640183,2.3632581,35
36,0.77189016,0.5896141,1.5071034,1.8270485,36
37,0.4546511,0.72301793,1.0810792,3.427745,37
38,0.23557031,0.6222099,2.2533813,3.7748876,38
39,0.14886941,0.635271,1.2870944,0.63728946,39
40,0.25172555,0.5494403,4.678301,5.465187,40
41,0.6070453,0.568803,2.644351,0.988215,41
42,0.6121706,0.72987044,3.0416856,4.7399673,42
43,0.55645317,0.112580754,3.6008658,4.1006403,43
44,0.3228974,0.5783705,1.3100696,0.5409517,44
45,0.77821296,0.8675302,5.023757,4.5025606,45
46,0.40325946,0.13388121,4.147675,3.0583858,46
47,0.38899928,0.8190551,1.250212,1.0564543,47
48,0.24049506,0.78395915,4.8203135,1.4614594,48
49,0.3760411,0.25334924,3.6084018,3.4074717,49
50,0.92486674,0.75508726,4.401737,4.899006,0
51,0.1724844,0.834138,1.5917342,1.6501887,1
52,0.40371352,0.5016385,3.7626665,4.787031,2
53,0.61719555,0.4895228,1.4237635,2.8854065,3
54,0.44960833,0.5655554,1.6308577,4.6001005,4
55,0.15071967,0.403999,2.0207787,2.1497617,5
56,0.89244205,0.7637631,4.375589,1.9727129,6
57,0.18977699,0.49290845,2.3251386,2.9977896,7
58,0.46017444,0.49689835,0.75957584,5.039027,8
59,0.71809274,0.18028985,4.362484,1.0624442,9
60,0.5740663,0.7403482,2.1389298,5.4866257,10
61,0.52393353,0.19920164,4.241705,5.15915,11
62,0.5348563,0.6986897,2.7739677,3.267271,12
63,0.42535233,0.18187338,0.12895906,2.8185384,13
64,0.1701358,0.5554234,1.0344079,2.6853027,14
65,0.122523546,0.6946975,1.3303502,0.98789537,15
66,0.2611578,0.6238668,1.5314294,1.2627406,16
67,0.8038004,0.6600994,4.196536,2.0118117,17
68,0.73765147,0.531321,4.4598246,2.2531343,18
69,0.24218886,0.122611776,4.2748528,4.156953,19
70,0.37139004,0.46237767,1.3352525,5.2335014,20
71,0.41648528,0.64112556,1.1043047,3.1472726,21
72,0.36906737,0.1026543,1.4789233,1.5371695,22
73,0.48475468,0.36270472,1.7860444,2.821167,23
74,0.30350512,0.4982966,3.550513,0.7342311,24
75,0.13336271,0.411548,0.6649616,2.996173,25
76,0.4756877,0.26475918,0.8945892,4.6275578,26
77,0.22373793,0.64899516,3.1429846,1.413562,27
78,0.53379107,0.1679533,5.321335,4.7838354,28
79,0.5125248,0.12039671,5.2041597,5.385187,29
80,0.15113755,0.22378196,2.4996905,0.91914165,30
