,inferred discount,true discount,subject,inferred learning rate,true learning rate,inferred mf weight,true mf weight,inferred mb weight,true mb weight
0,0.7888363,0.92978925,0,0.6063291,0.72846437,4.2534328,5.8300567,2.2768588,2.053999
1,0.21190464,0.10158658,1,0.7357322,0.8516699,1.2322227,1.6539434,0.9753982,0.82444847
2,0.3517163,0.5100246,2,0.41774732,0.3487808,3.092261,1.0886478,4.345502,3.8731656
3,0.42869738,0.20072603,3,0.5558453,0.4966032,3.2292657,5.106858,2.2934952,1.2571095
4,0.38171637,0.5636237,4,0.5962363,0.5915639,2.4798496,1.1047064,4.5194435,5.057411
5,0.18354098,0.08224088,5,0.28064558,0.2007947,1.4508389,0.3191929,1.8418479,1.8089586
6,0.8014625,0.6974948,6,0.71028525,0.7855255,4.0512233,5.360653,1.4987684,2.7254667
7,0.15678015,0.010758042,7,0.29643196,0.15983975,1.9157319,4.6170077,1.8998357,0.893319
8,0.3307855,0.2935878,8,0.5608171,0.5445034,2.711723,3.1822925,4.904323,5.1143513
9,0.5842952,0.5453103,9,0.13756171,0.13225424,3.9812143,5.209705,3.9786868,2.3316028
10,0.5116493,0.46085912,10,0.6444635,0.64375603,2.8072317,3.4229932,4.3666596,5.552685
11,0.60945946,0.5410338,11,0.11979303,0.043361664,4.0712047,5.8079586,4.072281,2.8920698
12,0.4002738,0.2832759,12,0.6223772,0.5831162,2.7441247,4.439723,2.8338387,0.9243032
13,0.14607182,0.04219389,13,0.22941786,0.24903256,1.9510654,5.5317655,2.957568,2.523285
14,0.25386426,0.1154325,14,0.635774,0.5955821,1.8042073,0.95203936,2.9198804,2.8950095
15,0.24389869,0.055960655,15,0.7263178,0.9656323,1.0322373,0.64943147,0.9521877,1.2614079
16,0.46694136,0.98046404,16,0.7243027,0.75334513,1.5691841,0.7787311,1.2132515,1.4876801
17,0.7651188,0.53191257,17,0.6867466,0.7061634,4.0341578,5.435806,2.0359046,1.4676597
18,0.7355528,0.74617314,18,0.508031,0.5468628,4.1550226,4.5158668,2.9371011,4.8820777
19,0.6076022,0.65906227,19,0.13973562,0.10355556,3.9722826,2.9790888,4.2030153,1.6721281
20,0.2719153,0.1317761,20,0.42075452,0.3572244,2.0041528,0.51346743,4.709755,4.579872
21,0.26729438,0.18148541,21,0.67919534,0.72801006,1.9526026,3.9245682,3.334336,3.0931678
22,0.4035293,0.73351324,22,0.14638498,0.14316458,3.195463,1.5965724,4.480903,5.654798
23,0.6122152,0.6785201,23,0.5286038,0.5490863,3.3963387,3.822877,4.5297256,5.6972275
24,0.43978742,0.33290517,24,0.6065074,0.5827464,3.7276618,4.74405,1.1497205,1.7128347
25,0.2961695,0.32370323,25,0.7386791,0.76958376,1.7300525,0.45333695,5.02774,5.1483293
26,0.4965359,0.3787797,26,0.3996953,0.42750794,2.6299725,3.6476984,4.6940036,5.7759023
27,0.3430595,0.33786625,27,0.57838726,0.5738422,2.0923076,1.8184544,1.3585268,1.0659735
28,0.5907232,0.6622398,28,0.11184091,0.07255471,4.034604,3.6662445,4.1879272,4.6678104
29,0.62463045,0.6026847,29,0.1170835,0.013551712,4.1242743,4.815852,4.228273,4.093859
30,0.24340409,0.20085877,30,0.3008242,0.31683046,2.8519022,3.5731754,1.1709946,1.0855039
31,0.42173827,0.28801745,31,0.75003797,0.83391553,2.0716524,2.5248003,2.5887654,3.813152
32,0.61236966,0.98874456,32,0.10548976,0.061059773,4.101828,2.2658393,4.234101,3.0043058
33,0.57404095,0.63672537,33,0.42213657,0.40588617,3.359543,2.7018304,4.8058643,5.830438
34,0.41442993,0.3341614,34,0.46484008,0.48286033,2.8795054,2.835773,4.276617,3.9866977
35,0.36804017,0.41077733,35,0.70077306,0.65266,2.2524097,1.919069,3.5078647,3.3615708
36,0.6542641,0.733877,36,0.70019776,0.74258584,3.7642043,4.926414,2.9529269,5.643794
37,0.24021737,0.30139792,37,0.68058646,0.6694874,1.5655996,1.3996736,2.6911697,2.4276152
38,0.35046512,0.7226378,38,0.4713454,0.39211148,1.5325187,0.4595307,2.3829057,2.1772208
39,0.2651638,0.5337058,39,0.6614619,0.5798341,0.6910488,0.24203753,0.5934991,0.34667838
40,0.2535806,0.068210185,40,0.38789088,0.40949064,2.1242104,5.263585,5.072191,5.10722
41,0.65047705,0.5762577,41,0.6330698,0.7048342,2.4411907,3.3352942,1.5943631,0.37677133
42,0.45628902,0.3977363,42,0.6211363,0.586761,2.7782617,2.9976969,3.7526689,3.272117
43,0.6294703,0.45615906,43,0.10986438,0.04345858,4.04431,5.4495735,4.070158,4.153381
44,0.5866729,0.5961824,44,0.7684934,0.986593,2.4063182,3.0212722,1.3270726,1.872198
45,0.74705654,0.90195507,45,0.6910609,0.65988433,4.127822,3.8244696,1.9328163,0.20849097
46,0.4053587,0.124061644,46,0.14783405,0.10732764,3.3822787,4.0994177,3.3190088,0.005280733
47,0.22917421,0.06435162,47,0.733646,0.860598,1.2539488,1.0809935,0.99859536,0.55274
48,0.48690367,0.22109681,48,0.6883637,0.89868003,2.6224248,5.815591,1.555674,2.117046
49,0.64702404,0.9583124,49,0.24314217,0.31414592,3.8036418,5.165711,3.0671918,4.4634795
